timestamp,distance,speed,heart_rate,cadence,time_elapsed,elevation,latitude,longitude,key
2022-08-11T12:00:00Z,0,0,96,0,0,8.15,NA,NA,9382360768
2022-08-11T12:00:01Z,0,0,96,0,1,7.88,38.90836478210986,-76.94626338779926,9382360768
2022-08-11T12:00:02Z,0,0,97,0,2,8.15,NA,NA,9382360768
2022-08-11T12:00:03Z,6.64,0,98,0,3,7.88,38.908304600045085,-76.94625400006771,9382360768
2022-08-11T12:00:04Z,9.7,3.648,99,58,4,7.89,38.90827761031687,-76.9462462887168,9382360768
2022-08-11T12:00:05Z,17.41,3.648,101,93,5,7.91,38.908211812376976,-76.94621762260795,9382360768
2022-08-11T12:00:06Z,17.41,3.648,102,93,6,7.91,38.908211812376976,-76.94621762260795,9382360768
2022-08-11T12:00:07Z,21.17,3.854,105,94,7,7.91,38.90817870385945,-76.94620857015252,9382360768
2022-08-11T12:00:08Z,24.84,4.05,106,94,8,7.91,38.908146768808365,-76.9461974222213,9382360768
2022-08-11T12:00:09Z,28.17,4.078,108,94,9,7.91,38.90811810269952,-76.94618610665202,9382360768
2022-08-11T12:00:10Z,31.79,4.087,110,93,10,7.92,38.908086167648435,-76.94617730565369,9382360768
2022-08-11T12:00:11Z,35.57,4.152,112,93,11,7.91,38.90805305913091,-76.94616707973182,9382360768
2022-08-11T12:00:12Z,39.51,4.199,113,93,12,7.92,38.90801911242306,-76.94615392014384,9382360768
2022-08-11T12:00:13Z,43.45,4.199,115,92,13,7.91,38.907985081896186,-76.94614076055586,9382360768
2022-08-11T12:00:14Z,47.24,4.189,116,92,14,7.9,38.90795222483575,-76.94612910971045,9382360768
2022-08-11T12:00:15Z,50.9,4.171,118,91,15,7.87,38.907920541241765,-76.94611695595086,9382360768
2022-08-11T12:00:16Z,54.48,4.115,120,91,16,7.9,38.90788952820003,-76.94610589183867,9382360768
2022-08-11T12:00:17Z,58,4.068,122,91,17,7.9,38.90785926952958,-76.94609348662198,9382360768
2022-08-11T12:00:18Z,61.63,4.012,122,91,18,7.89,38.90782792121172,-76.94608124904335,9382360768
2022-08-11T12:00:19Z,65.4,3.984,123,91,19,7.9,38.90779531560838,-76.946069011464715,9382360768
2022-08-11T12:00:20Z,69.08,3.956,125,90,20,7.9,38.907763715833426,-76.94605643860996,9382360768
2022-08-11T12:00:21Z,72.66,3.928,126,90,21,7.88,38.90773278661072,-76.94604445248842,9382360768
2022-08-11T12:00:22Z,76.49,3.928,127,92,22,7.92,38.907699678093195,-76.94603187963367,9382360768
2022-08-11T12:00:23Z,80.36,3.928,127,92,23,7.93,38.90766606666148,-76.94602014496922,9382360768
2022-08-11T12:00:24Z,84.24,3.938,127,91,24,7.95,38.907632203772664,-76.94600832648575,9382360768
2022-08-11T12:00:25Z,88.25,3.928,128,90,25,7.97,38.9075976703316,-76.94599474780262,9382360768
2022-08-11T12:00:26Z,96.14,3.928,130,91,26,7.95,38.90752994455397,-76.94596759043634,9382360768
2022-08-11T12:00:27Z,96.14,3.928,130,91,27,7.95,38.90752994455397,-76.94596759043634,9382360768
2022-08-11T12:00:28Z,99.94,3.91,132,91,28,7.94,38.90749817714095,-76.94595124572515,9382360768
2022-08-11T12:00:29Z,103.61,3.9,131,91,29,7.9,38.907467583194375,-76.945934984833,9382360768
2022-08-11T12:00:30Z,107.3,3.891,133,91,30,7.91,38.90743791125715,-76.94591570645571,9382360768
2022-08-11T12:00:31Z,110.86,3.882,133,91,31,7.93,38.90740916132927,-76.94589684717357,9382360768
2022-08-11T12:00:32Z,114.52,3.863,133,91,32,7.92,38.90738192014396,-76.9458731263876,9382360768
2022-08-11T12:00:33Z,117.99,3.854,134,90,33,7.89,38.90735635533929,-76.94585007615387,9382360768
2022-08-11T12:00:34Z,121.48,3.835,134,90,34,7.89,38.907331712543964,-76.94582501426339,9382360768
2022-08-11T12:00:35Z,124.89,3.816,134,89,35,7.89,38.90730841085315,-76.94579928182065,9382360768
2022-08-11T12:00:36Z,128.37,3.798,134,89,36,7.91,38.90728611499071,-76.94577103480697,9382360768
2022-08-11T12:00:37Z,131.79,3.779,134,89,37,7.98,38.90726566314697,-76.94574144668877,9382360768
2022-08-11T12:00:38Z,135.37,3.77,134,89,38,7.81,38.907247642055154,-76.9457071647048,9382360768
2022-08-11T12:00:39Z,139.02,3.751,135,89,39,7.87,38.90723263844848,-76.94566969759762,9382360768
2022-08-11T12:00:40Z,142.74,3.742,134,89,40,7.39,38.90721897594631,-76.94563055410981,9382360768
2022-08-11T12:00:41Z,146.19,3.742,134,90,41,7.47,38.907209588214755,-76.94559258408844,9382360768
2022-08-11T12:00:42Z,149.94,3.732,134,90,42,7.53,38.90719994902611,-76.94555109366775,9382360768
2022-08-11T12:00:43Z,153.64,3.732,135,90,43,6.86,38.907192489132285,-76.94550960324705,9382360768
2022-08-11T12:00:44Z,160.7,3.732,135,90,44,6.86,38.907188046723604,-76.94542846642435,9382360768
2022-08-11T12:00:45Z,160.7,3.714,135,90,45,6.86,38.907188046723604,-76.94542846642435,9382360768
2022-08-11T12:00:46Z,164.42,3.714,136,90,46,6.82,38.907188549637794,-76.94538538344204,9382360768
2022-08-11T12:00:47Z,168.12,3.704,136,90,47,7.46,38.90719508752227,-76.94534355774522,9382360768
2022-08-11T12:00:48Z,171.61,3.704,136,90,48,7.4,38.9072020445019,-76.94530433043838,9382360768
2022-08-11T12:00:49Z,175.11,3.695,136,90,49,7.31,38.90721243806183,-76.94526619277894,9382360768
2022-08-11T12:00:50Z,178.38,3.686,136,89,50,7.19,38.907222244888544,-76.94523031823337,9382360768
2022-08-11T12:00:51Z,181.92,3.676,136,89,51,7.74,38.907235907390714,-76.94519335404038,9382360768
2022-08-11T12:00:52Z,185.62,3.667,137,89,52,7.62,38.907251078635454,-76.94515538401902,9382360768
2022-08-11T12:00:53Z,189.28,3.667,138,89,53,7.87,38.907270692288876,-76.94512143731117,9382360768
2022-08-11T12:00:54Z,192.81,3.667,137,89,54,7.65,38.907291144132614,-76.94509000517428,9382360768
2022-08-11T12:00:55Z,196.43,3.658,138,89,55,7.72,38.9073125179857,-76.94505840539932,9382360768
2022-08-11T12:00:56Z,199.97,3.658,138,89,56,7.38,38.907333640381694,-76.94502764381468,9382360768
2022-08-11T12:00:57Z,203.49,3.658,139,89,57,7.45,38.90735836699605,-76.94500207901001,9382360768
2022-08-11T12:00:58Z,207.15,3.648,140,89,58,7.79,38.90738611109555,-76.94497919641435,9382360768
2022-08-11T12:00:59Z,210.91,3.648,139,89,59,7.78,38.9074161183089,-76.94495907984674,9382360768
2022-08-11T12:01:00Z,214.45,3.648,140,89,60,7.6,38.90744453296065,-76.9449402205646,9382360768
2022-08-11T12:01:01Z,218.15,3.639,140,89,61,7.6,38.90747512690723,-76.94492320530117,9382360768
2022-08-11T12:01:02Z,221.67,3.639,140,89,62,7.7,38.907506223767996,-76.9449127279222,9382360768
2022-08-11T12:01:03Z,225.3,3.63,140,89,63,7.43,38.90753815881908,-76.94490375928581,9382360768
2022-08-11T12:01:04Z,229,3.63,140,89,64,7.53,38.90757185406983,-76.94490107707679,9382360768
2022-08-11T12:01:05Z,232.65,3.63,140,89,65,7.6,38.90760462731123,-76.94489722140133,9382360768
2022-08-11T12:01:06Z,236.17,3.63,140,89,66,7.67,38.90763647854328,-76.94489562883973,9382360768
2022-08-11T12:01:07Z,239.74,3.62,140,89,67,7.73,38.90766866505146,-76.94489512592554,9382360768
2022-08-11T12:01:08Z,243.41,3.62,141,89,68,7.77,38.90770143829286,-76.94490065798163,9382360768
2022-08-11T12:01:09Z,246.94,3.62,141,90,69,7.93,38.907732870429754,-76.94490727968514,9382360768
2022-08-11T12:01:10Z,250.47,3.611,141,90,70,7.93,38.907763715833426,-76.94491742178798,9382360768
2022-08-11T12:01:11Z,253.72,3.611,141,89,71,7.93,38.90779238194227,-76.94492546841502,9382360768
2022-08-11T12:01:12Z,257.36,3.602,141,89,72,7.91,38.907823814079165,-76.94493737071753,9382360768
2022-08-11T12:01:13Z,260.89,3.602,141,89,73,7.94,38.90785373747349,-76.94495128467679,9382360768
2022-08-11T12:01:14Z,264.44,3.592,140,89,74,7.93,38.90788424760103,-76.94496352225542,9382360768
2022-08-11T12:01:15Z,267.57,3.592,139,89,75,7.91,38.90791140496731,-76.94497425109148,9382360768
