longitude,latitude,timestamp,distance,cadence,speed,heart_rate,time_elapsed,elevation,key
NA,NA,2021-12-10T13:40:43Z,2225.7,89,4.955,152,1513,0,7942123253
NA,NA,2021-12-10T13:40:44Z,2230.62,89,4.917,151,1514,0,7942123253
NA,NA,2021-12-10T13:40:45Z,2235.02,89,4.404,149,1515,0,7942123253
NA,NA,2021-12-10T13:40:46Z,2238.84,89,3.816,149,1516,0,7942123253
NA,NA,2021-12-10T13:40:47Z,2242.52,89,3.676,151,1517,0,7942123253
NA,NA,2021-12-10T13:40:48Z,2246.07,89,3.555,150,1518,0,7942123253
NA,NA,2021-12-10T13:40:49Z,2249.39,89,3.322,150,1519,0,7942123253
NA,NA,2021-12-10T13:40:50Z,2252.69,89,3.303,150,1520,0,7942123253
NA,NA,2021-12-10T13:40:51Z,2256.27,89,3.574,151,1521,0,7942123253
NA,NA,2021-12-10T13:40:52Z,2260.24,89,3.975,151,1522,0,7942123253
NA,NA,2021-12-10T13:40:53Z,2264.46,89,4.217,150,1523,0,7942123253
NA,NA,2021-12-10T13:40:54Z,2268.85,89,4.395,147,1524,0,7942123253
NA,NA,2021-12-10T13:40:55Z,2273.46,89,4.609,147,1525,0,7942123253
NA,NA,2021-12-10T13:40:56Z,2278.32,89,4.861,149,1526,0,7942123253
NA,NA,2021-12-10T13:40:57Z,2283.27,88,4.945,149,1527,0,7942123253
NA,NA,2021-12-10T13:40:58Z,2288.22,88,4.945,149,1528,0,7942123253
NA,NA,2021-12-10T13:40:59Z,2293.15,87,4.936,150,1529,0,7942123253
NA,NA,2021-12-10T13:41:00Z,2298.09,87,4.936,149,1530,0,7942123253
NA,NA,2021-12-10T13:41:01Z,2302.96,87,4.871,148,1531,0,7942123253
NA,NA,2021-12-10T13:41:02Z,2307.85,87,4.889,148,1532,0,7942123253
NA,NA,2021-12-10T13:41:03Z,2312.72,87,4.871,150,1533,0,7942123253
NA,NA,2021-12-10T13:41:04Z,2317.57,87,4.843,151,1534,0,7942123253
NA,NA,2021-12-10T13:41:05Z,2322.34,87,4.777,150,1535,0,7942123253
NA,NA,2021-12-10T13:41:06Z,2327.11,87,4.777,152,1536,0,7942123253
NA,NA,2021-12-10T13:41:07Z,2331.89,87,4.777,152,1537,0,7942123253
NA,NA,2021-12-10T13:41:08Z,2336.67,87,4.777,151,1538,0,7942123253
NA,NA,2021-12-10T13:41:09Z,2341.52,87,4.843,152,1539,0,7942123253
NA,NA,2021-12-10T13:41:10Z,2346.42,87,4.908,152,1540,0,7942123253
NA,NA,2021-12-10T13:41:11Z,2351.48,87,5.057,152,1541,0,7942123253
NA,NA,2021-12-10T13:41:12Z,2356.53,87,5.057,153,1542,0,7942123253
NA,NA,2021-12-10T13:41:13Z,2361.56,87,5.029,152,1543,0,7942123253
NA,NA,2021-12-10T13:41:14Z,2366.55,87,4.983,152,1544,0,7942123253
NA,NA,2021-12-10T13:41:15Z,2371.49,87,4.945,151,1545,0,7942123253
NA,NA,2021-12-10T13:41:16Z,2376.38,87,4.88,149,1546,0,7942123253
NA,NA,2021-12-10T13:41:17Z,2381.18,84,4.805,151,1547,0,7942123253
NA,NA,2021-12-10T13:41:18Z,2385.77,84,4.591,151,1548,0,7942123253
NA,NA,2021-12-10T13:41:19Z,2390.26,86,4.488,152,1549,0,7942123253
NA,NA,2021-12-10T13:41:20Z,2394.76,88,4.507,153,1550,0,7942123253
NA,NA,2021-12-10T13:41:21Z,2399.45,89,4.684,152,1551,0,7942123253
NA,NA,2021-12-10T13:41:22Z,2404.22,89,4.768,152,1552,0,7942123253
NA,NA,2021-12-10T13:41:23Z,2408.93,89,4.712,153,1553,0,7942123253
NA,NA,2021-12-10T13:41:24Z,2413.04,89,4.115,152,1554,0,7942123253
NA,NA,2021-12-10T13:41:25Z,2416.59,87,3.546,152,1555,0,7942123253
NA,NA,2021-12-10T13:41:26Z,2419.98,87,3.396,153,1556,0,7942123253
NA,NA,2021-12-10T13:41:27Z,2423.44,87,3.462,152,1557,0,7942123253
NA,NA,2021-12-10T13:41:28Z,2426.6,87,3.154,154,1558,0,7942123253
NA,NA,2021-12-10T13:41:29Z,2430,87,3.396,154,1559,0,7942123253
NA,NA,2021-12-10T13:41:30Z,2433.74,87,3.742,153,1560,0,7942123253
NA,NA,2021-12-10T13:41:31Z,2437.84,87,4.106,152,1561,0,7942123253
NA,NA,2021-12-10T13:41:32Z,2442.19,87,4.348,151,1562,0,7942123253
NA,NA,2021-12-10T13:41:33Z,2446.85,87,4.656,151,1563,0,7942123253
NA,NA,2021-12-10T13:41:34Z,2451.72,87,4.871,150,1564,0,7942123253
NA,NA,2021-12-10T13:41:35Z,2456.7,87,4.983,150,1565,0,7942123253
NA,NA,2021-12-10T13:41:36Z,2461.61,87,4.908,149,1566,0,7942123253
NA,NA,2021-12-10T13:41:37Z,2466.61,87,5.001,150,1567,0,7942123253
NA,NA,2021-12-10T13:41:38Z,2471.64,87,5.029,151,1568,0,7942123253
NA,NA,2021-12-10T13:41:39Z,2476.73,87,5.085,152,1569,0,7942123253
NA,NA,2021-12-10T13:41:40Z,2481.57,87,4.843,153,1570,0,7942123253
NA,NA,2021-12-10T13:41:41Z,2486.05,87,4.488,153,1571,0,7942123253
NA,NA,2021-12-10T13:41:42Z,2490.2,86,4.143,154,1572,0,7942123253
NA,NA,2021-12-10T13:41:43Z,2494.57,86,4.376,154,1573,0,7942123253
NA,NA,2021-12-10T13:41:44Z,2499.05,86,4.479,153,1574,0,7942123253
NA,NA,2021-12-10T13:41:45Z,2503.29,86,4.236,154,1575,0,7942123253
NA,NA,2021-12-10T13:41:46Z,2507.52,86,4.236,154,1576,0,7942123253
NA,NA,2021-12-10T13:41:47Z,2511.16,86,3.639,154,1577,0,7942123253
NA,NA,2021-12-10T13:41:48Z,2514.59,86,3.424,154,1578,0,7942123253
NA,NA,2021-12-10T13:41:49Z,2517.69,86,3.107,155,1579,0,7942123253
NA,NA,2021-12-10T13:41:50Z,2520.74,86,3.042,155,1580,0,7942123253
NA,NA,2021-12-10T13:41:51Z,2523.9,86,3.163,158,1581,0,7942123253
NA,NA,2021-12-10T13:41:52Z,2527.24,87,3.34,159,1582,0,7942123253
NA,NA,2021-12-10T13:41:53Z,2530.96,87,3.723,156,1583,0,7942123253
NA,NA,2021-12-10T13:41:54Z,2534.91,87,3.947,155,1584,0,7942123253
NA,NA,2021-12-10T13:41:55Z,2539,87,4.087,155,1585,0,7942123253
NA,NA,2021-12-10T13:41:56Z,2543.19,88,4.199,153,1586,0,7942123253
NA,NA,2021-12-10T13:41:57Z,2547.73,88,4.535,153,1587,0,7942123253
NA,NA,2021-12-10T13:41:58Z,2552.51,88,4.777,153,1588,0,7942123253
NA,NA,2021-12-10T13:41:59Z,2557.46,88,4.945,153,1589,0,7942123253
NA,NA,2021-12-10T13:42:00Z,2562.23,88,4.777,154,1590,0,7942123253
NA,NA,2021-12-10T13:42:01Z,2566.52,88,4.283,153,1591,0,7942123253
NA,NA,2021-12-10T13:42:02Z,2570.49,88,3.975,153,1592,0,7942123253
NA,NA,2021-12-10T13:42:03Z,2574.09,87,3.602,153,1593,0,7942123253
NA,NA,2021-12-10T13:42:04Z,2577.31,86,3.219,153,1594,0,7942123253
NA,NA,2021-12-10T13:42:05Z,2580.5,86,3.191,153,1595,0,7942123253
NA,NA,2021-12-10T13:42:06Z,2583.13,86,2.631,153,1596,0,7942123253
NA,NA,2021-12-10T13:42:07Z,2585.35,86,2.221,153,1597,0,7942123253
NA,NA,2021-12-10T13:42:08Z,2587.52,81,2.165,153,1598,0,7942123253
NA,NA,2021-12-10T13:42:09Z,2589.91,81,2.398,153,1599,0,7942123253
NA,NA,2021-12-10T13:42:10Z,2592.33,81,2.417,153,1600,0,7942123253
NA,NA,2021-12-10T13:42:11Z,2595.06,81,2.725,152,1601,0,7942123253
NA,NA,2021-12-10T13:42:12Z,2597.9,81,2.846,152,1602,0,7942123253
NA,NA,2021-12-10T13:42:13Z,2597.9,0,0,151,1603,0,7942123253
NA,NA,2021-12-10T13:42:14Z,2597.9,0,0,150,1604,0,7942123253
NA,NA,2021-12-10T13:42:15Z,2597.9,0,0,149,1605,0,7942123253
NA,NA,2021-12-10T13:42:16Z,2597.9,0,0,148,1606,0,7942123253
NA,NA,2021-12-10T13:42:17Z,2597.9,0,0,146,1607,0,7942123253
NA,NA,2021-12-10T13:42:18Z,2597.9,0,0,144,1608,0,7942123253
NA,NA,2021-12-10T13:42:19Z,2597.9,0,0,142,1609,0,7942123253
NA,NA,2021-12-10T13:42:20Z,2597.9,0,0,141,1610,0,7942123253
NA,NA,2021-12-10T13:42:21Z,2597.9,0,0,141,1611,0,7942123253
NA,NA,2021-12-10T13:42:22Z,2597.9,0,0,140,1612,0,7942123253
NA,NA,2021-12-10T13:42:23Z,2597.9,0,0,140,1613,0,7942123253
NA,NA,2021-12-10T13:42:24Z,2597.9,0,0,139,1614,0,7942123253
NA,NA,2021-12-10T13:42:25Z,2597.9,0,0,139,1615,0,7942123253
NA,NA,2021-12-10T13:42:26Z,2597.9,0,0,139,1616,0,7942123253
NA,NA,2021-12-10T13:42:27Z,2597.9,0,0,138,1617,0,7942123253
NA,NA,2021-12-10T13:42:28Z,2597.9,0,0,137,1618,0,7942123253
NA,NA,2021-12-10T13:42:29Z,2597.9,0,0,135,1619,0,7942123253
NA,NA,2021-12-10T13:42:30Z,2597.9,0,0,133,1620,0,7942123253
NA,NA,2021-12-10T13:42:31Z,2597.9,0,0,131,1621,0,7942123253
NA,NA,2021-12-10T13:42:32Z,2597.9,0,0,130,1622,0,7942123253
NA,NA,2021-12-10T13:42:33Z,2597.9,0,0,126,1623,0,7942123253
NA,NA,2021-12-10T13:42:34Z,2597.9,0,0,124,1624,0,7942123253
NA,NA,2021-12-10T13:42:35Z,2597.9,0,0,121,1625,0,7942123253
NA,NA,2021-12-10T13:42:36Z,2597.9,0,0,120,1626,0,7942123253
NA,NA,2021-12-10T13:42:37Z,2597.9,0,0,119,1627,0,7942123253
NA,NA,2021-12-10T13:42:38Z,2597.9,58,0,117,1628,0,7942123253
NA,NA,2021-12-10T13:42:39Z,2599.12,58,1.213,117,1629,0,7942123253
NA,NA,2021-12-10T13:42:40Z,2600.76,58,1.642,115,1630,0,7942123253
NA,NA,2021-12-10T13:42:41Z,2602.46,58,1.708,114,1631,0,7942123253
NA,NA,2021-12-10T13:42:42Z,2604.18,58,1.717,114,1632,0,7942123253
NA,NA,2021-12-10T13:42:43Z,2606.35,58,2.174,114,1633,0,7942123253
NA,NA,2021-12-10T13:42:44Z,2608.53,58,2.174,114,1634,0,7942123253
NA,NA,2021-12-10T13:42:45Z,2610.67,58,2.146,114,1635,0,7942123253
NA,NA,2021-12-10T13:42:46Z,2610.67,0,0,115,1636,0,7942123253
NA,NA,2021-12-10T13:42:47Z,2610.67,0,0,117,1637,0,7942123253
NA,NA,2021-12-10T13:42:48Z,2610.67,0,0,119,1638,0,7942123253
NA,NA,2021-12-10T13:42:49Z,2610.67,0,0,121,1639,0,7942123253
NA,NA,2021-12-10T13:42:50Z,2610.67,0,0,122,1640,0,7942123253
NA,NA,2021-12-10T13:42:51Z,2610.67,0,0,121,1641,0,7942123253
NA,NA,2021-12-10T13:42:52Z,2610.67,0,0,118,1642,0,7942123253
NA,NA,2021-12-10T13:42:53Z,2610.67,0,0,110,1643,0,7942123253
NA,NA,2021-12-10T13:42:54Z,2610.67,0,0,106,1644,0,7942123253
NA,NA,2021-12-10T13:42:55Z,2610.67,0,0,105,1645,0,7942123253
NA,NA,2021-12-10T13:42:56Z,2610.67,58,0,106,1646,0,7942123253
NA,NA,2021-12-10T13:42:57Z,2612.14,58,1.465,108,1647,0,7942123253
NA,NA,2021-12-10T13:42:58Z,2613.87,58,1.736,109,1648,0,7942123253
NA,NA,2021-12-10T13:42:59Z,2615.4,58,1.53,110,1649,0,7942123253
NA,NA,2021-12-10T13:43:00Z,2616.89,58,1.484,111,1650,0,7942123253
NA,NA,2021-12-10T13:43:01Z,2618.63,58,1.745,112,1651,0,7942123253
NA,NA,2021-12-10T13:43:02Z,2620.31,58,1.68,112,1652,0,7942123253
NA,NA,2021-12-10T13:43:03Z,2621.92,58,1.605,112,1653,0,7942123253
NA,NA,2021-12-10T13:43:04Z,2623.98,58,2.062,110,1654,0,7942123253
NA,NA,2021-12-10T13:43:05Z,2623.98,0,0,110,1655,0,7942123253
NA,NA,2021-12-10T13:43:06Z,2623.98,0,0,110,1656,0,7942123253
NA,NA,2021-12-10T13:43:07Z,2623.98,0,0,109,1657,0,7942123253
NA,NA,2021-12-10T13:43:08Z,2623.98,0,0,107,1658,0,7942123253
NA,NA,2021-12-10T13:43:09Z,2623.98,0,0,106,1659,0,7942123253
NA,NA,2021-12-10T13:43:10Z,2623.98,0,0,106,1660,0,7942123253
NA,NA,2021-12-10T13:43:11Z,2623.98,58,0,107,1661,0,7942123253
NA,NA,2021-12-10T13:43:12Z,2625.46,58,1.474,106,1662,0,7942123253
NA,NA,2021-12-10T13:43:13Z,2627.08,58,1.624,106,1663,0,7942123253
NA,NA,2021-12-10T13:43:14Z,2629.16,58,2.081,104,1664,0,7942123253
NA,NA,2021-12-10T13:43:15Z,2631.26,58,2.099,103,1665,0,7942123253
NA,NA,2021-12-10T13:43:16Z,2631.26,0,0,101,1666,0,7942123253
NA,NA,2021-12-10T13:43:17Z,2631.26,0,0,99,1667,0,7942123253
NA,NA,2021-12-10T13:43:18Z,2631.26,0,0,99,1668,0,7942123253
NA,NA,2021-12-10T13:43:19Z,2631.26,0,0,99,1669,0,7942123253
NA,NA,2021-12-10T13:43:20Z,2631.26,0,0,98,1670,0,7942123253
NA,NA,2021-12-10T13:43:21Z,2631.26,0,0,97,1671,0,7942123253
NA,NA,2021-12-10T13:43:22Z,2631.26,0,0,96,1672,0,7942123253
NA,NA,2021-12-10T13:43:23Z,2631.26,0,0,96,1673,0,7942123253
NA,NA,2021-12-10T13:43:24Z,2631.26,0,0,96,1674,0,7942123253
NA,NA,2021-12-10T13:43:25Z,2631.26,0,0,96,1675,0,7942123253
NA,NA,2021-12-10T13:43:26Z,2631.26,0,0,95,1676,0,7942123253
NA,NA,2021-12-10T13:43:27Z,2631.26,0,0,94,1677,0,7942123253
NA,NA,2021-12-10T13:43:28Z,2631.26,58,0,92,1678,0,7942123253
NA,NA,2021-12-10T13:43:29Z,2632.69,58,1.428,92,1679,0,7942123253
NA,NA,2021-12-10T13:43:30Z,2632.69,0,0,95,1680,0,7942123253
NA,NA,2021-12-10T13:43:31Z,2632.69,0,0,97,1681,0,7942123253
NA,NA,2021-12-10T13:43:32Z,2632.69,0,0,99,1682,0,7942123253
NA,NA,2021-12-10T13:43:33Z,2632.69,0,0,101,1683,0,7942123253
NA,NA,2021-12-10T13:43:34Z,2632.69,0,0,103,1684,0,7942123253
NA,NA,2021-12-10T13:43:35Z,2632.69,0,0,105,1685,0,7942123253
NA,NA,2021-12-10T13:43:36Z,2632.69,0,0,108,1686,0,7942123253
NA,NA,2021-12-10T13:43:37Z,2632.69,0,0,111,1687,0,7942123253
NA,NA,2021-12-10T13:43:38Z,2632.69,0,0,112,1688,0,7942123253
NA,NA,2021-12-10T13:43:39Z,2632.69,0,0,113,1689,0,7942123253
NA,NA,2021-12-10T13:43:40Z,2632.69,0,0,113,1690,0,7942123253
NA,NA,2021-12-10T13:43:41Z,2632.69,57,0,110,1691,0,7942123253
NA,NA,2021-12-10T13:43:42Z,2633.83,57,1.138,104,1692,0,7942123253
NA,NA,2021-12-10T13:43:43Z,2635.18,58,1.353,99,1693,0,7942123253
NA,NA,2021-12-10T13:43:44Z,2636.64,58,1.465,99,1694,0,7942123253
NA,NA,2021-12-10T13:43:45Z,2638.16,58,1.512,100,1695,0,7942123253
NA,NA,2021-12-10T13:43:46Z,2639.53,58,1.372,102,1696,0,7942123253
NA,NA,2021-12-10T13:43:47Z,2640.96,58,1.428,104,1697,0,7942123253
NA,NA,2021-12-10T13:43:48Z,2642.36,58,1.409,105,1698,0,7942123253
NA,NA,2021-12-10T13:43:49Z,2643.86,58,1.493,106,1699,0,7942123253
NA,NA,2021-12-10T13:43:50Z,2645.29,58,1.437,105,1700,0,7942123253
NA,NA,2021-12-10T13:43:51Z,2646.75,58,1.456,103,1701,0,7942123253
NA,NA,2021-12-10T13:43:52Z,2648.24,58,1.493,101,1702,0,7942123253
NA,NA,2021-12-10T13:43:53Z,2649.75,58,1.512,98,1703,0,7942123253
NA,NA,2021-12-10T13:43:54Z,2651.23,58,1.474,97,1704,0,7942123253
NA,NA,2021-12-10T13:43:55Z,2652.67,58,1.446,97,1705,0,7942123253
NA,NA,2021-12-10T13:43:56Z,2654.11,58,1.437,98,1706,0,7942123253
NA,NA,2021-12-10T13:43:57Z,2655.53,58,1.418,100,1707,0,7942123253
NA,NA,2021-12-10T13:43:58Z,2656.95,58,1.418,101,1708,0,7942123253
NA,NA,2021-12-10T13:43:59Z,2658.36,58,1.409,101,1709,0,7942123253
NA,NA,2021-12-10T13:44:00Z,2659.76,58,1.4,102,1710,0,7942123253
NA,NA,2021-12-10T13:44:01Z,2661.16,58,1.4,102,1711,0,7942123253
NA,NA,2021-12-10T13:44:02Z,2662.55,58,1.4,102,1712,0,7942123253
NA,NA,2021-12-10T13:44:03Z,2663.96,58,1.409,101,1713,0,7942123253
NA,NA,2021-12-10T13:44:04Z,2665.37,58,1.409,100,1714,0,7942123253
NA,NA,2021-12-10T13:44:05Z,2666.78,58,1.409,99,1715,0,7942123253
NA,NA,2021-12-10T13:44:06Z,2668.23,58,1.446,98,1716,0,7942123253
NA,NA,2021-12-10T13:44:07Z,2669.67,57,1.446,98,1717,0,7942123253
NA,NA,2021-12-10T13:44:08Z,2671.11,57,1.437,99,1718,0,7942123253
NA,NA,2021-12-10T13:44:09Z,2672.54,57,1.428,100,1719,0,7942123253
NA,NA,2021-12-10T13:44:10Z,2673.96,57,1.418,100,1720,0,7942123253
NA,NA,2021-12-10T13:44:11Z,2675.37,57,1.409,101,1721,0,7942123253
NA,NA,2021-12-10T13:44:12Z,2676.77,57,1.409,101,1722,0,7942123253
NA,NA,2021-12-10T13:44:13Z,2678.18,57,1.4,101,1723,0,7942123253
NA,NA,2021-12-10T13:44:14Z,2679.57,57,1.4,100,1724,0,7942123253
NA,NA,2021-12-10T13:44:15Z,2680.97,57,1.39,98,1725,0,7942123253
NA,NA,2021-12-10T13:44:16Z,2680.97,0,0,95,1726,0,7942123253
NA,NA,2021-12-10T13:44:17Z,2680.97,0,0,95,1727,0,7942123253
NA,NA,2021-12-10T13:44:18Z,2680.97,0,0,94,1728,0,7942123253
NA,NA,2021-12-10T13:44:19Z,2680.97,0,0,94,1729,0,7942123253
NA,NA,2021-12-10T13:44:20Z,2680.97,0,0,95,1730,0,7942123253
NA,NA,2021-12-10T13:44:21Z,2680.97,0,0,95,1731,0,7942123253
NA,NA,2021-12-10T13:44:22Z,2680.97,0,0,95,1732,0,7942123253
NA,NA,2021-12-10T13:44:23Z,2680.97,0,0,96,1733,0,7942123253
NA,NA,2021-12-10T13:44:24Z,2680.97,58,0,97,1734,0,7942123253
NA,NA,2021-12-10T13:44:25Z,2682.51,58,1.549,97,1735,0,7942123253
NA,NA,2021-12-10T13:44:26Z,2682.51,0,0,97,1736,0,7942123253
NA,NA,2021-12-10T13:44:27Z,2682.51,0,0,96,1737,0,7942123253
NA,NA,2021-12-10T13:44:28Z,2682.51,0,0,94,1738,0,7942123253
NA,NA,2021-12-10T13:44:29Z,2682.51,0,0,93,1739,0,7942123253
NA,NA,2021-12-10T13:44:30Z,2682.51,0,0,93,1740,0,7942123253
NA,NA,2021-12-10T13:44:31Z,2682.51,0,0,94,1741,0,7942123253
NA,NA,2021-12-10T13:44:32Z,2682.51,0,0,95,1742,0,7942123253
NA,NA,2021-12-10T13:44:33Z,2682.51,0,0,97,1743,0,7942123253
NA,NA,2021-12-10T13:44:34Z,2682.51,0,0,98,1744,0,7942123253
NA,NA,2021-12-10T13:44:35Z,2682.51,0,0,99,1745,0,7942123253
NA,NA,2021-12-10T13:44:36Z,2682.51,0,0,99,1746,0,7942123253
NA,NA,2021-12-10T13:44:37Z,2682.51,58,0,99,1747,0,7942123253
NA,NA,2021-12-10T13:44:38Z,2683.72,58,1.204,98,1748,0,7942123253
NA,NA,2021-12-10T13:44:39Z,2685.04,58,1.316,96,1749,0,7942123253
NA,NA,2021-12-10T13:44:40Z,2686.38,58,1.344,93,1750,0,7942123253
NA,NA,2021-12-10T13:44:41Z,2687.77,58,1.39,92,1751,0,7942123253
NA,NA,2021-12-10T13:44:42Z,2689.11,58,1.344,91,1752,0,7942123253
NA,NA,2021-12-10T13:44:43Z,2690.45,58,1.334,91,1753,0,7942123253
NA,NA,2021-12-10T13:44:44Z,2691.79,58,1.344,92,1754,0,7942123253
NA,NA,2021-12-10T13:44:45Z,2693.24,58,1.456,93,1755,0,7942123253
NA,NA,2021-12-10T13:44:46Z,2694.72,58,1.474,94,1756,0,7942123253
NA,NA,2021-12-10T13:44:47Z,2696.1,58,1.381,94,1757,0,7942123253
NA,NA,2021-12-10T13:44:48Z,2697.47,58,1.372,94,1758,0,7942123253
NA,NA,2021-12-10T13:44:49Z,2698.88,58,1.409,93,1759,0,7942123253
NA,NA,2021-12-10T13:44:50Z,2700.32,58,1.437,92,1760,0,7942123253
NA,NA,2021-12-10T13:44:51Z,2701.77,58,1.456,91,1761,0,7942123253
NA,NA,2021-12-10T13:44:52Z,2703.21,58,1.437,90,1762,0,7942123253
NA,NA,2021-12-10T13:44:53Z,2704.64,58,1.428,90,1763,0,7942123253
NA,NA,2021-12-10T13:44:54Z,2706.06,58,1.418,90,1764,0,7942123253
NA,NA,2021-12-10T13:44:55Z,2707.48,58,1.418,91,1765,0,7942123253
NA,NA,2021-12-10T13:44:56Z,2708.89,58,1.418,91,1766,0,7942123253
NA,NA,2021-12-10T13:44:57Z,2710.31,58,1.418,92,1767,0,7942123253
NA,NA,2021-12-10T13:44:58Z,2711.73,58,1.418,92,1768,0,7942123253
NA,NA,2021-12-10T13:44:59Z,2713.17,58,1.437,93,1769,0,7942123253
NA,NA,2021-12-10T13:45:00Z,2713.17,0,0,93,1770,0,7942123253
NA,NA,2021-12-10T13:45:01Z,2713.17,0,0,93,1771,0,7942123253
NA,NA,2021-12-10T13:45:02Z,2713.17,0,0,92,1772,0,7942123253
NA,NA,2021-12-10T13:45:03Z,2713.17,0,0,92,1773,0,7942123253
NA,NA,2021-12-10T13:45:04Z,2713.17,0,0,92,1774,0,7942123253
NA,NA,2021-12-10T13:45:05Z,2713.17,0,0,92,1775,0,7942123253
NA,NA,2021-12-10T13:45:06Z,2713.17,0,0,92,1776,0,7942123253
NA,NA,2021-12-10T13:45:07Z,2713.17,0,0,93,1777,0,7942123253
NA,NA,2021-12-10T13:45:08Z,2713.17,0,0,93,1778,0,7942123253
NA,NA,2021-12-10T13:45:09Z,2713.17,0,0,93,1779,0,7942123253
NA,NA,2021-12-10T13:45:10Z,2713.17,0,0,93,1780,0,7942123253
NA,NA,2021-12-10T13:45:11Z,2713.17,0,0,94,1781,0,7942123253
NA,NA,2021-12-10T13:45:12Z,2713.17,0,0,94,1782,0,7942123253
NA,NA,2021-12-10T13:45:13Z,2713.17,58,0,96,1783,0,7942123253
NA,NA,2021-12-10T13:45:14Z,2714.35,58,1.185,98,1784,0,7942123253
NA,NA,2021-12-10T13:45:15Z,2715.69,58,1.334,98,1785,0,7942123253
NA,NA,2021-12-10T13:45:16Z,2717.02,58,1.334,97,1786,0,7942123253
NA,NA,2021-12-10T13:45:17Z,2718.51,58,1.493,96,1787,0,7942123253
NA,NA,2021-12-10T13:45:18Z,2720.04,58,1.53,95,1788,0,7942123253
NA,NA,2021-12-10T13:45:19Z,2721.55,58,1.512,95,1789,0,7942123253
NA,NA,2021-12-10T13:45:20Z,2723.07,58,1.512,94,1790,0,7942123253
NA,NA,2021-12-10T13:45:21Z,2724.44,58,1.372,95,1791,0,7942123253
NA,NA,2021-12-10T13:45:22Z,2725.79,58,1.353,95,1792,0,7942123253
NA,NA,2021-12-10T13:45:23Z,2727.17,58,1.381,95,1793,0,7942123253
NA,NA,2021-12-10T13:45:24Z,2728.54,58,1.372,94,1794,0,7942123253
NA,NA,2021-12-10T13:45:25Z,2729.92,58,1.381,93,1795,0,7942123253
NA,NA,2021-12-10T13:45:26Z,2731.3,58,1.372,91,1796,0,7942123253
NA,NA,2021-12-10T13:45:27Z,2732.67,58,1.372,90,1797,0,7942123253
NA,NA,2021-12-10T13:45:28Z,2734.05,58,1.381,91,1798,0,7942123253
NA,NA,2021-12-10T13:45:29Z,2735.43,58,1.381,91,1799,0,7942123253
NA,NA,2021-12-10T13:45:30Z,2736.81,58,1.381,91,1800,0,7942123253
NA,NA,2021-12-10T13:45:31Z,2738.19,58,1.381,92,1801,0,7942123253
NA,NA,2021-12-10T13:45:32Z,2739.57,58,1.381,92,1802,0,7942123253
NA,NA,2021-12-10T13:45:33Z,2740.95,58,1.381,92,1803,0,7942123253
NA,NA,2021-12-10T13:45:34Z,2742.34,58,1.39,92,1804,0,7942123253
NA,NA,2021-12-10T13:45:35Z,2743.74,58,1.4,93,1805,0,7942123253
NA,NA,2021-12-10T13:45:36Z,2745.15,58,1.409,93,1806,0,7942123253
NA,NA,2021-12-10T13:45:37Z,2746.57,58,1.418,93,1807,0,7942123253
NA,NA,2021-12-10T13:45:38Z,2747.99,58,1.418,93,1808,0,7942123253
NA,NA,2021-12-10T13:45:39Z,2749.41,58,1.418,92,1809,0,7942123253
NA,NA,2021-12-10T13:45:40Z,2750.82,58,1.409,92,1810,0,7942123253
NA,NA,2021-12-10T13:45:41Z,2752.22,58,1.4,93,1811,0,7942123253
NA,NA,2021-12-10T13:45:42Z,2753.62,58,1.4,93,1812,0,7942123253
NA,NA,2021-12-10T13:45:43Z,2755.01,58,1.4,92,1813,0,7942123253
NA,NA,2021-12-10T13:45:44Z,2756.41,58,1.4,92,1814,0,7942123253
NA,NA,2021-12-10T13:45:45Z,2757.81,58,1.4,90,1815,0,7942123253
NA,NA,2021-12-10T13:45:46Z,2759.21,58,1.4,90,1816,0,7942123253
NA,NA,2021-12-10T13:45:47Z,2760.6,58,1.39,89,1817,0,7942123253
NA,NA,2021-12-10T13:45:48Z,2761.99,58,1.39,89,1818,0,7942123253
NA,NA,2021-12-10T13:45:49Z,2763.38,58,1.39,89,1819,0,7942123253
NA,NA,2021-12-10T13:45:50Z,2764.77,58,1.39,89,1820,0,7942123253
NA,NA,2021-12-10T13:45:51Z,2766.16,58,1.39,90,1821,0,7942123253
NA,NA,2021-12-10T13:45:52Z,2767.56,58,1.39,90,1822,0,7942123253
NA,NA,2021-12-10T13:45:53Z,2768.95,58,1.4,90,1823,0,7942123253
NA,NA,2021-12-10T13:45:54Z,2770.36,58,1.409,90,1824,0,7942123253
NA,NA,2021-12-10T13:45:55Z,2771.76,58,1.4,90,1825,0,7942123253
NA,NA,2021-12-10T13:45:56Z,2773.16,58,1.4,90,1826,0,7942123253
NA,NA,2021-12-10T13:45:57Z,2774.56,58,1.4,89,1827,0,7942123253
NA,NA,2021-12-10T13:45:58Z,2775.95,58,1.39,87,1828,0,7942123253
NA,NA,2021-12-10T13:45:59Z,2777.34,58,1.39,86,1829,0,7942123253
NA,NA,2021-12-10T13:46:00Z,2778.73,58,1.39,85,1830,0,7942123253
NA,NA,2021-12-10T13:46:01Z,2780.12,58,1.39,85,1831,0,7942123253
NA,NA,2021-12-10T13:46:02Z,2781.52,58,1.4,86,1832,0,7942123253
NA,NA,2021-12-10T13:46:03Z,2782.91,58,1.39,86,1833,0,7942123253
NA,NA,2021-12-10T13:46:04Z,2784.3,58,1.39,87,1834,0,7942123253
