timestamp,distance,heart_rate,key
2019-01-08T12:39:25Z,0,125,2019-01-08 12:39:25
2019-01-08T12:39:26Z,0,126,2019-01-08 12:39:25
2019-01-08T12:39:27Z,0,126,2019-01-08 12:39:25
2019-01-08T12:39:28Z,0,126,2019-01-08 12:39:25
2019-01-08T12:39:29Z,0,126,2019-01-08 12:39:25
2019-01-08T12:39:30Z,0,126,2019-01-08 12:39:25
2019-01-08T12:39:31Z,0,127,2019-01-08 12:39:25
2019-01-08T12:39:32Z,0,126,2019-01-08 12:39:25
2019-01-08T12:39:33Z,0,126,2019-01-08 12:39:25
2019-01-08T12:39:34Z,0,127,2019-01-08 12:39:25
2019-01-08T12:39:35Z,0,127,2019-01-08 12:39:25
2019-01-08T12:39:36Z,0,127,2019-01-08 12:39:25
2019-01-08T12:39:37Z,0,129,2019-01-08 12:39:25
2019-01-08T12:39:38Z,0,129,2019-01-08 12:39:25
2019-01-08T12:39:39Z,0,129,2019-01-08 12:39:25
2019-01-08T12:39:40Z,0,131,2019-01-08 12:39:25
2019-01-08T12:39:41Z,0,131,2019-01-08 12:39:25
2019-01-08T12:39:42Z,0,133,2019-01-08 12:39:25
2019-01-08T12:39:43Z,0,134,2019-01-08 12:39:25
2019-01-08T12:39:44Z,0,134,2019-01-08 12:39:25
2019-01-08T12:39:45Z,0,134,2019-01-08 12:39:25
2019-01-08T12:39:46Z,0,136,2019-01-08 12:39:25
2019-01-08T12:39:47Z,0,137,2019-01-08 12:39:25
2019-01-08T12:39:48Z,0,138,2019-01-08 12:39:25
2019-01-08T12:39:49Z,0,139,2019-01-08 12:39:25
2019-01-08T12:39:50Z,0,139,2019-01-08 12:39:25
2019-01-08T12:39:51Z,0,139,2019-01-08 12:39:25
2019-01-08T12:39:52Z,0,139,2019-01-08 12:39:25
2019-01-08T12:39:53Z,0,139,2019-01-08 12:39:25
2019-01-08T12:39:54Z,0,140,2019-01-08 12:39:25
2019-01-08T12:39:55Z,0,142,2019-01-08 12:39:25
2019-01-08T12:39:56Z,0,143,2019-01-08 12:39:25
2019-01-08T12:39:57Z,0,144,2019-01-08 12:39:25
2019-01-08T12:39:58Z,0,145,2019-01-08 12:39:25
2019-01-08T12:39:59Z,0,145,2019-01-08 12:39:25
2019-01-08T12:40:00Z,0,146,2019-01-08 12:39:25
2019-01-08T12:40:01Z,0,146,2019-01-08 12:39:25
2019-01-08T12:40:02Z,0,146,2019-01-08 12:39:25
2019-01-08T12:40:03Z,0,148,2019-01-08 12:39:25
2019-01-08T12:40:04Z,0,148,2019-01-08 12:39:25
2019-01-08T12:40:05Z,0,148,2019-01-08 12:39:25
2019-01-08T12:40:06Z,0,148,2019-01-08 12:39:25
2019-01-08T12:40:07Z,0,149,2019-01-08 12:39:25
2019-01-08T12:40:08Z,0,150,2019-01-08 12:39:25
2019-01-08T12:40:09Z,0,150,2019-01-08 12:39:25
2019-01-08T12:40:10Z,0,151,2019-01-08 12:39:25
2019-01-08T12:40:11Z,0,152,2019-01-08 12:39:25
2019-01-08T12:40:12Z,0,152,2019-01-08 12:39:25
2019-01-08T12:40:13Z,0,154,2019-01-08 12:39:25
2019-01-08T12:40:14Z,0,154,2019-01-08 12:39:25
2019-01-08T12:40:15Z,0,155,2019-01-08 12:39:25
2019-01-08T12:40:16Z,0,156,2019-01-08 12:39:25
