timestamp,distance,cadence,fractional_cadence,speed,heart_rate,key
2020-01-29T01:56:19Z,6804.17,0,0,NA,NA,2020-01-29 01:11:54
2020-01-29T01:56:20Z,6804.17,0,0,0,NA,2020-01-29 01:11:54
2020-01-29T01:56:21Z,6804.17,0,0,0,NA,2020-01-29 01:11:54
2020-01-29T01:56:24Z,6804.17,0,0,0,NA,2020-01-29 01:11:54
2020-01-29T01:11:53Z,0,0,0,0,61,2020-01-29 01:11:54
2020-01-29T01:11:54Z,0,0,0,0,62,2020-01-29 01:11:54
2020-01-29T01:11:55Z,0,0,0,0,62,2020-01-29 01:11:54
2020-01-29T01:11:56Z,0,0,0,0,62,2020-01-29 01:11:54
2020-01-29T01:11:57Z,0,58,0.5,0,63,2020-01-29 01:11:54
2020-01-29T01:11:58Z,0,0,0,0,64,2020-01-29 01:11:54
2020-01-29T01:11:59Z,0,0,0,0,64,2020-01-29 01:11:54
2020-01-29T01:12:00Z,0,58,0.5,0,65,2020-01-29 01:11:54
2020-01-29T01:12:01Z,1.86,58,0.5,1.857,67,2020-01-29 01:11:54
2020-01-29T01:12:02Z,3.94,58,0.5,2.081,69,2020-01-29 01:11:54
2020-01-29T01:12:03Z,6.04,81,0,2.099,73,2020-01-29 01:11:54
2020-01-29T01:12:04Z,8.99,86,0,2.958,74,2020-01-29 01:11:54
2020-01-29T01:12:05Z,12.29,84,0,3.294,76,2020-01-29 01:11:54
2020-01-29T01:12:06Z,15.65,85,0.5,3.359,78,2020-01-29 01:11:54
2020-01-29T01:12:07Z,19.24,85,0.5,3.592,80,2020-01-29 01:11:54
2020-01-29T01:12:08Z,22.85,85,0.5,3.611,81,2020-01-29 01:11:54
2020-01-29T01:12:09Z,26.5,85,0.5,3.648,82,2020-01-29 01:11:54
2020-01-29T01:12:10Z,30.15,86,0.5,3.648,83,2020-01-29 01:11:54
2020-01-29T01:12:11Z,33.83,86,0.5,3.676,83,2020-01-29 01:11:54
2020-01-29T01:12:12Z,37.4,86,0.5,3.574,84,2020-01-29 01:11:54
2020-01-29T01:12:13Z,40.95,86,0.5,3.555,85,2020-01-29 01:11:54
2020-01-29T01:12:14Z,44.55,86,0.5,3.602,85,2020-01-29 01:11:54
2020-01-29T01:12:15Z,48.18,87,0.5,3.63,85,2020-01-29 01:11:54
2020-01-29T01:12:16Z,51.84,87,0.5,3.658,87,2020-01-29 01:11:54
2020-01-29T01:12:17Z,55.51,87,0.5,3.667,87,2020-01-29 01:11:54
2020-01-29T01:12:18Z,59.18,87,0.5,3.667,87,2020-01-29 01:11:54
2020-01-29T01:12:19Z,62.85,87,0.5,3.676,86,2020-01-29 01:11:54
2020-01-29T01:12:20Z,66.57,86,0.5,3.714,86,2020-01-29 01:11:54
2020-01-29T01:12:21Z,70.3,86,0.5,3.732,86,2020-01-29 01:11:54
2020-01-29T01:12:22Z,74.13,86,0.5,3.826,88,2020-01-29 01:11:54
2020-01-29T01:12:23Z,77.98,86,0.5,3.854,94,2020-01-29 01:11:54
2020-01-29T01:12:24Z,81.8,86,0.5,3.816,94,2020-01-29 01:11:54
2020-01-29T01:12:25Z,85.55,87,0.5,3.76,94,2020-01-29 01:11:54
2020-01-29T01:12:26Z,89.26,87,0.5,3.704,95,2020-01-29 01:11:54
2020-01-29T01:12:27Z,92.92,87,0.5,3.667,98,2020-01-29 01:11:54
2020-01-29T01:12:28Z,96.56,87,0.5,3.639,101,2020-01-29 01:11:54
2020-01-29T01:12:29Z,100.18,86,0.5,3.62,102,2020-01-29 01:11:54
2020-01-29T01:12:30Z,103.58,86,0.5,3.396,102,2020-01-29 01:11:54
2020-01-29T01:12:32Z,107.07,86,0.5,3.49,104,2020-01-29 01:11:54
2020-01-29T01:12:33Z,110.56,86,0.5,3.49,104,2020-01-29 01:11:54
2020-01-29T01:12:34Z,114.11,86,0.5,3.546,106,2020-01-29 01:11:54
2020-01-29T01:12:35Z,117.68,86,0.5,3.574,107,2020-01-29 01:11:54
2020-01-29T01:12:36Z,121.27,86,0.5,3.592,107,2020-01-29 01:11:54
2020-01-29T01:12:37Z,124.87,86,0.5,3.602,107,2020-01-29 01:11:54
2020-01-29T01:12:38Z,128.48,85,0.5,3.611,107,2020-01-29 01:11:54
2020-01-29T01:12:39Z,132.1,85,0.5,3.611,108,2020-01-29 01:11:54
2020-01-29T01:12:40Z,135.66,85,0.5,3.564,109,2020-01-29 01:11:54
2020-01-29T01:12:41Z,139.2,85,0.5,3.536,110,2020-01-29 01:11:54
2020-01-29T01:12:42Z,142.76,85,0.5,3.564,111,2020-01-29 01:11:54
2020-01-29T01:12:43Z,146.35,85,0.5,3.583,110,2020-01-29 01:11:54
2020-01-29T01:12:44Z,149.99,85,0.5,3.648,110,2020-01-29 01:11:54
2020-01-29T01:12:45Z,153.68,85,0.5,3.686,111,2020-01-29 01:11:54
2020-01-29T01:12:46Z,157.29,85,0.5,3.611,112,2020-01-29 01:11:54
2020-01-29T01:12:47Z,160.75,85,0.5,3.462,113,2020-01-29 01:11:54
2020-01-29T01:12:48Z,164.13,85,0.5,3.378,113,2020-01-29 01:11:54
2020-01-29T01:12:49Z,167.59,85,0.5,3.462,113,2020-01-29 01:11:54
2020-01-29T01:12:50Z,171.18,86,0.5,3.592,114,2020-01-29 01:11:54
2020-01-29T01:12:51Z,174.88,86,0.5,3.695,114,2020-01-29 01:11:54
2020-01-29T01:12:52Z,178.63,86,0.5,3.751,114,2020-01-29 01:11:54
2020-01-29T01:12:53Z,182.41,86,0.5,3.788,114,2020-01-29 01:11:54
2020-01-29T01:12:54Z,186.32,85,0.5,3.9,115,2020-01-29 01:11:54
2020-01-29T01:12:55Z,190.27,85,0.5,3.956,116,2020-01-29 01:11:54
2020-01-29T01:12:56Z,194.19,84,0.5,3.919,116,2020-01-29 01:11:54
2020-01-29T01:12:57Z,198.01,84,0.5,3.816,116,2020-01-29 01:11:54
2020-01-29T01:12:58Z,201.81,84,0.5,3.807,117,2020-01-29 01:11:54
2020-01-29T01:12:59Z,205.62,85,0.5,3.807,117,2020-01-29 01:11:54
2020-01-29T01:13:00Z,209.44,85,0.5,3.816,117,2020-01-29 01:11:54
2020-01-29T01:13:01Z,213.26,84,0.5,3.826,117,2020-01-29 01:11:54
2020-01-29T01:13:02Z,217,84,0.5,3.723,118,2020-01-29 01:11:54
2020-01-29T01:13:03Z,220.71,84,0.5,3.723,118,2020-01-29 01:11:54
2020-01-29T01:13:04Z,224.37,85,0.5,3.658,118,2020-01-29 01:11:54
2020-01-29T01:13:05Z,227.93,85,0.5,3.564,118,2020-01-29 01:11:54
2020-01-29T01:13:06Z,231.34,85,0.5,3.406,119,2020-01-29 01:11:54
2020-01-29T01:13:07Z,234.69,85,0.5,3.35,119,2020-01-29 01:11:54
2020-01-29T01:13:08Z,238.13,85,0.5,3.443,119,2020-01-29 01:11:54
2020-01-29T01:13:09Z,241.42,85,0.5,3.294,119,2020-01-29 01:11:54
2020-01-29T01:13:10Z,244.62,85,0.5,3.2,119,2020-01-29 01:11:54
2020-01-29T01:13:11Z,247.79,85,0.5,3.163,119,2020-01-29 01:11:54
2020-01-29T01:13:12Z,251.08,85,0.5,3.294,119,2020-01-29 01:11:54
2020-01-29T01:13:13Z,254.48,85,0.5,3.396,119,2020-01-29 01:11:54
2020-01-29T01:13:14Z,257.94,85,0.5,3.462,119,2020-01-29 01:11:54
2020-01-29T01:13:15Z,261.46,85,0,3.508,123,2020-01-29 01:11:54
2020-01-29T01:13:16Z,264.98,85,0,3.536,123,2020-01-29 01:11:54
2020-01-29T01:13:17Z,268.49,85,0,3.508,124,2020-01-29 01:11:54
2020-01-29T01:13:18Z,271.97,85,0.5,3.48,124,2020-01-29 01:11:54
2020-01-29T01:13:19Z,275.34,86,0.5,3.368,123,2020-01-29 01:11:54
2020-01-29T01:13:20Z,278.64,86,0.5,3.303,123,2020-01-29 01:11:54
2020-01-29T01:13:21Z,281.92,85,0.5,3.275,123,2020-01-29 01:11:54
2020-01-29T01:13:22Z,285.22,85,0.5,3.303,123,2020-01-29 01:11:54
2020-01-29T01:13:23Z,288.6,85,0.5,3.378,123,2020-01-29 01:11:54
2020-01-29T01:13:24Z,292.06,85,0.5,3.462,123,2020-01-29 01:11:54
2020-01-29T01:13:25Z,295.56,85,0.5,3.499,123,2020-01-29 01:11:54
2020-01-29T01:13:26Z,299.11,85,0.5,3.555,123,2020-01-29 01:11:54
2020-01-29T01:13:27Z,302.78,84,0.5,3.667,123,2020-01-29 01:11:54
2020-01-29T01:13:28Z,306.45,84,0.5,3.667,123,2020-01-29 01:11:54
2020-01-29T01:13:29Z,310.11,84,0.5,3.658,123,2020-01-29 01:11:54
2020-01-29T01:13:30Z,313.74,85,0.5,3.63,123,2020-01-29 01:11:54
2020-01-29T01:13:31Z,317.37,86,0.5,3.63,123,2020-01-29 01:11:54
2020-01-29T01:13:32Z,321.01,86,0.5,3.648,123,2020-01-29 01:11:54
2020-01-29T01:13:33Z,324.74,85,0.5,3.723,123,2020-01-29 01:11:54
2020-01-29T01:13:34Z,328.5,85,0.5,3.76,123,2020-01-29 01:11:54
2020-01-29T01:13:35Z,332.14,85,0.5,3.648,123,2020-01-29 01:11:54
2020-01-29T01:13:36Z,335.47,84,0.5,3.322,123,2020-01-29 01:11:54
2020-01-29T01:13:37Z,338.09,84,0.5,2.622,124,2020-01-29 01:11:54
2020-01-29T01:13:38Z,341.18,83,0.5,3.088,124,2020-01-29 01:11:54
2020-01-29T01:13:39Z,344.29,83,0.5,3.116,124,2020-01-29 01:11:54
2020-01-29T01:13:40Z,347.52,83,0.5,3.228,124,2020-01-29 01:11:54
2020-01-29T01:13:41Z,350.67,85,0.5,3.144,125,2020-01-29 01:11:54
2020-01-29T01:13:42Z,353.8,85,0.5,3.135,125,2020-01-29 01:11:54
2020-01-29T01:13:43Z,357.17,85,0.5,3.368,125,2020-01-29 01:11:54
2020-01-29T01:13:44Z,360.49,85,0.5,3.322,125,2020-01-29 01:11:54
2020-01-29T01:13:45Z,363.91,85,0.5,3.424,126,2020-01-29 01:11:54
2020-01-29T01:13:46Z,367.71,86,0.5,3.798,126,2020-01-29 01:11:54
2020-01-29T01:13:47Z,371.7,86,0.5,3.984,126,2020-01-29 01:11:54
2020-01-29T01:13:48Z,375.62,86,0,3.928,127,2020-01-29 01:11:54
2020-01-29T01:13:49Z,379.39,85,0.5,3.77,127,2020-01-29 01:11:54
2020-01-29T01:13:50Z,383.22,85,0.5,3.826,127,2020-01-29 01:11:54
2020-01-29T01:13:51Z,387.08,85,0.5,3.854,127,2020-01-29 01:11:54
2020-01-29T01:13:52Z,390.94,85,0.5,3.863,127,2020-01-29 01:11:54
2020-01-29T01:13:53Z,394.68,85,0.5,3.742,127,2020-01-29 01:11:54
2020-01-29T01:13:54Z,398.38,85,0.5,3.704,127,2020-01-29 01:11:54
2020-01-29T01:13:55Z,402.08,85,0.5,3.695,127,2020-01-29 01:11:54
2020-01-29T01:13:56Z,405.81,86,0.5,3.732,127,2020-01-29 01:11:54
2020-01-29T01:13:57Z,409.57,86,0.5,3.76,127,2020-01-29 01:11:54
2020-01-29T01:13:58Z,413.39,85,0.5,3.816,126,2020-01-29 01:11:54
2020-01-29T01:13:59Z,417.31,84,0.5,3.919,126,2020-01-29 01:11:54
2020-01-29T01:14:00Z,421.22,84,0.5,3.919,126,2020-01-29 01:11:54
2020-01-29T01:14:01Z,424.83,84,0.5,3.611,126,2020-01-29 01:11:54
2020-01-29T01:14:02Z,428.45,84,0.5,3.611,125,2020-01-29 01:11:54
2020-01-29T01:14:03Z,431.96,85,0.5,3.518,125,2020-01-29 01:11:54
2020-01-29T01:14:04Z,435.51,85,0.5,3.546,125,2020-01-29 01:11:54
2020-01-29T01:14:05Z,439.04,86,0.5,3.527,125,2020-01-29 01:11:54
2020-01-29T01:14:06Z,442.6,86,0.5,3.564,125,2020-01-29 01:11:54
2020-01-29T01:14:07Z,446.2,86,0.5,3.592,124,2020-01-29 01:11:54
2020-01-29T01:14:08Z,449.88,85,0.5,3.686,125,2020-01-29 01:11:54
2020-01-29T01:14:09Z,453.61,85,0.5,3.723,124,2020-01-29 01:11:54
2020-01-29T01:14:10Z,457.3,85,0.5,3.695,124,2020-01-29 01:11:54
2020-01-29T01:14:11Z,460.89,85,0.5,3.592,124,2020-01-29 01:11:54
2020-01-29T01:14:12Z,464.43,85,0.5,3.546,124,2020-01-29 01:11:54
2020-01-29T01:14:13Z,467.94,85,0.5,3.499,124,2020-01-29 01:11:54
2020-01-29T01:14:14Z,471.42,85,0.5,3.48,124,2020-01-29 01:11:54
2020-01-29T01:14:15Z,474.89,85,0.5,3.48,123,2020-01-29 01:11:54
2020-01-29T01:14:16Z,478.4,84,0.5,3.499,123,2020-01-29 01:11:54
2020-01-29T01:14:17Z,481.9,84,0.5,3.508,123,2020-01-29 01:11:54
2020-01-29T01:14:18Z,485.42,84,0.5,3.518,123,2020-01-29 01:11:54
2020-01-29T01:14:19Z,488.85,84,0.5,3.434,123,2020-01-29 01:11:54
2020-01-29T01:14:20Z,492.17,85,0.5,3.322,123,2020-01-29 01:11:54
2020-01-29T01:14:21Z,495.47,85,0.5,3.294,123,2020-01-29 01:11:54
2020-01-29T01:14:22Z,498.86,85,0,3.387,124,2020-01-29 01:11:54
2020-01-29T01:14:23Z,502.33,85,0,3.471,124,2020-01-29 01:11:54
2020-01-29T01:14:24Z,505.84,85,0,3.518,124,2020-01-29 01:11:54
2020-01-29T01:14:25Z,509.39,85,0,3.546,124,2020-01-29 01:11:54
2020-01-29T01:14:26Z,512.95,85,0,3.555,124,2020-01-29 01:11:54
2020-01-29T01:14:27Z,516.51,84,0.5,3.564,125,2020-01-29 01:11:54
2020-01-29T01:14:28Z,520.05,84,0.5,3.536,125,2020-01-29 01:11:54
2020-01-29T01:14:29Z,523.56,84,0.5,3.508,125,2020-01-29 01:11:54
2020-01-29T01:14:30Z,527.06,85,0.5,3.499,125,2020-01-29 01:11:54
2020-01-29T01:14:31Z,530.6,85,0.5,3.546,125,2020-01-29 01:11:54
2020-01-29T01:14:32Z,534.17,85,0.5,3.564,125,2020-01-29 01:11:54
2020-01-29T01:14:33Z,537.79,85,0.5,3.63,126,2020-01-29 01:11:54
2020-01-29T01:14:34Z,541.43,84,0.5,3.639,126,2020-01-29 01:11:54
2020-01-29T01:14:35Z,545.06,84,0.5,3.63,126,2020-01-29 01:11:54
2020-01-29T01:14:36Z,548.69,84,0.5,3.63,127,2020-01-29 01:11:54
2020-01-29T01:14:37Z,552.31,83,0.5,3.62,127,2020-01-29 01:11:54
2020-01-29T01:14:38Z,555.92,83,0.5,3.611,127,2020-01-29 01:11:54
2020-01-29T01:14:39Z,559.52,83,0.5,3.602,128,2020-01-29 01:11:54
2020-01-29T01:14:40Z,563.12,84,0.5,3.592,128,2020-01-29 01:11:54
2020-01-29T01:14:41Z,566.75,84,0.5,3.63,128,2020-01-29 01:11:54
2020-01-29T01:14:42Z,570.42,84,0.5,3.676,128,2020-01-29 01:11:54
2020-01-29T01:14:43Z,574.12,83,0.5,3.695,128,2020-01-29 01:11:54
2020-01-29T01:14:44Z,577.79,83,0.5,3.667,128,2020-01-29 01:11:54
2020-01-29T01:14:45Z,581.41,83,0.5,3.63,128,2020-01-29 01:11:54
2020-01-29T01:14:46Z,585.01,83,0.5,3.592,128,2020-01-29 01:11:54
2020-01-29T01:14:47Z,588.59,83,0.5,3.583,128,2020-01-29 01:11:54
2020-01-29T01:14:48Z,592.17,84,0.5,3.583,128,2020-01-29 01:11:54
2020-01-29T01:14:49Z,595.75,84,0.5,3.583,128,2020-01-29 01:11:54
2020-01-29T01:14:50Z,599.34,84,0.5,3.583,127,2020-01-29 01:11:54
2020-01-29T01:14:51Z,602.94,84,0.5,3.602,127,2020-01-29 01:11:54
2020-01-29T01:14:52Z,606.56,84,0.5,3.62,127,2020-01-29 01:11:54
2020-01-29T01:14:53Z,610.21,84,0.5,3.648,127,2020-01-29 01:11:54
2020-01-29T01:14:54Z,613.85,84,0.5,3.639,127,2020-01-29 01:11:54
2020-01-29T01:14:55Z,617.54,84,0.5,3.686,127,2020-01-29 01:11:54
2020-01-29T01:14:56Z,621.26,83,0.5,3.732,127,2020-01-29 01:11:54
2020-01-29T01:14:57Z,624.96,83,0.5,3.695,127,2020-01-29 01:11:54
2020-01-29T01:14:58Z,628.58,84,0.5,3.62,126,2020-01-29 01:11:54
2020-01-29T01:14:59Z,632.07,84,0.5,3.49,127,2020-01-29 01:11:54
2020-01-29T01:15:00Z,635.52,84,0.5,3.452,127,2020-01-29 01:11:54
2020-01-29T01:15:01Z,639,84,0.5,3.48,126,2020-01-29 01:11:54
2020-01-29T01:15:02Z,642.47,84,0.5,3.462,126,2020-01-29 01:11:54
2020-01-29T01:15:03Z,645.93,84,0.5,3.462,126,2020-01-29 01:11:54
2020-01-29T01:15:04Z,649.35,84,0.5,3.424,126,2020-01-29 01:11:54
2020-01-29T01:15:05Z,652.82,84,0.5,3.471,127,2020-01-29 01:11:54
2020-01-29T01:15:06Z,656.33,84,0.5,3.499,126,2020-01-29 01:11:54
2020-01-29T01:15:07Z,659.91,84,0.5,3.583,126,2020-01-29 01:11:54
2020-01-29T01:15:08Z,663.54,84,0.5,3.639,126,2020-01-29 01:11:54
2020-01-29T01:15:09Z,667.26,84,0.5,3.714,126,2020-01-29 01:11:54
2020-01-29T01:15:10Z,671.01,85,0.5,3.751,126,2020-01-29 01:11:54
2020-01-29T01:15:11Z,674.73,85,0.5,3.723,126,2020-01-29 01:11:54
2020-01-29T01:15:12Z,678.5,84,0.5,3.77,126,2020-01-29 01:11:54
2020-01-29T01:15:13Z,682.31,84,0.5,3.807,125,2020-01-29 01:11:54
2020-01-29T01:15:14Z,686.1,83,0.5,3.798,125,2020-01-29 01:11:54
2020-01-29T01:15:15Z,689.84,83,0.5,3.732,126,2020-01-29 01:11:54
2020-01-29T01:15:16Z,693.5,83,0.5,3.667,125,2020-01-29 01:11:54
2020-01-29T01:15:17Z,697.14,83,0.5,3.639,125,2020-01-29 01:11:54
2020-01-29T01:15:18Z,700.68,84,0.5,3.536,125,2020-01-29 01:11:54
2020-01-29T01:15:19Z,703.96,84,0.5,3.275,125,2020-01-29 01:11:54
2020-01-29T01:15:20Z,707.06,84,0.5,3.107,125,2020-01-29 01:11:54
2020-01-29T01:15:21Z,710.36,85,0.5,3.303,125,2020-01-29 01:11:54
2020-01-29T01:15:22Z,713.58,85,0.5,3.219,124,2020-01-29 01:11:54
2020-01-29T01:15:23Z,716.88,85,0.5,3.303,124,2020-01-29 01:11:54
2020-01-29T01:15:24Z,720.29,85,0.5,3.406,124,2020-01-29 01:11:54
2020-01-29T01:15:25Z,723.75,85,0.5,3.462,123,2020-01-29 01:11:54
2020-01-29T01:15:26Z,727.23,85,0.5,3.471,123,2020-01-29 01:11:54
2020-01-29T01:15:27Z,730.69,84,0.5,3.471,122,2020-01-29 01:11:54
2020-01-29T01:15:28Z,734.18,84,0.5,3.49,122,2020-01-29 01:11:54
2020-01-29T01:15:29Z,737.71,84,0.5,3.527,122,2020-01-29 01:11:54
2020-01-29T01:15:30Z,741.28,84,0.5,3.574,122,2020-01-29 01:11:54
2020-01-29T01:15:31Z,744.88,84,0.5,3.592,122,2020-01-29 01:11:54
2020-01-29T01:15:32Z,748.59,84,0.5,3.714,122,2020-01-29 01:11:54
2020-01-29T01:15:33Z,752.34,85,0.5,3.751,123,2020-01-29 01:11:54
2020-01-29T01:15:34Z,756.12,85,0.5,3.779,123,2020-01-29 01:11:54
2020-01-29T01:15:35Z,759.86,85,0.5,3.742,123,2020-01-29 01:11:54
2020-01-29T01:15:36Z,763.58,84,0.5,3.714,124,2020-01-29 01:11:54
2020-01-29T01:15:37Z,767.27,84,0.5,3.695,125,2020-01-29 01:11:54
2020-01-29T01:15:38Z,770.85,84,0.5,3.574,125,2020-01-29 01:11:54
2020-01-29T01:15:39Z,774.24,84,0.5,3.396,125,2020-01-29 01:11:54
2020-01-29T01:15:40Z,777.61,84,0.5,3.368,126,2020-01-29 01:11:54
2020-01-29T01:15:41Z,780.93,84,0.5,3.322,127,2020-01-29 01:11:54
2020-01-29T01:15:42Z,784.33,84,0.5,3.396,127,2020-01-29 01:11:54
2020-01-29T01:15:43Z,787.77,85,0.5,3.443,126,2020-01-29 01:11:54
2020-01-29T01:15:44Z,791.26,84,0.5,3.49,125,2020-01-29 01:11:54
2020-01-29T01:15:45Z,794.77,84,0.5,3.508,125,2020-01-29 01:11:54
2020-01-29T01:15:46Z,798.29,84,0.5,3.518,124,2020-01-29 01:11:54
2020-01-29T01:15:47Z,801.8,83,0.5,3.508,124,2020-01-29 01:11:54
2020-01-29T01:15:48Z,805.29,83,0.5,3.499,125,2020-01-29 01:11:54
2020-01-29T01:15:49Z,808.79,83,0.5,3.49,125,2020-01-29 01:11:54
2020-01-29T01:15:50Z,812.21,84,0.5,3.424,125,2020-01-29 01:11:54
2020-01-29T01:15:51Z,815.68,84,0.5,3.471,125,2020-01-29 01:11:54
2020-01-29T01:15:52Z,819.21,84,0.5,3.536,125,2020-01-29 01:11:54
2020-01-29T01:15:53Z,822.77,84,0.5,3.555,125,2020-01-29 01:11:54
2020-01-29T01:15:54Z,826.33,84,0.5,3.564,125,2020-01-29 01:11:54
2020-01-29T01:15:55Z,829.9,83,0.5,3.564,125,2020-01-29 01:11:54
2020-01-29T01:15:56Z,833.46,83,0.5,3.564,124,2020-01-29 01:11:54
2020-01-29T01:15:57Z,837.02,83,0.5,3.555,124,2020-01-29 01:11:54
2020-01-29T01:15:58Z,840.57,83,0.5,3.555,124,2020-01-29 01:11:54
2020-01-29T01:15:59Z,844.07,83,0.5,3.499,125,2020-01-29 01:11:54
2020-01-29T01:16:00Z,847.59,83,0.5,3.518,125,2020-01-29 01:11:54
2020-01-29T01:16:01Z,851.12,84,0.5,3.527,126,2020-01-29 01:11:54
2020-01-29T01:16:02Z,854.68,83,0.5,3.555,126,2020-01-29 01:11:54
2020-01-29T01:16:03Z,858.23,83,0.5,3.555,126,2020-01-29 01:11:54
2020-01-29T01:16:04Z,861.78,83,0.5,3.555,127,2020-01-29 01:11:54
2020-01-29T01:16:05Z,865.38,83,0.5,3.592,127,2020-01-29 01:11:54
2020-01-29T01:16:06Z,869,83,0.5,3.62,127,2020-01-29 01:11:54
2020-01-29T01:16:07Z,872.61,84,0.5,3.611,127,2020-01-29 01:11:54
2020-01-29T01:16:08Z,876.18,84,0.5,3.574,127,2020-01-29 01:11:54
2020-01-29T01:16:09Z,879.64,84,0.5,3.462,126,2020-01-29 01:11:54
2020-01-29T01:16:10Z,883.1,84,0.5,3.462,127,2020-01-29 01:11:54
2020-01-29T01:16:11Z,886.62,84,0.5,3.518,126,2020-01-29 01:11:54
2020-01-29T01:16:12Z,890.18,84,0.5,3.564,126,2020-01-29 01:11:54
2020-01-29T01:16:13Z,893.79,84,0.5,3.602,126,2020-01-29 01:11:54
2020-01-29T01:16:14Z,897.44,84,0.5,3.658,126,2020-01-29 01:11:54
2020-01-29T01:16:15Z,901.14,84,0.5,3.695,126,2020-01-29 01:11:54
2020-01-29T01:16:16Z,904.84,84,0.5,3.704,125,2020-01-29 01:11:54
2020-01-29T01:16:17Z,908.58,84,0,3.742,126,2020-01-29 01:11:54
2020-01-29T01:16:18Z,912.35,83,0,3.77,126,2020-01-29 01:11:54
2020-01-29T01:16:19Z,916.03,83,0,3.676,126,2020-01-29 01:11:54
2020-01-29T01:16:20Z,919.66,83,0,3.63,126,2020-01-29 01:11:54
2020-01-29T01:16:21Z,923.34,83,0,3.676,126,2020-01-29 01:11:54
2020-01-29T01:16:22Z,926.98,83,0,3.648,126,2020-01-29 01:11:54
2020-01-29T01:16:23Z,930.62,83,0,3.639,126,2020-01-29 01:11:54
2020-01-29T01:16:24Z,934.09,83,0,3.471,126,2020-01-29 01:11:54
2020-01-29T01:16:25Z,937.53,82,0,3.424,126,2020-01-29 01:11:54
2020-01-29T01:16:26Z,940.67,82,0,3.154,127,2020-01-29 01:11:54
2020-01-29T01:16:27Z,943.8,83,0,3.126,126,2020-01-29 01:11:54
2020-01-29T01:16:28Z,946.9,83,0.5,3.098,126,2020-01-29 01:11:54
2020-01-29T01:16:29Z,950.07,84,0.5,3.172,126,2020-01-29 01:11:54
2020-01-29T01:16:30Z,953.31,84,0.5,3.238,126,2020-01-29 01:11:54
2020-01-29T01:16:31Z,956.65,84,0.5,3.34,125,2020-01-29 01:11:54
2020-01-29T01:16:32Z,960.05,84,0.5,3.396,126,2020-01-29 01:11:54
2020-01-29T01:16:33Z,963.48,84,0.5,3.434,126,2020-01-29 01:11:54
2020-01-29T01:16:34Z,966.97,83,0.5,3.49,126,2020-01-29 01:11:54
2020-01-29T01:16:35Z,970.49,83,0.5,3.527,127,2020-01-29 01:11:54
2020-01-29T01:16:36Z,974.04,83,0.5,3.546,127,2020-01-29 01:11:54
2020-01-29T01:16:37Z,977.59,84,0.5,3.555,127,2020-01-29 01:11:54
2020-01-29T01:16:38Z,981.33,84,0.5,3.732,127,2020-01-29 01:11:54
2020-01-29T01:16:39Z,985.11,84,0.5,3.788,127,2020-01-29 01:11:54
2020-01-29T01:16:40Z,988.96,83,0,3.844,128,2020-01-29 01:11:54
2020-01-29T01:16:41Z,992.8,83,0,3.835,128,2020-01-29 01:11:54
2020-01-29T01:16:42Z,996.62,83,0.5,3.826,127,2020-01-29 01:11:54
2020-01-29T01:16:43Z,1000.46,83,0.5,3.844,127,2020-01-29 01:11:54
2020-01-29T01:16:44Z,1004.33,84,0.5,3.863,127,2020-01-29 01:11:54
2020-01-29T01:16:45Z,1008.19,84,0.5,3.863,127,2020-01-29 01:11:54
2020-01-29T01:16:46Z,1012.01,84,0,3.816,126,2020-01-29 01:11:54
2020-01-29T01:16:47Z,1015.82,83,0,3.816,127,2020-01-29 01:11:54
2020-01-29T01:16:48Z,1019.53,83,0,3.704,127,2020-01-29 01:11:54
2020-01-29T01:16:49Z,1022.77,83,0,3.247,126,2020-01-29 01:11:54
2020-01-29T01:16:50Z,1026.02,83,0.5,3.247,126,2020-01-29 01:11:54
2020-01-29T01:16:51Z,1029.19,83,0.5,3.163,126,2020-01-29 01:11:54
2020-01-29T01:16:52Z,1032.58,84,0.5,3.396,126,2020-01-29 01:11:54
2020-01-29T01:16:53Z,1035.98,84,0.5,3.396,126,2020-01-29 01:11:54
2020-01-29T01:16:54Z,1039.51,84,0.5,3.527,124,2020-01-29 01:11:54
2020-01-29T01:16:55Z,1043.03,84,0.5,3.527,125,2020-01-29 01:11:54
2020-01-29T01:16:56Z,1046.59,83,0.5,3.555,124,2020-01-29 01:11:54
2020-01-29T01:16:57Z,1050.15,83,0.5,3.555,124,2020-01-29 01:11:54
2020-01-29T01:16:58Z,1053.64,83,0.5,3.499,125,2020-01-29 01:11:54
2020-01-29T01:16:59Z,1057.14,83,0.5,3.499,124,2020-01-29 01:11:54
2020-01-29T01:17:00Z,1060.65,84,0.5,3.508,125,2020-01-29 01:11:54
2020-01-29T01:17:01Z,1064.15,84,0.5,3.508,125,2020-01-29 01:11:54
2020-01-29T01:17:02Z,1067.71,84,0.5,3.555,127,2020-01-29 01:11:54
2020-01-29T01:17:03Z,1071.27,84,0.5,3.555,126,2020-01-29 01:11:54
2020-01-29T01:17:04Z,1074.86,83,0,3.592,127,2020-01-29 01:11:54
2020-01-29T01:17:05Z,1078.45,83,0,3.592,127,2020-01-29 01:11:54
2020-01-29T01:17:06Z,1082.06,83,0,3.611,127,2020-01-29 01:11:54
2020-01-29T01:17:07Z,1085.68,83,0,3.611,127,2020-01-29 01:11:54
2020-01-29T01:17:08Z,1089.32,84,0.5,3.648,127,2020-01-29 01:11:54
