timestamp,distance,heart_rate,cadence,fractional_cadence,key
2019-09-17T01:57:31Z,0,80,0,0,2019-09-17 01:57:37
2019-09-17T01:57:32Z,0,82,0,0,2019-09-17 01:57:37
2019-09-17T01:57:33Z,0,81,58,0.5,2019-09-17 01:57:37
2019-09-17T01:57:34Z,0,81,58,0.5,2019-09-17 01:57:37
2019-09-17T01:57:36Z,0,81,58,0.5,2019-09-17 01:57:37
2019-09-17T01:57:37Z,0,82,58,0.5,2019-09-17 01:57:37
2019-09-17T01:57:38Z,0,83,58,0.5,2019-09-17 01:57:37
2019-09-17T01:57:39Z,0,83,58,0.5,2019-09-17 01:57:37
2019-09-17T01:57:40Z,0,86,58,0.5,2019-09-17 01:57:37
2019-09-17T01:57:41Z,0,86,58,0.5,2019-09-17 01:57:37
2019-09-17T01:57:42Z,0,86,58,0.5,2019-09-17 01:57:37
2019-09-17T01:57:43Z,0,86,58,0.5,2019-09-17 01:57:37
2019-09-17T01:57:44Z,0,87,58,0.5,2019-09-17 01:57:37
2019-09-17T01:57:45Z,0,87,58,0.5,2019-09-17 01:57:37
2019-09-17T01:57:46Z,0,87,58,0.5,2019-09-17 01:57:37
2019-09-17T01:57:47Z,0,87,58,0.5,2019-09-17 01:57:37
2019-09-17T01:57:48Z,0,88,58,0.5,2019-09-17 01:57:37
2019-09-17T01:57:49Z,0,88,58,0.5,2019-09-17 01:57:37
2019-09-17T01:57:50Z,0,88,58,0.5,2019-09-17 01:57:37
2019-09-17T01:57:51Z,0,88,0,0,2019-09-17 01:57:37
2019-09-17T01:57:52Z,0,88,0,0,2019-09-17 01:57:37
2019-09-17T01:57:53Z,0,88,0,0,2019-09-17 01:57:37
2019-09-17T01:57:54Z,0,89,0,0,2019-09-17 01:57:37
2019-09-17T01:57:55Z,0,89,0,0,2019-09-17 01:57:37
2019-09-17T01:57:56Z,0,89,0,0,2019-09-17 01:57:37
2019-09-17T01:57:57Z,0,89,0,0,2019-09-17 01:57:37
2019-09-17T01:57:58Z,0,89,0,0,2019-09-17 01:57:37
2019-09-17T01:57:59Z,0,89,0,0,2019-09-17 01:57:37
2019-09-17T01:58:00Z,0,89,0,0,2019-09-17 01:57:37
2019-09-17T01:58:01Z,0,89,0,0,2019-09-17 01:57:37
2019-09-17T01:58:02Z,0,89,0,0,2019-09-17 01:57:37
2019-09-17T01:58:03Z,0,89,0,0,2019-09-17 01:57:37
2019-09-17T01:58:04Z,0,89,0,0,2019-09-17 01:57:37
2019-09-17T01:58:05Z,0,89,0,0,2019-09-17 01:57:37
2019-09-17T01:58:06Z,0,89,0,0,2019-09-17 01:57:37
2019-09-17T01:58:07Z,0,89,0,0,2019-09-17 01:57:37
2019-09-17T01:58:08Z,0,89,0,0,2019-09-17 01:57:37
2019-09-17T01:58:09Z,0,91,0,0,2019-09-17 01:57:37
2019-09-17T01:58:10Z,0,92,0,0,2019-09-17 01:57:37
2019-09-17T01:58:11Z,0,92,0,0,2019-09-17 01:57:37
2019-09-17T01:58:12Z,0,93,0,0,2019-09-17 01:57:37
2019-09-17T01:58:13Z,0,93,0,0,2019-09-17 01:57:37
2019-09-17T01:58:14Z,0,93,0,0,2019-09-17 01:57:37
