timestamp,position_lat,position_long,distance,altitude,speed,cadence,fractional_cadence,heart_rate,key
2019-03-19T17:54:10Z,40.34880179911852,-105.66162622533739,5669.17,2737.6,0,0,0,NA,2019-03-19 16:04:10
2019-03-19T16:04:10Z,40.35939627327025,-105.60358045622706,0.02,2506.6,0,0,0,115,2019-03-19 16:04:10
2019-03-19T16:04:11Z,40.35940029658377,-105.60358473099768,0.29,2507.2,0,0,0,115,2019-03-19 16:04:10
2019-03-19T16:04:12Z,40.35940180532634,-105.60359177179635,0.88,2507.4,0,58,0.5,114,2019-03-19 16:04:10
2019-03-19T16:04:13Z,40.35940314643085,-105.60359520837665,1.18,2507.8,0,58,0.5,114,2019-03-19 16:04:10
2019-03-19T16:04:14Z,40.359401972964406,-105.60359579510987,1.21,2507,0.019,58,0.5,113,2019-03-19 16:04:10
2019-03-19T16:04:15Z,40.359401386231184,-105.60360006988049,1.54,2505.8,0.037,58,0.5,113,2019-03-19 16:04:10
2019-03-19T16:04:16Z,40.35941177979112,-105.6036114692688,2.89,2506.4,0.047,58,0.5,112,2019-03-19 16:04:10
2019-03-19T16:04:17Z,40.35941873677075,-105.60362211428583,4.01,2506.8,0.065,58,0.5,112,2019-03-19 16:04:10
2019-03-19T16:04:18Z,40.3594230953604,-105.60363225638866,4.99,2507,1.017,58,0.5,112,2019-03-19 16:04:10
2019-03-19T16:04:19Z,40.359426364302635,-105.60364332050085,6,2507,1.11,58,0.5,112,2019-03-19 16:04:10
2019-03-19T16:04:20Z,40.35942904651165,-105.60365371406078,6.92,2507,1.129,58,0.5,112,2019-03-19 16:04:10
2019-03-19T16:04:21Z,40.359430806711316,-105.60366561636329,7.95,2507,1.12,58,0.5,112,2019-03-19 16:04:10
2019-03-19T16:04:22Z,40.35943550057709,-105.60367274098098,8.67,2507,1.082,58,0.5,112,2019-03-19 16:04:10
2019-03-19T16:04:23Z,40.359441032633185,-105.60368238016963,9.62,2507.4,1.082,58,0.5,112,2019-03-19 16:04:10
2019-03-19T16:04:24Z,40.35944564267993,-105.6036928575486,10.63,2507.2,1.073,58,0.5,112,2019-03-19 16:04:10
2019-03-19T16:04:25Z,40.35944857634604,-105.60370392166078,11.62,2507.2,1.073,58,0.5,112,2019-03-19 16:04:10
2019-03-19T16:04:26Z,40.35947204567492,-105.60373686254025,14.79,2511.6,1.082,0,0,112,2019-03-19 16:04:10
2019-03-19T16:04:27Z,40.35948168486357,-105.6037615891546,16.98,2513.2,1.092,0,0,112,2019-03-19 16:04:10
2019-03-19T16:04:28Z,40.35948713310063,-105.60377818532288,18.47,2513.6,1.278,0,0,112,2019-03-19 16:04:10
2019-03-19T16:04:29Z,40.359493251889944,-105.6037911772728,19.7,2514,1.306,0,0,112,2019-03-19 16:04:10
2019-03-19T16:04:30Z,40.35950004123151,-105.60380442067981,21,2514.2,1.316,0,0,112,2019-03-19 16:04:10
2019-03-19T16:04:31Z,40.35950590856373,-105.6038165744394,22.19,2514,1.297,0,0,112,2019-03-19 16:04:10
