timestamp,position_lat,position_long,distance,altitude,speed,heart_rate,cadence,fractional_cadence,key
2019-03-30T22:17:32Z,44.99054881744087,-93.27252474613488,0,248,0.084,159,0,0,2019-03-30 22:17:38
2019-03-30T22:17:33Z,44.99055376276374,-93.27251988463104,0.65,247.79999999999995,0,157,0,0,2019-03-30 22:17:38
2019-03-30T22:17:34Z,44.990559881553054,-93.27250404283404,2.06,247.79999999999995,0,156,0,0,2019-03-30 22:17:38
2019-03-30T22:17:36Z,44.99056885018945,-93.27247772365808,4.35,247.79999999999995,0.019,156,0,0,2019-03-30 22:17:38
2019-03-30T22:17:37Z,44.99057228676975,-93.27244956046343,6.53,248.20000000000005,1.362,164,0,0,2019-03-30 22:17:38
2019-03-30T22:17:38Z,44.9905763939023,-93.27241754159331,9.1,248.60000000000002,1.362,164,0,0,2019-03-30 22:17:38
2019-03-30T22:17:39Z,44.99057882465422,-93.27237823046744,12.21,248.60000000000002,1.866,164,81,0,2019-03-30 22:17:38
2019-03-30T22:17:40Z,44.99058033339679,-93.27232894487679,16.1,248.79999999999995,3.163,162,80,0,2019-03-30 22:17:38
2019-03-30T22:17:41Z,44.99058259651065,-93.27228183858097,19.82,249.39999999999998,3.163,159,80,0,2019-03-30 22:17:38
2019-03-30T22:17:42Z,44.99058418907225,-93.2722354028374,23.48,250,3.434,159,80,0,2019-03-30 22:17:38
2019-03-30T22:17:43Z,44.99058469198644,-93.2721870392561,27.29,250.20000000000005,3.434,159,80,0,2019-03-30 22:17:38
2019-03-30T22:17:44Z,44.99058083631098,-93.27214320190251,30.77,250,3.434,159,80,0,2019-03-30 22:17:38
2019-03-30T22:17:45Z,44.990575052797794,-93.27209911309183,34.3,250,3.424,165,79,0.5,2019-03-30 22:17:38
2019-03-30T22:17:46Z,44.99056851491332,-93.27205527573824,37.82,249.20000000000005,3.266,165,80,0,2019-03-30 22:17:38
2019-03-30T22:17:47Z,44.99056004919112,-93.27201621606946,41.05,249.60000000000002,3.266,165,80,0,2019-03-30 22:17:38
2019-03-30T22:17:48Z,44.99055284075439,-93.27198176644742,43.88,250,3.247,165,80,0,2019-03-30 22:17:38
2019-03-30T22:17:49Z,44.990545213222504,-93.27195041812956,46.49,251,3.247,165,80,0,2019-03-30 22:17:38
2019-03-30T22:17:50Z,44.99053088016808,-93.2719211652875,49.29,251.79999999999995,3.126,165,80,0,2019-03-30 22:17:38
2019-03-30T22:17:51Z,44.990514032542706,-93.2718929182738,52.2,252.60000000000002,3.014,165,80,0,2019-03-30 22:17:38
2019-03-30T22:17:52Z,44.9904971010983,-93.27186240814626,55.26,253.20000000000005,3.014,165,80,0,2019-03-30 22:17:38
2019-03-30T22:17:53Z,44.990481762215495,-93.27183156274259,58.22,253.60000000000002,3.014,165,80,0,2019-03-30 22:17:38
2019-03-30T22:17:54Z,44.99046717770398,-93.27179677784443,61.4,254.20000000000005,3.014,169,81,0,2019-03-30 22:17:38
2019-03-30T22:17:55Z,44.99045359902084,-93.27175796963274,64.81,254.60000000000002,3.014,175,81,0,2019-03-30 22:17:38
2019-03-30T22:17:56Z,44.990440271794796,-93.27172050252557,68.11,255.60000000000002,3.023,175,80,0,2019-03-30 22:17:38
2019-03-30T22:17:57Z,44.99042568728328,-93.27168043702841,71.66,256,3.051,173,80,0,2019-03-30 22:17:38
2019-03-30T22:17:58Z,44.99040674418211,-93.2716410420835,75.41,256.4,3.07,173,80,0,2019-03-30 22:17:38
2019-03-30T22:17:59Z,44.9903863761574,-93.27160634100437,78.97,256.6,3.088,173,80,0,2019-03-30 22:17:38
2019-03-30T22:18:00Z,44.99036584049463,-93.27156946063042,82.66,256.6,3.107,173,80,0,2019-03-30 22:17:38
2019-03-30T22:18:01Z,44.99034907668829,-93.27153182588518,86.15,257,3.135,169,81,0,2019-03-30 22:17:38
2019-03-30T22:18:02Z,44.99033776111901,-93.2714922633022,89.49,256.79999999999995,3.154,169,81,0,2019-03-30 22:17:38
2019-03-30T22:18:03Z,44.99032845720649,-93.27145395800471,92.68,257,3.154,167,80,0,2019-03-30 22:17:38
2019-03-30T22:18:04Z,44.99031974002719,-93.27141431160271,95.95,257.6,3.154,167,80,0,2019-03-30 22:17:38
2019-03-30T22:18:05Z,44.99030943028629,-93.27137525193393,99.23,258,3.144,167,81,0,2019-03-30 22:17:38
2019-03-30T22:18:06Z,44.990297611802816,-93.27133501879871,102.67,258.4,3.144,167,82,0,2019-03-30 22:17:38
2019-03-30T22:18:07Z,44.990288307890296,-93.27129872515798,105.71,259,3.144,163,82,0,2019-03-30 22:17:38
2019-03-30T22:18:08Z,44.990277579054236,-93.2712649460882,108.63,259.6,3.154,163,81,0,2019-03-30 22:17:38
2019-03-30T22:18:09Z,44.99026366509497,-93.27123083174229,111.73,259.4,3.154,163,80,0,2019-03-30 22:17:38
2019-03-30T22:18:10Z,44.99025243334472,-93.27119621448219,114.72,259,3.144,163,80,0,2019-03-30 22:17:38
2019-03-30T22:18:11Z,44.99023868702352,-93.2711608428508,117.89,259,3.135,163,80,0,2019-03-30 22:17:38
2019-03-30T22:18:12Z,44.990220833569765,-93.27112077735364,121.61,258.79999999999995,3.135,163,80,0,2019-03-30 22:17:38
2019-03-30T22:18:13Z,44.99020306393504,-93.27108205296099,125.23,259,3.135,163,80,0,2019-03-30 22:17:38
2019-03-30T22:18:14Z,44.990187557414174,-93.27104416675866,128.69,259,3.135,165,80,0,2019-03-30 22:17:38
2019-03-30T22:18:15Z,44.990171464160085,-93.27100787311792,132.05,258.79999999999995,3.144,165,80,0,2019-03-30 22:17:38
2019-03-30T22:18:16Z,44.99015646055341,-93.27097258530557,135.28,258.4,3.144,165,80,0,2019-03-30 22:17:38
2019-03-30T22:18:17Z,44.990142127498984,-93.27093863859773,138.39,258.79999999999995,3.154,165,81,0,2019-03-30 22:17:38
2019-03-30T22:18:18Z,44.99012544751167,-93.27090318314731,141.75,258.4,3.154,163,82,0,2019-03-30 22:17:38
2019-03-30T22:18:19Z,44.99010667204857,-93.27086797915399,145.22,258.4,3.154,161,82,0,2019-03-30 22:17:38
2019-03-30T22:18:20Z,44.990089824423194,-93.27083587646484,148.37,258.20000000000005,3.154,161,82,0,2019-03-30 22:17:38
2019-03-30T22:18:21Z,44.99007591046393,-93.27080469578505,151.28,258.6,3.154,161,82,0,2019-03-30 22:17:38
2019-03-30T22:18:22Z,44.99005931429565,-93.27077326364815,154.36,258.79999999999995,3.154,161,81,0,2019-03-30 22:17:38
2019-03-30T22:18:23Z,44.99004229903221,-93.27073973603547,157.61,259.4,3.144,161,81,0,2019-03-30 22:17:38
