timestamp,distance,altitude,heart_rate,cadence,fractional_cadence,key
2017-12-25T19:03:54Z,0,142,107,0,0,2017-12-25 19:03:54
2017-12-25T19:03:55Z,0,142,104,0,0,2017-12-25 19:03:54
2017-12-25T19:03:56Z,0,142,102,0,0,2017-12-25 19:03:54
2017-12-25T19:03:57Z,0,142,102,0,0,2017-12-25 19:03:54
2017-12-25T19:03:58Z,0,142,102,0,0,2017-12-25 19:03:54
2017-12-25T19:03:59Z,0,142,102,0,0,2017-12-25 19:03:54
2017-12-25T19:04:00Z,0,142,102,0,0,2017-12-25 19:03:54
2017-12-25T19:04:01Z,0,142,102,0,0,2017-12-25 19:03:54
2017-12-25T19:04:02Z,0,142,102,0,0,2017-12-25 19:03:54
2017-12-25T19:04:03Z,0,142,102,0,0,2017-12-25 19:03:54
2017-12-25T19:04:04Z,0,142,105,0,0,2017-12-25 19:03:54
2017-12-25T19:04:05Z,0,142,105,0,0,2017-12-25 19:03:54
2017-12-25T19:04:06Z,0,142,105,0,0,2017-12-25 19:03:54
2017-12-25T19:04:07Z,0,142,105,0,0,2017-12-25 19:03:54
2017-12-25T19:04:08Z,0,142,106,0,0,2017-12-25 19:03:54
2017-12-25T19:04:09Z,0,142,106,0,0,2017-12-25 19:03:54
2017-12-25T19:04:10Z,0,142,106,0,0,2017-12-25 19:03:54
2017-12-25T19:04:11Z,0,142,106,0,0,2017-12-25 19:03:54
2017-12-25T19:04:12Z,0,142,106,0,0,2017-12-25 19:03:54
2017-12-25T19:04:13Z,0,142,106,0,0,2017-12-25 19:03:54
2017-12-25T19:04:14Z,0,142,106,0,0,2017-12-25 19:03:54
2017-12-25T19:04:15Z,0,142,106,0,0,2017-12-25 19:03:54
2017-12-25T19:04:16Z,0,142,106,0,0,2017-12-25 19:03:54
2017-12-25T19:04:17Z,0,142,115,0,0,2017-12-25 19:03:54
2017-12-25T19:04:18Z,0,142,115,0,0,2017-12-25 19:03:54
2017-12-25T19:04:19Z,0,142,115,0,0,2017-12-25 19:03:54
2017-12-25T19:04:20Z,0,142,115,0,0,2017-12-25 19:03:54
2017-12-25T19:04:21Z,0,142,115,0,0,2017-12-25 19:03:54
2017-12-25T19:04:22Z,0,142,115,0,0,2017-12-25 19:03:54
2017-12-25T19:04:23Z,0,142,115,0,0,2017-12-25 19:03:54
2017-12-25T19:04:24Z,0,142,115,0,0,2017-12-25 19:03:54
2017-12-25T19:04:25Z,0,142,115,0,0,2017-12-25 19:03:54
2017-12-25T19:04:26Z,0,142,115,0,0,2017-12-25 19:03:54
2017-12-25T19:04:27Z,0,142,115,0,0,2017-12-25 19:03:54
2017-12-25T19:04:28Z,0,142,115,0,0,2017-12-25 19:03:54
2017-12-25T19:04:29Z,0,142,115,0,0,2017-12-25 19:03:54
2017-12-25T19:04:30Z,0,142,129,0,0,2017-12-25 19:03:54
2017-12-25T19:04:31Z,0,142,129,0,0,2017-12-25 19:03:54
2017-12-25T19:04:32Z,0,142,129,0,0,2017-12-25 19:03:54
2017-12-25T19:04:33Z,0,142,130,0,0,2017-12-25 19:03:54
2017-12-25T19:04:34Z,0,142,130,0,0,2017-12-25 19:03:54
2017-12-25T19:04:35Z,0,142,130,0,0,2017-12-25 19:03:54
2017-12-25T19:04:36Z,0,142,130,0,0,2017-12-25 19:03:54
2017-12-25T19:04:37Z,0,142,137,0,0,2017-12-25 19:03:54
2017-12-25T19:04:38Z,0,142,137,0,0,2017-12-25 19:03:54
2017-12-25T19:04:39Z,0,142,137,0,0,2017-12-25 19:03:54
2017-12-25T19:04:40Z,0,142,137,0,0,2017-12-25 19:03:54
2017-12-25T19:04:41Z,0,142,137,0,0,2017-12-25 19:03:54
2017-12-25T19:04:42Z,0,142,137,0,0,2017-12-25 19:03:54
2017-12-25T19:04:43Z,0,142,134,0,0,2017-12-25 19:03:54
2017-12-25T19:04:44Z,0,142,131,0,0,2017-12-25 19:03:54
2017-12-25T19:04:45Z,0,142,126,0,0,2017-12-25 19:03:54
2017-12-25T19:04:46Z,0,142,121,0,0,2017-12-25 19:03:54
2017-12-25T19:04:47Z,0,142,116,0,0,2017-12-25 19:03:54
2017-12-25T19:04:48Z,0,142,114,0,0,2017-12-25 19:03:54
2017-12-25T19:04:49Z,0,142,113,0,0,2017-12-25 19:03:54
2017-12-25T19:04:50Z,0,142,109,0,0,2017-12-25 19:03:54
2017-12-25T19:04:51Z,0,142,107,0,0,2017-12-25 19:03:54
2017-12-25T19:04:52Z,0,142,106,0,0,2017-12-25 19:03:54
2017-12-25T19:04:53Z,0,142,105,0,0,2017-12-25 19:03:54
2017-12-25T19:04:54Z,0,142,104,0,0,2017-12-25 19:03:54
2017-12-25T19:04:55Z,0,142,103,0,0,2017-12-25 19:03:54
2017-12-25T19:04:56Z,0,142,103,0,0,2017-12-25 19:03:54
2017-12-25T19:04:57Z,0,142,102,0,0,2017-12-25 19:03:54
2017-12-25T19:04:58Z,0,142,102,0,0,2017-12-25 19:03:54
2017-12-25T19:04:59Z,0,142,102,0,0,2017-12-25 19:03:54
2017-12-25T19:05:00Z,0,142,103,0,0,2017-12-25 19:03:54
2017-12-25T19:05:01Z,0,142,103,0,0,2017-12-25 19:03:54
2017-12-25T19:05:02Z,0,142,104,0,0,2017-12-25 19:03:54
2017-12-25T19:05:03Z,0,142,105,0,0,2017-12-25 19:03:54
2017-12-25T19:05:04Z,0,142,105,0,0,2017-12-25 19:03:54
2017-12-25T19:05:05Z,0,142,105,0,0,2017-12-25 19:03:54
2017-12-25T19:05:06Z,0,142,105,0,0,2017-12-25 19:03:54
2017-12-25T19:05:07Z,0,142,105,0,0,2017-12-25 19:03:54
2017-12-25T19:05:08Z,0,142,104,0,0,2017-12-25 19:03:54
2017-12-25T19:05:09Z,0,142,104,0,0,2017-12-25 19:03:54
2017-12-25T19:05:10Z,0,142,104,0,0,2017-12-25 19:03:54
2017-12-25T19:05:11Z,0,142,104,0,0,2017-12-25 19:03:54
2017-12-25T19:05:12Z,0,142,104,0,0,2017-12-25 19:03:54
2017-12-25T19:05:13Z,0,142,104,0,0,2017-12-25 19:03:54
2017-12-25T19:05:14Z,0,142,104,0,0,2017-12-25 19:03:54
2017-12-25T19:05:15Z,0,142,104,0,0,2017-12-25 19:03:54
2017-12-25T19:05:16Z,0,142,104,0,0,2017-12-25 19:03:54
2017-12-25T19:05:17Z,0,142,103,0,0,2017-12-25 19:03:54
2017-12-25T19:05:18Z,0,142,103,0,0,2017-12-25 19:03:54
2017-12-25T19:05:19Z,0,142,102,0,0,2017-12-25 19:03:54
2017-12-25T19:05:20Z,0,142,102,0,0,2017-12-25 19:03:54
2017-12-25T19:05:21Z,0,142,102,0,0,2017-12-25 19:03:54
2017-12-25T19:05:22Z,0,142,102,0,0,2017-12-25 19:03:54
2017-12-25T19:05:23Z,0,142,103,0,0,2017-12-25 19:03:54
2017-12-25T19:05:24Z,0,142,103,0,0,2017-12-25 19:03:54
2017-12-25T19:05:25Z,0,142,103,0,0,2017-12-25 19:03:54
2017-12-25T19:05:26Z,0,142,104,0,0,2017-12-25 19:03:54
2017-12-25T19:05:27Z,0,142,105,0,0,2017-12-25 19:03:54
2017-12-25T19:05:28Z,0,142,106,0,0,2017-12-25 19:03:54
2017-12-25T19:05:29Z,0,142,106,0,0,2017-12-25 19:03:54
2017-12-25T19:05:30Z,0,142,106,0,0,2017-12-25 19:03:54
2017-12-25T19:05:31Z,0,142,105,0,0,2017-12-25 19:03:54
2017-12-25T19:05:32Z,0,142,104,0,0,2017-12-25 19:03:54
2017-12-25T19:05:33Z,0,142,104,0,0,2017-12-25 19:03:54
2017-12-25T19:05:34Z,0,142,104,0,0,2017-12-25 19:03:54
2017-12-25T19:05:35Z,0,142,103,0,0,2017-12-25 19:03:54
2017-12-25T19:05:36Z,0,142,103,0,0,2017-12-25 19:03:54
2017-12-25T19:05:37Z,0,142,104,0,0,2017-12-25 19:03:54
2017-12-25T19:05:38Z,0,142,104,0,0,2017-12-25 19:03:54
2017-12-25T19:05:39Z,0,142,105,0,0,2017-12-25 19:03:54
2017-12-25T19:05:40Z,0,142,105,0,0,2017-12-25 19:03:54
2017-12-25T19:05:41Z,0,142,105,0,0,2017-12-25 19:03:54
2017-12-25T19:05:42Z,0,142,105,0,0,2017-12-25 19:03:54
2017-12-25T19:05:43Z,0,142,106,0,0,2017-12-25 19:03:54
2017-12-25T19:05:44Z,0,142,106,58,0.5,2017-12-25 19:03:54
2017-12-25T19:05:45Z,0,142,107,58,0.5,2017-12-25 19:03:54
2017-12-25T19:05:46Z,0,142,108,58,0.5,2017-12-25 19:03:54
2017-12-25T19:05:47Z,0,142,108,0,0,2017-12-25 19:03:54
2017-12-25T19:05:48Z,0,142,108,0,0,2017-12-25 19:03:54
2017-12-25T19:05:49Z,0,142,108,0,0,2017-12-25 19:03:54
2017-12-25T19:05:50Z,0,142,107,0,0,2017-12-25 19:03:54
2017-12-25T19:05:51Z,0,142,104,0,0,2017-12-25 19:03:54
2017-12-25T19:05:52Z,0,142,104,0,0,2017-12-25 19:03:54
2017-12-25T19:05:53Z,0,142,104,0,0,2017-12-25 19:03:54
