longitude,latitude,timestamp,distance,heart_rate,cadence,fractional_cadence,time_elapsed,elevation,key
NA,NA,2021-07-14T23:40:53Z,0,101,0,0,0,0,7127113468
NA,NA,2021-07-14T23:40:54Z,0,101,0,0,1,0,7127113468
NA,NA,2021-07-14T23:40:55Z,0,102,0,0,2,0,7127113468
NA,NA,2021-07-14T23:40:56Z,0,102,0,0,3,0,7127113468
NA,NA,2021-07-14T23:40:58Z,0,103,0,0,5,0,7127113468
NA,NA,2021-07-14T23:40:59Z,0,106,0,0,6,0,7127113468
NA,NA,2021-07-14T23:41:01Z,0,112,0,0,8,0,7127113468
NA,NA,2021-07-14T23:41:02Z,0,112,0,0,9,0,7127113468
NA,NA,2021-07-14T23:41:03Z,0,112,0,0,10,0,7127113468
NA,NA,2021-07-14T23:41:04Z,0,113,0,0,11,0,7127113468
NA,NA,2021-07-14T23:41:05Z,0,113,0,0,12,0,7127113468
NA,NA,2021-07-14T23:41:06Z,0,113,0,0,13,0,7127113468
NA,NA,2021-07-14T23:41:07Z,0,109,0,0,14,0,7127113468
NA,NA,2021-07-14T23:41:08Z,0,106,0,0,15,0,7127113468
NA,NA,2021-07-14T23:41:09Z,0,104,0,0,16,0,7127113468
NA,NA,2021-07-14T23:41:10Z,0,103,0,0,17,0,7127113468
NA,NA,2021-07-14T23:41:11Z,0,103,0,0,18,0,7127113468
NA,NA,2021-07-14T23:41:12Z,0,103,0,0,19,0,7127113468
NA,NA,2021-07-14T23:41:13Z,0,103,0,0,20,0,7127113468
NA,NA,2021-07-14T23:41:14Z,0,103,0,0,21,0,7127113468
NA,NA,2021-07-14T23:41:15Z,0,103,0,0,22,0,7127113468
NA,NA,2021-07-14T23:41:16Z,0,103,0,0,23,0,7127113468
NA,NA,2021-07-14T23:41:17Z,0,103,0,0,24,0,7127113468
NA,NA,2021-07-14T23:41:18Z,0,103,0,0,25,0,7127113468
NA,NA,2021-07-14T23:41:19Z,0,103,0,0,26,0,7127113468
NA,NA,2021-07-14T23:41:20Z,0,102,0,0,27,0,7127113468
NA,NA,2021-07-14T23:41:21Z,0,102,0,0,28,0,7127113468
NA,NA,2021-07-14T23:41:22Z,0,102,0,0,29,0,7127113468
NA,NA,2021-07-14T23:41:23Z,0,101,0,0,30,0,7127113468
NA,NA,2021-07-14T23:41:24Z,0,101,0,0,31,0,7127113468
NA,NA,2021-07-14T23:41:25Z,0,101,0,0,32,0,7127113468
NA,NA,2021-07-14T23:41:26Z,0,100,0,0,33,0,7127113468
NA,NA,2021-07-14T23:41:27Z,0,100,0,0,34,0,7127113468
NA,NA,2021-07-14T23:41:28Z,0,100,0,0,35,0,7127113468
NA,NA,2021-07-14T23:41:29Z,0,100,0,0,36,0,7127113468
NA,NA,2021-07-14T23:41:30Z,0,99,0,0,37,0,7127113468
NA,NA,2021-07-14T23:41:31Z,0,99,0,0,38,0,7127113468
NA,NA,2021-07-14T23:41:32Z,0,99,0,0,39,0,7127113468
NA,NA,2021-07-14T23:41:33Z,0,98,0,0,40,0,7127113468
NA,NA,2021-07-14T23:41:34Z,0,97,0,0,41,0,7127113468
NA,NA,2021-07-14T23:41:35Z,0,97,0,0,42,0,7127113468
NA,NA,2021-07-14T23:41:36Z,0,96,0,0,43,0,7127113468
NA,NA,2021-07-14T23:41:37Z,0,96,0,0,44,0,7127113468
NA,NA,2021-07-14T23:41:38Z,0,94,0,0,45,0,7127113468
NA,NA,2021-07-14T23:41:39Z,0,94,0,0,46,0,7127113468
NA,NA,2021-07-14T23:41:40Z,0,92,0,0,47,0,7127113468
NA,NA,2021-07-14T23:41:41Z,0,92,0,0,48,0,7127113468
NA,NA,2021-07-14T23:41:42Z,0,91,0,0,49,0,7127113468
NA,NA,2021-07-14T23:41:43Z,0,91,0,0,50,0,7127113468
NA,NA,2021-07-14T23:41:44Z,0,89,0,0,51,0,7127113468
NA,NA,2021-07-14T23:41:45Z,0,89,0,0,52,0,7127113468
NA,NA,2021-07-14T23:41:46Z,0,88,0,0,53,0,7127113468
NA,NA,2021-07-14T23:41:47Z,0,88,0,0,54,0,7127113468
NA,NA,2021-07-14T23:41:48Z,0,84,0,0,55,0,7127113468
NA,NA,2021-07-14T23:41:49Z,0,84,0,0,56,0,7127113468
NA,NA,2021-07-14T23:41:50Z,0,76,0,0,57,0,7127113468
NA,NA,2021-07-14T23:41:51Z,0,76,0,0,58,0,7127113468
NA,NA,2021-07-14T23:41:52Z,0,75,0,0,59,0,7127113468
NA,NA,2021-07-14T23:41:53Z,0,75,0,0,60,0,7127113468
NA,NA,2021-07-14T23:41:54Z,0,75,0,0,61,0,7127113468
NA,NA,2021-07-14T23:41:55Z,0,76,0,0,62,0,7127113468
NA,NA,2021-07-14T23:41:56Z,0,74,0,0,63,0,7127113468
NA,NA,2021-07-14T23:41:57Z,0,74,0,0,64,0,7127113468
NA,NA,2021-07-14T23:41:58Z,0,75,0,0,65,0,7127113468
NA,NA,2021-07-14T23:41:59Z,0,75,0,0,66,0,7127113468
NA,NA,2021-07-14T23:42:00Z,0,74,0,0,67,0,7127113468
NA,NA,2021-07-14T23:42:01Z,0,75,0,0,68,0,7127113468
NA,NA,2021-07-14T23:42:02Z,0,75,0,0,69,0,7127113468
NA,NA,2021-07-14T23:42:03Z,0,75,0,0,70,0,7127113468
NA,NA,2021-07-14T23:42:04Z,0,75,0,0,71,0,7127113468
NA,NA,2021-07-14T23:42:05Z,0,75,0,0,72,0,7127113468
NA,NA,2021-07-14T23:42:06Z,0,75,0,0,73,0,7127113468
NA,NA,2021-07-14T23:42:07Z,0,75,0,0,74,0,7127113468
NA,NA,2021-07-14T23:42:08Z,0,75,0,0,75,0,7127113468
NA,NA,2021-07-14T23:42:09Z,0,77,0,0,76,0,7127113468
NA,NA,2021-07-14T23:42:10Z,0,77,0,0,77,0,7127113468
NA,NA,2021-07-14T23:42:11Z,0,76,0,0,78,0,7127113468
NA,NA,2021-07-14T23:42:12Z,0,76,0,0,79,0,7127113468
NA,NA,2021-07-14T23:42:13Z,0,77,0,0,80,0,7127113468
NA,NA,2021-07-14T23:42:14Z,0,77,0,0,81,0,7127113468
NA,NA,2021-07-14T23:42:15Z,0,75,0,0,82,0,7127113468
NA,NA,2021-07-14T23:42:16Z,0,75,0,0,83,0,7127113468
NA,NA,2021-07-14T23:42:17Z,0,73,0,0,84,0,7127113468
NA,NA,2021-07-14T23:42:18Z,0,73,0,0,85,0,7127113468
NA,NA,2021-07-14T23:42:19Z,0,75,0,0,86,0,7127113468
NA,NA,2021-07-14T23:42:20Z,0,75,0,0,87,0,7127113468
NA,NA,2021-07-14T23:42:21Z,0,79,0,0,88,0,7127113468
NA,NA,2021-07-14T23:42:22Z,0,82,0,0,89,0,7127113468
NA,NA,2021-07-14T23:42:23Z,0,86,0,0,90,0,7127113468
NA,NA,2021-07-14T23:42:24Z,0,91,0,0,91,0,7127113468
NA,NA,2021-07-14T23:42:25Z,0,91,0,0,92,0,7127113468
NA,NA,2021-07-14T23:42:26Z,0,93,0,0,93,0,7127113468
NA,NA,2021-07-14T23:42:27Z,0,93,0,0,94,0,7127113468
NA,NA,2021-07-14T23:42:28Z,0,94,0,0,95,0,7127113468
NA,NA,2021-07-14T23:42:29Z,0,94,0,0,96,0,7127113468
NA,NA,2021-07-14T23:42:30Z,0,95,0,0,97,0,7127113468
NA,NA,2021-07-14T23:42:31Z,0,95,0,0,98,0,7127113468
NA,NA,2021-07-14T23:42:32Z,0,98,0,0,99,0,7127113468
NA,NA,2021-07-14T23:42:33Z,0,99,0,0,100,0,7127113468
NA,NA,2021-07-14T23:42:34Z,0,104,0,0,101,0,7127113468
NA,NA,2021-07-14T23:42:35Z,0,105,0,0,102,0,7127113468
NA,NA,2021-07-14T23:42:36Z,0,107,0,0,103,0,7127113468
NA,NA,2021-07-14T23:42:37Z,0,107,0,0,104,0,7127113468
NA,NA,2021-07-14T23:42:38Z,0,109,0,0,105,0,7127113468
NA,NA,2021-07-14T23:42:39Z,0,109,0,0,106,0,7127113468
NA,NA,2021-07-14T23:42:40Z,0,108,0,0,107,0,7127113468
NA,NA,2021-07-14T23:42:41Z,0,108,0,0,108,0,7127113468
NA,NA,2021-07-14T23:42:42Z,0,104,0,0,109,0,7127113468
NA,NA,2021-07-14T23:42:43Z,0,103,0,0,110,0,7127113468
NA,NA,2021-07-14T23:42:44Z,0,103,0,0,111,0,7127113468
NA,NA,2021-07-14T23:42:45Z,0,103,0,0,112,0,7127113468
NA,NA,2021-07-14T23:42:46Z,0,100,0,0,113,0,7127113468
NA,NA,2021-07-14T23:42:47Z,0,100,0,0,114,0,7127113468
NA,NA,2021-07-14T23:42:48Z,0,99,0,0,115,0,7127113468
NA,NA,2021-07-14T23:42:49Z,0,99,0,0,116,0,7127113468
NA,NA,2021-07-14T23:42:50Z,0,99,0,0,117,0,7127113468
NA,NA,2021-07-14T23:42:51Z,0,99,0,0,118,0,7127113468
NA,NA,2021-07-14T23:42:52Z,0,99,0,0,119,0,7127113468
NA,NA,2021-07-14T23:42:53Z,0,98,0,0,120,0,7127113468
NA,NA,2021-07-14T23:42:54Z,0,98,0,0,121,0,7127113468
NA,NA,2021-07-14T23:42:55Z,0,97,0,0,122,0,7127113468
NA,NA,2021-07-14T23:42:56Z,0,94,0,0,123,0,7127113468
NA,NA,2021-07-14T23:42:57Z,0,85,0,0,124,0,7127113468
NA,NA,2021-07-14T23:42:58Z,0,85,0,0,125,0,7127113468
NA,NA,2021-07-14T23:42:59Z,0,85,0,0,126,0,7127113468
NA,NA,2021-07-14T23:43:00Z,0,85,0,0,127,0,7127113468
NA,NA,2021-07-14T23:43:01Z,0,85,0,0,128,0,7127113468
NA,NA,2021-07-14T23:43:02Z,0,85,0,0,129,0,7127113468
NA,NA,2021-07-14T23:43:03Z,0,84,0,0,130,0,7127113468
NA,NA,2021-07-14T23:43:04Z,0,83,0,0,131,0,7127113468
NA,NA,2021-07-14T23:43:05Z,0,82,0,0,132,0,7127113468
NA,NA,2021-07-14T23:43:06Z,0,82,0,0,133,0,7127113468
NA,NA,2021-07-14T23:43:07Z,0,82,0,0,134,0,7127113468
NA,NA,2021-07-14T23:43:08Z,0,82,0,0,135,0,7127113468
NA,NA,2021-07-14T23:43:09Z,0,81,0,0,136,0,7127113468
NA,NA,2021-07-14T23:43:10Z,0,81,0,0,137,0,7127113468
NA,NA,2021-07-14T23:43:11Z,0,81,0,0,138,0,7127113468
NA,NA,2021-07-14T23:43:12Z,0,81,0,0,139,0,7127113468
NA,NA,2021-07-14T23:43:13Z,0,76,0,0,140,0,7127113468
NA,NA,2021-07-14T23:43:14Z,0,76,0,0,141,0,7127113468
NA,NA,2021-07-14T23:43:15Z,0,76,0,0,142,0,7127113468
NA,NA,2021-07-14T23:43:16Z,0,76,0,0,143,0,7127113468
NA,NA,2021-07-14T23:43:17Z,0,76,0,0,144,0,7127113468
NA,NA,2021-07-14T23:43:18Z,0,76,0,0,145,0,7127113468
NA,NA,2021-07-14T23:43:19Z,0,75,0,0,146,0,7127113468
NA,NA,2021-07-14T23:43:20Z,0,75,0,0,147,0,7127113468
NA,NA,2021-07-14T23:43:21Z,0,75,0,0,148,0,7127113468
NA,NA,2021-07-14T23:43:22Z,0,75,0,0,149,0,7127113468
NA,NA,2021-07-14T23:43:23Z,0,81,0,0,150,0,7127113468
NA,NA,2021-07-14T23:43:24Z,0,81,0,0,151,0,7127113468
NA,NA,2021-07-14T23:43:25Z,0,84,0,0,152,0,7127113468
NA,NA,2021-07-14T23:43:26Z,0,84,0,0,153,0,7127113468
NA,NA,2021-07-14T23:43:27Z,0,90,0,0,154,0,7127113468
NA,NA,2021-07-14T23:43:28Z,0,92,0,0,155,0,7127113468
NA,NA,2021-07-14T23:43:29Z,0,95,0,0,156,0,7127113468
NA,NA,2021-07-14T23:43:30Z,0,94,0,0,157,0,7127113468
NA,NA,2021-07-14T23:43:31Z,0,96,0,0,158,0,7127113468
NA,NA,2021-07-14T23:43:32Z,0,96,0,0,159,0,7127113468
NA,NA,2021-07-14T23:43:33Z,0,95,0,0,160,0,7127113468
NA,NA,2021-07-14T23:43:34Z,0,96,0,0,161,0,7127113468
NA,NA,2021-07-14T23:43:35Z,0,95,0,0,162,0,7127113468
NA,NA,2021-07-14T23:43:36Z,0,96,0,0,163,0,7127113468
NA,NA,2021-07-14T23:43:37Z,0,100,0,0,164,0,7127113468
NA,NA,2021-07-14T23:43:38Z,0,100,0,0,165,0,7127113468
NA,NA,2021-07-14T23:43:39Z,0,106,0,0,166,0,7127113468
NA,NA,2021-07-14T23:43:40Z,0,106,0,0,167,0,7127113468
NA,NA,2021-07-14T23:43:41Z,0,111,0,0,168,0,7127113468
NA,NA,2021-07-14T23:43:42Z,0,110,0,0,169,0,7127113468
NA,NA,2021-07-14T23:43:43Z,0,106,0,0,170,0,7127113468
NA,NA,2021-07-14T23:43:44Z,0,106,0,0,171,0,7127113468
NA,NA,2021-07-14T23:43:45Z,0,108,0,0,172,0,7127113468
NA,NA,2021-07-14T23:43:46Z,0,107,0,0,173,0,7127113468
NA,NA,2021-07-14T23:43:47Z,0,107,0,0,174,0,7127113468
NA,NA,2021-07-14T23:43:48Z,0,107,0,0,175,0,7127113468
NA,NA,2021-07-14T23:43:49Z,0,106,0,0,176,0,7127113468
NA,NA,2021-07-14T23:43:50Z,0,106,0,0,177,0,7127113468
NA,NA,2021-07-14T23:43:51Z,0,105,0,0,178,0,7127113468
NA,NA,2021-07-14T23:43:52Z,0,106,0,0,179,0,7127113468
NA,NA,2021-07-14T23:43:53Z,0,104,0,0,180,0,7127113468
NA,NA,2021-07-14T23:43:54Z,0,102,0,0,181,0,7127113468
NA,NA,2021-07-14T23:43:55Z,0,105,0,0,182,0,7127113468
NA,NA,2021-07-14T23:43:56Z,0,104,0,0,183,0,7127113468
NA,NA,2021-07-14T23:43:57Z,0,102,0,0,184,0,7127113468
NA,NA,2021-07-14T23:43:58Z,0,103,0,0,185,0,7127113468
NA,NA,2021-07-14T23:43:59Z,0,107,0,0,186,0,7127113468
NA,NA,2021-07-14T23:44:00Z,0,109,0,0,187,0,7127113468
NA,NA,2021-07-14T23:44:01Z,0,109,0,0,188,0,7127113468
NA,NA,2021-07-14T23:44:02Z,0,108,0,0,189,0,7127113468
NA,NA,2021-07-14T23:44:03Z,0,109,0,0,190,0,7127113468
NA,NA,2021-07-14T23:44:04Z,0,109,0,0,191,0,7127113468
NA,NA,2021-07-14T23:44:05Z,0,109,0,0,192,0,7127113468
NA,NA,2021-07-14T23:44:06Z,0,109,0,0,193,0,7127113468
NA,NA,2021-07-14T23:44:07Z,0,109,0,0,194,0,7127113468
NA,NA,2021-07-14T23:44:08Z,0,109,0,0,195,0,7127113468
NA,NA,2021-07-14T23:44:09Z,0,109,0,0,196,0,7127113468
NA,NA,2021-07-14T23:44:10Z,0,108,0,0,197,0,7127113468
NA,NA,2021-07-14T23:44:11Z,0,108,0,0,198,0,7127113468
NA,NA,2021-07-14T23:44:12Z,0,108,0,0,199,0,7127113468
NA,NA,2021-07-14T23:44:13Z,0,107,0,0,200,0,7127113468
NA,NA,2021-07-14T23:44:14Z,0,106,0,0,201,0,7127113468
NA,NA,2021-07-14T23:44:15Z,0,106,0,0,202,0,7127113468
NA,NA,2021-07-14T23:44:16Z,0,104,0,0,203,0,7127113468
NA,NA,2021-07-14T23:44:17Z,0,103,0,0,204,0,7127113468
NA,NA,2021-07-14T23:44:18Z,0,102,0,0,205,0,7127113468
NA,NA,2021-07-14T23:44:19Z,0,99,0,0,206,0,7127113468
NA,NA,2021-07-14T23:44:20Z,0,90,0,0,207,0,7127113468
NA,NA,2021-07-14T23:44:21Z,0,90,0,0,208,0,7127113468
NA,NA,2021-07-14T23:44:22Z,0,83,0,0,209,0,7127113468
NA,NA,2021-07-14T23:44:23Z,0,80,0,0,210,0,7127113468
NA,NA,2021-07-14T23:44:24Z,0,78,0,0,211,0,7127113468
NA,NA,2021-07-14T23:44:25Z,0,78,0,0,212,0,7127113468
NA,NA,2021-07-14T23:44:26Z,0,75,0,0,213,0,7127113468
NA,NA,2021-07-14T23:44:27Z,0,76,0,0,214,0,7127113468
NA,NA,2021-07-14T23:44:28Z,0,76,0,0,215,0,7127113468
NA,NA,2021-07-14T23:44:29Z,0,76,0,0,216,0,7127113468
NA,NA,2021-07-14T23:44:30Z,0,76,0,0,217,0,7127113468
NA,NA,2021-07-14T23:44:31Z,0,76,0,0,218,0,7127113468
NA,NA,2021-07-14T23:44:32Z,0,75,0,0,219,0,7127113468
NA,NA,2021-07-14T23:44:33Z,0,75,0,0,220,0,7127113468
NA,NA,2021-07-14T23:44:34Z,0,75,0,0,221,0,7127113468
NA,NA,2021-07-14T23:44:35Z,0,75,0,0,222,0,7127113468
NA,NA,2021-07-14T23:44:36Z,0,75,0,0,223,0,7127113468
