timestamp,distance,altitude,heart_rate,cadence,fractional_cadence,key
2018-05-07T12:18:29Z,0,437.79999999999995,122,0,0,2018-05-07 12:18:29
2018-05-07T12:18:30Z,0,437.79999999999995,122,0,0,2018-05-07 12:18:29
2018-05-07T12:18:31Z,0,437.79999999999995,122,0,0,2018-05-07 12:18:29
2018-05-07T12:18:32Z,0,437.79999999999995,121,0,0,2018-05-07 12:18:29
2018-05-07T12:18:33Z,0,437.79999999999995,121,58,0.5,2018-05-07 12:18:29
2018-05-07T12:18:34Z,0,437.79999999999995,121,58,0.5,2018-05-07 12:18:29
2018-05-07T12:18:35Z,0,437.79999999999995,120,58,0.5,2018-05-07 12:18:29
2018-05-07T12:18:36Z,0,437.79999999999995,120,58,0.5,2018-05-07 12:18:29
2018-05-07T12:18:37Z,0,437.79999999999995,116,58,0.5,2018-05-07 12:18:29
2018-05-07T12:18:38Z,0,437.79999999999995,110,58,0.5,2018-05-07 12:18:29
2018-05-07T12:18:39Z,0,437.79999999999995,107,58,0.5,2018-05-07 12:18:29
2018-05-07T12:18:40Z,0,437.79999999999995,104,58,0.5,2018-05-07 12:18:29
2018-05-07T12:18:41Z,0,437.79999999999995,104,58,0.5,2018-05-07 12:18:29
2018-05-07T12:18:42Z,0,437.79999999999995,104,58,0.5,2018-05-07 12:18:29
2018-05-07T12:18:43Z,0,437.79999999999995,104,0,0,2018-05-07 12:18:29
2018-05-07T12:18:44Z,0,437.79999999999995,104,0,0,2018-05-07 12:18:29
2018-05-07T12:18:45Z,0,437.79999999999995,105,0,0,2018-05-07 12:18:29
2018-05-07T12:18:46Z,0,437.79999999999995,105,0,0,2018-05-07 12:18:29
2018-05-07T12:18:47Z,0,437.79999999999995,106,0,0,2018-05-07 12:18:29
2018-05-07T12:18:48Z,0,437.79999999999995,106,0,0,2018-05-07 12:18:29
2018-05-07T12:18:49Z,0,437.79999999999995,108,0,0,2018-05-07 12:18:29
2018-05-07T12:18:50Z,0,437.79999999999995,109,0,0,2018-05-07 12:18:29
2018-05-07T12:18:51Z,0,437.79999999999995,111,0,0,2018-05-07 12:18:29
2018-05-07T12:18:52Z,0,437.79999999999995,113,0,0,2018-05-07 12:18:29
2018-05-07T12:22:07Z,0,NA,NA,0,0,2018-05-07 12:18:29
2018-05-07T12:22:08Z,0,NA,NA,0,0,2018-05-07 12:18:29
2018-05-07T12:22:09Z,0,NA,NA,58,0.5,2018-05-07 12:18:29
2018-05-07T12:18:53Z,0,NA,114,0,0,2018-05-07 12:18:29
2018-05-07T12:18:54Z,0,NA,112,58,0.5,2018-05-07 12:18:29
2018-05-07T12:18:55Z,0,NA,115,58,0.5,2018-05-07 12:18:29
2018-05-07T12:18:56Z,0,NA,115,0,0,2018-05-07 12:18:29
2018-05-07T12:18:57Z,0,NA,115,0,0,2018-05-07 12:18:29
2018-05-07T12:18:58Z,0,NA,113,0,0,2018-05-07 12:18:29
2018-05-07T12:18:59Z,0,NA,109,0,0,2018-05-07 12:18:29
2018-05-07T12:19:00Z,0,NA,108,58,0.5,2018-05-07 12:18:29
2018-05-07T12:19:01Z,0,NA,106,58,0.5,2018-05-07 12:18:29
2018-05-07T12:19:02Z,0,NA,105,58,0.5,2018-05-07 12:18:29
2018-05-07T12:19:03Z,0,NA,105,0,0,2018-05-07 12:18:29
2018-05-07T12:19:04Z,0,NA,106,0,0,2018-05-07 12:18:29
2018-05-07T12:19:05Z,0,NA,106,0,0,2018-05-07 12:18:29
2018-05-07T12:19:06Z,0,NA,107,0,0,2018-05-07 12:18:29
2018-05-07T12:19:07Z,0,NA,109,58,0.5,2018-05-07 12:18:29
2018-05-07T12:19:08Z,0,NA,109,58,0.5,2018-05-07 12:18:29
2018-05-07T12:19:09Z,0,NA,112,0,0,2018-05-07 12:18:29
2018-05-07T12:19:10Z,0,NA,112,0,0,2018-05-07 12:18:29
2018-05-07T12:19:11Z,0,NA,112,0,0,2018-05-07 12:18:29
2018-05-07T12:19:12Z,0,NA,112,0,0,2018-05-07 12:18:29
2018-05-07T12:19:13Z,0,NA,109,0,0,2018-05-07 12:18:29
2018-05-07T12:19:14Z,0,NA,104,0,0,2018-05-07 12:18:29
2018-05-07T12:19:15Z,0,NA,102,0,0,2018-05-07 12:18:29
2018-05-07T12:19:16Z,0,NA,99,0,0,2018-05-07 12:18:29
2018-05-07T12:19:17Z,0,NA,99,0,0,2018-05-07 12:18:29
2018-05-07T12:19:18Z,0,NA,99,0,0,2018-05-07 12:18:29
2018-05-07T12:19:19Z,0,NA,99,0,0,2018-05-07 12:18:29
2018-05-07T12:19:20Z,0,NA,100,0,0,2018-05-07 12:18:29
2018-05-07T12:19:21Z,0,NA,102,0,0,2018-05-07 12:18:29
2018-05-07T12:19:22Z,0,NA,103,0,0,2018-05-07 12:18:29
2018-05-07T12:19:23Z,0,NA,104,0,0,2018-05-07 12:18:29
2018-05-07T12:19:24Z,0,NA,105,0,0,2018-05-07 12:18:29
2018-05-07T12:19:25Z,0,NA,107,0,0,2018-05-07 12:18:29
2018-05-07T12:19:26Z,0,NA,109,0,0,2018-05-07 12:18:29
2018-05-07T12:19:27Z,0,NA,111,0,0,2018-05-07 12:18:29
2018-05-07T12:19:28Z,0,NA,113,0,0,2018-05-07 12:18:29
2018-05-07T12:19:29Z,0,NA,116,0,0,2018-05-07 12:18:29
2018-05-07T12:19:30Z,0,NA,117,0,0,2018-05-07 12:18:29
2018-05-07T12:19:31Z,0,NA,117,0,0,2018-05-07 12:18:29
2018-05-07T12:19:32Z,0,NA,117,0,0,2018-05-07 12:18:29
2018-05-07T12:19:33Z,0,NA,113,0,0,2018-05-07 12:18:29
2018-05-07T12:19:34Z,0,NA,108,0,0,2018-05-07 12:18:29
2018-05-07T12:19:35Z,0,NA,106,0,0,2018-05-07 12:18:29
2018-05-07T12:19:36Z,0,NA,106,0,0,2018-05-07 12:18:29
2018-05-07T12:19:37Z,0,NA,106,0,0,2018-05-07 12:18:29
2018-05-07T12:19:38Z,0,NA,106,0,0,2018-05-07 12:18:29
2018-05-07T12:19:39Z,0,NA,106,0,0,2018-05-07 12:18:29
2018-05-07T12:19:40Z,0,NA,106,0,0,2018-05-07 12:18:29
2018-05-07T12:19:41Z,0,NA,106,0,0,2018-05-07 12:18:29
2018-05-07T12:19:42Z,0,NA,107,0,0,2018-05-07 12:18:29
2018-05-07T12:19:43Z,0,NA,109,0,0,2018-05-07 12:18:29
2018-05-07T12:19:44Z,0,NA,109,0,0,2018-05-07 12:18:29
2018-05-07T12:19:45Z,0,NA,111,0,0,2018-05-07 12:18:29
2018-05-07T12:19:46Z,0,NA,113,0,0,2018-05-07 12:18:29
2018-05-07T12:19:47Z,0,NA,115,0,0,2018-05-07 12:18:29
2018-05-07T12:19:48Z,0,NA,117,0,0,2018-05-07 12:18:29
2018-05-07T12:19:49Z,0,NA,118,0,0,2018-05-07 12:18:29
2018-05-07T12:19:50Z,0,NA,121,0,0,2018-05-07 12:18:29
2018-05-07T12:19:51Z,0,NA,122,0,0,2018-05-07 12:18:29
2018-05-07T12:19:52Z,0,NA,124,0,0,2018-05-07 12:18:29
2018-05-07T12:19:53Z,0,NA,123,0,0,2018-05-07 12:18:29
2018-05-07T12:19:54Z,0,NA,123,0,0,2018-05-07 12:18:29
2018-05-07T12:19:55Z,0,NA,123,0,0,2018-05-07 12:18:29
2018-05-07T12:19:56Z,0,NA,123,0,0,2018-05-07 12:18:29
2018-05-07T12:19:57Z,0,NA,126,0,0,2018-05-07 12:18:29
2018-05-07T12:19:58Z,0,NA,126,0,0,2018-05-07 12:18:29
2018-05-07T12:19:59Z,0,NA,126,0,0,2018-05-07 12:18:29
2018-05-07T12:20:00Z,0,NA,123,58,0.5,2018-05-07 12:18:29
2018-05-07T12:20:01Z,0,NA,121,58,0.5,2018-05-07 12:18:29
2018-05-07T12:20:02Z,0,NA,119,0,0,2018-05-07 12:18:29
2018-05-07T12:20:03Z,0,NA,118,0,0,2018-05-07 12:18:29
2018-05-07T12:20:04Z,0,NA,117,0,0,2018-05-07 12:18:29
2018-05-07T12:20:05Z,0,NA,117,0,0,2018-05-07 12:18:29
2018-05-07T12:20:06Z,0,NA,118,0,0,2018-05-07 12:18:29
2018-05-07T12:20:07Z,0,NA,119,0,0,2018-05-07 12:18:29
2018-05-07T12:20:08Z,0,NA,121,0,0,2018-05-07 12:18:29
2018-05-07T12:20:09Z,0,NA,122,58,0.5,2018-05-07 12:18:29
2018-05-07T12:20:10Z,0,NA,122,58,0.5,2018-05-07 12:18:29
2018-05-07T12:20:11Z,0,NA,120,58,0.5,2018-05-07 12:18:29
2018-05-07T12:20:12Z,0,NA,119,0,0,2018-05-07 12:18:29
2018-05-07T12:20:13Z,0,NA,119,0,0,2018-05-07 12:18:29
2018-05-07T12:20:14Z,0,NA,119,0,0,2018-05-07 12:18:29
2018-05-07T12:20:15Z,0,NA,119,0,0,2018-05-07 12:18:29
2018-05-07T12:20:16Z,0,NA,116,0,0,2018-05-07 12:18:29
2018-05-07T12:20:17Z,0,NA,115,0,0,2018-05-07 12:18:29
2018-05-07T12:20:18Z,0,NA,114,0,0,2018-05-07 12:18:29
2018-05-07T12:20:19Z,0,NA,114,0,0,2018-05-07 12:18:29
2018-05-07T12:20:20Z,0,NA,114,0,0,2018-05-07 12:18:29
2018-05-07T12:20:21Z,0,NA,115,0,0,2018-05-07 12:18:29
2018-05-07T12:20:22Z,0,NA,116,0,0,2018-05-07 12:18:29
2018-05-07T12:20:23Z,0,NA,117,0,0,2018-05-07 12:18:29
2018-05-07T12:20:24Z,0,NA,118,0,0,2018-05-07 12:18:29
2018-05-07T12:20:25Z,0,NA,118,0,0,2018-05-07 12:18:29
2018-05-07T12:20:26Z,0,NA,118,0,0,2018-05-07 12:18:29
2018-05-07T12:20:27Z,0,NA,117,0,0,2018-05-07 12:18:29
2018-05-07T12:20:28Z,0,NA,117,0,0,2018-05-07 12:18:29
2018-05-07T12:20:29Z,0,NA,117,0,0,2018-05-07 12:18:29
2018-05-07T12:20:30Z,0,NA,116,0,0,2018-05-07 12:18:29
2018-05-07T12:20:31Z,0,NA,116,58,0.5,2018-05-07 12:18:29
2018-05-07T12:20:32Z,0,NA,116,58,0.5,2018-05-07 12:18:29
2018-05-07T12:20:33Z,0,NA,115,58,0.5,2018-05-07 12:18:29
2018-05-07T12:20:34Z,0,NA,115,0,0,2018-05-07 12:18:29
2018-05-07T12:20:35Z,0,NA,116,0,0,2018-05-07 12:18:29
2018-05-07T12:20:36Z,0,NA,116,0,0,2018-05-07 12:18:29
2018-05-07T12:20:37Z,0,NA,117,0,0,2018-05-07 12:18:29
2018-05-07T12:20:38Z,0,NA,118,0,0,2018-05-07 12:18:29
2018-05-07T12:20:39Z,0,NA,120,0,0,2018-05-07 12:18:29
2018-05-07T12:20:40Z,0,NA,121,0,0,2018-05-07 12:18:29
2018-05-07T12:20:41Z,0,NA,122,0,0,2018-05-07 12:18:29
2018-05-07T12:20:42Z,0,NA,122,0,0,2018-05-07 12:18:29
2018-05-07T12:20:43Z,0,NA,120,0,0,2018-05-07 12:18:29
2018-05-07T12:20:44Z,0,NA,118,0,0,2018-05-07 12:18:29
2018-05-07T12:20:45Z,0,NA,118,58,0.5,2018-05-07 12:18:29
2018-05-07T12:20:46Z,0,NA,118,58,0.5,2018-05-07 12:18:29
2018-05-07T12:20:47Z,0,NA,118,58,0.5,2018-05-07 12:18:29
2018-05-07T12:20:48Z,0,NA,118,58,0.5,2018-05-07 12:18:29
2018-05-07T12:20:49Z,0,NA,118,0,0,2018-05-07 12:18:29
2018-05-07T12:20:50Z,0,NA,118,0,0,2018-05-07 12:18:29
2018-05-07T12:20:51Z,0,NA,117,0,0,2018-05-07 12:18:29
2018-05-07T12:20:52Z,0,NA,117,0,0,2018-05-07 12:18:29
2018-05-07T12:20:53Z,0,NA,117,0,0,2018-05-07 12:18:29
2018-05-07T12:20:54Z,0,NA,117,0,0,2018-05-07 12:18:29
2018-05-07T12:20:55Z,0,NA,118,0,0,2018-05-07 12:18:29
2018-05-07T12:20:56Z,0,NA,121,0,0,2018-05-07 12:18:29
2018-05-07T12:20:57Z,0,NA,121,0,0,2018-05-07 12:18:29
2018-05-07T12:20:58Z,0,NA,122,0,0,2018-05-07 12:18:29
2018-05-07T12:20:59Z,0,NA,121,0,0,2018-05-07 12:18:29
2018-05-07T12:21:00Z,0,NA,119,0,0,2018-05-07 12:18:29
2018-05-07T12:21:01Z,0,NA,118,58,0.5,2018-05-07 12:18:29
2018-05-07T12:21:02Z,0,NA,116,58,0.5,2018-05-07 12:18:29
2018-05-07T12:21:03Z,0,NA,116,58,0.5,2018-05-07 12:18:29
2018-05-07T12:21:04Z,0,NA,115,58,0.5,2018-05-07 12:18:29
2018-05-07T12:21:05Z,0,NA,114,58,0.5,2018-05-07 12:18:29
2018-05-07T12:21:06Z,0,NA,114,58,0.5,2018-05-07 12:18:29
2018-05-07T12:21:07Z,0,NA,115,0,0,2018-05-07 12:18:29
2018-05-07T12:21:08Z,0,NA,115,0,0,2018-05-07 12:18:29
2018-05-07T12:21:09Z,0,NA,115,0,0,2018-05-07 12:18:29
2018-05-07T12:21:10Z,0,NA,116,0,0,2018-05-07 12:18:29
2018-05-07T12:21:11Z,0,NA,117,0,0,2018-05-07 12:18:29
2018-05-07T12:21:12Z,0,NA,119,0,0,2018-05-07 12:18:29
2018-05-07T12:21:13Z,0,NA,120,0,0,2018-05-07 12:18:29
2018-05-07T12:21:14Z,0,NA,123,0,0,2018-05-07 12:18:29
2018-05-07T12:21:15Z,0,NA,122,0,0,2018-05-07 12:18:29
2018-05-07T12:21:16Z,0,NA,120,0,0,2018-05-07 12:18:29
2018-05-07T12:21:17Z,0,NA,127,0,0,2018-05-07 12:18:29
2018-05-07T12:21:18Z,0,NA,127,0,0,2018-05-07 12:18:29
2018-05-07T12:21:19Z,0,NA,127,0,0,2018-05-07 12:18:29
2018-05-07T12:21:20Z,0,NA,125,0,0,2018-05-07 12:18:29
2018-05-07T12:21:21Z,0,NA,122,0,0,2018-05-07 12:18:29
2018-05-07T12:21:22Z,0,NA,119,0,0,2018-05-07 12:18:29
2018-05-07T12:21:23Z,0,NA,119,0,0,2018-05-07 12:18:29
2018-05-07T12:21:24Z,0,NA,118,0,0,2018-05-07 12:18:29
2018-05-07T12:21:25Z,0,NA,118,0,0,2018-05-07 12:18:29
2018-05-07T12:21:26Z,0,NA,118,0,0,2018-05-07 12:18:29
