longitude,latitude,timestamp,distance,heart_rate,cadence,fractional_cadence,time_elapsed,elevation,key
NA,NA,2021-04-22T22:43:00Z,0,60,0,0,0,0,6655302173
NA,NA,2021-04-22T22:43:01Z,0,59,0,0,1,0,6655302173
NA,NA,2021-04-22T22:43:02Z,0,59,0,0,2,0,6655302173
NA,NA,2021-04-22T22:43:03Z,0,58,0,0,3,0,6655302173
NA,NA,2021-04-22T22:43:04Z,0,58,0,0,4,0,6655302173
NA,NA,2021-04-22T22:43:05Z,0,57,0,0,5,0,6655302173
NA,NA,2021-04-22T22:43:06Z,0,57,0,0,6,0,6655302173
NA,NA,2021-04-22T22:43:07Z,0,57,0,0,7,0,6655302173
NA,NA,2021-04-22T22:43:08Z,0,57,87,0,8,0,6655302173
NA,NA,2021-04-22T22:43:09Z,0,57,87,0,9,0,6655302173
NA,NA,2021-04-22T22:43:10Z,0,57,91,0,10,0,6655302173
NA,NA,2021-04-22T22:43:11Z,0,61,91,0,11,0,6655302173
NA,NA,2021-04-22T22:43:12Z,0,63,90,0,12,0,6655302173
NA,NA,2021-04-22T22:43:13Z,0,66,90,0,13,0,6655302173
NA,NA,2021-04-22T22:43:14Z,0,68,90,0,14,0,6655302173
NA,NA,2021-04-22T22:43:15Z,0,72,90,0,15,0,6655302173
NA,NA,2021-04-22T22:43:16Z,0,75,58,0,16,0,6655302173
NA,NA,2021-04-22T22:43:17Z,0,77,58,0,17,0,6655302173
NA,NA,2021-04-22T22:43:18Z,0,88,58,0,18,0,6655302173
NA,NA,2021-04-22T22:43:19Z,0,93,61,0,19,0,6655302173
NA,NA,2021-04-22T22:43:20Z,0,96,61,0,20,0,6655302173
NA,NA,2021-04-22T22:43:21Z,0,98,59,0,21,0,6655302173
NA,NA,2021-04-22T22:43:22Z,0,98,58,0,22,0,6655302173
NA,NA,2021-04-22T22:43:23Z,0,97,58,0,23,0,6655302173
NA,NA,2021-04-22T22:43:24Z,0,101,0,0,24,0,6655302173
NA,NA,2021-04-22T22:43:25Z,0,103,0,0,25,0,6655302173
NA,NA,2021-04-22T22:43:26Z,0,99,0,0,26,0,6655302173
NA,NA,2021-04-22T22:43:27Z,0,98,0,0,27,0,6655302173
NA,NA,2021-04-22T22:43:28Z,0,96,0,0,28,0,6655302173
NA,NA,2021-04-22T22:43:29Z,0,96,0,0,29,0,6655302173
NA,NA,2021-04-22T22:43:30Z,0,96,0,0,30,0,6655302173
NA,NA,2021-04-22T22:43:31Z,0,96,0,0,31,0,6655302173
NA,NA,2021-04-22T22:43:32Z,0,97,0,0,32,0,6655302173
NA,NA,2021-04-22T22:43:33Z,0,97,0,0,33,0,6655302173
NA,NA,2021-04-22T22:43:34Z,0,97,0,0,34,0,6655302173
NA,NA,2021-04-22T22:43:35Z,0,97,0,0,35,0,6655302173
NA,NA,2021-04-22T22:43:36Z,0,95,0,0,36,0,6655302173
NA,NA,2021-04-22T22:43:37Z,0,95,0,0,37,0,6655302173
NA,NA,2021-04-22T22:43:38Z,0,95,0,0,38,0,6655302173
NA,NA,2021-04-22T22:43:39Z,0,94,0,0,39,0,6655302173
NA,NA,2021-04-22T22:43:40Z,0,95,0,0,40,0,6655302173
NA,NA,2021-04-22T22:43:41Z,0,95,0,0,41,0,6655302173
NA,NA,2021-04-22T22:43:42Z,0,94,0,0,42,0,6655302173
NA,NA,2021-04-22T22:43:43Z,0,93,0,0,43,0,6655302173
NA,NA,2021-04-22T22:43:44Z,0,90,0,0,44,0,6655302173
NA,NA,2021-04-22T22:43:45Z,0,90,0,0,45,0,6655302173
NA,NA,2021-04-22T22:43:46Z,0,90,0,0,46,0,6655302173
NA,NA,2021-04-22T22:43:47Z,0,89,0,0,47,0,6655302173
NA,NA,2021-04-22T22:43:48Z,0,89,0,0,48,0,6655302173
NA,NA,2021-04-22T22:43:49Z,0,89,58,0,49,0,6655302173
NA,NA,2021-04-22T22:43:50Z,0,89,58,0,50,0,6655302173
