timestamp,distance,speed,cadence,fractional_cadence,heart_rate,key
2020-02-08T18:45:37Z,5795.85,4.031,86,0.5,NA,2020-02-08 18:20:18
2020-02-08T18:20:17Z,0,0,0,0,150,2020-02-08 18:20:18
2020-02-08T18:20:18Z,0,0,0,0,150,2020-02-08 18:20:18
2020-02-08T18:20:19Z,0,0,0,0,150,2020-02-08 18:20:18
2020-02-08T18:20:21Z,0,0,0,0,151,2020-02-08 18:20:18
2020-02-08T18:20:22Z,0,0,0,0,151,2020-02-08 18:20:18
2020-02-08T18:20:23Z,0,0,0,0,151,2020-02-08 18:20:18
2020-02-08T18:20:24Z,0,0,0,0,151,2020-02-08 18:20:18
2020-02-08T18:20:25Z,2.93,2.93,58,0.5,152,2020-02-08 18:20:18
2020-02-08T18:20:26Z,7.24,4.311,91,0,152,2020-02-08 18:20:18
2020-02-08T18:20:27Z,11.59,4.348,91,0,152,2020-02-08 18:20:18
2020-02-08T18:20:28Z,15.9,4.311,90,0,152,2020-02-08 18:20:18
2020-02-08T18:20:29Z,20.17,4.273,90,0,152,2020-02-08 18:20:18
2020-02-08T18:20:30Z,24.45,4.273,90,0,152,2020-02-08 18:20:18
2020-02-08T18:20:31Z,28.8,4.357,92,0,153,2020-02-08 18:20:18
2020-02-08T18:20:32Z,33.2,4.395,92,0,153,2020-02-08 18:20:18
2020-02-08T18:20:33Z,37.96,4.759,92,0,153,2020-02-08 18:20:18
2020-02-08T18:20:34Z,42.1,4.143,91,0,154,2020-02-08 18:20:18
2020-02-08T18:20:35Z,45.81,3.704,91,0,154,2020-02-08 18:20:18
2020-02-08T18:20:36Z,49.2,3.396,91,0,155,2020-02-08 18:20:18
2020-02-08T18:20:37Z,52.61,3.406,90,0,155,2020-02-08 18:20:18
2020-02-08T18:20:38Z,56.28,3.676,90,0,155,2020-02-08 18:20:18
2020-02-08T18:20:39Z,60.13,3.844,90,0,156,2020-02-08 18:20:18
2020-02-08T18:20:40Z,64.07,3.947,90,0,156,2020-02-08 18:20:18
2020-02-08T18:20:41Z,68.07,3.994,90,0,156,2020-02-08 18:20:18
2020-02-08T18:20:42Z,72.01,3.938,90,0,156,2020-02-08 18:20:18
2020-02-08T18:20:43Z,75.89,3.882,90,0,157,2020-02-08 18:20:18
2020-02-08T18:20:44Z,79.8,3.91,90,0,157,2020-02-08 18:20:18
2020-02-08T18:20:45Z,83.74,3.947,90,0,157,2020-02-08 18:20:18
2020-02-08T18:20:46Z,87.64,3.9,90,0,157,2020-02-08 18:20:18
2020-02-08T18:20:47Z,91.4,3.76,90,0,158,2020-02-08 18:20:18
2020-02-08T18:20:48Z,95.19,3.779,90,0,157,2020-02-08 18:20:18
2020-02-08T18:20:49Z,99.02,3.835,90,0,157,2020-02-08 18:20:18
2020-02-08T18:20:50Z,102.96,3.947,91,0,158,2020-02-08 18:20:18
2020-02-08T18:20:51Z,107,4.031,91,0,157,2020-02-08 18:20:18
2020-02-08T18:20:52Z,111.1,4.096,91,0,158,2020-02-08 18:20:18
2020-02-08T18:20:53Z,115.14,4.05,91,0,158,2020-02-08 18:20:18
2020-02-08T18:20:54Z,119.15,4.012,90,0,157,2020-02-08 18:20:18
2020-02-08T18:20:55Z,123.13,3.975,90,0,158,2020-02-08 18:20:18
2020-02-08T18:20:56Z,127.1,3.975,90,0,158,2020-02-08 18:20:18
2020-02-08T18:20:57Z,131.19,4.087,90,0,158,2020-02-08 18:20:18
2020-02-08T18:20:58Z,135.34,4.152,90,0,158,2020-02-08 18:20:18
2020-02-08T18:20:59Z,139.53,4.189,90,0,159,2020-02-08 18:20:18
2020-02-08T18:21:00Z,143.73,4.199,90,0,158,2020-02-08 18:20:18
2020-02-08T18:21:01Z,147.92,4.189,90,0,158,2020-02-08 18:20:18
2020-02-08T18:21:02Z,152.06,4.143,90,0,159,2020-02-08 18:20:18
2020-02-08T18:21:03Z,156.15,4.087,90,0,159,2020-02-08 18:20:18
2020-02-08T18:21:04Z,160.21,4.059,89,0.5,159,2020-02-08 18:20:18
2020-02-08T18:21:05Z,164.29,4.078,89,0.5,159,2020-02-08 18:20:18
2020-02-08T18:21:06Z,168.5,4.217,89,0,159,2020-02-08 18:20:18
2020-02-08T18:21:07Z,172.73,4.227,89,0,159,2020-02-08 18:20:18
2020-02-08T18:21:08Z,176.84,4.106,89,0,159,2020-02-08 18:20:18
2020-02-08T18:21:09Z,180.32,3.48,89,0,159,2020-02-08 18:20:18
2020-02-08T18:21:10Z,183.65,3.331,89,0,160,2020-02-08 18:20:18
2020-02-08T18:21:11Z,187.15,3.499,88,0.5,159,2020-02-08 18:20:18
2020-02-08T18:21:12Z,191.07,3.928,88,0.5,160,2020-02-08 18:20:18
2020-02-08T18:21:13Z,195.12,4.04,88,0.5,160,2020-02-08 18:20:18
2020-02-08T18:21:14Z,199.2,4.087,88,0.5,161,2020-02-08 18:20:18
2020-02-08T18:21:15Z,203.28,4.078,88,0.5,160,2020-02-08 18:20:18
2020-02-08T18:21:16Z,207.37,4.096,88,0,160,2020-02-08 18:20:18
2020-02-08T18:21:17Z,211.48,4.096,88,0,161,2020-02-08 18:20:18
2020-02-08T18:21:18Z,215.55,4.078,87,0,161,2020-02-08 18:20:18
