timestamp,distance,speed,cadence,fractional_cadence,heart_rate,key
2019-08-20T21:14:05Z,261.77,3.387,86,0,NA,2019-08-20 21:12:50
2019-08-20T21:14:06Z,265.17,3.396,86,0,NA,2019-08-20 21:12:50
2019-08-20T21:14:07Z,268.6,3.424,86,0,NA,2019-08-20 21:12:50
2019-08-20T21:14:08Z,272.04,3.443,86,0,NA,2019-08-20 21:12:50
2019-08-20T21:12:45Z,0,0,0,0,65,2019-08-20 21:12:50
2019-08-20T21:12:46Z,0,0,0,0,65,2019-08-20 21:12:50
2019-08-20T21:12:48Z,0,0,0,0,67,2019-08-20 21:12:50
2019-08-20T21:12:49Z,0,0,0,0,67,2019-08-20 21:12:50
2019-08-20T21:12:50Z,3.05,3.2,86,0.5,91,2019-08-20 21:12:50
2019-08-20T21:12:51Z,6.24,3.2,86,0.5,91,2019-08-20 21:12:50
2019-08-20T21:12:52Z,9.65,3.406,86,0.5,91,2019-08-20 21:12:50
2019-08-20T21:12:53Z,13.06,3.406,87,0,91,2019-08-20 21:12:50
2019-08-20T21:12:54Z,16.5,3.443,87,0,90,2019-08-20 21:12:50
2019-08-20T21:12:55Z,19.95,3.452,87,0,90,2019-08-20 21:12:50
2019-08-20T21:12:56Z,23.37,3.415,87,0,90,2019-08-20 21:12:50
2019-08-20T21:12:57Z,26.85,3.48,88,0,90,2019-08-20 21:12:50
2019-08-20T21:12:58Z,30.4,3.555,88,0,95,2019-08-20 21:12:50
2019-08-20T21:12:59Z,34.03,3.63,89,0.5,104,2019-08-20 21:12:50
2019-08-20T21:13:00Z,37.66,3.63,89,0.5,104,2019-08-20 21:12:50
2019-08-20T21:13:01Z,41.25,3.592,90,0,104,2019-08-20 21:12:50
2019-08-20T21:13:02Z,44.83,3.574,90,0,104,2019-08-20 21:12:50
2019-08-20T21:13:03Z,48.37,3.546,90,0,104,2019-08-20 21:12:50
2019-08-20T21:13:04Z,51.9,3.527,89,0.5,104,2019-08-20 21:12:50
2019-08-20T21:13:05Z,55.39,3.49,89,0.5,103,2019-08-20 21:12:50
2019-08-20T21:13:06Z,58.87,3.48,88,0,103,2019-08-20 21:12:50
2019-08-20T21:13:07Z,62.35,3.48,88,0,103,2019-08-20 21:12:50
2019-08-20T21:13:08Z,65.83,3.48,88,0,103,2019-08-20 21:12:50
2019-08-20T21:13:09Z,69.3,3.462,87,0,103,2019-08-20 21:12:50
2019-08-20T21:13:10Z,72.74,3.452,87,0,103,2019-08-20 21:12:50
2019-08-20T21:13:11Z,76.19,3.443,87,0,103,2019-08-20 21:12:50
2019-08-20T21:13:12Z,79.59,3.406,88,0,103,2019-08-20 21:12:50
2019-08-20T21:13:13Z,82.99,3.396,88,0,103,2019-08-20 21:12:50
2019-08-20T21:13:14Z,86.39,3.406,88,0,103,2019-08-20 21:12:50
2019-08-20T21:13:15Z,89.83,3.434,88,0,103,2019-08-20 21:12:50
2019-08-20T21:13:16Z,93.27,3.434,88,0,111,2019-08-20 21:12:50
2019-08-20T21:13:17Z,96.69,3.424,88,0,111,2019-08-20 21:12:50
2019-08-20T21:13:18Z,100.02,3.331,87,0,111,2019-08-20 21:12:50
