timestamp,distance,altitude,heart_rate,cadence,fractional_cadence,key
2018-12-19T13:06:51Z,0,283.79999999999995,56,0,0,2018-12-19 13:06:51
2018-12-19T13:06:52Z,0,283.79999999999995,56,0,0,2018-12-19 13:06:51
2018-12-19T13:06:53Z,0,283.79999999999995,56,0,0,2018-12-19 13:06:51
2018-12-19T13:06:54Z,0,283.79999999999995,56,0,0,2018-12-19 13:06:51
2018-12-19T13:06:55Z,0,283.79999999999995,56,0,0,2018-12-19 13:06:51
2018-12-19T13:06:56Z,0,283.79999999999995,57,0,0,2018-12-19 13:06:51
2018-12-19T13:06:57Z,0,283.79999999999995,57,0,0,2018-12-19 13:06:51
2018-12-19T13:06:58Z,0,283.79999999999995,57,0,0,2018-12-19 13:06:51
2018-12-19T13:06:59Z,0,283.79999999999995,57,0,0,2018-12-19 13:06:51
2018-12-19T13:07:00Z,0,283.79999999999995,57,0,0,2018-12-19 13:06:51
2018-12-19T13:07:01Z,0,283.79999999999995,57,0,0,2018-12-19 13:06:51
2018-12-19T13:07:02Z,0,283.79999999999995,56,0,0,2018-12-19 13:06:51
2018-12-19T13:07:03Z,0,283.79999999999995,57,0,0,2018-12-19 13:06:51
2018-12-19T13:07:04Z,0,283.79999999999995,58,0,0,2018-12-19 13:06:51
2018-12-19T13:07:05Z,0,283.79999999999995,58,0,0,2018-12-19 13:06:51
2018-12-19T13:07:06Z,0,283.79999999999995,58,0,0,2018-12-19 13:06:51
2018-12-19T13:07:07Z,0,283.79999999999995,58,0,0,2018-12-19 13:06:51
2018-12-19T13:07:08Z,0,283.79999999999995,58,0,0,2018-12-19 13:06:51
2018-12-19T13:07:09Z,0,283.79999999999995,58,0,0,2018-12-19 13:06:51
2018-12-19T13:07:10Z,0,283.79999999999995,58,0,0,2018-12-19 13:06:51
2018-12-19T13:07:11Z,0,283.79999999999995,58,0,0,2018-12-19 13:06:51
2018-12-19T13:07:12Z,0,283.79999999999995,58,0,0,2018-12-19 13:06:51
2018-12-19T13:07:13Z,0,283.79999999999995,62,0,0,2018-12-19 13:06:51
2018-12-19T13:07:14Z,0,283.79999999999995,62,0,0,2018-12-19 13:06:51
2018-12-19T13:07:15Z,0,283.79999999999995,62,0,0,2018-12-19 13:06:51
2018-12-19T13:07:16Z,0,283.79999999999995,62,0,0,2018-12-19 13:06:51
2018-12-19T13:07:17Z,0,283.79999999999995,62,0,0,2018-12-19 13:06:51
2018-12-19T13:07:18Z,0,283.79999999999995,62,0,0,2018-12-19 13:06:51
2018-12-19T13:07:19Z,0,283.79999999999995,62,0,0,2018-12-19 13:06:51
2018-12-19T13:07:20Z,0,283.79999999999995,62,0,0,2018-12-19 13:06:51
2018-12-19T13:07:21Z,0,283.79999999999995,62,0,0,2018-12-19 13:06:51
2018-12-19T13:07:22Z,0,283.79999999999995,62,0,0,2018-12-19 13:06:51
2018-12-19T13:07:23Z,0,283.79999999999995,62,0,0,2018-12-19 13:06:51
2018-12-19T13:07:24Z,0,283.79999999999995,62,0,0,2018-12-19 13:06:51
2018-12-19T13:07:25Z,0,283.79999999999995,61,0,0,2018-12-19 13:06:51
2018-12-19T13:07:26Z,0,283.79999999999995,62,0,0,2018-12-19 13:06:51
2018-12-19T13:07:27Z,0,283.79999999999995,62,0,0,2018-12-19 13:06:51
2018-12-19T13:07:28Z,0,283.79999999999995,62,0,0,2018-12-19 13:06:51
2018-12-19T13:07:29Z,0,283.79999999999995,63,0,0,2018-12-19 13:06:51
2018-12-19T13:07:30Z,0,283.79999999999995,63,0,0,2018-12-19 13:06:51
2018-12-19T13:07:31Z,0,283.79999999999995,63,0,0,2018-12-19 13:06:51
2018-12-19T13:07:32Z,0,283.79999999999995,63,0,0,2018-12-19 13:06:51
2018-12-19T13:07:33Z,0,283.79999999999995,63,0,0,2018-12-19 13:06:51
2018-12-19T13:07:34Z,0,283.79999999999995,63,0,0,2018-12-19 13:06:51
2018-12-19T13:07:35Z,0,283.79999999999995,63,0,0,2018-12-19 13:06:51
2018-12-19T13:07:36Z,0,283.79999999999995,63,0,0,2018-12-19 13:06:51
2018-12-19T13:07:37Z,0,283.79999999999995,63,0,0,2018-12-19 13:06:51
2018-12-19T13:07:38Z,0,283.79999999999995,63,0,0,2018-12-19 13:06:51
2018-12-19T13:07:39Z,0,283.79999999999995,63,0,0,2018-12-19 13:06:51
2018-12-19T13:07:40Z,0,283.79999999999995,63,0,0,2018-12-19 13:06:51
2018-12-19T13:07:41Z,0,283.79999999999995,64,0,0,2018-12-19 13:06:51
2018-12-19T13:07:42Z,0,283.79999999999995,64,0,0,2018-12-19 13:06:51
2018-12-19T13:07:43Z,0,283.79999999999995,63,0,0,2018-12-19 13:06:51
