timestamp,distance,speed,cadence,heart_rate,time_elapsed,elevation,latitude,longitude,key
2022-10-05T20:48:22Z,1.79,1.997,58,89,0,20.41,38.90242570079863,-77.05073475837708,9738863849
2022-10-05T20:48:24Z,4.12,1.997,58,89,2,20.41,38.902443470433354,-77.05075680278242,9738863849
2022-10-05T20:48:25Z,7.02,1.997,58,90,3,20.53,38.90246467664838,-77.05077926628292,9738863849
2022-10-05T20:48:26Z,10.46,2.081,87,91,4,20.5,38.902490912005305,-77.05080399289727,9738863849
2022-10-05T20:48:27Z,14.02,2.473,94,91,5,20.59,38.902517734095454,-77.05082779750228,9738863849
2022-10-05T20:48:28Z,18.05,3.994,94,93,6,20.51,38.90254782512784,-77.05085445195436,9738863849
2022-10-05T20:48:29Z,22.43,4.311,94,93,7,20.74,38.9025794249028,-77.05088538117707,9738863849
2022-10-05T20:48:30Z,26.55,4.6,94,95,8,20.74,38.90260976739228,-77.05091337673366,9738863849
2022-10-05T20:48:31Z,31.4,4.889,93,97,9,20.59,38.902645306661725,-77.05094614997506,9738863849
2022-10-05T20:48:32Z,36.55,4.964,93,98,10,20.64,38.90268025919795,-77.05098504200578,9738863849
2022-10-05T20:48:33Z,41.36,5.011,93,98,11,20.42,38.902711691334844,-77.05102326348424,9738863849
2022-10-05T20:48:34Z,45.85,5.011,95,99,12,20.52,38.90273834578693,-77.05106240697205,9738863849
2022-10-05T20:48:35Z,49.53,4.843,95,100,13,20.46,38.902754774317145,-77.051099287346,9738863849
2022-10-05T20:48:36Z,52.87,4.609,95,101,14,20.44,38.90276717953384,-77.05113432370126,9738863849
2022-10-05T20:48:37Z,55.84,3.294,92,104,15,20.46,38.90278084203601,-77.05116500146687,9738863849
2022-10-05T20:48:38Z,58.48,3.294,92,104,16,20.46,38.902791906148195,-77.05119215883315,9738863849
2022-10-05T20:48:39Z,60.85,2.846,92,105,17,20.38,38.90280271880329,-77.05121579580009,9738863849
2022-10-05T20:48:40Z,63.19,2.641,88,105,18,20.47,38.90281612984836,-77.05123792402446,9738863849
2022-10-05T20:48:41Z,65.18,2.389,88,106,19,20.37,38.902825098484755,-77.05125946551561,9738863849
2022-10-05T20:49:06Z,68.37,1.661,58,85,44,20.38,38.90292366966605,-77.05143758095801,9738863849
2022-10-05T20:49:07Z,71.35,1.661,58,84,45,20.37,38.90293154865503,-77.05147043801844,9738863849
2022-10-05T20:49:08Z,74.8,1.997,58,85,46,20.32,38.902942361310124,-77.05150782130659,9738863849
2022-10-05T20:49:09Z,78.44,2.267,91,86,47,20.25,38.90295082703233,-77.0515483058989,9738863849
2022-10-05T20:49:10Z,81.86,2.613,91,89,48,20.18,38.9029610529542,-77.05158552154899,9738863849
2022-10-05T20:49:11Z,85.18,3.947,91,91,49,20.21,38.90297194942832,-77.0516212284565,9738863849
2022-10-05T20:49:12Z,88.36,4.031,91,93,50,20.14,38.90298603102565,-77.05165333114564,9738863849
2022-10-05T20:49:13Z,90.75,4.031,91,96,51,20.08,38.902992652729154,-77.05167948268354,9738863849
2022-10-05T20:49:14Z,93.42,3.984,92,97,52,20.08,38.90300723724067,-77.05170487985015,9738863849
2022-10-05T20:49:15Z,96.41,3.872,92,99,53,20.11,38.903024503961205,-77.05173295922577,9738863849
2022-10-05T20:49:16Z,99.1,3.667,92,100,54,20.04,38.90303405933082,-77.05176145769656,9738863849
2022-10-05T20:49:17Z,102.01,3.648,91,102,55,20.04,38.90304755419493,-77.05179180018604,9738863849
2022-10-05T20:49:18Z,104.76,3.658,91,104,56,20.08,38.90306574292481,-77.05181845463812,9738863849
2022-10-05T20:49:19Z,106.97,3.648,91,106,57,20.06,38.9030887093395,-77.05183563753963,9738863849
2022-10-05T20:49:20Z,109.52,3.508,92,107,58,20.05,38.90310103073716,-77.05186212435365,9738863849
2022-10-05T20:49:21Z,112.13,3.368,93,108,59,20.02,38.90311419032514,-77.05188852734864,9738863849
2022-10-05T20:49:22Z,114.93,3.294,93,109,60,19.97,38.90312642790377,-77.05191752873361,9738863849
2022-10-05T20:49:23Z,117.92,3.294,93,109,61,19.99,38.90313715673983,-77.05194988287985,9738863849
2022-10-05T20:49:24Z,121.09,3.294,93,109,62,19.97,38.903149059042335,-77.05198391340673,9738863849
2022-10-05T20:49:25Z,124.23,3.34,92,109,63,19.94,38.903157860040665,-77.05201894976199,9738863849
2022-10-05T20:49:26Z,127.21,3.34,90,109,64,19.89,38.90316934324801,-77.05205105245113,9738863849
2022-10-05T20:49:27Z,130.26,3.303,90,110,65,19.87,38.9031819999218,-77.05208357423544,9738863849
2022-10-05T20:49:28Z,133.63,3.256,91,110,66,19.83,38.90319624915719,-77.0521186105907,9738863849
2022-10-05T20:49:29Z,136.88,3.21,91,111,67,19.81,38.90321225859225,-77.05215054564178,9738863849
2022-10-05T20:49:30Z,139.99,3.182,90,111,68,19.79,38.90322910621762,-77.0521804690361,9738863849
2022-10-05T20:49:31Z,143.47,3.154,89,111,69,19.71,38.903247294947505,-77.05221441574395,9738863849
2022-10-05T20:49:32Z,146.87,3.144,90,112,70,19.71,38.90326716005802,-77.05224534496665,9738863849
2022-10-05T20:49:33Z,150.38,3.144,91,112,71,19.68,38.90328484587371,-77.05227937549353,9738863849
2022-10-05T20:49:34Z,154.19,3.144,91,113,72,19.6,38.9033011905849,-77.05231826752424,9738863849
2022-10-05T20:49:35Z,157.79,3.154,91,113,73,19.59,38.90331854112446,-77.05235405825078,9738863849
2022-10-05T20:49:36Z,160.83,3.154,90,113,74,19.48,38.90333597548306,-77.05238129943609,9738863849
2022-10-05T20:49:37Z,164.31,3.126,90,113,75,19.5,38.90335307456553,-77.05241507850587,9738863849
2022-10-05T20:49:38Z,167.29,3.126,90,113,76,19.37,38.90337109565735,-77.05244139768183,9738863849
2022-10-05T20:49:39Z,170.44,3.116,90,113,77,19.37,38.90338836237788,-77.05247031524777,9738863849
2022-10-05T20:49:40Z,173.81,3.107,91,112,78,19.26,38.903406132012606,-77.05250191502273,9738863849
2022-10-05T20:49:41Z,177.89,3.107,91,112,79,19.41,38.903401186689734,-77.0525552239269,9738863849
2022-10-05T20:49:42Z,180.83,3.116,91,111,80,19.29,38.903416357934475,-77.05258313566446,9738863849
2022-10-05T20:49:43Z,184.09,3.135,91,111,81,19.32,38.90342281199992,-77.05262018367648,9738863849
2022-10-05T20:49:44Z,187.69,3.135,91,110,82,19.33,38.90343027189374,-77.05266117118299,9738863849
2022-10-05T20:49:45Z,190.94,3.135,91,109,83,19.32,38.903430104255676,-77.0527003146708,9738863849
2022-10-05T20:49:46Z,194.09,3.135,91,109,84,19.31,38.90343270264566,-77.05273711122572,9738863849
2022-10-05T20:49:47Z,197.89,3.135,91,109,85,19.28,38.9034322835505,-77.0527835469693,9738863849
2022-10-05T20:49:48Z,200.98,3.135,91,110,86,19.24,38.90344217419624,-77.05281682312489,9738863849
2022-10-05T20:49:49Z,203.84,3.126,90,110,87,19.21,38.90344594605267,-77.05284968018532,9738863849
2022-10-05T20:49:50Z,206.74,3.126,90,110,88,19.18,38.90345063991845,-77.05288253724575,9738863849
2022-10-05T20:49:51Z,209.52,3.116,90,111,89,19.14,38.90345709398389,-77.05291346646845,9738863849
2022-10-05T20:49:52Z,212.8,3.098,90,111,90,19.14,38.90346840955317,-77.05294850282371,9738863849
2022-10-05T20:49:53Z,216.3,3.079,90,110,91,19.08,38.903475450351834,-77.05298814922571,9738863849
2022-10-05T20:49:54Z,220.33,3.088,91,110,92,18.95,38.90348366461694,-77.05303341150284,9738863849
2022-10-05T20:49:55Z,223.84,3.098,91,110,93,19,38.90348534099758,-77.05307397991419,9738863849
2022-10-05T20:49:56Z,227.35,3.116,90,110,94,18.93,38.9034893643111,-77.05311412923038,9738863849
2022-10-05T20:49:57Z,230.94,3.126,90,110,95,18.86,38.903494393453,-77.05315511673689,9738863849
2022-10-05T20:49:58Z,234.43,3.135,90,110,96,18.79,38.90350017696619,-77.05319459550083,9738863849
2022-10-05T20:49:59Z,238.1,3.154,91,111,97,18.71,38.90350361354649,-77.05323684029281,9738863849
2022-10-05T20:50:00Z,241.73,3.163,91,111,98,18.62,38.90351057052612,-77.05327774398029,9738863849
2022-10-05T20:50:01Z,245.47,3.182,91,111,99,18.54,38.90352079644799,-77.05331881530583,9738863849
2022-10-05T20:50:02Z,248.82,3.21,90,111,100,18.52,38.90352951362729,-77.05335586331785,9738863849
2022-10-05T20:50:03Z,251.98,3.21,90,111,101,18.41,38.90353571623564,-77.0533914025873,9738863849
2022-10-05T20:50:04Z,255.5,3.228,90,112,102,18.29,38.9035461936146,-77.05342979170382,9738863849
