timestamp,distance,speed,cadence,fractional_cadence,heart_rate,key
2020-02-14T21:04:50Z,1125.9,3.172,85,0.5,NA,2020-02-14 20:59:13
2020-02-14T21:04:51Z,1129.07,3.172,85,0.5,NA,2020-02-14 20:59:13
2020-02-14T21:04:52Z,1132.26,3.191,86,0.5,NA,2020-02-14 20:59:13
2020-02-14T20:59:12Z,2.3,2.295,58,0.5,78,2020-02-14 20:59:13
2020-02-14T20:59:13Z,4.51,2.211,87,0.5,78,2020-02-14 20:59:13
2020-02-14T20:59:15Z,7.54,3.032,87,0.5,80,2020-02-14 20:59:13
2020-02-14T20:59:16Z,10.57,3.032,87,0.5,80,2020-02-14 20:59:13
2020-02-14T20:59:17Z,13.68,3.107,88,0,81,2020-02-14 20:59:13
2020-02-14T20:59:18Z,16.94,3.256,89,0.5,84,2020-02-14 20:59:13
2020-02-14T20:59:19Z,20.19,3.256,90,0,84,2020-02-14 20:59:13
2020-02-14T20:59:20Z,23.41,3.219,90,0,85,2020-02-14 20:59:13
2020-02-14T20:59:21Z,25.92,2.51,90,0,86,2020-02-14 20:59:13
2020-02-14T20:59:22Z,29.08,3.163,91,0,87,2020-02-14 20:59:13
2020-02-14T20:59:23Z,32.53,3.443,91,0,87,2020-02-14 20:59:13
2020-02-14T20:59:24Z,36.05,3.527,90,0,88,2020-02-14 20:59:13
2020-02-14T20:59:25Z,39.42,3.368,89,0.5,90,2020-02-14 20:59:13
2020-02-14T20:59:26Z,42.8,3.378,88,0,91,2020-02-14 20:59:13
2020-02-14T20:59:27Z,46.16,3.359,88,0,92,2020-02-14 20:59:13
2020-02-14T20:59:28Z,49.5,3.34,88,0,93,2020-02-14 20:59:13
2020-02-14T20:59:29Z,52.84,3.34,88,0,94,2020-02-14 20:59:13
2020-02-14T20:59:30Z,56.51,3.667,87,0,95,2020-02-14 20:59:13
2020-02-14T20:59:31Z,60.2,3.695,86,0.5,95,2020-02-14 20:59:13
2020-02-14T20:59:32Z,63.56,3.359,86,0.5,96,2020-02-14 20:59:13
2020-02-14T20:59:33Z,66.86,3.303,86,0.5,97,2020-02-14 20:59:13
2020-02-14T20:59:34Z,70.15,3.284,86,0.5,98,2020-02-14 20:59:13
2020-02-14T20:59:35Z,73.64,3.49,86,0.5,98,2020-02-14 20:59:13
2020-02-14T20:59:36Z,77.2,3.564,86,0.5,100,2020-02-14 20:59:13
2020-02-14T20:59:37Z,80.8,3.592,86,0.5,100,2020-02-14 20:59:13
2020-02-14T20:59:38Z,84.4,3.611,86,0.5,101,2020-02-14 20:59:13
2020-02-14T20:59:39Z,87.96,3.555,86,0.5,103,2020-02-14 20:59:13
2020-02-14T20:59:40Z,91.21,3.247,86,0.5,104,2020-02-14 20:59:13
2020-02-14T20:59:41Z,94.35,3.144,86,0.5,105,2020-02-14 20:59:13
2020-02-14T20:59:42Z,97.77,3.415,87,0,107,2020-02-14 20:59:13
2020-02-14T20:59:43Z,101.21,3.443,87,0,108,2020-02-14 20:59:13
2020-02-14T20:59:44Z,104.65,3.443,87,0,109,2020-02-14 20:59:13
2020-02-14T20:59:45Z,107.98,3.331,87,0,109,2020-02-14 20:59:13
2020-02-14T20:59:46Z,111.25,3.266,87,0,110,2020-02-14 20:59:13
2020-02-14T20:59:47Z,114.52,3.275,87,0,111,2020-02-14 20:59:13
2020-02-14T20:59:48Z,117.91,3.387,86,0.5,112,2020-02-14 20:59:13
2020-02-14T20:59:49Z,121.28,3.368,86,0.5,113,2020-02-14 20:59:13
2020-02-14T20:59:50Z,124.61,3.331,85,0.5,113,2020-02-14 20:59:13
2020-02-14T20:59:51Z,127.89,3.275,85,0.5,114,2020-02-14 20:59:13
2020-02-14T20:59:52Z,131.14,3.256,85,0.5,114,2020-02-14 20:59:13
2020-02-14T20:59:53Z,134.31,3.172,85,0.5,115,2020-02-14 20:59:13
