longitude,latitude,timestamp,distance,speed,heart_rate,cadence,time_elapsed,elevation,key
NA,NA,2022-02-07T19:07:13Z,0,0,120,0,0,0,8255251775
NA,NA,2022-02-07T19:07:14Z,0,0,120,0,1,0,8255251775
NA,NA,2022-02-07T19:07:15Z,0,0,121,0,2,0,8255251775
NA,NA,2022-02-07T19:07:16Z,0,0,122,0,3,0,8255251775
NA,NA,2022-02-07T19:07:17Z,0,0,124,83,4,0,8255251775
NA,NA,2022-02-07T19:07:18Z,3,3.004,124,84,5,0,8255251775
NA,NA,2022-02-07T19:07:19Z,6.33,3.322,124,83,6,0,8255251775
NA,NA,2022-02-07T19:07:20Z,9.65,3.322,125,83,7,0,8255251775
NA,NA,2022-02-07T19:07:21Z,12.93,3.275,125,83,8,0,8255251775
NA,NA,2022-02-07T19:07:22Z,15.99,3.07,125,83,9,0,8255251775
NA,NA,2022-02-07T19:07:23Z,19.03,3.032,126,83,10,0,8255251775
NA,NA,2022-02-07T19:07:24Z,21.97,2.939,125,83,11,0,8255251775
NA,NA,2022-02-07T19:07:25Z,24.91,2.939,126,81,12,0,8255251775
NA,NA,2022-02-07T19:07:26Z,27.94,3.032,126,81,13,0,8255251775
NA,NA,2022-02-07T19:07:27Z,30.92,2.986,127,82,14,0,8255251775
NA,NA,2022-02-07T19:07:28Z,33.93,3.004,127,82,15,0,8255251775
NA,NA,2022-02-07T19:07:29Z,36.92,2.986,127,81,16,0,8255251775
NA,NA,2022-02-07T19:07:30Z,39.89,2.976,128,81,17,0,8255251775
NA,NA,2022-02-07T19:07:31Z,42.86,2.967,128,82,18,0,8255251775
NA,NA,2022-02-07T19:07:32Z,45.83,2.967,129,82,19,0,8255251775
NA,NA,2022-02-07T19:07:33Z,48.74,2.921,129,83,20,0,8255251775
NA,NA,2022-02-07T19:07:34Z,51.64,2.893,129,82,21,0,8255251775
NA,NA,2022-02-07T19:07:35Z,54.53,2.893,130,83,22,0,8255251775
NA,NA,2022-02-07T19:07:36Z,57.42,2.893,130,83,23,0,8255251775
NA,NA,2022-02-07T19:07:37Z,60.34,2.911,130,83,24,0,8255251775
NA,NA,2022-02-07T19:07:38Z,63.27,2.93,130,83,25,0,8255251775
NA,NA,2022-02-07T19:07:39Z,66.21,2.948,130,83,26,0,8255251775
NA,NA,2022-02-07T19:07:40Z,69.17,2.958,131,83,27,0,8255251775
NA,NA,2022-02-07T19:07:41Z,72.15,2.976,131,83,28,0,8255251775
NA,NA,2022-02-07T19:07:42Z,75.12,2.976,131,82,29,0,8255251775
NA,NA,2022-02-07T19:07:43Z,78.09,2.967,131,82,30,0,8255251775
NA,NA,2022-02-07T19:07:44Z,81.07,2.976,131,82,31,0,8255251775
NA,NA,2022-02-07T19:07:45Z,84.05,2.986,131,82,32,0,8255251775
NA,NA,2022-02-07T19:07:46Z,87,2.948,132,83,33,0,8255251775
NA,NA,2022-02-07T19:07:47Z,89.96,2.958,132,83,34,0,8255251775
NA,NA,2022-02-07T19:07:48Z,92.88,2.921,133,82,35,0,8255251775
NA,NA,2022-02-07T19:07:49Z,95.76,2.883,133,82,36,0,8255251775
NA,NA,2022-02-07T19:07:50Z,98.66,2.902,133,82,37,0,8255251775
NA,NA,2022-02-07T19:07:51Z,101.56,2.902,133,82,38,0,8255251775
NA,NA,2022-02-07T19:07:52Z,104.48,2.911,133,82,39,0,8255251775
NA,NA,2022-02-07T19:07:53Z,107.38,2.902,134,82,40,0,8255251775
NA,NA,2022-02-07T19:07:54Z,110.28,2.902,134,82,41,0,8255251775
NA,NA,2022-02-07T19:07:55Z,113.19,2.911,134,83,42,0,8255251775
NA,NA,2022-02-07T19:07:56Z,116.13,2.939,135,83,43,0,8255251775
NA,NA,2022-02-07T19:07:57Z,119.09,2.958,135,82,44,0,8255251775
NA,NA,2022-02-07T19:07:58Z,122.34,3.256,135,82,45,0,8255251775
NA,NA,2022-02-07T19:07:59Z,126.4,4.05,136,82,46,0,8255251775
NA,NA,2022-02-07T19:08:00Z,131.18,4.787,136,84,47,0,8255251775
NA,NA,2022-02-07T19:08:01Z,136.35,5.169,137,86,48,0,8255251775
NA,NA,2022-02-07T19:08:02Z,141.02,4.675,138,87,49,0,8255251775
NA,NA,2022-02-07T19:08:03Z,145.7,4.675,139,87,50,0,8255251775
NA,NA,2022-02-07T19:08:04Z,149.85,4.152,139,87,51,0,8255251775
NA,NA,2022-02-07T19:08:05Z,153.76,3.91,140,87,52,0,8255251775
NA,NA,2022-02-07T19:08:06Z,157.55,3.788,141,81,53,0,8255251775
NA,NA,2022-02-07T19:08:07Z,161.2,3.648,141,81,54,0,8255251775
NA,NA,2022-02-07T19:08:08Z,164.7,3.499,141,82,55,0,8255251775
NA,NA,2022-02-07T19:08:09Z,167.88,3.182,142,82,56,0,8255251775
NA,NA,2022-02-07T19:08:10Z,170.92,3.042,142,82,57,0,8255251775
NA,NA,2022-02-07T19:08:11Z,173.91,2.986,142,82,58,0,8255251775
NA,NA,2022-02-07T19:08:12Z,176.88,2.967,143,82,59,0,8255251775
NA,NA,2022-02-07T19:08:13Z,179.9,3.023,143,82,60,0,8255251775
NA,NA,2022-02-07T19:08:14Z,182.84,2.939,143,82,61,0,8255251775
NA,NA,2022-02-07T19:08:15Z,185.8,2.967,144,82,62,0,8255251775
NA,NA,2022-02-07T19:08:16Z,188.82,3.014,145,82,63,0,8255251775
NA,NA,2022-02-07T19:08:17Z,191.86,3.042,144,81,64,0,8255251775
NA,NA,2022-02-07T19:08:18Z,194.93,3.07,145,82,65,0,8255251775
NA,NA,2022-02-07T19:08:19Z,198,3.07,145,82,66,0,8255251775
NA,NA,2022-02-07T19:08:20Z,201.09,3.088,145,83,67,0,8255251775
NA,NA,2022-02-07T19:08:21Z,204.17,3.079,145,83,68,0,8255251775
NA,NA,2022-02-07T19:08:22Z,207.24,3.07,145,82,69,0,8255251775
NA,NA,2022-02-07T19:08:23Z,210.3,3.06,145,82,70,0,8255251775
NA,NA,2022-02-07T19:08:24Z,213.39,3.088,145,82,71,0,8255251775
NA,NA,2022-02-07T19:08:25Z,216.45,3.07,146,82,72,0,8255251775
NA,NA,2022-02-07T19:08:26Z,219.5,3.051,146,82,73,0,8255251775
NA,NA,2022-02-07T19:08:27Z,222.54,3.032,145,82,74,0,8255251775
NA,NA,2022-02-07T19:08:28Z,225.56,3.023,145,82,75,0,8255251775
NA,NA,2022-02-07T19:08:29Z,228.57,3.004,145,81,76,0,8255251775
NA,NA,2022-02-07T19:08:30Z,231.5,2.939,145,81,77,0,8255251775
NA,NA,2022-02-07T19:08:31Z,234.44,2.93,145,81,78,0,8255251775
NA,NA,2022-02-07T19:08:32Z,237.35,2.921,145,81,79,0,8255251775
NA,NA,2022-02-07T19:08:33Z,240.23,2.874,145,81,80,0,8255251775
NA,NA,2022-02-07T19:08:34Z,243.19,2.958,145,81,81,0,8255251775
NA,NA,2022-02-07T19:08:35Z,246.04,2.855,145,81,82,0,8255251775
NA,NA,2022-02-07T19:08:36Z,248.81,2.771,144,82,83,0,8255251775
NA,NA,2022-02-07T19:08:37Z,251.6,2.79,145,82,84,0,8255251775
NA,NA,2022-02-07T19:08:38Z,254.45,2.846,145,83,85,0,8255251775
NA,NA,2022-02-07T19:08:39Z,257.34,2.893,145,83,86,0,8255251775
NA,NA,2022-02-07T19:08:40Z,260.27,2.93,144,83,87,0,8255251775
NA,NA,2022-02-07T19:08:41Z,263.23,2.958,145,83,88,0,8255251775
NA,NA,2022-02-07T19:08:42Z,266.21,2.986,144,83,89,0,8255251775
NA,NA,2022-02-07T19:08:43Z,269.24,3.023,144,83,90,0,8255251775
NA,NA,2022-02-07T19:08:44Z,272.38,3.144,144,82,91,0,8255251775
NA,NA,2022-02-07T19:08:45Z,275.34,2.958,145,82,92,0,8255251775
NA,NA,2022-02-07T19:08:46Z,278.33,2.986,145,81,93,0,8255251775
NA,NA,2022-02-07T19:08:47Z,281.34,3.014,145,81,94,0,8255251775
NA,NA,2022-02-07T19:08:48Z,284.35,3.004,145,81,95,0,8255251775
NA,NA,2022-02-07T19:08:49Z,287.36,3.014,144,81,96,0,8255251775
NA,NA,2022-02-07T19:08:50Z,290.35,2.995,144,81,97,0,8255251775
NA,NA,2022-02-07T19:08:51Z,293.33,2.976,144,81,98,0,8255251775
NA,NA,2022-02-07T19:08:52Z,296.25,2.921,144,82,99,0,8255251775
NA,NA,2022-02-07T19:08:53Z,299.21,2.958,144,82,100,0,8255251775
NA,NA,2022-02-07T19:08:54Z,302.19,2.976,145,82,101,0,8255251775
NA,NA,2022-02-07T19:08:55Z,305.12,2.939,144,82,102,0,8255251775
NA,NA,2022-02-07T19:08:56Z,308.1,2.976,144,81,103,0,8255251775
NA,NA,2022-02-07T19:08:57Z,311.01,2.911,145,81,104,0,8255251775
NA,NA,2022-02-07T19:08:58Z,313.88,2.865,144,81,105,0,8255251775
NA,NA,2022-02-07T19:08:59Z,316.76,2.883,144,81,106,0,8255251775
NA,NA,2022-02-07T19:09:00Z,319.66,2.902,144,81,107,0,8255251775
NA,NA,2022-02-07T19:09:01Z,322.57,2.911,144,81,108,0,8255251775
NA,NA,2022-02-07T19:09:02Z,325.48,2.911,144,81,109,0,8255251775
NA,NA,2022-02-07T19:09:03Z,328.4,2.921,144,81,110,0,8255251775
