timestamp,position_lat,position_long,distance,altitude,speed,heart_rate,key
2019-07-12T12:47:47Z,44.98842962086201,-93.25261881574988,7.01,267.4,6.914,109,2019-07-12 12:47:47
2019-07-12T12:47:48Z,44.988399194553494,-93.25253943912685,14.12,267.4,7.203,109,2019-07-12 12:47:47
2019-07-12T12:47:49Z,44.98837069608271,-93.25245880521834,21.23,267.4,7.129,109,2019-07-12 12:47:47
2019-07-12T12:47:50Z,44.98834228143096,-93.25238068588078,28.15,267.20000000000005,6.989,110,2019-07-12 12:47:47
2019-07-12T12:47:51Z,44.98831537552178,-93.25230348855257,34.93,267.20000000000005,6.858,112,2019-07-12 12:47:47
2019-07-12T12:47:52Z,44.988284446299076,-93.25223182328045,41.55,267,6.606,113,2019-07-12 12:47:47
2019-07-12T12:47:53Z,44.988252678886056,-93.25216082856059,48.16,266.79999999999995,6.606,113,2019-07-12 12:47:47
2019-07-12T12:47:54Z,44.9882226716727,-93.2520910911262,54.59,266.6,6.42,113,2019-07-12 12:47:47
2019-07-12T12:47:55Z,44.988193502649665,-93.25201758183539,61.23,266.4,6.42,113,2019-07-12 12:47:47
2019-07-12T12:47:56Z,44.98816676437855,-93.2519441563636,67.74,266.4,6.392,113,2019-07-12 12:47:47
2019-07-12T12:47:57Z,44.988142708316445,-93.25186863541603,74.26,266.4,6.587,113,2019-07-12 12:47:47
2019-07-12T12:47:58Z,44.988119658082724,-93.25178942643106,81.01,266.4,6.699,114,2019-07-12 12:47:47
2019-07-12T12:47:59Z,44.98809694312513,-93.25170887634158,87.85,266.4,6.69,114,2019-07-12 12:47:47
2019-07-12T12:48:00Z,44.98807263560593,-93.25162782333791,94.79,266.4,6.933,115,2019-07-12 12:47:47
2019-07-12T12:48:01Z,44.98804631642997,-93.25154936872423,101.63,266.4,6.821,116,2019-07-12 12:47:47
2019-07-12T12:48:02Z,44.98801899142563,-93.25147300958633,108.38,266.20000000000005,6.718,117,2019-07-12 12:47:47
