timestamp,distance,speed,heart_rate,time_elapsed,elevation,latitude,longitude,key
2021-08-03T16:09:46Z,0,4.927,87,0,263.3,44.99009317718446,-93.21495758369565,7241645187
2021-08-03T16:09:47Z,6.38,5.179,88,1,263.45,44.9900359287858,-93.21496663615108,7241645187
2021-08-03T16:09:48Z,12.13,5.477,89,2,263.34,44.98998471535742,-93.21497677825391,7241645187
2021-08-03T16:09:49Z,19.36,5.85,90,3,263.26,44.989922270178795,-93.21500301361084,7241645187
2021-08-03T16:09:50Z,26.7,6.298,89,4,262.95,44.98985948972404,-93.21503184735775,7241645187
2021-08-03T16:09:51Z,34.89,6.531,90,5,262.75,44.98978958465159,-93.21506562642753,7241645187
2021-08-03T16:09:52Z,43.21,6.718,90,6,262.67,44.98971716500819,-93.215093286708,7241645187
2021-08-03T16:09:53Z,51.01,6.569,90,7,262.8,44.98964734375477,-93.21510736830533,7241645187
2021-08-03T16:09:54Z,58.76,6.699,90,8,262.89,44.989577773958445,-93.21511818096042,7241645187
2021-08-03T16:09:55Z,66.81,6.83,89,9,262.67,44.98950560577214,-93.21512807160616,7241645187
2021-08-03T16:09:56Z,74.43,6.597,90,10,262.7,44.98943720944226,-93.21513720788062,7241645187
2021-08-03T16:09:57Z,81.78,6.615,89,11,262.71,44.9893712438643,-93.21514332666993,7241645187
2021-08-03T16:09:58Z,89.11,6.662,88,12,262.7,44.98930536210537,-93.21514718234539,7241645187
2021-08-03T16:09:59Z,96.08,6.69,89,13,262.62,44.98924266546965,-93.21515128947794,7241645187
2021-08-03T16:10:00Z,102.96,6.671,88,14,262.51,44.98918080702424,-93.21515581570566,7241645187
2021-08-03T16:10:01Z,109.7,6.55,89,15,262.38,44.98912012204528,-93.21515774354339,7241645187
2021-08-03T16:10:02Z,116.5,6.643,88,16,262.35,44.989058934152126,-93.21515824645758,7241645187
2021-08-03T16:10:03Z,123.34,6.578,90,17,262.31,44.98899741098285,-93.21516101248562,7241645187
2021-08-03T16:10:04Z,130.24,6.587,90,18,262.28,44.98893538489938,-93.21516176685691,7241645187
2021-08-03T16:10:05Z,137.12,6.513,90,19,262.2,44.98887344263494,-93.2151625212282,7241645187
2021-08-03T16:10:06Z,143.89,6.326,91,20,262.2,44.988812590017915,-93.21516662836075,7241645187
2021-08-03T16:10:07Z,150.56,6.326,92,21,262.23,44.988752491772175,-93.21517023257911,7241645187
2021-08-03T16:10:08Z,157.26,6.438,92,22,262.26,44.9886923097074,-93.21517350152135,7241645187
2021-08-03T16:10:09Z,164.02,6.364,92,23,262.28,44.98863154090941,-93.21517869830132,7241645187
2021-08-03T16:10:10Z,170.69,6.112,92,24,262.3,44.9885715264827,-93.2151812966913,7241645187
2021-08-03T16:10:11Z,177.21,6.177,92,25,262.34,44.98851293697953,-93.21518565528095,7241645187
2021-08-03T16:10:12Z,183.63,6.121,92,26,262.34,44.98845552094281,-93.21519420482218,7241645187
2021-08-03T16:10:13Z,190.4,6.196,92,27,262.4,44.988394835963845,-93.21520233526826,7241645187
2021-08-03T16:10:14Z,197.08,6.093,91,28,262.44,44.9883349891752,-93.21521021425724,7241645187
2021-08-03T16:10:15Z,203.68,6.018,91,29,262.45,44.988275645300746,-93.21521398611367,7241645187
2021-08-03T16:10:16Z,210.1,5.878,91,30,262.47,44.988217893987894,-93.21521557867527,7241645187
2021-08-03T16:10:17Z,216.65,5.916,91,31,262.48,44.9881589692086,-93.21521440520883,7241645187
2021-08-03T16:10:18Z,222.33,5.132,91,32,262.53,44.98810792341828,-93.21521800942719,7241645187
2021-08-03T16:10:19Z,226.72,3.816,93,33,262.56,44.988069450482726,-93.21523041464388,7241645187
2021-08-03T16:10:20Z,230.06,2.613,94,34,262.6,44.98804765753448,-93.21525983512402,7241645187
2021-08-03T16:10:21Z,234.09,3.182,95,35,262.63,44.98803927563131,-93.21530962362885,7241645187
2021-08-03T16:10:22Z,239.48,4.441,94,36,262.65,44.9880344979465,-93.21537776850164,7241645187
2021-08-03T16:10:23Z,245.58,5.384,94,37,262.7,44.98803189955652,-93.21545504964888,7241645187
2021-08-03T16:10:24Z,252.73,6.336,93,38,262.73,44.98803005553782,-93.21554565802217,7241645187
2021-08-03T16:10:25Z,259.99,6.802,92,39,262.74,44.988026954233646,-93.21563760749996,7241645187
2021-08-03T16:10:26Z,267.9,6.97,92,40,262.73,44.98803022317588,-93.21573802269995,7241645187
2021-08-03T16:10:27Z,275.52,7.063,92,41,262.69,44.988030726090074,-93.21583474986255,7241645187
2021-08-03T16:10:28Z,283.06,7.082,92,42,262.69,44.98803064227104,-93.21593030355871,7241645187
2021-08-03T16:10:29Z,290.67,6.989,92,43,262.7,44.9880310613662,-93.21602677926421,7241645187
2021-08-03T16:10:30Z,298.32,6.989,91,44,262.69,44.988030726090074,-93.21612384170294,7241645187
2021-08-03T16:10:31Z,305.69,6.793,91,45,262.65,44.988030306994915,-93.2162172999233,7241645187
2021-08-03T16:10:32Z,313.1,6.923,91,46,262.57,44.98802812770009,-93.21631117723882,7241645187
2021-08-03T16:10:33Z,320.61,7.129,91,47,262.53,44.98802703805268,-93.21640647947788,7241645187
2021-08-03T16:10:34Z,328.08,7.119,91,48,262.55,44.9880257807672,-93.21650111116469,7241645187
2021-08-03T16:10:35Z,335.22,6.793,91,49,262.61,44.98802460730076,-93.21659171953797,7241645187
2021-08-03T16:10:36Z,342.44,6.933,91,50,262.64,44.98802318237722,-93.2166832499206,7241645187
2021-08-03T16:10:37Z,349.77,6.951,91,51,262.64,44.988021505996585,-93.21677612140775,7241645187
2021-08-03T16:10:38Z,356.69,6.587,91,52,262.63,44.988020500168204,-93.21686387993395,7241645187
2021-08-03T16:10:39Z,363.57,6.308,91,53,262.6,44.98801873996854,-93.21695113554597,7241645187
2021-08-03T16:10:40Z,370.4,6.354,91,54,262.6,44.98801899142563,-93.21703772060573,7241645187
2021-08-03T16:10:41Z,377.16,6.429,91,55,262.59,44.988019494339824,-93.21712346747518,7241645187
2021-08-03T16:10:42Z,383.91,6.494,90,56,262.47,44.98802041634917,-93.21720904670656,7241645187
2021-08-03T16:10:43Z,390.68,6.466,90,57,262.42,44.98802083544433,-93.21729487739503,7241645187
2021-08-03T16:10:44Z,397.34,6.466,90,58,262.41,44.988019997254014,-93.217379366979,7241645187
2021-08-03T16:10:45Z,404.11,6.578,90,59,262.39,44.98801773414016,-93.21746511384845,7241645187
2021-08-03T16:10:46Z,410.95,6.681,90,60,262.39,44.98801597394049,-93.21755186654627,7241645187
2021-08-03T16:10:47Z,417.8,6.681,90,61,262.35,44.98801488429308,-93.2176386192441,7241645187
2021-08-03T16:10:48Z,424.51,6.531,90,62,262.21,44.98801304027438,-93.21772369556129,7241645187
2021-08-03T16:10:49Z,431.35,6.494,90,63,262.23,44.98800901696086,-93.21781028062105,7241645187
2021-08-03T16:10:50Z,438.23,6.597,90,64,262.4,44.98800767585635,-93.21789753623307,7241645187
2021-08-03T16:10:51Z,445.11,6.718,90,65,262.48,44.9880070053041,-93.21798479184508,7241645187
2021-08-03T16:10:52Z,452.17,6.849,90,66,262.44,44.98800474219024,-93.21807422675192,7241645187
2021-08-03T16:10:53Z,459.09,6.737,90,67,262.39,44.98800323344767,-93.2181619014591,7241645187
2021-08-03T16:10:54Z,465.93,6.662,90,68,262.01,44.98800264671445,-93.218248737975955,7241645187
2021-08-03T16:10:55Z,472.46,6.354,89,69,261.83,44.98800222761929,-93.21833146736026,7241645187
2021-08-03T16:10:56Z,479.76,6.503,89,70,261.66,44.98800088651478,-93.2184240873903,7241645187
2021-08-03T16:10:57Z,486.59,6.401,89,71,261.78,44.98799912631512,-93.21851067245007,7241645187
2021-08-03T16:10:58Z,493.64,6.746,89,72,261.84,44.98799786902964,-93.21859993971884,7241645187
2021-08-03T16:10:59Z,500.95,7.063,89,73,261.65,44.987997030839324,-93.21869272738695,7241645187
2021-08-03T16:11:00Z,508.47,7.035,89,74,261.66,44.987994180992246,-93.21878802962601,7241645187
2021-08-03T16:11:01Z,516.04,7.101,89,75,261.46,44.98799342662096,-93.2188839185983,7241645187
2021-08-03T16:11:02Z,523.49,7.147,90,76,261.07,44.987993175163865,-93.21897846646607,7241645187
2021-08-03T16:11:03Z,531.03,7.203,90,77,261.05,44.98799007385969,-93.21907402016222,7241645187
2021-08-03T16:11:04Z,538.48,7.101,90,78,261.27,44.98798663727939,-93.21916823275387,7241645187
2021-08-03T16:11:05Z,545.79,7.082,90,79,261.6,44.987984374165535,-93.21926093660295,7241645187
2021-08-03T16:11:06Z,552.86,6.858,90,80,261.56,44.98798320069909,-93.21935053914785,7241645187
2021-08-03T16:11:07Z,559.94,6.858,90,81,261.54,44.98797976411879,-93.21944022551179,7241645187
2021-08-03T16:11:08Z,567.09,6.923,90,82,261.13,44.98797775246203,-93.21953083388507,7241645187
2021-08-03T16:11:09Z,574.27,7.017,90,83,260.62,44.98797716572881,-93.21962194517255,7241645187
2021-08-03T16:11:10Z,581.52,7.007,90,84,260.82,44.98797498643398,-93.21971381083131,7241645187
2021-08-03T16:11:11Z,588.95,7.231,90,85,261.03,44.98797255568206,-93.21980793960392,7241645187
2021-08-03T16:11:12Z,596.51,7.203,90,86,260.91,44.98797196894884,-93.21990382857621,7241645187
2021-08-03T16:11:13Z,604.18,7.39,90,87,260.82,44.987972639501095,-93.220001058653,7241645187
2021-08-03T16:11:14Z,611.73,7.222,90,88,260.77,44.98797381296754,-93.22009677998722,7241645187
2021-08-03T16:11:15Z,619.08,7.334,90,89,260.23,44.98797599226236,-93.22018998675048,7241645187
2021-08-03T16:11:16Z,626.46,7.231,90,90,259.76,44.98797615990043,-93.22028352878988,7241645187
2021-08-03T16:11:17Z,633.87,7.306,92,91,259.68,44.987975154072046,-93.22037748992443,7241645187
2021-08-03T16:11:18Z,641.42,7.418,94,92,259.84,44.987972639501095,-93.22047312743962,7241645187
2021-08-03T16:11:19Z,648.91,7.409,94,93,259.79,44.98796987347305,-93.22056817822158,7241645187
2021-08-03T16:11:20Z,656.39,7.353,94,94,259.77,44.987966269254684,-93.22066280990839,7241645187
2021-08-03T16:11:21Z,663.24,6.83,95,95,259.42,44.987963838502765,-93.22074964642525,7241645187
2021-08-03T16:11:22Z,670.39,7.035,96,96,259.37,44.987962916493416,-93.22084025479853,7241645187
2021-08-03T16:11:23Z,678.57,6.849,97,97,259.54,44.98795193620026,-93.22094335220754,7241645187
2021-08-03T16:11:24Z,686.21,6.634,98,98,259.64,44.987944308668375,-93.22103982791305,7241645187
2021-08-03T16:11:25Z,693.75,6.55,98,99,259.48,44.98793877661228,-93.22113529779017,7241645187
2021-08-03T16:11:26Z,700.66,6.065,99,100,259.44,44.98793542385101,-93.22122280485928,7241645187
2021-08-03T16:11:27Z,707.11,5.841,99,101,259.35,44.98793290928006,-93.22130461223423,7241645187
2021-08-03T16:11:28Z,713.06,5.449,100,102,259.22,44.98793173581362,-93.22137996554375,7241645187
2021-08-03T16:11:29Z,718.8,5.44,100,103,259.19,44.98793098144233,-93.22145280428231,7241645187
2021-08-03T16:11:30Z,724.76,5.71,101,104,259.14,44.98793022707105,-93.22152832522988,7241645187
2021-08-03T16:11:31Z,730.9,6.065,101,105,259.1,44.98792972415686,-93.22160619311035,7241645187
2021-08-03T16:11:32Z,737.65,6.755,101,106,259.04,44.987925281748176,-93.22169160470366,7241645187
2021-08-03T16:11:33Z,744.89,7.082,101,107,259.02,44.98792125843465,-93.22178321890533,7241645187
2021-08-03T16:11:34Z,752.53,7.502,101,108,259.03,44.987916899845004,-93.22187994606793,7241645187
2021-08-03T16:11:35Z,760.34,7.549,101,109,259.06,44.98791329562664,-93.22197885252535,7241645187
2021-08-03T16:11:36Z,768.14,7.67,101,110,259.08,44.987909188494086,-93.22207759134471,7241645187
2021-08-03T16:11:37Z,775.98,7.642,101,111,259.1,44.98790558427572,-93.2221769168973,7241645187
2021-08-03T16:11:38Z,783.75,7.595,100,112,259.13,44.987904662266374,-93.22227540425956,7241645187
2021-08-03T16:11:39Z,791.49,7.605,100,113,259.14,44.98790541663766,-93.2223735563457,7241645187
2021-08-03T16:11:40Z,799.27,7.642,100,114,259.16,44.987905165180564,-93.22247221134603,7241645187
2021-08-03T16:11:41Z,807,7.614,100,115,259.18,44.98790365643799,-93.2225701957941,7241645187
2021-08-03T16:11:42Z,814.76,7.539,100,116,259.2,44.98790164478123,-93.22266859933734,7241645187
2021-08-03T16:11:43Z,822.25,7.371,100,117,259.2,44.987900387495756,-93.22276348248124,7241645187
2021-08-03T16:11:44Z,829.55,7.259,100,118,259.17,44.98790063895285,-93.22285618633032,7241645187
2021-08-03T16:11:45Z,836.91,7.371,100,119,259.16,44.987900387495756,-93.22294939309359,7241645187
2021-08-03T16:11:46Z,844.41,7.371,101,120,259.18,44.98789904639125,-93.22304444387555,7241645187
2021-08-03T16:11:47Z,851.7,7.175,101,121,259.18,44.987898375838995,-93.22313698008657,7241645187
2021-08-03T16:11:48Z,858.85,7.119,101,122,259.15,44.98789753764868,-93.22322767227888,7241645187
2021-08-03T16:11:49Z,866.04,7.119,101,123,259.13,44.98789602890611,-93.22331878356636,7241645187
2021-08-03T16:11:50Z,873.23,7.129,100,124,259.09,44.98789560981095,-93.2234100624919,7241645187
2021-08-03T16:11:51Z,880.44,7.119,100,125,259.07,44.98789720237255,-93.22350142523646,7241645187
2021-08-03T16:11:52Z,887.67,7.185,100,126,259.04,44.98789854347706,-93.22359303943813,7241645187
2021-08-03T16:11:53Z,894.87,7.175,100,127,259.03,44.98789871111512,-93.2236844021827,7241645187
2021-08-03T16:11:54Z,902.05,7.054,99,128,259.01,44.98789946548641,-93.22377542965114,7241645187
2021-08-03T16:11:55Z,909.1,6.998,100,129,258.98,44.98790005221963,-93.22386494837701,7241645187
2021-08-03T16:11:56Z,916.12,6.923,99,130,258.96,44.9878999684006,-93.22395388036966,7241645187
2021-08-03T16:11:57Z,923,6.895,99,131,258.93,44.98790105804801,-93.22404113598168,7241645187
2021-08-03T16:11:58Z,930.08,7.063,99,132,258.94,44.9879031535238,-93.22413082234561,7241645187
2021-08-03T16:11:59Z,937.37,7.082,99,133,258.99,44.987903321161866,-93.22422335855663,7241645187
2021-08-03T16:12:00Z,944.7,7.063,96,134,258.99,44.98790105804801,-93.22431623004377,7241645187
2021-08-03T16:12:01Z,952.09,7.185,95,135,259,44.98789954930544,-93.2244098559022,7241645187
2021-08-03T16:12:02Z,959.36,7.091,95,136,259,44.987897453829646,-93.22450205683708,7241645187
2021-08-03T16:12:03Z,966.49,6.979,94,137,258.97,44.98789661563933,-93.22459241375327,7241645187
2021-08-03T16:12:04Z,973.8,7.213,94,138,258.94,44.98789460398257,-93.22468511760235,7241645187
2021-08-03T16:12:05Z,981.01,7.194,93,139,258.94,44.98789334669709,-93.22477656416595,7241645187
2021-08-03T16:12:06Z,988.42,7.306,93,140,258.86,44.98789083212614,-93.22487044148147,7241645187
2021-08-03T16:12:07Z,995.69,7.157,91,141,258.84,44.987886641174555,-93.22496230714023,7241645187
2021-08-03T16:12:08Z,1002.83,6.923,90,142,258.84,44.987883707508445,-93.22505291551352,7241645187
2021-08-03T16:12:09Z,1010.06,7.147,89,143,258.81,44.98788379132748,-93.22514461353421,7241645187
2021-08-03T16:12:10Z,1017.26,7.054,89,144,258.76,44.98788337223232,-93.22523589245975,7241645187
2021-08-03T16:12:11Z,1024.21,6.783,89,145,258.71,44.987882534042,-93.22532390244305,7241645187
2021-08-03T16:12:12Z,1030.97,6.718,88,146,258.67,44.98788203112781,-93.2254096493125,7241645187
2021-08-03T16:12:13Z,1037.68,6.615,88,147,258.61,44.98788161203265,-93.22549472562969,7241645187
2021-08-03T16:12:14Z,1044.33,6.55,88,148,258.63,44.98788161203265,-93.22557913139462,7241645187
2021-08-03T16:12:15Z,1050.74,6.289,88,149,258.65,44.9878809414804,-93.22566035203636,7241645187
2021-08-03T16:12:16Z,1056.85,6.028,87,150,258.65,44.98788052238524,-93.2257378846407,7241645187
2021-08-03T16:12:17Z,1062.66,5.729,87,151,258.66,44.987878343090415,-93.22581147775054,7241645187
2021-08-03T16:12:18Z,1068.18,5.561,87,152,258.64,44.98787675052881,-93.22588146664202,7241645187
2021-08-03T16:12:19Z,1073.58,5.44,88,153,258.64,44.98787649907172,-93.2259498629719,7241645187
2021-08-03T16:12:20Z,1078.91,5.346,91,154,258.64,44.9878775049001,-93.2260175049305,7241645187
2021-08-03T16:12:21Z,1084.43,5.486,100,155,258.62,44.98787700198591,-93.22608749382198,7241645187
2021-08-03T16:12:22Z,1089.97,5.458,113,156,258.61,44.987874990329146,-93.22615773417056,7241645187
2021-08-03T16:12:23Z,1095.49,5.44,120,157,258.57,44.98787230812013,-93.226227555423975,7241645187
2021-08-03T16:12:24Z,1100.79,5.207,120,158,258.55,44.98787138611078,-93.22629477828741,7241645187
2021-08-03T16:12:25Z,1106.01,5.067,120,159,258.56,44.98787012882531,-93.22636099532247,7241645187
2021-08-03T16:12:26Z,1111.12,4.899,121,160,258.57,44.98786929063499,-93.22642570361495,7241645187
2021-08-03T16:12:27Z,1116.04,4.852,122,161,258.58,44.98787021264434,-93.22648806497455,7241645187
2021-08-03T16:12:28Z,1120.79,4.693,122,162,258.58,44.98786996118724,-93.22654841467738,7241645187
2021-08-03T16:12:29Z,1125.23,4.329,122,163,258.56,44.98787088319659,-93.22660465724766,7241645187
2021-08-03T16:12:30Z,1129.21,3.854,121,164,258.55,44.98786945827305,-93.22665511630476,7241645187
2021-08-03T16:12:31Z,1132.83,3.583,120,165,258.54,44.98786870390177,-93.2267009653151,7241645187
2021-08-03T16:12:32Z,1136.03,3.21,120,166,258.53,44.987871050834656,-93.22674153372645,7241645187
2021-08-03T16:12:33Z,1138.68,2.669,119,167,258.51,44.98787331394851,-93.2267752289772,7241645187
2021-08-03T16:12:34Z,1141.07,2.379,118,168,258.47,44.98787306249142,-93.22680548764765,7241645187
2021-08-03T16:12:35Z,1143.31,2.295,117,169,258.42,44.98787272721529,-93.22683381848037,7241645187
2021-08-03T16:12:36Z,1145.44,2.183,116,170,258.42,44.98787323012948,-93.22686089202762,7241645187
2021-08-03T16:12:37Z,1147.58,2.23,112,171,258.38,44.987873900681734,-93.22688813321292,7241645187
2021-08-03T16:12:38Z,1150.34,3.042,104,172,258.34,44.98787323012948,-93.22692308574915,7241645187
2021-08-03T16:12:39Z,1154.11,4.04,103,173,258.32,44.98787079937756,-93.2269707787782,7241645187
2021-08-03T16:12:40Z,1158.87,4.899,103,174,258.35,44.98786845244467,-93.227031044662,7241645187
2021-08-03T16:12:41Z,1164.43,5.496,103,175,258.39,44.987864177674055,-93.22710128501058,7241645187
2021-08-03T16:12:42Z,1170.32,6,103,176,258.39,44.98785805888474,-93.22717554867268,7241645187
2021-08-03T16:12:43Z,1176.74,6.252,103,177,258.38,44.987854454666376,-93.22725676931441,7241645187
2021-08-03T16:12:44Z,1183.3,6.336,103,178,258.32,44.98785302974284,-93.2273400016129,7241645187
2021-08-03T16:12:45Z,1190.07,6.578,103,179,258.3,44.98785328119993,-93.22742583230138,7241645187
2021-08-03T16:12:46Z,1196.82,6.643,102,180,258.28,44.98785286210477,-93.22751141153276,7241645187
2021-08-03T16:12:47Z,1203.55,6.653,102,181,258.26,44.98785126954317,-93.22759673930705,7241645187
2021-08-03T16:12:48Z,1210.34,6.597,102,182,258.2,44.987850431352854,-93.22768282145262,7241645187
2021-08-03T16:12:49Z,1216.97,6.476,102,183,258.16,44.987853448837996,-93.2277668081224,7241645187
2021-08-03T16:12:50Z,1223.66,6.606,102,184,258.19,44.9878582265228,-93.2278513815254,7241645187
2021-08-03T16:12:51Z,1230.78,6.867,102,185,258.19,44.987861746922135,-93.22794148698449,7241645187
2021-08-03T16:12:52Z,1237.83,6.933,102,186,258.2,44.98786593787372,-93.22803075425327,7241645187
2021-08-03T16:12:53Z,1245.01,6.961,102,187,258.15,44.98786920681596,-93.22812161408365,7241645187
2021-08-03T16:12:54Z,1252.26,6.849,103,188,258.05,44.987869039177895,-93.22821364738047,7241645187
2021-08-03T16:12:55Z,1259.49,6.886,103,189,258.05,44.98786702752113,-93.22830526158214,7241645187
2021-08-03T16:12:56Z,1266.93,7.091,103,190,258.07,44.98786401003599,-93.22839947417378,7241645187
2021-08-03T16:12:57Z,1274.37,7.175,103,191,258.04,44.987857891246676,-93.22849343530834,7241645187
2021-08-03T16:12:58Z,1281.78,7.399,103,192,258,44.98785210773349,-93.22858706116676,7241645187
2021-08-03T16:12:59Z,1289.46,7.586,102,193,257.99,44.987847078591585,-93.22868412360549,7241645187
2021-08-03T16:13:00Z,1297.12,7.483,102,194,257.95,44.987848168239,-93.22878135368228,7241645187
2021-08-03T16:13:01Z,1305.06,7.614,102,195,257.98,44.98785428702831,-93.22888160124421,7241645187
2021-08-03T16:13:02Z,1312.95,7.539,111,196,257.98,44.987857807427645,-93.22898159734905,7241645187
2021-08-03T16:13:03Z,1320.52,7.241,111,197,257.91,44.98786015436053,-93.22907748632133,7241645187
2021-08-03T16:13:04Z,1327.85,7.101,113,198,257.87,44.9878619145602,-93.2291704416275,7241645187
2021-08-03T16:13:05Z,1334.97,6.895,113,199,257.89,44.987862249836326,-93.22926071472466,7241645187
2021-08-03T16:13:06Z,1341.82,6.671,113,200,257.88,44.98786241747439,-93.22934763506055,7241645187
2021-08-03T16:13:07Z,1348.46,6.485,113,201,257.83,44.987860238179564,-93.22943187318742,7241645187
2021-08-03T16:13:08Z,1354.85,6.261,115,202,257.85,44.98785671778023,-93.22951275855303,7241645187
2021-08-03T16:13:09Z,1360.65,5.692,115,203,257.91,44.98785177245736,-93.22958610020578,7241645187
