timestamp,distance,speed,cadence,fractional_cadence,heart_rate,key
2018-11-06T03:38:18Z,582.9,3.667,79,0.5,NA,2018-11-06 03:35:37
2018-11-06T03:38:19Z,586.55,3.648,78,0.5,NA,2018-11-06 03:35:37
2018-11-06T03:38:20Z,590.18,3.639,78,0.5,NA,2018-11-06 03:35:37
2018-11-06T03:38:22Z,597.42,3.602,79,0.5,NA,2018-11-06 03:35:37
2018-11-06T03:38:23Z,600.98,3.564,79,0.5,NA,2018-11-06 03:35:37
2018-11-06T03:35:37Z,0,0,0,0,85,2018-11-06 03:35:37
2018-11-06T03:35:38Z,0,0,0,0,85,2018-11-06 03:35:37
2018-11-06T03:35:39Z,1.37,1.372,58,0.5,86,2018-11-06 03:35:37
2018-11-06T03:35:40Z,3.14,1.773,58,0.5,86,2018-11-06 03:35:37
2018-11-06T03:35:41Z,4.93,1.782,58,0.5,86,2018-11-06 03:35:37
2018-11-06T03:35:42Z,6.71,1.782,87,0.5,86,2018-11-06 03:35:37
2018-11-06T03:35:43Z,9.69,2.976,87,0.5,86,2018-11-06 03:35:37
2018-11-06T03:35:44Z,12.77,3.088,89,0,86,2018-11-06 03:35:37
2018-11-06T03:35:45Z,15.87,3.098,89,0,86,2018-11-06 03:35:37
2018-11-06T03:35:46Z,19.17,3.294,88,0,86,2018-11-06 03:35:37
2018-11-06T03:35:47Z,22.81,3.639,88,0,87,2018-11-06 03:35:37
2018-11-06T03:35:48Z,26.38,3.574,88,0,88,2018-11-06 03:35:37
2018-11-06T03:35:49Z,29.86,3.48,89,0,88,2018-11-06 03:35:37
2018-11-06T03:35:50Z,33.28,3.424,89,0,88,2018-11-06 03:35:37
2018-11-06T03:35:51Z,36.89,3.611,87,0,88,2018-11-06 03:35:37
2018-11-06T03:35:52Z,40.56,3.667,86,0,88,2018-11-06 03:35:37
2018-11-06T03:35:53Z,43.93,3.368,86,0,88,2018-11-06 03:35:37
2018-11-06T03:35:54Z,47.19,3.266,85,0.5,89,2018-11-06 03:35:37
2018-11-06T03:35:55Z,50.18,2.986,84,0.5,89,2018-11-06 03:35:37
2018-11-06T03:35:56Z,53.09,2.911,84,0.5,92,2018-11-06 03:35:37
2018-11-06T03:35:57Z,56.14,3.051,86,0,95,2018-11-06 03:35:37
2018-11-06T03:35:58Z,59.39,3.247,86,0,97,2018-11-06 03:35:37
2018-11-06T03:35:59Z,63.45,4.059,86,0,97,2018-11-06 03:35:37
2018-11-06T03:36:00Z,67.95,4.507,86,0,109,2018-11-06 03:35:37
2018-11-06T03:36:01Z,72.41,4.451,86,0,109,2018-11-06 03:35:37
2018-11-06T03:36:02Z,76.84,4.432,86,0,109,2018-11-06 03:35:37
2018-11-06T03:36:03Z,80.92,4.087,85,0.5,110,2018-11-06 03:35:37
2018-11-06T03:36:04Z,84.52,3.592,85,0.5,110,2018-11-06 03:35:37
2018-11-06T03:36:05Z,88.03,3.518,85,0.5,110,2018-11-06 03:35:37
2018-11-06T03:36:06Z,91.62,3.583,85,0.5,111,2018-11-06 03:35:37
2018-11-06T03:36:07Z,95.88,4.255,85,0.5,112,2018-11-06 03:35:37
2018-11-06T03:36:08Z,100.3,4.423,85,0.5,113,2018-11-06 03:35:37
2018-11-06T03:36:09Z,104.83,4.535,85,0.5,113,2018-11-06 03:35:37
2018-11-06T03:36:10Z,109.3,4.469,84,0.5,113,2018-11-06 03:35:37
2018-11-06T03:36:11Z,113.73,4.432,84,0.5,114,2018-11-06 03:35:37
2018-11-06T03:36:12Z,117.99,4.255,84,0.5,115,2018-11-06 03:35:37
2018-11-06T03:36:13Z,122.14,4.152,83,0.5,117,2018-11-06 03:35:37
2018-11-06T03:36:14Z,126.36,4.217,83,0.5,117,2018-11-06 03:35:37
2018-11-06T03:36:15Z,130.62,4.264,83,0.5,119,2018-11-06 03:35:37
2018-11-06T03:36:16Z,134.67,4.05,84,0.5,120,2018-11-06 03:35:37
2018-11-06T03:36:17Z,138.34,3.667,84,0.5,121,2018-11-06 03:35:37
2018-11-06T03:36:18Z,141.58,3.247,84,0.5,121,2018-11-06 03:35:37
2018-11-06T03:36:19Z,144.73,3.144,84,0.5,133,2018-11-06 03:35:37
2018-11-06T03:36:20Z,147.85,3.126,84,0.5,141,2018-11-06 03:35:37
2018-11-06T03:36:21Z,151.19,3.34,84,0.5,141,2018-11-06 03:35:37
2018-11-06T03:36:22Z,154.65,3.452,84,0.5,144,2018-11-06 03:35:37
2018-11-06T03:36:23Z,158.21,3.555,84,0.5,144,2018-11-06 03:35:37
2018-11-06T03:36:24Z,161.83,3.63,85,0.5,144,2018-11-06 03:35:37
2018-11-06T03:36:25Z,165.53,3.695,85,0.5,144,2018-11-06 03:35:37
2018-11-06T03:36:26Z,169.19,3.667,85,0.5,144,2018-11-06 03:35:37
2018-11-06T03:36:27Z,172.81,3.62,84,0.5,144,2018-11-06 03:35:37
2018-11-06T03:36:28Z,176.34,3.527,84,0.5,144,2018-11-06 03:35:37
2018-11-06T03:36:29Z,179.82,3.48,84,0.5,144,2018-11-06 03:35:37
2018-11-06T03:36:30Z,183.27,3.452,84,0.5,144,2018-11-06 03:35:37
2018-11-06T03:36:31Z,186.63,3.35,84,0.5,141,2018-11-06 03:35:37
2018-11-06T03:36:32Z,189.92,3.294,83,0.5,141,2018-11-06 03:35:37
2018-11-06T03:36:33Z,193.08,3.163,83,0.5,140,2018-11-06 03:35:37
2018-11-06T03:36:34Z,196.22,3.135,83,0.5,139,2018-11-06 03:35:37
2018-11-06T03:36:35Z,199.31,3.098,83,0.5,139,2018-11-06 03:35:37
2018-11-06T03:36:36Z,202.56,3.247,84,0.5,139,2018-11-06 03:35:37
2018-11-06T03:36:37Z,205.68,3.116,84,0.5,139,2018-11-06 03:35:37
2018-11-06T03:36:38Z,208.78,3.107,84,0.5,139,2018-11-06 03:35:37
2018-11-06T03:36:39Z,211.97,3.191,85,0.5,139,2018-11-06 03:35:37
2018-11-06T03:36:40Z,215.12,3.144,85,0.5,138,2018-11-06 03:35:37
