timestamp,distance,speed,heart_rate,cadence,time_elapsed,elevation,latitude,longitude,key
2021-08-30T11:17:17Z,0,0.037,74,0,0,264.13,44.99040448106825,-93.21373659186065,7395535073
2021-08-30T11:17:19Z,3.42,1.073,74,0,2,264.15,44.99040707945824,-93.21369350887835,7395535073
2021-08-30T11:17:20Z,3.42,1.073,74,0,3,264.15,44.99040707945824,-93.21369350887835,7395535073
2021-08-30T11:17:21Z,5.52,1.306,74,0,4,264.15,44.99040917493403,-93.21366702206433,7395535073
2021-08-30T11:17:22Z,8.11,1.549,75,87,5,264.18,44.99040716327727,-93.21363424882293,7395535073
2021-08-30T11:17:23Z,11.07,1.894,76,93,6,264.21,44.99040473252535,-93.21359686553478,7395535073
2021-08-30T11:17:24Z,14.06,3.004,78,93,7,264.24,44.99039886519313,-93.2135599013418,7395535073
2021-08-30T11:17:25Z,16.83,3.378,79,90,8,264.26,44.990399619564414,-93.21352478116751,7395535073
2021-08-30T11:17:26Z,21.23,3.378,80,90,9,264.28,44.99039710499346,-93.21346887387335,7395535073
2021-08-30T11:17:27Z,26.11,3.415,81,90,10,264.29,44.990391908213496,-93.2134074345231,7395535073
2021-08-30T11:17:28Z,29.58,3.658,84,91,11,264.3,44.99038394540548,-93.213364854455,7395535073
2021-08-30T11:17:29Z,32.71,3.788,85,92,12,264.25,44.990368438884616,-93.21333107538521,7395535073
2021-08-30T11:17:30Z,34.95,3.788,88,92,13,264.22,44.99035293236375,-93.21331171318889,7395535073
2021-08-30T11:17:31Z,37.7,3.63,90,90,14,264.18,44.99033407308161,-93.2132866512984,7395535073
2021-08-30T11:17:32Z,40.15,3.424,92,90,15,264.18,44.99031722545624,-93.21326460689306,7395535073
2021-08-30T11:17:33Z,42.72,3.275,94,90,16,264.13,44.99029878526926,-93.21324423886836,7395535073
2021-08-30T11:17:34Z,44.82,3.191,97,90,17,264.13,44.990283865481615,-93.21322722360492,7395535073
2021-08-30T11:17:35Z,47.07,3.07,99,90,18,264.09,44.990267688408494,-93.21320970542729,7395535073
2021-08-30T11:17:36Z,49.3,3.004,100,90,19,264.09,44.99024849385023,-93.21320090442896,7395535073
2021-08-30T11:17:37Z,51.83,3.004,102,90,20,264.05,44.990226197987795,-93.21319445036352,7395535073
2021-08-30T11:17:38Z,54.3,3.004,103,90,21,264.05,44.990204153582454,-93.21319101378322,7395535073
2021-08-30T11:17:39Z,56.99,3.051,104,89,22,264.01,44.99017992988229,-93.21318849921227,7395535073
2021-08-30T11:17:40Z,59.61,3.07,105,89,23,263.98,44.99015654437244,-93.21318380534649,7395535073
2021-08-30T11:17:41Z,62.13,3.07,105,89,24,263.98,44.990133913233876,-93.21318154223263,7395535073
2021-08-30T11:17:42Z,64.8,3.032,106,89,25,263.97,44.99011010862887,-93.21317718364298,7395535073
2021-08-30T11:17:43Z,67.05,3.004,107,89,26,263.97,44.99008965678513,-93.21317601017654,7395535073
2021-08-30T11:17:44Z,69.74,2.986,108,89,27,263.93,44.99006509780884,-93.21317559108138,7395535073
2021-08-30T11:17:45Z,72.69,2.939,109,89,28,263.9,44.99003844335675,-93.21317978203297,7395535073
2021-08-30T11:17:46Z,75.88,2.93,109,89,29,263.88,44.99001053161919,-93.2131901755929,7395535073
2021-08-30T11:17:47Z,79.34,2.93,110,89,30,263.84,44.989980440586805,-93.21320182643831,7395535073
2021-08-30T11:17:48Z,82.78,2.93,111,89,31,263.79,44.98994942754507,-93.21320526301861,7395535073
2021-08-30T11:17:49Z,86.26,2.948,111,89,32,263.73,44.98991816304624,-93.21320484392345,7395535073
2021-08-30T11:17:50Z,89.51,2.967,111,89,33,263.7,44.98988882638514,-93.21320425719023,7395535073
2021-08-30T11:17:51Z,92.62,3.004,112,90,34,263.69,44.98986099846661,-93.21320693939924,7395535073
2021-08-30T11:17:52Z,95.85,3.023,113,90,35,263.69,44.98983174562454,-93.21320568211377,7395535073
2021-08-30T11:17:53Z,99.04,3.032,113,90,36,263.74,44.989802995696664,-93.21320182643831,7395535073
2021-08-30T11:17:54Z,101.97,3.042,113,89,37,263.85,44.98977676033974,-93.21319654583931,7395535073
2021-08-30T11:17:55Z,104.6,3.042,114,89,38,263.85,44.9897528719157,-93.21319160051644,7395535073
2021-08-30T11:17:56Z,106.58,3.051,114,89,39,264.01,44.98973552137613,-93.21318246424198,7395535073
2021-08-30T11:17:57Z,108.77,3.042,114,89,40,264,44.98972219415009,-93.21316125802696,7395535073
2021-08-30T11:17:58Z,111.29,3.004,115,90,41,264,44.989713644608855,-93.21313116699457,7395535073
2021-08-30T11:17:59Z,114.06,2.976,115,91,42,264.13,44.98970501124859,-93.21309747174382,7395535073
2021-08-30T11:18:00Z,116.88,2.967,116,91,43,264.13,44.989697970449924,-93.21306268684566,7395535073
2021-08-30T11:18:01Z,119.42,2.958,116,91,44,264.13,44.98969201929867,-93.21303125470877,7395535073
2021-08-30T11:18:02Z,122.09,2.958,117,91,45,264.13,44.989689672365785,-93.21299722418189,7395535073
2021-08-30T11:18:03Z,124.85,2.948,118,91,46,264.14,44.98968984000385,-93.21296227164567,7395535073
2021-08-30T11:18:04Z,127.36,2.948,118,90,47,264.18,44.98969176784158,-93.21293058805168,7395535073
2021-08-30T11:18:05Z,130.13,2.948,118,89,48,264.26,44.98969369567931,-93.21289546787739,7395535073
2021-08-30T11:18:06Z,132.81,2.939,118,89,49,264.37,44.98969470150769,-93.21286143735051,7395535073
2021-08-30T11:18:07Z,135.43,2.939,118,89,50,264.5,44.98969319276512,-93.21282832883298,7395535073
2021-08-30T11:18:08Z,137.91,2.939,118,89,51,264.64,44.98968883417547,-93.21279739961028,7395535073
2021-08-30T11:18:09Z,140.51,2.939,118,89,52,264.69,44.989672154188156,-93.21277426555753,7395535073
2021-08-30T11:18:10Z,143.44,2.93,118,90,53,264.76,44.989648098126054,-93.21275917813182,7395535073
2021-08-30T11:18:11Z,147.01,2.911,119,91,54,264.8,44.98961700126529,-93.21274735964835,7395535073
