timestamp,distance,speed,cadence,heart_rate,time_elapsed,elevation,latitude,longitude,key
2021-07-12T00:12:19Z,2.47,0.886,0,108,0,267.6,44.984700260683894,-93.20219068787992,7110522021
2021-07-12T00:12:20Z,11.38,2.501,91,108,1,267.58,44.9846204649657,-93.20217895321548,7110522021
2021-07-12T00:12:21Z,11.38,2.501,91,107,2,267.58,44.9846204649657,-93.20217895321548,7110522021
2021-07-12T00:12:22Z,16.84,3.77,91,106,3,267.63,44.984572269022465,-93.2021655421704,7110522021
2021-07-12T00:12:23Z,22.44,5.365,97,104,4,267.62,44.98452566564083,-93.2021383009851,7110522021
2021-07-12T00:12:24Z,34.44,5.99,97,104,5,267.75,44.984442852437496,-93.20204174146056,7110522021
2021-07-12T00:12:25Z,34.44,5.99,97,104,6,267.75,44.984442852437496,-93.20204174146056,7110522021
2021-07-12T00:12:26Z,41.25,6.102,95,104,7,267.77,44.98440530151129,-93.20197342894971,7110522021
2021-07-12T00:12:27Z,54.23,6.308,95,104,8,267.75,44.98435752466321,-93.20182372815907,7110522021
2021-07-12T00:12:28Z,54.23,6.308,95,104,9,267.75,44.98435752466321,-93.20182372815907,7110522021
2021-07-12T00:12:29Z,60.65,6.308,95,104,10,267.79,44.98434629291296,-93.20174393244088,7110522021
2021-07-12T00:12:30Z,73.16,6.14,95,103,11,267.9,44.98435785993934,-93.20158652029932,7110522021
2021-07-12T00:12:31Z,73.16,6.14,94,103,12,267.9,44.98435785993934,-93.20158652029932,7110522021
2021-07-12T00:12:32Z,78.89,6.149,94,103,13,267.94,44.9843720253557,-93.20151653140783,7110522021
2021-07-12T00:12:33Z,84.65,6.102,94,103,14,268.03,44.98439507558942,-93.20145106874406,7110522021
2021-07-12T00:12:34Z,90.18,6,93,101,15,268,44.984422819688916,-93.20139289833605,7110522021
2021-07-12T00:12:35Z,95.91,5.897,93,101,16,268.01,44.9844616279006,-93.20134495384991,7110522021
2021-07-12T00:12:36Z,107.28,5.794,93,99,17,268.07,44.984553242102265,-93.20128217339516,7110522021
2021-07-12T00:12:37Z,107.28,5.794,93,99,18,268.07,44.984553242102265,-93.20128217339516,7110522021
2021-07-12T00:12:38Z,112.71,5.785,93,98,19,268.14,44.984600599855185,-93.20126490667462,7110522021
2021-07-12T00:12:39Z,118.21,5.766,92,101,20,268.15,44.984649466350675,-93.20125384256244,7110522021
2021-07-12T00:12:40Z,123.44,5.729,91,125,21,268.14,44.9846963211894,-93.20124755613506,7110522021
2021-07-12T00:12:41Z,128.91,5.71,91,136,22,268.17,44.98474535532296,-93.20124118588865,7110522021
2021-07-12T00:12:42Z,134,5.664,91,143,23,268.14,44.98479103669524,-93.20123515091836,7110522021
2021-07-12T00:12:43Z,139.53,5.636,91,144,24,268.12,44.98484065756202,-93.20123171433806,7110522021
2021-07-12T00:12:44Z,144.98,5.589,91,146,25,268.09,44.9848897755146,-93.2012283615768,7110522021
2021-07-12T00:12:45Z,150.39,5.57,91,148,26,268.09,44.984938390553,-93.20122375153005,7110522021
2021-07-12T00:12:46Z,155.53,5.533,91,149,27,268.12,44.98498457483947,-93.20122006349266,7110522021
2021-07-12T00:12:47Z,160.77,5.514,91,149,28,268.2,44.98503184877336,-93.20121612399817,7110522021
2021-07-12T00:12:48Z,165.93,5.486,90,150,29,268.23,44.98507811687887,-93.20121000520885,7110522021
2021-07-12T00:12:49Z,171.45,5.468,90,150,30,268.36,44.985127821564674,-93.20120573043823,7110522021
2021-07-12T00:12:50Z,182.24,5.43,89,151,31,268.4,44.98522480018437,-93.20119634270668,7110522021
2021-07-12T00:12:51Z,182.24,5.43,89,151,32,268.4,44.98522480018437,-93.20119634270668,7110522021
2021-07-12T00:12:52Z,187.6,5.421,89,152,33,268.4,44.985272996127605,-93.20119290612638,7110522021
2021-07-12T00:12:53Z,193.06,5.402,89,152,34,268.41,44.985322281718254,-93.20119072683156,7110522021
2021-07-12T00:12:54Z,198.6,5.393,89,152,35,268.44,44.98537207022309,-93.20118594914675,7110522021
2021-07-12T00:12:55Z,203.72,5.384,89,152,36,268.47,44.98541817069054,-93.2011829316616,7110522021
2021-07-12T00:12:56Z,209.14,5.384,89,153,37,268.51,44.98546686954796,-93.20117832161486,7110522021
2021-07-12T00:12:57Z,214.54,5.365,89,154,38,268.61,44.98551548458636,-93.20117496885359,7110522021
2021-07-12T00:12:58Z,219.91,5.356,89,154,39,268.66,44.98556384816766,-93.20117848925292,7110522021
2021-07-12T00:12:59Z,225.22,5.346,88,154,40,268.73,44.985611625015736,-93.20118167437613,7110522021
2021-07-12T00:13:00Z,230.52,5.337,88,155,41,268.8,44.98565873131156,-93.20119231939316,7110522021
2021-07-12T00:13:01Z,235.76,5.318,88,155,42,268.72,44.98570432886481,-93.20120925083756,7110522021
2021-07-12T00:13:02Z,241.07,5.309,88,155,43,268.77,44.98574808239937,-93.2012365758419,7110522021
2021-07-12T00:13:03Z,246.54,5.3,88,155,44,268.68,44.98578982427716,-93.20127337239683,7110522021
2021-07-12T00:13:04Z,251.97,5.3,88,156,45,268.6,44.985827123746276,-93.2013179641217,7110522021
2021-07-12T00:13:05Z,256.95,5.3,88,156,46,268.78,44.98585511930287,-93.20136758498847,7110522021
2021-07-12T00:13:06Z,262.26,5.3,87,156,47,268.75,44.98588353395462,-93.201421815902,7110522021
2021-07-12T00:13:07Z,267.56,5.291,86,157,48,269.02,44.98590406961739,-93.20148258469999,7110522021
2021-07-12T00:13:08Z,273.07,5.291,86,157,49,268.9,44.98592007905245,-93.20154888555408,7110522021
2021-07-12T00:13:09Z,283.85,5.291,86,157,50,268.8,44.98591588810086,-93.20168500766158,7110522021
2021-07-12T00:13:10Z,283.85,5.291,87,157,51,268.8,44.98591588810086,-93.20168500766158,7110522021
2021-07-12T00:13:11Z,289.75,5.281,87,157,52,268.74,44.985899459570646,-93.20175625383854,7110522021
2021-07-12T00:13:12Z,295.61,5.281,87,158,53,268.5,44.98588361777365,-93.20182741619647,7110522021
2021-07-12T00:13:13Z,301.39,5.291,87,159,54,268.46,44.985862327739596,-93.20189421996474,7110522021
2021-07-12T00:13:14Z,306.86,5.3,88,158,55,268.36,44.98583760112524,-93.20195415057242,7110522021
2021-07-12T00:13:15Z,312.62,5.3,88,158,56,268.29,44.985801726579666,-93.2020069565624,7110522021
2021-07-12T00:13:16Z,318.26,5.309,87,158,57,268.21,44.98576182872057,-93.20205138064921,7110522021
2021-07-12T00:13:17Z,323.73,5.309,87,158,58,268.14,44.98571924865246,-93.20208608172834,7110522021
2021-07-12T00:13:19Z,334.75,5.309,87,158,60,268.05,44.98562537133694,-93.20213042199612,7110522021
2021-07-12T00:13:20Z,334.75,5.309,87,158,61,268.05,44.98562537133694,-93.20213042199612,7110522021
2021-07-12T00:13:21Z,340.19,5.309,87,158,62,267.98,44.98557725921273,-93.20214374922216,7110522021
2021-07-12T00:13:22Z,345.78,5.309,86,158,63,267.96,44.985527051612735,-93.20214919745922,7110522021
2021-07-12T00:13:23Z,357.02,5.318,86,158,64,267.89,44.985425965860486,-93.20215481333435,7110522021
2021-07-12T00:13:24Z,357.02,5.318,86,158,65,267.89,44.985425965860486,-93.20215481333435,7110522021
2021-07-12T00:13:25Z,362.44,5.318,86,158,66,267.87,44.98537726700306,-93.20215120911598,7110522021
2021-07-12T00:13:26Z,367.91,5.318,86,155,67,267.86,44.98532798141241,-93.20215095765889,7110522021
2021-07-12T00:13:27Z,373.3,5.328,86,153,68,267.83,44.98527953401208,-93.20215213112533,7110522021
2021-07-12T00:13:28Z,378.97,5.328,86,152,69,267.82,44.98522865585983,-93.2021586690098,7110522021
2021-07-12T00:13:29Z,384.6,5.328,86,151,70,267.81,44.985178615897894,-93.20216939784586,7110522021
2021-07-12T00:13:30Z,390.25,5.328,86,151,71,267.73,44.985127905383706,-93.20217576809227,7110522021
2021-07-12T00:13:31Z,395.8,5.337,85,151,72,267.72,44.985077949240804,-93.20218121632934,7110522021
2021-07-12T00:13:32Z,406.1,5.337,85,151,73,267.67,44.98498532921076,-93.20218205451965,7110522021
2021-07-12T00:13:33Z,406.1,5.337,85,151,74,267.67,44.98498532921076,-93.20218205451965,7110522021
2021-07-12T00:13:34Z,411.47,5.337,85,150,75,267.65,44.98493704944849,-93.20218373090029,7110522021
2021-07-12T00:13:35Z,417.11,5.337,85,150,76,267.64,44.984886422753334,-93.20219001732767,7110522021
2021-07-12T00:13:36Z,428.06,5.346,85,150,77,267.57,44.98478902503848,-93.20221122354269,7110522021
2021-07-12T00:13:37Z,428.06,5.346,85,150,78,267.57,44.98478902503848,-93.20221122354269,7110522021
2021-07-12T00:13:38Z,433.19,5.346,85,150,79,267.56,44.98474317602813,-93.20221776142716,7110522021
2021-07-12T00:13:39Z,443.39,5.346,85,150,80,267.52,44.984651478007436,-93.20222404785454,7110522021
2021-07-12T00:13:40Z,443.39,5.346,85,150,81,267.52,44.984651478007436,-93.20222404785454,7110522021
2021-07-12T00:13:41Z,448.05,5.337,85,150,82,267.5,44.984609484672546,-93.20221927016973,7110522021
2021-07-12T00:13:42Z,452.16,5.337,84,150,83,267.5,44.98457260429859,-93.20221499539912,7110522021
2021-07-12T00:13:43Z,455.74,5.309,84,150,84,267.57,44.984541507437825,-93.20220342837274,7110522021
2021-07-12T00:13:44Z,458.65,5.281,83,150,85,267.57,44.984519463032484,-93.2021832279861,7110522021
2021-07-12T00:13:45Z,461.24,3.499,81,150,86,267.62,44.984500436112285,-93.20216252468526,7110522021
2021-07-12T00:13:46Z,464.01,3.023,79,150,87,267.62,44.984479984268546,-93.20214224047959,7110522021
2021-07-12T00:13:47Z,466.88,2.986,77,150,88,267.65,44.9844616279006,-93.20211667567492,7110522021
2021-07-12T00:13:48Z,469.75,2.986,77,149,89,267.7,44.98444343917072,-93.20209010504186,7110522021
2021-07-12T00:13:49Z,472.91,2.986,77,148,90,267.73,44.984424663707614,-93.20205967873335,7110522021
2021-07-12T00:13:50Z,479.41,3.135,77,143,91,267.71,44.98439281247556,-93.20199027657509,7110522021
2021-07-12T00:13:51Z,479.41,3.135,78,142,92,267.71,44.98439281247556,-93.20199027657509,7110522021
2021-07-12T00:13:52Z,482.4,3.135,79,141,93,267.72,44.98438015580177,-93.20195683278143,7110522021
2021-07-12T00:13:53Z,485.49,3.126,79,140,94,267.73,44.98437026515603,-93.20191978476942,7110522021
2021-07-12T00:13:54Z,488.5,3.116,80,139,95,267.7,44.98436003923416,-93.2018840778619,7110522021
2021-07-12T00:13:55Z,491.48,3.107,80,139,96,267.72,44.98435249552131,-93.20184770040214,7110522021
2021-07-12T00:13:56Z,494.62,3.107,80,139,97,267.75,44.984355261549354,-93.20180805400014,7110522021
2021-07-12T00:13:57Z,497.8,3.107,80,139,98,267.77,44.98435836285353,-93.20176782086492,7110522021
