longitude,latitude,timestamp,distance,speed,heart_rate,cadence,time_elapsed,elevation,key
NA,NA,2022-10-18T14:09:30Z,0,0,91,0,0,0,9813881387
NA,NA,2022-10-18T14:09:31Z,0,0,90,0,1,0,9813881387
NA,NA,2022-10-18T14:09:32Z,0,0,90,0,2,0,9813881387
NA,NA,2022-10-18T14:09:33Z,0,0,90,0,3,0,9813881387
NA,NA,2022-10-18T14:09:34Z,0,0,90,0,4,0,9813881387
NA,NA,2022-10-18T14:09:35Z,0,0,89,91,5,0,9813881387
NA,NA,2022-10-18T14:09:36Z,3.02,3.023,87,91,6,0,9813881387
NA,NA,2022-10-18T14:09:37Z,6.11,3.079,87,88,7,0,9813881387
NA,NA,2022-10-18T14:09:38Z,9.08,2.976,88,88,8,0,9813881387
NA,NA,2022-10-18T14:09:39Z,12.06,2.976,90,88,9,0,9813881387
NA,NA,2022-10-18T14:09:40Z,15.05,2.995,92,88,10,0,9813881387
NA,NA,2022-10-18T14:09:41Z,18.05,2.995,95,88,11,0,9813881387
NA,NA,2022-10-18T14:09:42Z,21.04,2.995,99,88,12,0,9813881387
NA,NA,2022-10-18T14:09:43Z,24.05,3.014,105,88,13,0,9813881387
NA,NA,2022-10-18T14:09:44Z,27.08,3.023,109,88,14,0,9813881387
NA,NA,2022-10-18T14:09:45Z,30.2,3.126,115,88,15,0,9813881387
NA,NA,2022-10-18T14:09:46Z,33.35,3.144,120,88,16,0,9813881387
NA,NA,2022-10-18T14:09:47Z,36.52,3.172,124,88,17,0,9813881387
NA,NA,2022-10-18T14:09:48Z,39.68,3.163,125,88,18,0,9813881387
NA,NA,2022-10-18T14:09:49Z,42.81,3.126,125,88,19,0,9813881387
NA,NA,2022-10-18T14:09:50Z,45.88,3.07,126,88,20,0,9813881387
NA,NA,2022-10-18T14:09:51Z,48.88,3.004,127,89,21,0,9813881387
NA,NA,2022-10-18T14:09:52Z,51.88,2.995,130,89,22,0,9813881387
NA,NA,2022-10-18T14:09:53Z,54.89,3.004,131,89,23,0,9813881387
NA,NA,2022-10-18T14:09:54Z,57.93,3.042,134,89,24,0,9813881387
NA,NA,2022-10-18T14:09:55Z,60.99,3.07,138,89,25,0,9813881387
NA,NA,2022-10-18T14:09:56Z,64.08,3.088,140,88,26,0,9813881387
NA,NA,2022-10-18T14:09:57Z,67.17,3.079,140,88,27,0,9813881387
NA,NA,2022-10-18T14:09:58Z,70.24,3.079,143,88,28,0,9813881387
