timestamp,position_lat,position_long,distance,altitude,speed,heart_rate,time_elapsed,key
2021-07-26T13:58:34Z,44.99007599428296,-93.21499806828797,0,280.79999999999995,3.126,133,0,7195222914
2021-07-26T13:58:35Z,44.99004364013672,-93.21501256898046,3.76,280.20000000000005,3.462,133,1,7195222914
2021-07-26T13:58:36Z,44.9900065921247,-93.21502002887428,7.9,279.6,4.124,133,2,7195222914
2021-07-26T13:58:37Z,44.98996107839048,-93.21502849459648,12.97,279.4,4.656,133,3,7195222914
2021-07-26T13:58:38Z,44.98991363681853,-93.21503905579448,18.3,278.79999999999995,4.889,133,4,7195222914
2021-07-26T13:58:39Z,44.989863177761436,-93.21505992673337,24.15,277.79999999999995,5.244,132,5,7195222914
2021-07-26T13:58:40Z,44.989810874685645,-93.21508599445224,30.31,277.4,5.402,132,6,7195222914
2021-07-26T13:58:41Z,44.989755721762776,-93.21511155925691,36.76,276.4,5.645,132,7,7195222914
2021-07-26T13:58:42Z,44.98970316722989,-93.21513175964355,42.81,275.79999999999995,5.692,133,8,7195222914
2021-07-26T13:58:43Z,44.98964776284993,-93.21514609269798,49.07,274.79999999999995,5.654,134,9,7195222914
2021-07-26T13:58:44Z,44.98959420248866,-93.21515816263855,55.08,274.4,5.561,137,10,7195222914
2021-07-26T13:58:45Z,44.98954248614609,-93.2151638623327,60.85,273.6,5.486,140,11,7195222914
2021-07-26T13:58:46Z,44.98948875814676,-93.21517048403621,66.84,272.79999999999995,5.365,140,12,7195222914
2021-07-26T13:58:47Z,44.98943645507097,-93.21517777629197,72.67,272.4,5.384,137,13,7195222914
2021-07-26T13:58:48Z,44.98938222415745,-93.21518716402352,78.74,272,5.561,135,14,7195222914
2021-07-26T13:58:49Z,44.989326149225235,-93.21519009768963,84.98,271.4,5.72,136,15,7195222914
2021-07-26T13:58:50Z,44.989269487559795,-93.2151916064322,91.28,270.79999999999995,5.944,147,16,7195222914
2021-07-26T13:58:51Z,44.98921450227499,-93.21519646793604,97.4,270.4,5.766,156,17,7195222914
2021-07-26T13:58:52Z,44.98915985226631,-93.21519780904055,103.47,270,5.85,158,18,7195222914
2021-07-26T13:58:53Z,44.98910469934344,-93.21519898250699,109.6,269.4,5.748,160,19,7195222914
2021-07-26T13:58:54Z,44.98905021697283,-93.21519881486893,115.66,269,5.888,162,20,7195222914
2021-07-26T13:58:55Z,44.98899330385029,-93.2152003236115,121.99,268.20000000000005,5.729,163,21,7195222914
2021-07-26T13:58:56Z,44.988937648013234,-93.21520250290632,128.17,267.79999999999995,5.804,164,22,7195222914
2021-07-26T13:58:57Z,44.98888182453811,-93.21520325727761,134.38,267.4,5.822,163,23,7195222914
2021-07-26T13:58:58Z,44.988822815939784,-93.21520669385791,140.94,266.6,6.065,163,24,7195222914
2021-07-26T13:58:59Z,44.98876741155982,-93.21521281264722,147.12,265.79999999999995,5.645,163,25,7195222914
2021-07-26T13:59:00Z,44.988715862855315,-93.21521993726492,152.86,265.20000000000005,5.179,162,26,7195222914
2021-07-26T13:59:01Z,44.988668505102396,-93.21522270329297,158.13,264.6,4.871,162,27,7195222914
2021-07-26T13:59:02Z,44.98861653730273,-93.2152246311307,163.91,264,5.113,162,28,7195222914
2021-07-26T13:59:03Z,44.98856205493212,-93.21522580459714,169.96,263.4,5.486,161,29,7195222914
2021-07-26T13:59:04Z,44.98850614763796,-93.21522563695908,176.17,262.6,5.636,162,30,7195222914
2021-07-26T13:59:05Z,44.988452922552824,-93.21522370912135,182.08,262,5.458,160,31,7195222914
2021-07-26T13:59:06Z,44.98840271495283,-93.21521641686559,187.69,261.4,5.123,160,32,7195222914
2021-07-26T13:59:07Z,44.988349825143814,-93.21520786732435,193.59,260.4,5.048,164,33,7195222914
2021-07-26T13:59:08Z,44.98829995281994,-93.21521172299981,199.13,259.6,5.113,165,34,7195222914
2021-07-26T13:59:09Z,44.98825184069574,-93.21521650068462,204.49,258.6,4.871,167,35,7195222914
2021-07-26T13:59:10Z,44.98820305801928,-93.2152243796736,209.92,258.20000000000005,4.703,168,36,7195222914
2021-07-26T13:59:11Z,44.988160813227296,-93.21522773243487,214.62,257.6,4.255,169,37,7195222914
2021-07-26T13:59:12Z,44.98812234029174,-93.21523779071867,218.97,256.79999999999995,4.059,170,38,7195222914
2021-07-26T13:59:13Z,44.98808613047004,-93.21525229141116,223.15,256.20000000000005,3.891,171,39,7195222914
2021-07-26T13:59:14Z,44.98805293813348,-93.21527634747326,227.29,255.60000000000002,3.611,169,40,7195222914
2021-07-26T13:59:15Z,44.98804120346904,-93.21533636189997,232.19,255.60000000000002,4.189,168,41,7195222914
2021-07-26T13:59:16Z,44.98803919181228,-93.21539830416441,237.08,255,4.899,167,42,7195222914
2021-07-26T13:59:17Z,44.98804028145969,-93.21546477265656,242.32,254.60000000000002,5.281,163,43,7195222914
2021-07-26T13:59:18Z,44.98804195784032,-93.2155349291861,247.85,254.20000000000005,5.477,163,44,7195222914
2021-07-26T13:59:19Z,44.988043466582894,-93.2156062591821,253.49,253.79999999999995,5.477,163,45,7195222914
2021-07-26T13:59:20Z,44.98804220929742,-93.21567758917809,259.12,253.39999999999998,5.561,170,46,7195222914
2021-07-26T13:59:21Z,44.98803935945034,-93.21575067937374,264.88,253,5.552,170,47,7195222914
2021-07-26T13:59:22Z,44.9880360905081,-93.2158267032355,270.89,252.39999999999998,5.72,176,48,7195222914
2021-07-26T13:59:23Z,44.98803399503231,-93.21590607985854,277.15,251.60000000000002,6.028,177,49,7195222914
2021-07-26T13:59:24Z,44.988034749403596,-93.21598688140512,283.52,251,6.196,179,50,7195222914
2021-07-26T13:59:25Z,44.98803441412747,-93.21607120335102,290.17,250.60000000000002,6.298,180,51,7195222914
2021-07-26T13:59:26Z,44.98803357593715,-93.21615812368691,297.02,250.20000000000005,6.466,180,52,7195222914
2021-07-26T13:59:27Z,44.98803257010877,-93.21624630130827,303.98,249.60000000000002,6.503,178,53,7195222914
2021-07-26T13:59:28Z,44.98802963644266,-93.21633087471128,310.66,249,6.438,179,54,7195222914
2021-07-26T13:59:29Z,44.988024020567536,-93.21641385555267,317.23,248.60000000000002,6.382,179,55,7195222914
2021-07-26T13:59:30Z,44.98801941052079,-93.21649909950793,323.95,248.39999999999998,6.177,179,56,7195222914
2021-07-26T13:59:31Z,44.988019075244665,-93.21657923050225,330.27,248,6.046,179,57,7195222914
2021-07-26T13:59:32Z,44.988018572330475,-93.21666170842946,336.78,247.60000000000002,6.373,179,58,7195222914
2021-07-26T13:59:33Z,44.988018572330475,-93.21674846112728,343.61,247,6.587,178,59,7195222914
2021-07-26T13:59:34Z,44.988020583987236,-93.21683630347252,350.55,246.60000000000002,6.41,179,60,7195222914
2021-07-26T13:59:35Z,44.98801873996854,-93.21691777557135,356.98,246,6.121,178,61,7195222914
2021-07-26T13:59:36Z,44.98801974579692,-93.21700008586049,363.46,245.39999999999998,6.233,176,62,7195222914
2021-07-26T13:59:37Z,44.98801974579692,-93.21708155795932,369.89,245,6.168,176,63,7195222914
2021-07-26T13:59:38Z,44.988020583987236,-93.21716378442943,376.37,244.60000000000002,6.177,177,64,7195222914
2021-07-26T13:59:39Z,44.9880191590637,-93.21724098175764,382.46,244.20000000000005,5.906,179,65,7195222914
2021-07-26T13:59:40Z,44.98801748268306,-93.21731868200004,388.59,243.60000000000002,5.972,176,66,7195222914
2021-07-26T13:59:41Z,44.98801589012146,-93.21739889681339,394.92,243,6.168,171,67,7195222914
2021-07-26T13:59:42Z,44.98801287263632,-93.21748020127416,401.34,242.39999999999998,6.168,167,68,7195222914
2021-07-26T13:59:43Z,44.98801111243665,-93.21756343357265,407.9,241.79999999999995,6.186,167,69,7195222914
2021-07-26T13:59:44Z,44.988008346408606,-93.217648928985,414.65,241.39999999999998,6.177,176,70,7195222914
2021-07-26T13:59:45Z,44.98800323344767,-93.21773241274059,421.24,241,6.14,172,71,7195222914
2021-07-26T13:59:46Z,44.98800080269575,-93.21781547740102,427.8,240.39999999999998,6.41,173,72,7195222914
2021-07-26T13:59:47Z,44.987992672249675,-93.21790826506913,435.16,240.60000000000002,6.569,171,73,7195222914
2021-07-26T13:59:48Z,44.9879861343652,-93.21798998862505,441.63,240,6.42,171,74,7195222914
2021-07-26T13:59:49Z,44.98798546381295,-93.21807883679867,448.63,239.60000000000002,6.681,175,75,7195222914
2021-07-26T13:59:50Z,44.9879826977849,-93.21815947070718,455,239.20000000000005,6.392,176,76,7195222914
2021-07-26T13:59:51Z,44.98797909356654,-93.21823691949248,461.12,238.60000000000002,6.224,177,77,7195222914
2021-07-26T13:59:52Z,44.987979428842664,-93.2183220796287,467.83,238,6.345,176,78,7195222914
2021-07-26T13:59:53Z,44.98797733336687,-93.21840355172753,474.26,237.60000000000002,6.205,178,79,7195222914
2021-07-26T13:59:54Z,44.987976578995585,-93.21849114261568,481.17,237,6.55,179,80,7195222914
2021-07-26T13:59:55Z,44.98797683045268,-93.21858049370348,488.21,236.60000000000002,6.662,179,81,7195222914
2021-07-26T13:59:56Z,44.98797783628106,-93.21867034770548,495.3,236,6.755,178,82,7195222914
2021-07-26T13:59:57Z,44.98797875829041,-93.21876003406942,502.38,235.60000000000002,6.653,176,83,7195222914
2021-07-26T13:59:58Z,44.98797775246203,-93.21885634213686,509.96,235.79999999999995,6.513,174,84,7195222914
2021-07-26T13:59:59Z,44.98797683045268,-93.21894317865372,516.81,235.79999999999995,6.578,176,85,7195222914
2021-07-26T14:00:00Z,44.987977584823966,-93.21903068572283,523.71,235.60000000000002,6.606,176,86,7195222914
2021-07-26T14:00:01Z,44.98797842301428,-93.21911525912583,530.39,235.20000000000005,6.55,178,87,7195222914
2021-07-26T14:00:02Z,44.987979512661695,-93.2191981561482,536.93,234.79999999999995,6.392,181,88,7195222914
2021-07-26T14:00:03Z,44.98797833919525,-93.21928482502699,543.76,234.39999999999998,6.625,183,89,7195222914
2021-07-26T14:00:04Z,44.98798009939492,-93.21937710978091,551.03,233.79999999999995,6.681,186,90,7195222914
2021-07-26T14:00:05Z,44.987982949241996,-93.2194709032774,558.43,233.60000000000002,6.895,185,91,7195222914
2021-07-26T14:00:06Z,44.98798504471779,-93.21955966763198,565.43,233.20000000000005,6.839,184,92,7195222914
2021-07-26T14:00:07Z,44.98798663727939,-93.21964985691011,572.55,232.79999999999995,6.942,184,93,7195222914
2021-07-26T14:00:08Z,44.98798714019358,-93.21973786689341,579.48,232.39999999999998,6.709,183,94,7195222914
2021-07-26T14:00:09Z,44.987985379993916,-93.2198210991919,586.05,232,6.364,185,95,7195222914
2021-07-26T14:00:10Z,44.987982446327806,-93.21990701369941,592.84,231.39999999999998,6.578,185,96,7195222914
2021-07-26T14:00:11Z,44.98797959648073,-93.21999460458755,599.75,231,6.727,185,97,7195222914
2021-07-26T14:00:12Z,44.98797565698624,-93.22008043527603,606.53,230.60000000000002,6.718,185,98,7195222914
2021-07-26T14:00:13Z,44.987975154072046,-93.22016349993646,613.07,230,6.485,183,99,7195222914
2021-07-26T14:00:14Z,44.98797389678657,-93.2202492468059,619.83,229.39999999999998,6.364,183,100,7195222914
2021-07-26T14:00:15Z,44.98796953819692,-93.22033759206533,626.79,229.20000000000005,6.438,182,101,7195222914
