timestamp,distance,speed,heart_rate,time_elapsed,elevation,latitude,longitude,key
2021-04-19T00:42:28Z,5.09,4.992,99,0,274.5,45.185132436454296,-93.13794893212616,6631814643
2021-04-19T00:42:29Z,10.65,5.402,100,1,274.51,45.18508239649236,-93.13794733956456,6631814643
2021-04-19T00:42:30Z,16.31,5.617,100,2,274.56,45.18503151834011,-93.13795144669712,6631814643
2021-04-19T00:42:31Z,22.05,5.608,100,3,274.63,45.18498013727367,-93.1379593256861,6631814643
2021-04-19T00:42:32Z,28.11,5.673,101,4,274.75,45.18492557108402,-93.1379577331245,6631814643
2021-04-19T00:42:33Z,34.11,5.626,102,5,274.77,45.1848715916276,-93.13795681111515,6631814643
2021-04-19T00:42:34Z,39.99,5.636,102,6,274.77,45.184818617999554,-93.1379540450871,6631814643
2021-04-19T00:42:35Z,45.71,5.626,103,7,274.77,45.18476715311408,-93.13795471563935,6631814643
2021-04-19T00:42:36Z,51.69,5.673,103,8,274.77,45.18471334129572,-93.13795387744904,6631814643
2021-04-19T00:42:37Z,57.62,5.58,104,9,274.77,45.18466003239155,-93.13795144669712,6631814643
2021-04-19T00:42:38Z,63.48,5.598,104,10,274.76,45.1846073102206,-93.13795069232583,6631814643
2021-04-19T00:42:39Z,69.55,5.897,104,11,274.72,45.18455266021192,-93.13795044086874,6631814643
2021-04-19T00:42:40Z,75.83,6.018,105,12,274.68,45.184496166184545,-93.13795136287808,6631814643
2021-04-19T00:42:41Z,82.37,6.336,105,13,274.61,45.184437492862344,-93.13795689493418,6631814643
2021-04-19T00:42:42Z,88.77,6.289,104,14,274.57,45.18437999300659,-93.13796175643802,6631814643
2021-04-19T00:42:43Z,95.35,6.326,104,15,274.56,45.184320816770196,-93.13796527683735,6631814643
2021-04-19T00:42:44Z,102.07,6.41,104,16,274.57,45.1842602994293,-93.1379646062851,6631814643
2021-04-19T00:42:45Z,108.94,6.522,104,17,274.59,45.18419844098389,-93.13796292990446,6631814643
2021-04-19T00:42:46Z,115.78,6.429,104,18,274.7,45.18413691781461,-93.13796133734286,6631814643
2021-04-19T00:42:47Z,122.27,6.364,104,19,274.75,45.18407866358757,-93.13795966096222,6631814643
2021-04-19T00:42:48Z,128.83,6.205,104,20,274.75,45.18401957117021,-93.13795806840062,6631814643
2021-04-19T00:42:49Z,135.23,6.205,105,21,274.83,45.18396198749542,-93.13795597292483,6631814643
2021-04-19T00:42:50Z,141.47,6.158,105,22,274.87,45.18390582874417,-93.13795572146773,6631814643
2021-04-19T00:42:51Z,147.58,6.056,105,23,274.92,45.18385084345937,-93.1379558891058,6631814643
2021-04-19T00:42:52Z,153.69,6,105,24,274.94,45.183795941993594,-93.13795379363,6631814643
2021-04-19T00:42:53Z,159.82,6.102,105,25,275.01,45.183740705251694,-93.13795119524002,6631814643
2021-04-19T00:42:54Z,165.84,6.065,105,26,275.03,45.183686558157206,-93.13795178197324,6631814643
2021-04-19T00:42:55Z,171.85,6.121,106,27,275.07,45.18363257870078,-93.13795496709645,6631814643
2021-04-19T00:42:56Z,177.75,5.906,106,28,275.08,45.18357960507274,-93.13796100206673,6631814643
2021-04-19T00:42:57Z,183.57,5.822,106,29,275.18,45.18352788873017,-93.13797340728343,6631814643
2021-04-19T00:42:58Z,189.54,6.093,106,30,275.24,45.18347407691181,-93.13797541894019,6631814643
2021-04-19T00:42:59Z,195.59,6.093,106,31,275.3,45.183419678360224,-93.13798028044403,6631814643
2021-04-19T00:43:00Z,201.86,6.158,106,32,275.4,45.18336326815188,-93.13798204064369,6631814643
2021-04-19T00:43:01Z,208.16,6.102,106,33,275.45,45.18330669030547,-93.1379849743098,6631814643
2021-04-19T00:43:02Z,214.32,6.009,106,34,275.52,45.183251202106476,-93.13798782415688,6631814643
2021-04-19T00:43:03Z,220.39,6.037,107,35,275.55,45.18319663591683,-93.13799059018493,6631814643
2021-04-19T00:43:04Z,226.28,5.888,106,36,275.52,45.183143662288785,-93.13799293711782,6631814643
2021-04-19T00:43:05Z,232.22,5.897,106,37,275.48,45.18309018574655,-93.13799486495554,6631814643
2021-04-19T00:43:06Z,238.31,6.149,107,38,275.41,45.18303553573787,-93.13799888826907,6631814643
