timestamp,distance,speed,cadence,fractional_cadence,heart_rate,key
2019-02-20T21:14:04Z,1631.41,2.827,83,0,NA,2019-02-20 21:06:54
2019-02-20T21:14:05Z,1634.23,2.827,83,0.5,NA,2019-02-20 21:06:54
2019-02-20T21:27:41Z,4334.23,3.294,83,0,NA,2019-02-20 21:06:54
2019-02-20T21:33:34Z,5566.82,3.667,83,0.5,NA,2019-02-20 21:06:54
2019-02-20T21:33:35Z,5570.34,3.527,84,0.5,NA,2019-02-20 21:06:54
2019-02-20T21:33:36Z,5573.79,3.452,84,0.5,NA,2019-02-20 21:06:54
2019-02-20T21:06:54Z,0,0,0,0,95,2019-02-20 21:06:54
2019-02-20T21:06:56Z,0,0,0,0,96,2019-02-20 21:06:54
2019-02-20T21:06:57Z,0,0,0,0,96,2019-02-20 21:06:54
2019-02-20T21:06:58Z,0,0,0,0,96,2019-02-20 21:06:54
2019-02-20T21:06:59Z,0,0,0,0,95,2019-02-20 21:06:54
2019-02-20T21:07:00Z,0,0,0,0,93,2019-02-20 21:06:54
2019-02-20T21:07:01Z,0,0,0,0,92,2019-02-20 21:06:54
2019-02-20T21:07:02Z,0,0,0,0,91,2019-02-20 21:06:54
2019-02-20T21:07:03Z,0,0,0,0,91,2019-02-20 21:06:54
2019-02-20T21:07:04Z,0,0,0,0,91,2019-02-20 21:06:54
2019-02-20T21:07:05Z,0,0,84,0,91,2019-02-20 21:06:54
2019-02-20T21:07:06Z,2.78,2.781,84,0,91,2019-02-20 21:06:54
2019-02-20T21:07:07Z,5.77,2.986,84,0,97,2019-02-20 21:06:54
2019-02-20T21:07:08Z,8.83,3.06,84,0,111,2019-02-20 21:06:54
2019-02-20T21:07:09Z,12.13,3.303,84,0,121,2019-02-20 21:06:54
2019-02-20T21:07:10Z,15.51,3.378,84,0,121,2019-02-20 21:06:54
2019-02-20T21:07:11Z,18.9,3.396,87,0.5,121,2019-02-20 21:06:54
2019-02-20T21:07:12Z,23.09,4.18,88,0,121,2019-02-20 21:06:54
2019-02-20T21:07:13Z,27.26,4.18,88,0,121,2019-02-20 21:06:54
2019-02-20T21:07:14Z,31.64,4.376,89,0,121,2019-02-20 21:06:54
2019-02-20T21:07:15Z,36.3,4.656,90,0,121,2019-02-20 21:06:54
2019-02-20T21:07:16Z,40.96,4.656,90,0,121,2019-02-20 21:06:54
2019-02-20T21:07:17Z,45.67,4.712,91,0,130,2019-02-20 21:06:54
2019-02-20T21:07:18Z,50.38,4.712,92,0,130,2019-02-20 21:06:54
2019-02-20T21:07:19Z,54.96,4.581,92,0,130,2019-02-20 21:06:54
2019-02-20T21:07:20Z,59.47,4.507,92,0,130,2019-02-20 21:06:54
2019-02-20T21:07:21Z,63.89,4.423,92,0,130,2019-02-20 21:06:54
2019-02-20T21:07:22Z,68.32,4.432,92,0,130,2019-02-20 21:06:54
2019-02-20T21:07:23Z,72.76,4.441,92,0,142,2019-02-20 21:06:54
2019-02-20T21:07:24Z,77.22,4.46,92,0,153,2019-02-20 21:06:54
2019-02-20T21:07:25Z,81.67,4.451,92,0,163,2019-02-20 21:06:54
2019-02-20T21:07:26Z,86.11,4.441,91,0,181,2019-02-20 21:06:54
2019-02-20T21:07:27Z,90.53,4.413,91,0,181,2019-02-20 21:06:54
2019-02-20T21:07:28Z,94.95,4.423,91,0,178,2019-02-20 21:06:54
2019-02-20T21:07:29Z,99.37,4.413,90,0,204,2019-02-20 21:06:54
2019-02-20T21:07:30Z,103.76,4.395,90,0,204,2019-02-20 21:06:54
2019-02-20T21:07:31Z,108.15,4.395,90,0,204,2019-02-20 21:06:54
2019-02-20T21:07:32Z,112.54,4.385,90,0,204,2019-02-20 21:06:54
2019-02-20T21:07:33Z,116.93,4.385,90,0,204,2019-02-20 21:06:54
2019-02-20T21:07:34Z,121.26,4.339,90,0,203,2019-02-20 21:06:54
2019-02-20T21:07:35Z,125.61,4.348,90,0,203,2019-02-20 21:06:54
2019-02-20T21:07:36Z,129.98,4.367,90,0,203,2019-02-20 21:06:54
2019-02-20T21:07:37Z,134.41,4.432,90,0,203,2019-02-20 21:06:54
2019-02-20T21:07:38Z,138.82,4.413,89,0.5,203,2019-02-20 21:06:54
2019-02-20T21:07:39Z,143.2,4.376,89,0.5,203,2019-02-20 21:06:54
2019-02-20T21:07:40Z,147.49,4.292,88,0,203,2019-02-20 21:06:54
2019-02-20T21:07:41Z,151.74,4.245,87,0,203,2019-02-20 21:06:54
2019-02-20T21:07:42Z,155.94,4.208,87,0,203,2019-02-20 21:06:54
2019-02-20T21:07:43Z,160.14,4.199,87,0,203,2019-02-20 21:06:54
2019-02-20T21:07:44Z,164.34,4.189,87,0,203,2019-02-20 21:06:54
2019-02-20T21:07:45Z,168.44,4.106,87,0,209,2019-02-20 21:06:54
2019-02-20T21:07:46Z,172.46,4.022,87,0,209,2019-02-20 21:06:54
2019-02-20T21:07:47Z,176.4,3.938,87,0,206,2019-02-20 21:06:54
2019-02-20T21:07:48Z,180.38,3.975,86,0.5,206,2019-02-20 21:06:54
2019-02-20T21:07:49Z,184.39,4.022,86,0.5,206,2019-02-20 21:06:54
2019-02-20T21:07:50Z,188.47,4.078,86,0.5,206,2019-02-20 21:06:54
2019-02-20T21:07:51Z,192.6,4.133,86,0.5,206,2019-02-20 21:06:54
2019-02-20T21:07:52Z,196.79,4.189,86,0.5,199,2019-02-20 21:06:54
2019-02-20T21:07:53Z,201.01,4.208,85,0.5,199,2019-02-20 21:06:54
2019-02-20T21:07:54Z,205.2,4.199,85,0.5,199,2019-02-20 21:06:54
2019-02-20T21:07:55Z,209.39,4.189,85,0.5,193,2019-02-20 21:06:54
2019-02-20T21:07:56Z,213.57,4.18,85,0.5,193,2019-02-20 21:06:54
2019-02-20T21:07:57Z,217.75,4.171,86,0.5,193,2019-02-20 21:06:54
2019-02-20T21:07:58Z,221.93,4.18,86,0.5,193,2019-02-20 21:06:54
2019-02-20T21:07:59Z,226.14,4.217,87,0,193,2019-02-20 21:06:54
2019-02-20T21:08:00Z,230.38,4.245,88,0,193,2019-02-20 21:06:54
2019-02-20T21:08:01Z,234.63,4.245,88,0,193,2019-02-20 21:06:54
2019-02-20T21:08:02Z,238.87,4.236,88,0,193,2019-02-20 21:06:54
2019-02-20T21:08:03Z,243.11,4.245,88,0,193,2019-02-20 21:06:54
2019-02-20T21:08:04Z,247.27,4.152,89,0,193,2019-02-20 21:06:54
2019-02-20T21:08:05Z,250.98,3.714,89,0,193,2019-02-20 21:06:54
2019-02-20T21:08:06Z,254.14,3.163,89,0,193,2019-02-20 21:06:54
2019-02-20T21:08:07Z,257.47,3.331,89,0,193,2019-02-20 21:06:54
2019-02-20T21:08:08Z,260.67,3.191,88,0.5,193,2019-02-20 21:06:54
2019-02-20T21:08:09Z,263.85,3.191,88,0.5,193,2019-02-20 21:06:54
2019-02-20T21:08:10Z,267.04,3.182,88,0.5,191,2019-02-20 21:06:54
2019-02-20T21:08:11Z,270.27,3.238,90,0,191,2019-02-20 21:06:54
2019-02-20T21:08:12Z,273.54,3.266,90,0,191,2019-02-20 21:06:54
2019-02-20T21:08:13Z,276.72,3.182,90,0,191,2019-02-20 21:06:54
2019-02-20T21:08:14Z,280.75,4.031,89,0.5,191,2019-02-20 21:06:54
2019-02-20T21:08:15Z,284.78,4.031,88,0.5,191,2019-02-20 21:06:54
2019-02-20T21:08:16Z,289.04,4.255,87,0.5,191,2019-02-20 21:06:54
2019-02-20T21:08:17Z,293.28,4.245,87,0.5,191,2019-02-20 21:06:54
