distance,speed,heart_rate,time_elapsed,elevation,latitude,longitude,key,smooth_elev,diff_smooth,timestamp
4.01,3.966,90,0,254.4,44.98479229398072,-93.23375266045332,6724290725,254.4606994047619,0.060699404761891174,2021-05-04T23:45:19Z
8.04,4.087,92,1,254.36,44.98477905057371,-93.2337047997862,6724290725,254.45628851540616,0.09628851540614392,2021-05-04T23:45:20Z
11.74,3.826,94,2,254.47,44.98476882465184,-93.23365978896618,6724290725,254.45117724867725,-0.01882275132274458,2021-05-04T23:45:21Z
15.82,4.078,96,3,254.47,44.98475390486419,-93.23361251503228,6724290725,254.4455513784461,-0.02444862155388705,2021-05-04T23:45:22Z
20.43,4.423,97,4,254.45,44.98473563231528,-93.23356012813748,6724290725,254.4382023809524,-0.011797619047598573,2021-05-04T23:45:23Z
25.35,4.665,99,5,254.45,44.98471518047154,-93.23350463993847,6724290725,254.42869614512472,-0.021303854875270645,2021-05-04T23:45:24Z
30.39,4.759,99,6,254.44,44.98469623737037,-93.23344672098756,6724290725,254.41713203463203,-0.02286796536796487,2021-05-04T23:45:25Z
35.39,4.712,99,7,254.52,44.9846757017076,-93.23339022696018,6724290725,254.40234989648033,-0.1176501035196793,2021-05-04T23:45:26Z
40.65,4.945,99,8,254.58,44.984652400016785,-93.2333321403712,6724290725,254.3842757936508,-0.19572420634921173,2021-05-04T23:45:27Z
45.71,4.684,99,9,254.51,44.984629014506936,-93.2332771550864,6724290725,254.36319047619048,-0.14680952380950885,2021-05-04T23:45:28Z
50.75,4.74,99,10,254.52,44.98460705392063,-93.2332211639732,6724290725,254.33889194139195,-0.18110805860806067,2021-05-04T23:45:29Z
55.9,4.787,99,11,254.46,44.984586937353015,-93.23316240683198,6724290725,254.3118430335097,-0.14815696649031906,2021-05-04T23:45:30Z
60.89,4.609,99,12,254.49,44.98456765897572,-93.23310524225236,6724290725,254.2824404761905,-0.2075595238095218,2021-05-04T23:45:31Z
66.48,4.796,100,13,254.44,44.98454653657973,-93.23304078541696,6724290725,254.25117405582924,-0.18882594417075893,2021-05-04T23:45:32Z
71.64,4.787,100,14,254.39,44.984524324536324,-93.2329832855612,6724290725,254.21889682539683,-0.17110317460316082,2021-05-04T23:45:33Z
77.01,4.833,101,15,254.43,44.984501441940665,-93.23292335495351,6724290725,254.18584485407067,-0.24415514592934073,2021-05-04T23:45:34Z
82.44,4.88,102,16,254.4,44.98447495512664,-93.23286535218358,6724290725,254.14254992319508,-0.25745007680492904,2021-05-04T23:45:35Z
88.1,5.197,103,17,254.36,44.984446205198765,-93.23280609212816,6724290725,254.09609831029186,-0.263901689708149,2021-05-04T23:45:36Z
93.54,5.188,103,18,254.35,44.98442214913666,-93.23274607770144,6724290725,254.04714285714286,-0.3028571428571354,2021-05-04T23:45:37Z
98.84,5.123,104,19,254.33,44.984400272369385,-93.23268631473184,6724290725,253.99589861751153,-0.334101382488484,2021-05-04T23:45:38Z
104.28,5.132,105,20,254.29,44.984378730878234,-93.2326243724674,6724290725,253.94184331797234,-0.3481566820276498,2021-05-04T23:45:39Z
109.73,5.188,105,21,254.25,44.984357776120305,-93.23256192728876,6724290725,253.8847926267281,-0.3652073732718861,2021-05-04T23:45:40Z
115.05,5.067,106,22,254.11,44.98433941975236,-93.23249956592916,6724290725,253.8246543778802,-0.28534562211982006,2021-05-04T23:45:41Z
120.26,4.852,106,23,253.98,44.984319973737,-93.2324393838644,6724290725,253.76216589861752,-0.21783410138246495,2021-05-04T23:45:42Z
125.59,5.029,106,24,253.91,44.98429893516004,-93.2323786150664,6724290725,253.69695852534562,-0.21304147465437495,2021-05-04T23:45:43Z
131,5.085,106,25,253.67,44.98427831567824,-93.23231658898294,6724290725,253.62926267281105,-0.040737327188935524,2021-05-04T23:45:44Z
137.13,5.449,106,26,253.57,44.984250739216805,-93.2322491146624,6724290725,253.56345622119815,-0.006543778801841427,2021-05-04T23:45:45Z
143.25,5.617,106,27,253.51,44.98422366566956,-93.2321814727038,6724290725,253.5015668202765,-0.008433179723482453,2021-05-04T23:45:46Z
149.16,5.598,105,28,253.37,44.9841989390552,-93.2321150880307,6724290725,253.4448387096774,0.07483870967740813,2021-05-04T23:45:47Z
154.16,5.179,104,29,253.25,44.98418049886823,-93.23205716907978,6724290725,253.39483870967743,0.14483870967742973,2021-05-04T23:45:48Z
159.09,5.02,104,30,253.14,44.984162310138345,-93.23200008831918,6724290725,253.35239631336407,0.21239631336408138,2021-05-04T23:45:49Z
163.97,4.563,103,31,253.12,44.98414261266589,-93.23194485157728,6724290725,253.3183870967742,0.19838709677418365,2021-05-04T23:45:50Z
168.61,4.535,103,32,253.02,44.984121741726995,-93.231893889606,6724290725,253.29313364055298,0.2731336405529703,2021-05-04T23:45:51Z
172.74,4.133,102,33,252.95,44.98410472646355,-93.23184720240532,6724290725,253.27285714285713,0.3228571428571456,2021-05-04T23:45:52Z
176.22,3.714,102,34,252.73,44.98409265652299,-93.23180621489882,6724290725,253.25622119815668,0.5262211981566907,2021-05-04T23:45:53Z
179.79,3.732,101,35,252.72,44.984079748392105,-93.23176455684006,6724290725,253.24285714285713,0.5228571428571342,2021-05-04T23:45:54Z
183.24,3.648,100,36,252.73,44.984066253528,-93.23172516189516,6724290725,253.23290322580644,0.502903225806449,2021-05-04T23:45:55Z
186.57,3.462,98,37,252.65,44.98405259102583,-93.23168744333088,6724290725,253.22603686635944,0.5760368663594306,2021-05-04T23:45:56Z
189.85,3.396,96,38,252.63,44.98403976671398,-93.23164997622372,6724290725,253.2227188940092,0.5927188940092094,2021-05-04T23:45:57Z
193.12,3.126,94,39,252.59,44.98402685858309,-93.2316126767546,6724290725,253.22290322580645,0.6329032258064444,2021-05-04T23:45:58Z
196.16,2.855,88,40,252.32,44.984014201909304,-93.2315783109516,6724290725,253.22709677419354,0.9070967741935476,2021-05-04T23:45:59Z
