longitude,latitude,timestamp,distance,heart_rate,time_elapsed,elevation,key
NA,NA,2022-01-19T22:48:24Z,0,69,0,0,8153312158
NA,NA,2022-01-19T22:48:25Z,0,69,1,0,8153312158
NA,NA,2022-01-19T22:48:26Z,0,70,2,0,8153312158
NA,NA,2022-01-19T22:48:27Z,0,71,3,0,8153312158
NA,NA,2022-01-19T22:48:29Z,0,74,5,0,8153312158
NA,NA,2022-01-19T22:48:30Z,0,74,6,0,8153312158
NA,NA,2022-01-19T22:48:31Z,0,75,7,0,8153312158
NA,NA,2022-01-19T22:48:32Z,0,76,8,0,8153312158
NA,NA,2022-01-19T22:48:33Z,0,76,9,0,8153312158
NA,NA,2022-01-19T22:48:34Z,0,76,10,0,8153312158
NA,NA,2022-01-19T22:48:35Z,0,76,11,0,8153312158
NA,NA,2022-01-19T22:48:36Z,0,76,12,0,8153312158
NA,NA,2022-01-19T22:48:37Z,0,76,13,0,8153312158
NA,NA,2022-01-19T22:48:38Z,0,76,14,0,8153312158
NA,NA,2022-01-19T22:48:39Z,0,76,15,0,8153312158
NA,NA,2022-01-19T22:48:40Z,0,76,16,0,8153312158
NA,NA,2022-01-19T22:48:41Z,0,76,17,0,8153312158
NA,NA,2022-01-19T22:48:42Z,0,77,18,0,8153312158
NA,NA,2022-01-19T22:48:43Z,0,78,19,0,8153312158
NA,NA,2022-01-19T22:48:44Z,0,79,20,0,8153312158
NA,NA,2022-01-19T22:48:45Z,0,79,21,0,8153312158
NA,NA,2022-01-19T22:48:46Z,0,79,22,0,8153312158
NA,NA,2022-01-19T22:48:47Z,0,80,23,0,8153312158
NA,NA,2022-01-19T22:48:48Z,0,81,24,0,8153312158
NA,NA,2022-01-19T22:48:49Z,0,82,25,0,8153312158
NA,NA,2022-01-19T22:48:50Z,0,82,26,0,8153312158
NA,NA,2022-01-19T22:48:51Z,0,82,27,0,8153312158
NA,NA,2022-01-19T22:48:52Z,0,83,28,0,8153312158
NA,NA,2022-01-19T22:48:53Z,0,84,29,0,8153312158
NA,NA,2022-01-19T22:48:54Z,0,84,30,0,8153312158
NA,NA,2022-01-19T22:48:55Z,0,85,31,0,8153312158
NA,NA,2022-01-19T22:48:56Z,0,86,32,0,8153312158
NA,NA,2022-01-19T22:48:57Z,0,86,33,0,8153312158
NA,NA,2022-01-19T22:48:58Z,0,87,34,0,8153312158
NA,NA,2022-01-19T22:48:59Z,0,88,35,0,8153312158
NA,NA,2022-01-19T22:49:00Z,0,89,36,0,8153312158
NA,NA,2022-01-19T22:49:01Z,0,90,37,0,8153312158
NA,NA,2022-01-19T22:49:02Z,0,91,38,0,8153312158
NA,NA,2022-01-19T22:49:03Z,0,91,39,0,8153312158
NA,NA,2022-01-19T22:49:04Z,0,91,40,0,8153312158
NA,NA,2022-01-19T22:49:05Z,0,92,41,0,8153312158
NA,NA,2022-01-19T22:49:06Z,0,92,42,0,8153312158
NA,NA,2022-01-19T22:49:07Z,0,92,43,0,8153312158
NA,NA,2022-01-19T22:49:08Z,0,93,44,0,8153312158
NA,NA,2022-01-19T22:49:09Z,0,93,45,0,8153312158
NA,NA,2022-01-19T22:49:10Z,0,93,46,0,8153312158
NA,NA,2022-01-19T22:49:11Z,0,94,47,0,8153312158
NA,NA,2022-01-19T22:49:12Z,0,94,48,0,8153312158
NA,NA,2022-01-19T22:49:13Z,0,94,49,0,8153312158
NA,NA,2022-01-19T22:49:14Z,0,94,50,0,8153312158
NA,NA,2022-01-19T22:49:15Z,0,94,51,0,8153312158
NA,NA,2022-01-19T22:49:16Z,0,94,52,0,8153312158
NA,NA,2022-01-19T22:49:17Z,0,94,53,0,8153312158
NA,NA,2022-01-19T22:49:18Z,0,94,54,0,8153312158
NA,NA,2022-01-19T22:49:19Z,0,95,55,0,8153312158
NA,NA,2022-01-19T22:49:20Z,0,96,56,0,8153312158
NA,NA,2022-01-19T22:49:21Z,0,96,57,0,8153312158
NA,NA,2022-01-19T22:49:22Z,0,96,58,0,8153312158
NA,NA,2022-01-19T22:49:23Z,0,97,59,0,8153312158
NA,NA,2022-01-19T22:49:24Z,0,96,60,0,8153312158
NA,NA,2022-01-19T22:49:25Z,0,96,61,0,8153312158
NA,NA,2022-01-19T22:49:26Z,0,95,62,0,8153312158
NA,NA,2022-01-19T22:49:27Z,0,95,63,0,8153312158
NA,NA,2022-01-19T22:49:28Z,0,95,64,0,8153312158
NA,NA,2022-01-19T22:49:29Z,0,95,65,0,8153312158
NA,NA,2022-01-19T22:49:30Z,0,96,66,0,8153312158
NA,NA,2022-01-19T22:49:31Z,0,96,67,0,8153312158
NA,NA,2022-01-19T22:49:32Z,0,96,68,0,8153312158
NA,NA,2022-01-19T22:49:33Z,0,96,69,0,8153312158
NA,NA,2022-01-19T22:49:34Z,0,96,70,0,8153312158
NA,NA,2022-01-19T22:49:35Z,0,96,71,0,8153312158
NA,NA,2022-01-19T22:49:36Z,0,96,72,0,8153312158
NA,NA,2022-01-19T22:49:37Z,0,95,73,0,8153312158
NA,NA,2022-01-19T22:49:38Z,0,95,74,0,8153312158
NA,NA,2022-01-19T22:49:39Z,0,95,75,0,8153312158
NA,NA,2022-01-19T22:49:40Z,0,95,76,0,8153312158
NA,NA,2022-01-19T22:49:41Z,0,95,77,0,8153312158
NA,NA,2022-01-19T22:49:42Z,0,95,78,0,8153312158
NA,NA,2022-01-19T22:49:43Z,0,95,79,0,8153312158
NA,NA,2022-01-19T22:49:44Z,0,95,80,0,8153312158
NA,NA,2022-01-19T22:49:45Z,0,95,81,0,8153312158
NA,NA,2022-01-19T22:49:46Z,0,95,82,0,8153312158
NA,NA,2022-01-19T22:49:47Z,0,96,83,0,8153312158
NA,NA,2022-01-19T22:49:48Z,0,96,84,0,8153312158
NA,NA,2022-01-19T22:49:49Z,0,96,85,0,8153312158
NA,NA,2022-01-19T22:49:50Z,0,96,86,0,8153312158
NA,NA,2022-01-19T22:49:51Z,0,96,87,0,8153312158
NA,NA,2022-01-19T22:49:52Z,0,96,88,0,8153312158
NA,NA,2022-01-19T22:49:53Z,0,96,89,0,8153312158
NA,NA,2022-01-19T22:49:54Z,0,96,90,0,8153312158
NA,NA,2022-01-19T22:49:55Z,0,96,91,0,8153312158
NA,NA,2022-01-19T22:49:56Z,0,96,92,0,8153312158
NA,NA,2022-01-19T22:49:57Z,0,96,93,0,8153312158
NA,NA,2022-01-19T22:49:58Z,0,97,94,0,8153312158
NA,NA,2022-01-19T22:49:59Z,0,97,95,0,8153312158
NA,NA,2022-01-19T22:50:00Z,0,97,96,0,8153312158
NA,NA,2022-01-19T22:50:01Z,0,97,97,0,8153312158
NA,NA,2022-01-19T22:50:02Z,0,97,98,0,8153312158
NA,NA,2022-01-19T22:50:03Z,0,97,99,0,8153312158
NA,NA,2022-01-19T22:50:04Z,0,97,100,0,8153312158
NA,NA,2022-01-19T22:50:05Z,0,97,101,0,8153312158
NA,NA,2022-01-19T22:50:06Z,0,97,102,0,8153312158
NA,NA,2022-01-19T22:50:07Z,0,97,103,0,8153312158
NA,NA,2022-01-19T22:50:08Z,0,97,104,0,8153312158
NA,NA,2022-01-19T22:50:09Z,0,97,105,0,8153312158
NA,NA,2022-01-19T22:50:10Z,0,98,106,0,8153312158
NA,NA,2022-01-19T22:50:11Z,0,97,107,0,8153312158
NA,NA,2022-01-19T22:50:12Z,0,97,108,0,8153312158
NA,NA,2022-01-19T22:50:13Z,0,97,109,0,8153312158
NA,NA,2022-01-19T22:50:14Z,0,97,110,0,8153312158
NA,NA,2022-01-19T22:50:15Z,0,97,111,0,8153312158
