timestamp,position_lat,position_long,distance,altitude,speed,cadence,fractional_cadence,key
2018-05-17T01:34:26Z,45.18929539248347,-93.12081439420581,2522.19,285,3.098,78,0.5,2018-05-17 01:21:11
2018-05-17T01:34:27Z,45.189289692789316,-93.12077231705189,2525.56,285.20000000000005,3.098,79,0.5,2018-05-17 01:21:11
2018-05-17T01:34:28Z,45.18928692676127,-93.12073325738311,2528.62,285.79999999999995,3.107,79,0.5,2018-05-17 01:21:11
2018-05-17T01:34:29Z,45.18927963450551,-93.12069612555206,2531.64,286,3.088,79,0.5,2018-05-17 01:21:11
2018-05-17T01:34:30Z,45.18926496617496,-93.1206663697958,2534.48,286.4,3.088,78,0.5,2018-05-17 01:21:11
2018-05-17T01:34:31Z,45.18924409523606,-93.1206407211721,2537.55,286.6,3.07,79,0,2018-05-17 01:21:11
2018-05-17T01:34:32Z,45.1892198715359,-93.12061666510999,2540.82,286.6,3.042,79,0,2018-05-17 01:21:11
2018-05-17T01:34:33Z,45.18919564783573,-93.1205973867327,2543.91,286.6,3.042,79,0,2018-05-17 01:21:11
2018-05-17T01:34:34Z,45.18917033448815,-93.12057903036475,2547.06,286.4,3.042,79,0,2018-05-17 01:21:11
2018-05-17T01:34:35Z,45.189143009483814,-93.12056151218712,2550.39,286.79999999999995,3.042,82,0,2018-05-17 01:21:11
2018-05-17T01:34:36Z,45.189113672822714,-93.12054919078946,2553.78,286.79999999999995,3.042,82,0,2018-05-17 01:21:11
2018-05-17T01:34:37Z,45.18908659927547,-93.12053988687694,2556.88,286.79999999999995,3.079,81,0,2018-05-17 01:21:11
2018-05-17T01:34:38Z,45.18906028009951,-93.12053008005023,2559.9,286.6,3.079,81,0,2018-05-17 01:21:11
2018-05-17T01:34:39Z,45.18903337419033,-93.12052362598479,2562.93,287,3.088,80,0,2018-05-17 01:21:11
2018-05-17T01:34:40Z,45.18900881521404,-93.12051909975708,2565.68,287,3.098,79,0.5,2018-05-17 01:21:11
2018-05-17T01:34:41Z,45.18898484297097,-93.12051767483354,2568.34,286.6,3.098,79,0.5,2018-05-17 01:21:11
2018-05-17T01:34:42Z,45.18896070308983,-93.12051700428128,2571.02,287.20000000000005,3.088,78,0.5,2018-05-17 01:21:11
2018-05-17T01:34:43Z,45.18893606029451,-93.12051859684289,2573.76,287.4,3.051,79,0.5,2018-05-17 01:21:11
2018-05-17T01:34:44Z,45.188911920413375,-93.12052094377577,2576.43,287,3.051,79,0.5,2018-05-17 01:21:11
2018-05-17T01:34:45Z,45.18888719379902,-93.12052194960415,2579.19,286.79999999999995,3.023,79,0.5,2018-05-17 01:21:11
2018-05-17T01:34:46Z,45.18886137753725,-93.12052262015641,2582.05,286.6,3.004,78,0.5,2018-05-17 01:21:11
2018-05-17T01:34:47Z,45.18883346579969,-93.12052211724222,2585.15,286.4,2.995,79,0.5,2018-05-17 01:21:11
2018-05-17T01:34:48Z,45.188805470243096,-93.12052119523287,2588.26,286.6,2.995,79,0.5,2018-05-17 01:21:11
2018-05-17T01:34:49Z,45.188779067248106,-93.12051985412836,2591.19,286.79999999999995,2.995,79,0.5,2018-05-17 01:21:11
2018-05-17T01:34:50Z,45.18875199370086,-93.12051708810031,2594.19,287,2.995,78,0.5,2018-05-17 01:21:11
2018-05-17T01:34:51Z,45.188723327592015,-93.12050962820649,2597.42,287.20000000000005,2.995,78,0.5,2018-05-17 01:21:11
2018-05-17T01:34:52Z,45.18869667313993,-93.1204990670085,2600.5,287,3.004,78,0.5,2018-05-17 01:21:11
2018-05-17T01:34:53Z,45.18867027014494,-93.12048431485891,2603.62,287.4,3.004,79,0.5,2018-05-17 01:21:11
2018-05-17T01:34:54Z,45.18864814192057,-93.12046436592937,2606.47,287.79999999999995,3.004,79,0.5,2018-05-17 01:21:11
2018-05-17T01:34:55Z,45.18863397650421,-93.12043838202953,2609.01,288.20000000000005,3.004,79,0.5,2018-05-17 01:21:11
2018-05-17T01:34:56Z,45.188627522438765,-93.12040678225458,2611.58,288.4,2.995,80,0,2018-05-17 01:21:11
2018-05-17T01:34:57Z,45.18862240947783,-93.12036696821451,2614.75,288.4,2.995,80,0,2018-05-17 01:21:11
2018-05-17T01:34:58Z,45.1886204816401,-93.1203299202025,2617.66,288.20000000000005,2.986,80,0,2018-05-17 01:21:11
2018-05-17T01:34:59Z,45.18862098455429,-93.12029396183789,2620.49,288.4,2.986,80,0,2018-05-17 01:21:11
2018-05-17T01:35:00Z,45.188618302345276,-93.12025532126427,2623.54,288.20000000000005,2.986,79,0.5,2018-05-17 01:21:11
2018-05-17T01:35:01Z,45.18861453048885,-93.12021743506193,2626.54,287.79999999999995,2.986,79,0,2018-05-17 01:21:11
2018-05-17T01:35:02Z,45.188614781945944,-93.12018122524023,2629.38,287.79999999999995,2.976,79,0,2018-05-17 01:21:11
2018-05-17T01:35:03Z,45.18861805088818,-93.12014233320951,2632.44,287.79999999999995,2.976,78,0.5,2018-05-17 01:21:11
2018-05-17T01:35:04Z,45.1886223256588,-93.12011023052037,2635.01,287.79999999999995,2.976,78,0.5,2018-05-17 01:21:11
2018-05-17T01:35:05Z,45.18862157128751,-93.1200738530606,2637.83,287,2.958,78,0.5,2018-05-17 01:21:11
2018-05-17T01:35:06Z,45.1886239182204,-93.12003328464925,2641.02,286.6,2.958,80,0,2018-05-17 01:21:11
2018-05-17T01:35:07Z,45.18862718716264,-93.11999028548598,2644.42,286.79999999999995,2.958,80,0,2018-05-17 01:21:11
2018-05-17T01:35:08Z,45.18862886354327,-93.11995139345527,2647.47,286,2.967,80,0,2018-05-17 01:21:11
2018-05-17T01:35:09Z,45.188629953190684,-93.11991007067263,2650.7,285.6,2.967,80,0,2018-05-17 01:21:11
2018-05-17T01:35:10Z,45.188631964847445,-93.11987184919417,2653.71,286,2.967,79,0.5,2018-05-17 01:21:11
2018-05-17T01:35:11Z,45.18863230012357,-93.11983480118215,2656.62,286,2.967,79,0.5,2018-05-17 01:21:11
2018-05-17T01:35:12Z,45.18863464705646,-93.11979171819985,2659.98,285.79999999999995,2.967,79,0.5,2018-05-17 01:21:11
2018-05-17T01:35:13Z,45.188633892685175,-93.1197474617511,2663.45,285.6,2.967,79,0.5,2018-05-17 01:21:11
2018-05-17T01:35:14Z,45.188631881028414,-93.11970354057848,2666.9,285,2.976,79,0.5,2018-05-17 01:21:11
2018-05-17T01:35:15Z,45.1886291988194,-93.1196594517678,2670.37,284.4,2.976,79,0.5,2018-05-17 01:21:11
2018-05-17T01:35:16Z,45.188629031181335,-93.11961779370904,2673.64,283.79999999999995,2.986,78,0.5,2018-05-17 01:21:11
2018-05-17T01:35:17Z,45.188627103343606,-93.11957655474544,2676.89,283.6,2.995,78,0.5,2018-05-17 01:21:11
2018-05-17T01:35:18Z,45.188623080030084,-93.11953062191606,2680.52,283.4,2.995,79,0.5,2018-05-17 01:21:11
2018-05-17T01:35:19Z,45.188617715612054,-93.11948494054377,2684.16,283.79999999999995,3.004,79,0.5,2018-05-17 01:21:11
2018-05-17T01:35:20Z,45.18861126154661,-93.11944345012307,2687.45,284.6,3.014,80,0,2018-05-17 01:21:11
2018-05-17T01:35:21Z,45.18860807642341,-93.11940170824528,2690.73,284.6,3.014,80,0,2018-05-17 01:21:11
2018-05-17T01:35:22Z,45.188602125272155,-93.11935828998685,2694.17,285.20000000000005,3.023,80,0,2018-05-17 01:21:11
2018-05-17T01:35:23Z,45.1885998621583,-93.11931470409036,2697.58,285.20000000000005,3.032,80,0,2018-05-17 01:21:11
2018-05-17T01:35:24Z,45.18859843723476,-93.1192727945745,2700.88,284.79999999999995,3.032,80,0,2018-05-17 01:21:11
2018-05-17T01:35:25Z,45.18859793432057,-93.11922954395413,2704.28,284.79999999999995,3.042,80,0,2018-05-17 01:21:11
2018-05-17T01:35:26Z,45.18859759904444,-93.11918679624796,2707.63,285,3.051,79,0.5,2018-05-17 01:21:11
2018-05-17T01:35:27Z,45.18859701231122,-93.1191432941705,2711.06,284.6,3.051,79,0.5,2018-05-17 01:21:11
2018-05-17T01:35:28Z,45.188596760854125,-93.11909635551274,2714.74,284.4,3.06,79,0.5,2018-05-17 01:21:11
2018-05-17T01:35:29Z,45.18859558738768,-93.11905142851174,2718.27,284.6,3.079,79,0.5,2018-05-17 01:21:11
2018-05-17T01:35:30Z,45.18859122879803,-93.11900658532977,2721.83,284.6,3.079,79,0.5,2018-05-17 01:21:11
2018-05-17T01:35:31Z,45.18858821131289,-93.11895905993879,2725.58,284.4,3.088,79,0.5,2018-05-17 01:21:11
2018-05-17T01:35:32Z,45.188585026189685,-93.11891480349004,2729.07,284,3.107,79,0.5,2018-05-17 01:21:11
2018-05-17T01:35:33Z,45.18857991322875,-93.11887297779322,2732.41,283.79999999999995,3.107,79,0.5,2018-05-17 01:21:11
2018-05-17T01:35:34Z,45.18857597373426,-93.11882855370641,2735.92,283.6,3.107,79,0.5,2018-05-17 01:21:11
2018-05-17T01:35:35Z,45.1885721180588,-93.11878815293312,2739.13,283.4,3.126,79,0.5,2018-05-17 01:21:11
2018-05-17T01:35:36Z,45.188570357859135,-93.11874817125499,2742.27,282.6,3.126,79,0.5,2018-05-17 01:21:11
2018-05-17T01:35:37Z,45.18856809474528,-93.11870022676885,2746.06,282.4,3.126,79,0.5,2018-05-17 01:21:11
2018-05-17T01:35:38Z,45.188566921278834,-93.11865739524364,2749.42,281.79999999999995,3.144,80,0,2018-05-17 01:21:11
2018-05-17T01:35:39Z,45.188566502183676,-93.11861481517553,2752.76,282,3.144,80,0,2018-05-17 01:21:11
2018-05-17T01:35:40Z,45.18856834620237,-93.11857198365033,2756.14,282.20000000000005,3.144,80,0,2018-05-17 01:21:11
2018-05-17T01:35:41Z,45.18856876529753,-93.11853124760091,2759.34,281.79999999999995,3.154,80,0,2018-05-17 01:21:11
2018-05-17T01:35:42Z,45.18857195042074,-93.11848917044699,2762.66,281.4,3.154,81,0,2018-05-17 01:21:11
2018-05-17T01:35:43Z,45.188578739762306,-93.11844508163631,2766.21,281.4,3.163,81,0,2018-05-17 01:21:11
2018-05-17T01:35:44Z,45.18858837895095,-93.11840719543397,2769.37,281.20000000000005,3.172,81,0,2018-05-17 01:21:11
2018-05-17T01:35:45Z,45.18860497511923,-93.1183750089258,2772.49,281.4,3.172,81,0,2018-05-17 01:21:11
2018-05-17T01:35:46Z,45.188627606257796,-93.11835271306336,2775.54,281.79999999999995,3.172,81,0,2018-05-17 01:21:11
2018-05-17T01:35:47Z,45.188649566844106,-93.11833812855184,2778.22,282,3.172,81,0,2018-05-17 01:21:11
2018-05-17T01:35:48Z,45.18867521546781,-93.11832681298256,2781.2,281.79999999999995,3.172,81,0,2018-05-17 01:21:11
2018-05-17T01:35:49Z,45.188703713938594,-93.11831843107939,2784.44,282,3.163,80,0,2018-05-17 01:21:11
2018-05-17T01:35:50Z,45.18873129040003,-93.11831122264266,2787.55,282,3.163,80,0,2018-05-17 01:21:11
2018-05-17T01:35:51Z,45.18875735811889,-93.11830786988139,2790.45,281.79999999999995,3.163,80,0,2018-05-17 01:21:11
2018-05-17T01:35:52Z,45.18878568895161,-93.11831038445234,2793.61,282,3.154,80,0,2018-05-17 01:21:11
2018-05-17T01:35:53Z,45.18881452269852,-93.11831625178456,2796.85,282,3.154,79,0.5,2018-05-17 01:21:11
2018-05-17T01:35:54Z,45.18884385935962,-93.11831809580326,2800.1,282.6,3.154,79,0.5,2018-05-17 01:21:11
2018-05-17T01:35:55Z,45.18887252546847,-93.11831708997488,2803.29,283,3.154,80,0,2018-05-17 01:21:11
2018-05-17T01:35:56Z,45.188899682834744,-93.11831465922296,2806.32,283,3.154,80,0,2018-05-17 01:21:11
2018-05-17T01:35:57Z,45.188924660906196,-93.11831382103264,2809.09,283,3.154,80,0,2018-05-17 01:21:11
2018-05-17T01:35:58Z,45.18895039334893,-93.11831415630877,2811.96,283.4,3.144,79,0.5,2018-05-17 01:21:11
2018-05-17T01:35:59Z,45.188976880162954,-93.11831658706069,2814.9,283.6,3.144,79,0.5,2018-05-17 01:21:11
2018-05-17T01:36:00Z,45.18900537863374,-93.11831507831812,2818.07,283.79999999999995,3.144,80,0,2018-05-17 01:21:11
2018-05-17T01:36:01Z,45.1890367269516,-93.11831331811845,2821.56,284,3.144,80,0,2018-05-17 01:21:11
2018-05-17T01:36:02Z,45.18906086683273,-93.11831013299525,2824.24,284.20000000000005,3.144,80,0,2018-05-17 01:21:11
2018-05-17T01:36:03Z,45.18908576108515,-93.11830862425268,2827,284.79999999999995,3.144,80,0,2018-05-17 01:21:11
2018-05-17T01:36:04Z,45.18911392427981,-93.1183071155101,2830.13,285.6,3.126,80,0,2018-05-17 01:21:11
2018-05-17T01:36:05Z,45.189142087474465,-93.11830937862396,2833.27,286,3.126,80,0,2018-05-17 01:21:11
2018-05-17T01:36:06Z,45.189169915392995,-93.11830996535718,2836.34,286.4,3.126,80,0,2018-05-17 01:21:11
2018-05-17T01:36:07Z,45.18919983878732,-93.11830854043365,2839.66,287,3.126,79,0.5,2018-05-17 01:21:11
2018-05-17T01:36:08Z,45.18922934308648,-93.11830954626203,2842.94,287.4,3.126,79,0.5,2018-05-17 01:21:11
2018-05-17T01:36:09Z,45.18926387652755,-93.1183071155101,2846.77,287.79999999999995,3.126,79,0.5,2018-05-17 01:21:11
2018-05-17T01:36:10Z,45.18929773941636,-93.11830292455852,2850.55,288.4,3.126,78,0.5,2018-05-17 01:21:11
2018-05-17T01:36:11Z,45.18933051265776,-93.11830359511077,2854.19,288.6,3.126,78,0.5,2018-05-17 01:21:11
2018-05-17T01:36:12Z,45.1893594302237,-93.11830250546336,2857.4,289,3.135,78,0.5,2018-05-17 01:21:11
2018-05-17T01:36:13Z,45.189388347789645,-93.11830108053982,2860.62,289.4,3.135,79,0.5,2018-05-17 01:21:11
2018-05-17T01:36:14Z,45.18941240385175,-93.11830032616854,2863.29,290,3.144,79,0.5,2018-05-17 01:21:11
2018-05-17T01:36:15Z,45.18943780101836,-93.11830116435885,2866.08,290.20000000000005,3.144,79,0.5,2018-05-17 01:21:11
2018-05-17T01:36:16Z,45.189468562603,-93.1182968057692,2869.53,290.4,3.135,79,0.5,2018-05-17 01:21:11
2018-05-17T01:36:17Z,45.18949898891151,-93.11829647049308,2872.9,291.4,3.135,79,0.5,2018-05-17 01:21:11
2018-05-17T01:36:18Z,45.18952924758196,-93.11829378828406,2876.27,292,3.135,78,0.5,2018-05-17 01:21:11
2018-05-17T01:36:19Z,45.189554980024695,-93.11828926205635,2879.15,292.6,3.135,78,0.5,2018-05-17 01:21:11
2018-05-17T01:36:20Z,45.18957627005875,-93.11828398145735,2881.55,293,3.135,79,0.5,2018-05-17 01:21:11
2018-05-17T01:36:21Z,45.18959873355925,-93.1182812154293,2884.06,293.20000000000005,3.135,79,0.5,2018-05-17 01:21:11
2018-05-17T01:36:22Z,45.18962496891618,-93.11828004196286,2886.97,293.4,3.126,79,0.5,2018-05-17 01:21:11
2018-05-17T01:36:23Z,45.18965137191117,-93.11827861703932,2889.91,293.79999999999995,3.107,79,0.5,2018-05-17 01:21:11
2018-05-17T01:36:24Z,45.18967769108713,-93.11827744357288,2892.83,294,3.107,79,0.5,2018-05-17 01:21:11
2018-05-17T01:36:25Z,45.189701495692134,-93.11827492900193,2895.48,294,3.107,79,0.5,2018-05-17 01:21:11
2018-05-17T01:36:26Z,45.1897291559726,-93.11827610246837,2898.56,294.4,3.098,79,0.5,2018-05-17 01:21:11
2018-05-17T01:36:27Z,45.18975840881467,-93.11827886849642,2901.81,294.20000000000005,3.098,79,0.5,2018-05-17 01:21:11
2018-05-17T01:36:28Z,45.189784141257405,-93.11827635392547,2904.67,294.4,3.098,80,0,2018-05-17 01:21:11
2018-05-17T01:36:29Z,45.189811466261744,-93.11827082186937,2907.74,294.79999999999995,3.088,79,0.5,2018-05-17 01:21:11
2018-05-17T01:36:30Z,45.189836444333196,-93.11826906166971,2910.49,296,3.088,79,0.5,2018-05-17 01:21:11
2018-05-17T01:36:31Z,45.18986410461366,-93.11826696619391,2913.57,296.4,3.088,79,0.5,2018-05-17 01:21:11
2018-05-17T01:36:32Z,45.189896458759904,-93.11827098950744,2917.18,296.79999999999995,3.079,78,0.5,2018-05-17 01:21:11
2018-05-17T01:36:33Z,45.18992495723069,-93.11827518045902,2920.35,297,3.079,78,0.5,2018-05-17 01:21:11
2018-05-17T01:36:34Z,45.18995588645339,-93.11827233061194,2923.8,297.20000000000005,3.079,79,0.5,2018-05-17 01:21:11
2018-05-17T01:36:35Z,45.189988911151886,-93.1182679720223,2927.48,297.79999999999995,3.079,80,0,2018-05-17 01:21:11
2018-05-17T01:36:36Z,45.1900193374604,-93.1182679720223,2930.86,298.20000000000005,3.079,80,0,2018-05-17 01:21:11
2018-05-17T01:36:37Z,45.19004666246474,-93.11826579272747,2933.9,298.79999999999995,3.079,80,0,2018-05-17 01:21:11
2018-05-17T01:36:38Z,45.190072897821665,-93.11826168559492,2936.83,299.20000000000005,3.088,80,0,2018-05-17 01:21:11
2018-05-17T01:36:39Z,45.1901039108634,-93.11826277524233,2940.28,299.4,3.088,80,0,2018-05-17 01:21:11
2018-05-17T01:36:40Z,45.190132074058056,-93.11825908720493,2943.41,299.4,3.088,80,0,2018-05-17 01:21:11
2018-05-17T01:36:41Z,45.19016350619495,-93.11825430952013,2946.92,299.6,3.098,78,0.5,2018-05-17 01:21:11
2018-05-17T01:36:42Z,45.19019074738026,-93.1182523816824,2949.95,299.79999999999995,3.098,78,0.5,2018-05-17 01:21:11
2018-05-17T01:36:43Z,45.190218072384596,-93.11825045384467,2952.98,299.79999999999995,3.098,78,0.5,2018-05-17 01:21:11
2018-05-17T01:36:44Z,45.190246319398284,-93.11824701726437,2956.13,299.79999999999995,3.098,79,0.5,2018-05-17 01:21:11
2018-05-17T01:36:45Z,45.190273728221655,-93.11824827454984,2959.18,299.79999999999995,3.098,79,0.5,2018-05-17 01:21:11
2018-05-17T01:36:46Z,45.19030189141631,-93.11824944801629,2962.28,299.6,3.098,79,0.5,2018-05-17 01:21:11
2018-05-17T01:36:47Z,45.19032779149711,-93.11824969947338,2965.16,299.6,3.098,78,0.5,2018-05-17 01:21:11
2018-05-17T01:36:48Z,45.190354865044355,-93.11825321987271,2968.15,299.20000000000005,3.098,78,0.5,2018-05-17 01:21:11
2018-05-17T01:36:49Z,45.19038042984903,-93.11825221404433,2970.96,298.79999999999995,3.098,78,0.5,2018-05-17 01:21:11
2018-05-17T01:36:50Z,45.190405156463385,-93.11824969947338,2973.71,298.79999999999995,3.088,78,0.5,2018-05-17 01:21:11
2018-05-17T01:36:51Z,45.190427619963884,-93.11824567615986,2976.24,298.6,3.088,78,0.5,2018-05-17 01:21:11
2018-05-17T01:36:52Z,45.19045217894018,-93.11824349686503,2978.97,298.20000000000005,3.079,79,0.5,2018-05-17 01:21:11
2018-05-17T01:36:53Z,45.19048009067774,-93.11824106611311,2982.08,297.4,3.07,79,0.5,2018-05-17 01:21:11
2018-05-17T01:36:54Z,45.19051286391914,-93.11824081465602,2985.71,297.20000000000005,3.07,79,0.5,2018-05-17 01:21:11
2018-05-17T01:36:55Z,45.19054404459894,-93.11824098229408,2989.16,297.20000000000005,3.07,79,0.5,2018-05-17 01:21:11
2018-05-17T01:36:56Z,45.19057681784034,-93.11824307776988,2992.78,296.79999999999995,3.07,79,0.5,2018-05-17 01:21:11
2018-05-17T01:36:57Z,45.190611435100436,-93.11824643053114,2996.62,296.20000000000005,3.07,79,0.5,2018-05-17 01:21:11
2018-05-17T01:36:58Z,45.190645130351186,-93.11825263313949,3000.34,296.20000000000005,3.079,78,0.5,2018-05-17 01:21:11
2018-05-17T01:36:59Z,45.19067656248808,-93.11825414188206,3003.83,296,3.098,78,0.5,2018-05-17 01:21:11
2018-05-17T01:37:00Z,45.190711598843336,-93.11825598590076,3007.7,295.6,3.098,79,0.5,2018-05-17 01:21:11
2018-05-17T01:37:01Z,45.19074361771345,-93.11825615353882,3011.25,294.79999999999995,3.107,79,0.5,2018-05-17 01:21:11
2018-05-17T01:37:02Z,45.190774127840996,-93.11826118268073,3014.66,294.6,3.116,79,0.5,2018-05-17 01:21:11
2018-05-17T01:37:03Z,45.19080623053014,-93.11826436780393,3018.23,294.6,3.116,80,0,2018-05-17 01:21:11
2018-05-17T01:37:04Z,45.19083556719124,-93.11826545745134,3021.48,294.4,3.126,80,0,2018-05-17 01:21:11
2018-05-17T01:37:05Z,45.190867921337485,-93.11827082186937,3025.1,294.20000000000005,3.144,81,0,2018-05-17 01:21:11
2018-05-17T01:37:06Z,45.19089935347438,-93.11827518045902,3028.59,294.20000000000005,3.144,81,0,2018-05-17 01:21:11
2018-05-17T01:37:07Z,45.19092726521194,-93.1182748451829,3031.69,294.20000000000005,3.163,81,0,2018-05-17 01:21:11
2018-05-17T01:37:08Z,45.19095500931144,-93.11827375553548,3034.77,294.6,3.191,80,0,2018-05-17 01:21:11
2018-05-17T01:37:09Z,45.19098459742963,-93.1182727497071,3038.06,294.79999999999995,3.191,80,0,2018-05-17 01:21:11
2018-05-17T01:37:10Z,45.19101368263364,-93.11826981604099,3041.3,294.6,3.191,80,0,2018-05-17 01:21:11
2018-05-17T01:37:11Z,45.191039415076375,-93.11826889403164,3044.15,294.6,3.2,79,0.5,2018-05-17 01:21:11
2018-05-17T01:37:12Z,45.19106506370008,-93.11826822347939,3047,294.4,3.2,79,0.5,2018-05-17 01:21:11
2018-05-17T01:37:13Z,45.19109641201794,-93.11826813966036,3050.48,293.79999999999995,3.182,79,0.5,2018-05-17 01:21:11
2018-05-17T01:37:14Z,45.19112465903163,-93.11827040277421,3053.61,293.79999999999995,3.172,78,0.5,2018-05-17 01:21:11
2018-05-17T01:37:15Z,45.19114955328405,-93.11827291734517,3056.37,294.20000000000005,3.172,78,0.5,2018-05-17 01:21:11
2018-05-17T01:37:16Z,45.19117562100291,-93.1182709056884,3059.27,293.79999999999995,3.172,79,0.5,2018-05-17 01:21:11
2018-05-17T01:37:17Z,45.19120713695884,-93.11827233061194,3062.76,293.6,3.144,78,0.5,2018-05-17 01:21:11
2018-05-17T01:37:18Z,45.19123856909573,-93.1182780303061,3066.25,293.20000000000005,3.144,78,0.5,2018-05-17 01:21:11
2018-05-17T01:37:19Z,45.191270085051656,-93.1182780303061,3069.74,293,3.154,78,0.5,2018-05-17 01:21:11
2018-05-17T01:37:20Z,45.191305708140135,-93.11828071251512,3073.68,292.79999999999995,3.182,79,0.5,2018-05-17 01:21:11
2018-05-17T01:37:21Z,45.19133982248604,-93.11828037723899,3077.47,292.79999999999995,3.182,79,0.5,2018-05-17 01:21:11
2018-05-17T01:37:22Z,45.19137100316584,-93.11827769502997,3080.93,292.79999999999995,3.2,79,0.5,2018-05-17 01:21:11
2018-05-17T01:37:23Z,45.19140025600791,-93.11827409081161,3084.19,293,3.219,79,0.5,2018-05-17 01:21:11
2018-05-17T01:37:24Z,45.191427916288376,-93.11827082186937,3087.27,293,3.219,79,0.5,2018-05-17 01:21:11
2018-05-17T01:37:25Z,45.191456750035286,-93.11826998367906,3090.47,292.79999999999995,3.228,79,0.5,2018-05-17 01:21:11
2018-05-17T01:37:26Z,45.19148591905832,-93.11826914548874,3093.71,293,3.228,80,0,2018-05-17 01:21:11
2018-05-17T01:37:27Z,45.191515758633614,-93.11827266588807,3097.03,293,3.228,80,0,2018-05-17 01:21:11
2018-05-17T01:37:28Z,45.19154501147568,-93.11827769502997,3100.27,293,3.228,80,0,2018-05-17 01:21:11
2018-05-17T01:37:29Z,45.19157317467034,-93.11827752739191,3103.36,293.4,3.238,79,0.5,2018-05-17 01:21:11
2018-05-17T01:37:30Z,45.19159848801792,-93.11827476136386,3106.18,293.79999999999995,3.238,79,0,2018-05-17 01:21:11
2018-05-17T01:37:31Z,45.191625813022256,-93.11827383935452,3109.21,294.4,3.238,79,0,2018-05-17 01:21:11
2018-05-17T01:37:32Z,45.19165389239788,-93.11827350407839,3112.33,294.4,3.228,79,0,2018-05-17 01:21:11
2018-05-17T01:37:33Z,45.19168272614479,-93.11827216297388,3115.53,294.6,3.219,79,0,2018-05-17 01:21:11
2018-05-17T01:37:34Z,45.19171197898686,-93.11827400699258,3118.79,294.4,3.219,79,0,2018-05-17 01:21:11
2018-05-17T01:37:35Z,45.19173922017217,-93.1182730011642,3121.81,294.4,3.219,79,0,2018-05-17 01:21:11
2018-05-17T01:37:36Z,45.19176914356649,-93.11827182769775,3125.14,294.4,3.21,79,0,2018-05-17 01:21:11
2018-05-17T01:37:37Z,45.19179906696081,-93.11827442608774,3128.47,294.20000000000005,3.21,79,0,2018-05-17 01:21:11
2018-05-17T01:37:38Z,45.19182873889804,-93.11827794648707,3131.77,294.20000000000005,3.21,79,0,2018-05-17 01:21:11
2018-05-17T01:37:39Z,45.191857405006886,-93.11827886849642,3134.95,293.6,3.21,79,0,2018-05-17 01:21:11
2018-05-17T01:37:40Z,45.19188364036381,-93.11828163452446,3137.87,293.20000000000005,3.21,79,0,2018-05-17 01:21:11
2018-05-17T01:37:41Z,45.191909121349454,-93.11828088015318,3140.69,292.79999999999995,3.21,79,0,2018-05-17 01:21:11
2018-05-17T01:37:42Z,45.1919361948967,-93.11827694065869,3143.71,292.4,3.2,79,0,2018-05-17 01:21:11
2018-05-17T01:37:43Z,45.19196318462491,-93.11827543191612,3146.71,291.79999999999995,3.2,79,0,2018-05-17 01:21:11
2018-05-17T01:37:44Z,45.191991766914725,-93.1182695645839,3149.92,291.79999999999995,3.2,79,0,2018-05-17 01:21:11
2018-05-17T01:37:45Z,45.19201724790037,-93.11826235614717,3152.81,291.79999999999995,3.191,78,0,2018-05-17 01:21:11
2018-05-17T01:37:46Z,45.19204515963793,-93.11825489625335,3155.95,291.79999999999995,3.191,78,0,2018-05-17 01:21:11
2018-05-17T01:37:47Z,45.19206955097616,-93.1182415690273,3158.85,291.79999999999995,3.191,78,0,2018-05-17 01:21:11
2018-05-17T01:37:48Z,45.19209276884794,-93.11822019517422,3161.92,291.79999999999995,3.191,78,0.5,2018-05-17 01:21:11
2018-05-17T01:37:49Z,45.19211464561522,-93.11819228343666,3165.19,291.6,3.182,78,0.5,2018-05-17 01:21:11
2018-05-17T01:37:50Z,45.19213518127799,-93.11816185712814,3168.5,292,3.182,78,0.5,2018-05-17 01:21:11
2018-05-17T01:37:51Z,45.1921518612653,-93.11812824569643,3171.73,292.20000000000005,3.191,80,0,2018-05-17 01:21:11
2018-05-17T01:37:52Z,45.192165691405535,-93.11809128150344,3175.01,292.20000000000005,3.191,80,0,2018-05-17 01:21:11
2018-05-17T01:37:53Z,45.19217784516513,-93.11805406585336,3178.23,292.20000000000005,3.191,80,0,2018-05-17 01:21:11
2018-05-17T01:37:54Z,45.19218547269702,-93.11801517382264,3181.41,292.20000000000005,3.191,80,0,2018-05-17 01:21:11
2018-05-17T01:37:55Z,45.19219125621021,-93.11797535978258,3184.59,292,3.191,80,0,2018-05-17 01:21:11
2018-05-17T01:37:56Z,45.19219662062824,-93.11793956905603,3187.46,291.79999999999995,3.2,80,0,2018-05-17 01:21:11
2018-05-17T01:37:57Z,45.192199889570475,-93.11790176667273,3190.44,292,3.191,80,0,2018-05-17 01:21:11
2018-05-17T01:37:58Z,45.19220600835979,-93.11786714941263,3193.24,291.4,3.191,80,0,2018-05-17 01:21:11
2018-05-17T01:37:59Z,45.19221221096814,-93.11783093959093,3196.17,291,3.191,80,0,2018-05-17 01:21:11
2018-05-17T01:38:00Z,45.192214138805866,-93.11778676696122,3199.64,291.20000000000005,3.182,79,0.5,2018-05-17 01:21:11
2018-05-17T01:38:01Z,45.19221489317715,-93.11774334870279,3203.05,291.6,3.182,79,0.5,2018-05-17 01:21:11
