timestamp,distance,cadence,fractional_cadence,heart_rate,key
2019-06-16T17:36:11Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:36:12Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:37:08Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:37:09Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:37:10Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:37:11Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:37:44Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:38:05Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:38:06Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:38:07Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:39:01Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:39:02Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:39:22Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:39:23Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:39:24Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:39:25Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:40:37Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:40:38Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:40:44Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:40:45Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:40:46Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:40:47Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:41:03Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:41:04Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:41:05Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:42:41Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:42:42Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:42:43Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:43:14Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:43:15Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:43:16Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:43:17Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:43:24Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:43:25Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:43:26Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:43:27Z,0,58,0.5,NA,2019-06-16 17:36:00
2019-06-16T17:43:28Z,0,58,0.5,NA,2019-06-16 17:36:00
2019-06-16T17:43:29Z,0,58,0.5,NA,2019-06-16 17:36:00
2019-06-16T17:43:30Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:43:31Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:43:32Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:43:45Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:43:46Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:43:47Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:43:58Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:43:59Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:47:25Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:47:26Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:47:27Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:47:28Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:48:42Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:48:43Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:48:44Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:48:45Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:48:53Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:48:54Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:48:55Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:48:56Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:52:23Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:52:24Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:52:25Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:52:26Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:53:48Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:54:15Z,0,0,0,NA,2019-06-16 17:36:00
2019-06-16T17:54:16Z,0,0,0,NA,2019-06-16 17:36:00
