timestamp,distance,speed,heart_rate,cadence,time_elapsed,elevation,latitude,longitude,key
2022-08-29T22:20:18Z,1.06,2.995,73,86,0,21.91,38.89192895963788,-76.98256432078779,9506337840
2022-08-29T22:20:19Z,1.06,1.764,73,85,1,21.91,38.89192895963788,-76.98256432078779,9506337840
2022-08-29T22:20:20Z,4.03,1.652,73,85,2,21.94,38.89192652888596,-76.9825984351337,9506337840
2022-08-29T22:20:21Z,4.03,1.652,73,85,3,21.94,38.89192652888596,-76.9825984351337,9506337840
2022-08-29T22:20:22Z,6.05,1.801,73,86,4,21.98,38.89192535541952,-76.98262165300548,9506337840
2022-08-29T22:20:23Z,10.16,1.913,74,87,5,22.04,38.891923846676946,-76.98266909457743,9506337840
2022-08-29T22:20:24Z,10.16,1.978,74,87,6,22.04,38.891923846676946,-76.98266909457743,9506337840
2022-08-29T22:20:25Z,12.26,2.081,75,87,7,22.12,38.89192409813404,-76.98269323445857,9506337840
2022-08-29T22:20:26Z,14.05,2.118,77,88,8,22.16,38.891928205266595,-76.98271326720715,9506337840
2022-08-29T22:20:27Z,16.04,2.146,78,88,9,22.16,38.8919313903898,-76.98273606598377,9506337840
2022-08-29T22:20:28Z,17.9,2.118,80,87,10,22.16,38.89193248003721,-76.98275743983686,9506337840
2022-08-29T22:20:29Z,19.77,2.118,80,86,11,22.19,38.89193222858012,-76.98277906514704,9506337840
2022-08-29T22:20:30Z,21.47,2.081,82,86,12,22.19,38.89193122275174,-76.98279859498143,9506337840
2022-08-29T22:20:31Z,23.12,2.081,82,87,13,22.25,38.89193231239915,-76.98281795717776,9506337840
2022-08-29T22:20:32Z,24.79,2.053,83,88,14,22.25,38.891931138932705,-76.98283731937408,9506337840
2022-08-29T22:20:33Z,26.61,2.034,84,88,15,22.34,38.89193147420883,-76.98285835795105,9506337840
2022-08-29T22:20:34Z,28.7,2.034,84,89,16,22.34,38.89193180948496,-76.98288266547024,9506337840
2022-08-29T22:20:35Z,30.74,2.034,85,89,17,22.44,38.89193331822753,-76.98290680535138,9506337840
2022-08-29T22:20:36Z,33.1,2.053,87,89,18,22.5,38.891928708180785,-76.98293337598443,9506337840
2022-08-29T22:20:37Z,35.61,2.071,87,89,19,22.51,38.8919229246676,-76.98296137154102,9506337840
2022-08-29T22:20:38Z,37.73,2.081,89,88,20,22.51,38.8919226732105,-76.98298626579344,9506337840
2022-08-29T22:20:39Z,39.8,2.09,90,88,21,22.55,38.891922337934375,-76.98301032185555,9506337840
2022-08-29T22:20:40Z,41.94,2.09,91,88,22,22.63,38.89192149974406,-76.98303496465087,9506337840
2022-08-29T22:20:41Z,44.08,2.09,94,88,23,22.63,38.891921918839216,-76.98305977508426,9506337840
2022-08-29T22:20:42Z,46.32,2.09,96,88,24,22.69,38.891924265772104,-76.98308634571731,9506337840
2022-08-29T22:20:43Z,48.69,2.09,96,88,25,22.71,38.89192275702953,-76.98311375454068,9506337840
2022-08-29T22:20:44Z,51.25,2.099,97,88,26,22.75,38.89192443341017,-76.98314325883985,9506337840
