longitude,latitude,timestamp,distance,speed,heart_rate,cadence,time_elapsed,elevation,key
NA,NA,2022-02-07T18:04:28Z,0,0,61,0,0,0,8255248011
NA,NA,2022-02-07T18:04:29Z,0,0,61,0,1,0,8255248011
NA,NA,2022-02-07T18:04:30Z,0,0,61,0,2,0,8255248011
NA,NA,2022-02-07T18:04:31Z,0,0,61,89,3,0,8255248011
NA,NA,2022-02-07T18:04:32Z,3.7,3.704,62,90,4,0,8255248011
NA,NA,2022-02-07T18:04:33Z,7.74,4.031,64,90,5,0,8255248011
NA,NA,2022-02-07T18:04:34Z,11.76,4.031,64,90,6,0,8255248011
NA,NA,2022-02-07T18:04:35Z,15.8,4.04,66,88,7,0,8255248011
NA,NA,2022-02-07T18:04:36Z,19.79,3.984,67,87,8,0,8255248011
NA,NA,2022-02-07T18:04:37Z,23.76,3.975,70,87,9,0,8255248011
NA,NA,2022-02-07T18:04:38Z,27.97,4.208,72,87,10,0,8255248011
NA,NA,2022-02-07T18:04:39Z,32.22,4.255,74,87,11,0,8255248011
NA,NA,2022-02-07T18:04:40Z,36.48,4.255,75,87,12,0,8255248011
NA,NA,2022-02-07T18:04:41Z,40.78,4.292,77,87,13,0,8255248011
NA,NA,2022-02-07T18:04:42Z,45.03,4.255,79,87,14,0,8255248011
NA,NA,2022-02-07T18:04:43Z,49.28,4.245,81,86,15,0,8255248011
NA,NA,2022-02-07T18:04:44Z,53.41,4.143,81,86,16,0,8255248011
NA,NA,2022-02-07T18:04:45Z,57.42,4.003,83,85,17,0,8255248011
NA,NA,2022-02-07T18:04:46Z,61.34,3.919,84,85,18,0,8255248011
NA,NA,2022-02-07T18:04:47Z,65.22,3.882,86,85,19,0,8255248011
NA,NA,2022-02-07T18:04:48Z,69.09,3.872,88,85,20,0,8255248011
NA,NA,2022-02-07T18:04:49Z,72.96,3.872,88,85,21,0,8255248011
NA,NA,2022-02-07T18:04:50Z,76.83,3.872,90,85,22,0,8255248011
NA,NA,2022-02-07T18:04:51Z,80.69,3.854,91,85,23,0,8255248011
NA,NA,2022-02-07T18:04:52Z,84.54,3.854,91,85,24,0,8255248011
NA,NA,2022-02-07T18:04:53Z,88.34,3.798,93,85,25,0,8255248011
NA,NA,2022-02-07T18:04:54Z,92.07,3.732,94,86,26,0,8255248011
NA,NA,2022-02-07T18:04:55Z,95.79,3.714,95,86,27,0,8255248011
NA,NA,2022-02-07T18:04:56Z,99.49,3.704,96,86,28,0,8255248011
NA,NA,2022-02-07T18:04:57Z,103.18,3.695,98,87,29,0,8255248011
NA,NA,2022-02-07T18:04:58Z,106.89,3.704,99,87,30,0,8255248011
NA,NA,2022-02-07T18:04:59Z,110.62,3.732,99,86,31,0,8255248011
NA,NA,2022-02-07T18:05:00Z,114.37,3.751,99,86,32,0,8255248011
NA,NA,2022-02-07T18:05:01Z,118.14,3.77,101,86,33,0,8255248011
NA,NA,2022-02-07T18:05:02Z,121.91,3.77,101,85,34,0,8255248011
NA,NA,2022-02-07T18:05:03Z,125.69,3.779,102,85,35,0,8255248011
NA,NA,2022-02-07T18:05:04Z,129.45,3.76,102,85,36,0,8255248011
NA,NA,2022-02-07T18:05:05Z,133.2,3.751,103,85,37,0,8255248011
NA,NA,2022-02-07T18:05:06Z,136.93,3.732,103,85,38,0,8255248011
NA,NA,2022-02-07T18:05:07Z,140.65,3.714,104,84,39,0,8255248011
NA,NA,2022-02-07T18:05:08Z,144.35,3.704,104,84,40,0,8255248011
NA,NA,2022-02-07T18:05:09Z,148.03,3.676,104,84,41,0,8255248011
NA,NA,2022-02-07T18:05:11Z,151.63,3.602,104,84,43,0,8255248011
NA,NA,2022-02-07T18:05:12Z,155.23,3.602,104,84,44,0,8255248011
NA,NA,2022-02-07T18:05:13Z,158.81,3.574,105,85,45,0,8255248011
NA,NA,2022-02-07T18:05:14Z,162.33,3.527,105,85,46,0,8255248011
NA,NA,2022-02-07T18:05:15Z,165.89,3.555,105,85,47,0,8255248011
NA,NA,2022-02-07T18:05:16Z,169.5,3.611,105,85,48,0,8255248011
NA,NA,2022-02-07T18:05:17Z,173.24,3.742,105,85,49,0,8255248011
NA,NA,2022-02-07T18:05:18Z,177.1,3.854,105,85,50,0,8255248011
NA,NA,2022-02-07T18:05:19Z,180.89,3.798,105,85,51,0,8255248011
NA,NA,2022-02-07T18:05:20Z,184.67,3.779,106,85,52,0,8255248011
NA,NA,2022-02-07T18:05:21Z,188.43,3.76,106,84,53,0,8255248011
NA,NA,2022-02-07T18:05:22Z,192.13,3.695,106,84,54,0,8255248011
NA,NA,2022-02-07T18:05:23Z,195.75,3.63,107,84,55,0,8255248011
NA,NA,2022-02-07T18:05:24Z,199.25,3.499,107,84,56,0,8255248011
NA,NA,2022-02-07T18:05:25Z,202.57,3.322,107,85,57,0,8255248011
NA,NA,2022-02-07T18:05:26Z,205.72,3.144,107,85,58,0,8255248011
NA,NA,2022-02-07T18:05:27Z,208.86,3.144,107,85,59,0,8255248011
NA,NA,2022-02-07T18:05:28Z,212.06,3.2,108,85,60,0,8255248011
NA,NA,2022-02-07T18:05:29Z,215.3,3.238,107,86,61,0,8255248011
NA,NA,2022-02-07T18:05:30Z,218.58,3.275,107,86,62,0,8255248011
NA,NA,2022-02-07T18:05:31Z,221.61,3.032,108,86,63,0,8255248011
NA,NA,2022-02-07T18:05:32Z,224.7,3.088,109,86,64,0,8255248011
NA,NA,2022-02-07T18:05:33Z,228.01,3.312,109,86,65,0,8255248011
NA,NA,2022-02-07T18:05:34Z,231.63,3.62,111,85,66,0,8255248011
NA,NA,2022-02-07T18:05:35Z,235.56,3.928,111,85,67,0,8255248011
NA,NA,2022-02-07T18:05:36Z,239.43,3.872,111,85,68,0,8255248011
NA,NA,2022-02-07T18:05:37Z,243.29,3.863,111,85,69,0,8255248011
NA,NA,2022-02-07T18:05:38Z,247.13,3.835,111,85,70,0,8255248011
NA,NA,2022-02-07T18:05:39Z,250.95,3.826,111,84,71,0,8255248011
NA,NA,2022-02-07T18:05:40Z,254.69,3.732,111,84,72,0,8255248011
NA,NA,2022-02-07T18:05:41Z,258.39,3.704,112,85,73,0,8255248011
NA,NA,2022-02-07T18:05:42Z,262.1,3.704,112,86,74,0,8255248011
NA,NA,2022-02-07T18:05:43Z,265.86,3.76,112,86,75,0,8255248011
NA,NA,2022-02-07T18:05:44Z,269.64,3.779,112,87,76,0,8255248011
NA,NA,2022-02-07T18:05:45Z,273.43,3.798,111,87,77,0,8255248011
NA,NA,2022-02-07T18:05:46Z,277.25,3.816,111,86,78,0,8255248011
NA,NA,2022-02-07T18:05:47Z,281.08,3.826,111,85,79,0,8255248011
NA,NA,2022-02-07T18:05:48Z,284.91,3.835,111,85,80,0,8255248011
NA,NA,2022-02-07T18:05:49Z,288.74,3.835,111,85,81,0,8255248011
NA,NA,2022-02-07T18:05:50Z,292.58,3.835,112,84,82,0,8255248011
NA,NA,2022-02-07T18:05:51Z,296.46,3.882,112,84,83,0,8255248011
NA,NA,2022-02-07T18:05:52Z,300.4,3.938,113,84,84,0,8255248011
NA,NA,2022-02-07T18:05:53Z,304.32,3.919,113,85,85,0,8255248011
NA,NA,2022-02-07T18:05:54Z,308.23,3.91,113,85,86,0,8255248011
NA,NA,2022-02-07T18:05:55Z,312.11,3.882,113,85,87,0,8255248011
NA,NA,2022-02-07T18:05:56Z,315.97,3.863,113,85,88,0,8255248011
NA,NA,2022-02-07T18:05:57Z,319.81,3.844,114,85,89,0,8255248011
NA,NA,2022-02-07T18:05:58Z,323.63,3.816,114,85,90,0,8255248011
NA,NA,2022-02-07T18:05:59Z,327.45,3.816,115,85,91,0,8255248011
NA,NA,2022-02-07T18:06:00Z,331.27,3.826,115,85,92,0,8255248011
NA,NA,2022-02-07T18:06:01Z,335.1,3.826,116,85,93,0,8255248011
NA,NA,2022-02-07T18:06:02Z,338.97,3.872,116,84,94,0,8255248011
NA,NA,2022-02-07T18:06:03Z,342.86,3.891,115,84,95,0,8255248011
NA,NA,2022-02-07T18:06:04Z,346.74,3.882,115,84,96,0,8255248011
NA,NA,2022-02-07T18:06:05Z,350.59,3.844,115,84,97,0,8255248011
NA,NA,2022-02-07T18:06:06Z,354.39,3.807,115,85,98,0,8255248011
NA,NA,2022-02-07T18:06:07Z,358.17,3.779,115,85,99,0,8255248011
NA,NA,2022-02-07T18:06:08Z,361.93,3.76,115,84,100,0,8255248011
NA,NA,2022-02-07T18:06:09Z,365.67,3.732,114,84,101,0,8255248011
NA,NA,2022-02-07T18:06:10Z,369.35,3.686,114,84,102,0,8255248011
NA,NA,2022-02-07T18:06:11Z,373.05,3.695,114,85,103,0,8255248011
NA,NA,2022-02-07T18:06:12Z,376.75,3.704,114,85,104,0,8255248011
NA,NA,2022-02-07T18:06:13Z,380.5,3.742,113,85,105,0,8255248011
NA,NA,2022-02-07T18:06:14Z,384.23,3.742,113,85,106,0,8255248011
NA,NA,2022-02-07T18:06:15Z,387.99,3.76,113,85,107,0,8255248011
NA,NA,2022-02-07T18:06:16Z,391.75,3.76,113,85,108,0,8255248011
NA,NA,2022-02-07T18:06:17Z,395.51,3.751,114,84,109,0,8255248011
NA,NA,2022-02-07T18:06:18Z,399.24,3.732,114,84,110,0,8255248011
NA,NA,2022-02-07T18:06:19Z,402.97,3.732,115,85,111,0,8255248011
NA,NA,2022-02-07T18:06:20Z,406.72,3.751,115,85,112,0,8255248011
NA,NA,2022-02-07T18:06:21Z,410.48,3.76,116,85,113,0,8255248011
NA,NA,2022-02-07T18:06:22Z,414.26,3.779,116,85,114,0,8255248011
NA,NA,2022-02-07T18:06:23Z,418.04,3.779,116,85,115,0,8255248011
NA,NA,2022-02-07T18:06:24Z,421.83,3.788,116,85,116,0,8255248011
NA,NA,2022-02-07T18:06:25Z,425.62,3.798,116,84,117,0,8255248011
NA,NA,2022-02-07T18:06:26Z,429.43,3.798,116,84,118,0,8255248011
NA,NA,2022-02-07T18:06:27Z,433.2,3.779,116,84,119,0,8255248011
NA,NA,2022-02-07T18:06:28Z,436.98,3.779,115,84,120,0,8255248011
NA,NA,2022-02-07T18:06:29Z,440.75,3.77,115,84,121,0,8255248011
NA,NA,2022-02-07T18:06:30Z,444.5,3.742,115,84,122,0,8255248011
NA,NA,2022-02-07T18:06:31Z,448.2,3.704,115,84,123,0,8255248011
NA,NA,2022-02-07T18:06:32Z,451.85,3.658,115,84,124,0,8255248011
NA,NA,2022-02-07T18:06:33Z,455.53,3.676,116,85,125,0,8255248011
NA,NA,2022-02-07T18:06:34Z,459.19,3.658,115,85,126,0,8255248011
NA,NA,2022-02-07T18:06:35Z,462.83,3.639,115,86,127,0,8255248011
NA,NA,2022-02-07T18:06:36Z,466.46,3.63,116,87,128,0,8255248011
NA,NA,2022-02-07T18:06:37Z,470.11,3.648,117,88,129,0,8255248011
NA,NA,2022-02-07T18:06:38Z,473.79,3.686,117,88,130,0,8255248011
NA,NA,2022-02-07T18:06:39Z,477.52,3.732,117,88,131,0,8255248011
NA,NA,2022-02-07T18:06:40Z,481.3,3.779,116,86,132,0,8255248011
NA,NA,2022-02-07T18:06:41Z,485.07,3.77,116,85,133,0,8255248011
NA,NA,2022-02-07T18:06:42Z,488.85,3.779,116,84,134,0,8255248011
NA,NA,2022-02-07T18:06:43Z,492.62,3.77,116,84,135,0,8255248011
NA,NA,2022-02-07T18:06:44Z,496.39,3.77,116,84,136,0,8255248011
NA,NA,2022-02-07T18:06:45Z,500.13,3.742,116,85,137,0,8255248011
NA,NA,2022-02-07T18:06:46Z,503.8,3.667,116,85,138,0,8255248011
NA,NA,2022-02-07T18:06:47Z,507.4,3.602,115,85,139,0,8255248011
NA,NA,2022-02-07T18:06:48Z,510.96,3.564,116,85,140,0,8255248011
NA,NA,2022-02-07T18:06:49Z,514.59,3.63,116,84,141,0,8255248011
NA,NA,2022-02-07T18:06:50Z,518.22,3.63,116,84,142,0,8255248011
NA,NA,2022-02-07T18:06:51Z,521.96,3.732,116,84,143,0,8255248011
NA,NA,2022-02-07T18:06:52Z,525.71,3.751,116,83,144,0,8255248011
NA,NA,2022-02-07T18:06:53Z,529.46,3.751,116,83,145,0,8255248011
NA,NA,2022-02-07T18:06:54Z,533.18,3.723,117,83,146,0,8255248011
NA,NA,2022-02-07T18:06:55Z,536.9,3.714,117,83,147,0,8255248011
NA,NA,2022-02-07T18:06:56Z,540.6,3.704,117,84,148,0,8255248011
NA,NA,2022-02-07T18:06:57Z,544.31,3.704,117,84,149,0,8255248011
NA,NA,2022-02-07T18:06:58Z,547.97,3.667,117,84,150,0,8255248011
NA,NA,2022-02-07T18:06:59Z,551.63,3.658,117,83,151,0,8255248011
NA,NA,2022-02-07T18:07:00Z,555.26,3.63,116,83,152,0,8255248011
NA,NA,2022-02-07T18:07:01Z,558.9,3.639,116,83,153,0,8255248011
NA,NA,2022-02-07T18:07:02Z,562.53,3.639,116,84,154,0,8255248011
NA,NA,2022-02-07T18:07:03Z,566.2,3.667,117,84,155,0,8255248011
NA,NA,2022-02-07T18:07:04Z,569.88,3.676,118,84,156,0,8255248011
NA,NA,2022-02-07T18:07:05Z,573.57,3.695,118,84,157,0,8255248011
NA,NA,2022-02-07T18:07:06Z,577.26,3.686,119,84,158,0,8255248011
NA,NA,2022-02-07T18:07:07Z,580.94,3.686,120,84,159,0,8255248011
NA,NA,2022-02-07T18:07:08Z,584.62,3.676,120,84,160,0,8255248011
NA,NA,2022-02-07T18:07:09Z,588.3,3.676,120,84,161,0,8255248011
NA,NA,2022-02-07T18:07:10Z,591.97,3.676,120,84,162,0,8255248011
NA,NA,2022-02-07T18:07:11Z,595.65,3.676,120,84,163,0,8255248011
NA,NA,2022-02-07T18:07:12Z,599.33,3.676,119,84,164,0,8255248011
NA,NA,2022-02-07T18:07:13Z,603.01,3.676,119,85,165,0,8255248011
NA,NA,2022-02-07T18:07:14Z,606.68,3.676,119,85,166,0,8255248011
NA,NA,2022-02-07T18:07:15Z,610.25,3.574,119,85,167,0,8255248011
NA,NA,2022-02-07T18:07:16Z,613.75,3.499,119,85,168,0,8255248011
NA,NA,2022-02-07T18:07:17Z,617.27,3.518,120,84,169,0,8255248011
NA,NA,2022-02-07T18:07:18Z,620.85,3.583,120,84,170,0,8255248011
NA,NA,2022-02-07T18:07:19Z,624.5,3.648,118,84,171,0,8255248011
NA,NA,2022-02-07T18:07:20Z,628.18,3.676,117,84,172,0,8255248011
NA,NA,2022-02-07T18:07:21Z,631.87,3.695,116,84,173,0,8255248011
NA,NA,2022-02-07T18:07:22Z,635.58,3.714,115,84,174,0,8255248011
NA,NA,2022-02-07T18:07:23Z,639.31,3.723,114,84,175,0,8255248011
