distance,speed,heart_rate,time_elapsed,elevation,latitude,longitude,key,smooth_elev,diff_smooth,timestamp
0,3.163,73,2,262.43,44.98980576172471,-93.21520091034472,7164073525,262.50512351190474,0.0751235119047351,2021-07-21T12:29:57Z
1.31,3.294,73,3,262.43,44.989795787259936,-93.21520996280016,7164073525,262.50305742296916,0.07305742296915696,2021-07-21T12:29:58Z
3.32,3.359,73,4,262.47,44.98981204815209,-93.2152883335948,7164073525,262.49955423280426,0.029554232804230196,2021-07-21T12:29:59Z
7.03,3.238,74,5,262.44,44.98973325826228,-93.2152048498392,7164073525,262.49499122807015,0.054991228070150555,2021-07-21T12:30:00Z
11.44,3.499,75,6,262.45,44.98968497850001,-93.21519420482218,7164073525,262.4893845238095,0.03938452380953095,2021-07-21T12:30:01Z
15.33,3.76,77,7,262.47,44.9896474275738,-93.21519085206091,7164073525,262.48281519274377,0.01281519274374432,2021-07-21T12:30:02Z
18.91,3.714,77,8,262.48,44.989615408703685,-93.21519613265993,7164073525,262.47534956709956,-0.004650432900461965,2021-07-21T12:30:03Z
22.42,3.611,78,9,262.5,44.98958431184292,-93.21520334109664,7164073525,262.46784989648035,-0.03215010351965475,2021-07-21T12:30:04Z
26.15,3.732,80,10,262.52,44.989551370963454,-93.21521314792336,7164073525,262.460439484127,-0.05956051587298816,2021-07-21T12:30:05Z
29.31,4.217,82,11,262.53,44.98952077701688,-93.21520015597343,7164073525,262.45316476190476,-0.07683523809521375,2021-07-21T12:30:06Z
33.81,4.553,85,12,262.54,44.989480543881655,-93.215206945315,7164073525,262.44611996336994,-0.09388003663008249,2021-07-21T12:30:07Z
35.08,4.413,86,13,262.65,44.989471323788166,-93.21526436135171,7164073525,262.43964991181656,-0.21035008818341794,2021-07-21T12:30:08Z
41.58,4.32,88,14,262.63,44.98941223137081,-93.21525748819111,7164073525,262.434050170068,-0.19594982993197618,2021-07-21T12:30:09Z
50.49,4.609,91,16,262.57,44.98933226801455,-93.21526628918946,7164073525,262.42932922824303,-0.14067077175695886,2021-07-21T12:30:11Z
55.6,4.609,92,17,262.53,44.98928616754711,-93.215265115723,7164073525,262.4256373015873,-0.10436269841267176,2021-07-21T12:30:12Z
60.93,5.029,92,18,262.5,44.989238223060966,-93.21526645682752,7164073525,262.4227826420891,-0.07721735791091078,2021-07-21T12:30:13Z
66.16,5.048,92,19,262.45,44.98919111676514,-93.21526679210363,7164073525,262.4201213517665,-0.029878648233477634,2021-07-21T12:30:14Z
71.57,5.169,93,20,262.47,44.98914233408868,-93.21526796557008,7164073525,262.4182411674347,-0.05175883256532643,2021-07-21T12:30:15Z
77.12,5.235,93,21,262.39,44.98909237794578,-93.2152672111988,7164073525,262.4170046082949,0.027004608294930676,2021-07-21T12:30:16Z
82.54,5.085,93,22,262.38,44.989043679088354,-93.21526478044689,7164073525,262.4164055299539,0.03640552995392454,2021-07-21T12:30:17Z
88,5.095,93,23,262.36,44.98899456113577,-93.2152605894953,7164073525,262.4162211981567,0.05622119815666338,2021-07-21T12:30:18Z
93.04,4.843,94,24,262.34,44.98894921503961,-93.21526100859046,7164073525,262.4163594470046,0.07635944700462005,2021-07-21T12:30:19Z
98.3,4.759,95,25,262.29,44.98890185728669,-93.21526142768562,7164073525,262.41705069124424,0.12705069124422153,2021-07-21T12:30:20Z
103.45,4.721,96,26,262.23,44.98885550536215,-93.21525991894303,7164073525,262.41806451612905,0.18806451612903174,2021-07-21T12:30:21Z
108.97,4.852,96,27,262.24,44.988805800676346,-93.215257069095955,7164073525,262.41903225806453,0.17903225806452383,2021-07-21T12:30:22Z
114.51,4.936,96,28,262.28,44.98875584453344,-93.21525413542986,7164073525,262.42027649769585,0.14027649769587924,2021-07-21T12:30:23Z
119.94,4.815,97,29,262.29,44.98870697803795,-93.21525455452502,7164073525,262.4221658986175,0.13216589861747252,2021-07-21T12:30:24Z
125.12,4.703,97,30,262.28,44.98866037465632,-93.21525195613503,7164073525,262.4250230414747,0.14502304147470113,2021-07-21T12:30:25Z
130.91,4.787,97,31,262.28,44.98860823921859,-93.21524877101184,7164073525,262.42866359447004,0.14866359447006516,2021-07-21T12:30:26Z
136.63,4.908,97,32,262.3,44.98855669051409,-93.21524273604156,7164073525,262.43327188940094,0.13327188940093038,2021-07-21T12:30:27Z
141.84,4.628,97,33,262.31,44.98850975185633,-93.21523854508996,7164073525,262.43861751152076,0.1286175115207584,2021-07-21T12:30:28Z
147.11,4.899,97,34,262.34,44.988462310284376,-93.21524089202283,7164073525,262.4452995391705,0.10529953917051671,2021-07-21T12:30:29Z
152.97,4.973,97,35,262.43,44.988409504294395,-93.21523510850966,7164073525,262.453133640553,0.023133640552998713,2021-07-21T12:30:30Z
158.65,4.787,97,36,262.42,44.98835837468505,-93.21523049846292,7164073525,262.4618894009217,0.04188940092166149,2021-07-21T12:30:31Z
164.34,4.871,98,37,262.44,44.9883072450757,-93.21522354148328,7164073525,262.47129032258067,0.031290322580673546,2021-07-21T12:30:32Z
169.89,4.833,97,38,262.46,44.988257037475705,-93.21521951816976,7164073525,262.48124423963134,0.021244239631357686,2021-07-21T12:30:33Z
175.45,4.432,98,39,262.47,44.9882070813328,-93.21521876379848,7164073525,262.4916129032258,0.021612903225786795,2021-07-21T12:30:34Z
180.36,4.161,97,40,262.48,44.98816290870309,-93.21522161364555,7164073525,262.5022580645161,0.02225806451610879,2021-07-21T12:30:35Z
184.63,3.891,97,41,262.5,44.98812477104366,-93.215228067711,7164073525,262.5127188940092,0.012718894009196902,2021-07-21T12:30:36Z
188.95,3.919,96,42,262.59,44.9880865495652,-93.21523913182318,7164073525,262.5230414746544,-0.06695852534556934,2021-07-21T12:30:37Z
192.8,3.854,95,43,262.6,44.98805562034249,-93.21526167914271,7164073525,262.5335023041475,-0.06649769585254717,2021-07-21T12:30:38Z
197.01,3.947,94,44,262.61,44.98803055845201,-93.21530174463987,7164073525,262.54400921658987,-0.0659907834101432,2021-07-21T12:30:39Z
201.16,4.152,94,45,262.65,44.98801295645535,-93.21534834802152,7164073525,262.55437788018435,-0.09562211981562996,2021-07-21T12:30:40Z
206.56,4.693,93,46,262.69,44.98800993897021,-93.2154178339988,7164073525,262.56447004608293,-0.12552995391706645,2021-07-21T12:30:41Z
212.5,5.235,93,47,262.71,44.9880138784647,-93.21549352258444,7164073525,262.57442396313365,-0.13557603686632547,2021-07-21T12:30:42Z
218.54,5.57,93,48,262.74,44.98801438137889,-93.21557021699846,7164073525,262.5840092165899,-0.15599078341011818,2021-07-21T12:30:43Z
224.93,5.692,93,49,262.74,44.98801739886403,-93.21565152145922,7164073525,262.5929953917051,-0.14700460829493522,2021-07-21T12:30:44Z
231.18,5.888,95,50,262.73,44.988017566502094,-93.215730730444193,7164073525,262.60027649769586,-0.1297235023041594,2021-07-21T12:30:45Z
237.47,5.757,96,51,262.7,44.98801823705435,-93.21581044234335,7164073525,262.605668202765,-0.09433179723498597,2021-07-21T12:30:46Z
