a1,HR
1.0484369454137066,131.93518755670146
1.008269233460355,132.42551391365194
1.0257829492396107,132.86264640507414
0.9833120889832141,133.4080831132492
0.9155653985557323,133.76562381236562
0.8665550778440899,134.14408282238998
0.9336249849592326,134.39663841101589
0.8616400313274934,134.66873779640838
0.9447798926920647,134.87233304654126
0.8796641750480749,135.100091474405
0.9086856969676553,135.21298297836975
0.9171462096714574,135.4277005304284
0.8483326473701795,135.60071986132476
0.9369635384563404,135.74461631789418
0.9659792961679349,135.89935155681252
0.9000116618872162,136.0263646363089
0.8970302724495589,136.2346260637669
0.9510661819256465,136.38164994268024
0.8671960032752354,136.50029191561896
0.9614084229957545,136.54990384937327
0.9718495958156451,136.63336930600363
0.9238417405418854,136.7239595895932
0.8405187027528053,136.80277021188658
0.9669083840469206,136.817582067979
0.9839106266241843,136.80302440156595
0.9593386666430906,136.8274261474683
0.910206775808372,136.8922622099425
0.8962967730441677,136.92877372258957
0.9845033306125742,136.94363939847287
0.9351127811285636,136.9800324917667
0.883025565611036,136.99534445424294
0.945489489030978,137.07398770633574
1.062074515583889,137.1365226845768
0.8180895543734656,137.17213708902676
0.8104371424758493,137.26067696669097
0.9732746784241904,137.41833161535135
0.8481630634787375,137.5854453251608
0.9111505787858587,137.75111229738565
0.896842775162631,137.8772089840452
0.9407309209982502,138.03016549645434
0.8333199107959889,138.10546473295477
0.8270565117286754,138.17236533495262
0.9001043892317814,138.19697295245197
0.9122688999735232,138.25205258254638
0.8457906778071128,138.3789701513953
0.794923419847934,138.43447510072357
0.8521645709885254,138.47733161690655
0.8707332484647842,138.570726729748
0.8238334928389973,138.62950991670573
0.8640336379261151,138.71181272977702
0.9161122507744998,138.7205590322111
0.8454238755011599,138.7496974939958
0.9068104880033593,138.77333658191955
0.8751464168681004,138.75087316067314
0.9218391056611869,138.74151630816064
0.8687982364485226,138.7253114294313
0.8395381498542838,138.67680550366737
0.8756122151100744,138.64396148029954
0.8576370082915841,138.60151389843148
0.8623147832740214,138.58493944544722
0.8686786586675027,138.56551732559953
0.9279513101227512,138.5323594128097
0.8123792811056941,138.53007581521743
0.8537372178492627,138.56431738979515
0.8813451586093902,138.64824212614113
0.829749502296795,138.69173364175933
0.806598773947521,138.74356632427734
0.8789015517648826,138.81988333004008
0.8633453032021109,138.8966418248887
0.7810671849974639,139.0223876745561
0.830634489220473,139.07673486011998
0.7855082895402807,139.14752817820417
0.8859260459471455,139.21499671120654
0.7677814208688375,139.25898918946166
0.8232902997864591,139.3475046613754
0.8431416962452096,139.3600684147628
0.7782743773468237,139.4023492137736
0.7865634139345437,139.44267086642202
0.8139188974320988,139.5118326284286
0.861094958320669,139.55397533409808
0.7387085530521716,139.5954213704602
0.7830154115478767,139.6278622364017
