"","HRVtime$datetime","size","SDNN","SDANN","SDNNIDX","pNN50","SDSD","rMSSD","IRRR","MADRR","TINN","HRVi"
"1",2019-12-11 15:22:46,5,52.114156753977,NA,NA,22.027972027972,48.030940856889,47.9500395589687,62.5000000000498,24.9999999999204,149.479166666667,9.56666666666667
"2",2019-12-12 08:51:38,5,50.7047999086948,NA,NA,16.2192393736018,35.9417354589439,35.9216460263688,70.000000000249,20.9999999999932,188.978040540541,12.0945945945946
"3",2019-12-12 16:15:17,5,67.9543514224599,NA,NA,46.8822170900693,80.93076171501,80.8376041505683,92.499999999994,43.9999999999827,193.75,12.4
"4",2019-12-13 08:54:14,5,NA,NA,0,NA,NA,NA,0,NA,15.625,1
"5",2019-12-13 11:29:35,5,105.289125744305,NA,NA,30,108.550500280331,108.416327183683,18.0000000000149,21.0000000000008,42.96875,2.75
"6",2019-12-13 12:40:36,5,55.8668988723254,NA,NA,33.3333333333333,65.5621115903935,64.0212018452871,60.2499999999814,36.9999999999777,85.9375,5.5
"7",2019-12-13 13:32:33,5,274.321935598765,NA,NA,72.7272727272727,308.578873567415,305.760898861742,268.250000000077,138.000000000147,175,11.2
"8",2019-12-17 08:54:02,5,31.5123907254058,NA,NA,13.8461538461538,34.6840144987485,34.5964278576891,41.0000000000075,17.9999999999723,87.5,5.6
"9",2019-12-25 12:49:35,5,143.014832611652,128.526906273992,85.0538478088199,68.75,119.605021879791,118.464393384679,204.999999999996,89.5000000000037,191.40625,12.25
"10",2019-12-25 15:45:13,5,44.9934004566868,NA,NA,11.1111111111111,47.1081679454839,46.3109458303769,38.499999999985,22.0000000000056,109.375,7
"11",2019-12-26 07:37:55,5,163.38654450903,143.031145448436,68.7962464943,59.7826086956522,92.8785612403603,92.3730621377017,189.000000000001,66.4999999999942,290.625,18.6
"12",2019-12-27 08:35:14,5,347.121155269516,641.712559359778,NA,61,317.892595260116,317.678343611899,251.999999999995,69.4999999999907,394.53125,25.25
"13",2019-12-27 10:11:06,5,232.412285016034,NA,NA,30.7086614173228,168.908064885017,168.242466574448,346.99999999998,20.0000000000102,117.647058823529,7.52941176470588
"14",2019-12-27 17:05:59,5,49.115388918051,31.1923822269913,NA,22.2222222222222,52.3470775136151,51.5478921507475,60.0000000000018,30.9999999999987,87.5,5.6
"15",2019-12-28 09:55:53,5,125.686347730694,83.487904808011,89.5760107308943,63.953488372093,134.887333033384,134.112153690267,171.999999999992,71.5000000000075,169.921875,10.875
"16",2019-12-29 07:42:48,5,44.2426220752228,27.3370280529321,36.2201647735579,25.8928571428571,46.3122411552667,46.105081839516,45.0000000000016,31.0000000000059,135.817307692308,8.69230769230769
"17",2019-12-30 07:33:23,5,68.2838457334608,36.2527579857348,58.638400217884,56.043956043956,87.6603655168047,87.177852818122,99.5000000000027,52.9999999999973,143.75,9.2
"18",2019-12-30 09:05:04,5,32.0614329665764,NA,NA,3.2258064516129,39.2389426928742,38.6431148146658,31.999999999961,22.9999999999961,100,6.4
"19",2019-12-31 17:40:49,5,80.708031866519,25.7465706300759,83.8119013336717,70.873786407767,94.0946277532146,93.6369253361504,137.75000000001,84.0000000000173,232.142857142857,14.8571428571429
"20",2020-01-02 06:07:27,5,89.1934440626834,69.890796241061,57.9271749520302,40.5660377358491,69.5018321489264,69.1805813085487,128.999999999998,39.9999999999991,278.645833333333,17.8333333333333
"21",2020-01-02 19:19:36,5,384.921204057824,NA,NA,50,451.134126397047,464.763380657298,337.99999999998,337.99999999998,46.875,3
