time,rr,time_sec,key,time_created
0.842,0.842,0.842,7947570641,2021_12_11_16_46_13
0.808,0.808,1.65,7947570641,2021_12_11_16_46_13
0.769,0.769,2.419,7947570641,2021_12_11_16_46_13
1.474,1.474,3.893,7947570641,2021_12_11_16_46_13
0.713,0.713,4.606,7947570641,2021_12_11_16_46_13
1.357,1.357,5.963,7947570641,2021_12_11_16_46_13
1.941,1.941,7.904,7947570641,2021_12_11_16_46_13
0.637,0.637,8.541,7947570641,2021_12_11_16_46_13
0.633,0.633,9.174,7947570641,2021_12_11_16_46_13
0.626,0.626,9.8,7947570641,2021_12_11_16_46_13
0.405,0.405,10.205,7947570641,2021_12_11_16_46_13
0.336,0.336,10.541,7947570641,2021_12_11_16_46_13
0.505,0.505,11.046,7947570641,2021_12_11_16_46_13
0.612,0.612,11.658,7947570641,2021_12_11_16_46_13
1.212,1.212,12.87,7947570641,2021_12_11_16_46_13
0.607,0.607,13.477,7947570641,2021_12_11_16_46_13
0.61,0.61,14.087,7947570641,2021_12_11_16_46_13
0.61,0.61,14.697,7947570641,2021_12_11_16_46_13
0.593,0.593,15.29,7947570641,2021_12_11_16_46_13
1.189,1.189,16.479,7947570641,2021_12_11_16_46_13
0.596,0.596,17.075,7947570641,2021_12_11_16_46_13
0.61,0.61,17.685,7947570641,2021_12_11_16_46_13
0.598,0.598,18.283,7947570641,2021_12_11_16_46_13
0.587,0.587,18.87,7947570641,2021_12_11_16_46_13
0.601,0.601,19.471,7947570641,2021_12_11_16_46_13
1.209,1.209,20.68,7947570641,2021_12_11_16_46_13
0.603,0.603,21.283,7947570641,2021_12_11_16_46_13
0.584,0.584,21.867,7947570641,2021_12_11_16_46_13
0.599,0.599,22.466,7947570641,2021_12_11_16_46_13
0.591,0.591,23.057,7947570641,2021_12_11_16_46_13
0.604,0.604,23.661,7947570641,2021_12_11_16_46_13
0.587,0.587,24.248,7947570641,2021_12_11_16_46_13
0.572,0.572,24.82,7947570641,2021_12_11_16_46_13
0.596,0.596,25.416,7947570641,2021_12_11_16_46_13
0.587,0.587,26.003,7947570641,2021_12_11_16_46_13
0.598,0.598,26.601,7947570641,2021_12_11_16_46_13
0.573,0.573,27.174,7947570641,2021_12_11_16_46_13
0.59,0.59,27.764,7947570641,2021_12_11_16_46_13
0.585,0.585,28.349,7947570641,2021_12_11_16_46_13
0.583,0.583,28.932,7947570641,2021_12_11_16_46_13
0.568,0.568,29.5,7947570641,2021_12_11_16_46_13
0.586,0.586,30.086,7947570641,2021_12_11_16_46_13
0.575,0.575,30.660999999999998,7947570641,2021_12_11_16_46_13
0.579,0.579,31.24,7947570641,2021_12_11_16_46_13
0.567,0.567,31.807,7947570641,2021_12_11_16_46_13
0.569,0.569,32.376,7947570641,2021_12_11_16_46_13
0.563,0.563,32.939,7947570641,2021_12_11_16_46_13
0.578,0.578,33.516999999999996,7947570641,2021_12_11_16_46_13
0.553,0.553,34.07,7947570641,2021_12_11_16_46_13
0.565,0.565,34.635,7947570641,2021_12_11_16_46_13
0.561,0.561,35.196,7947570641,2021_12_11_16_46_13
0.544,0.544,35.74,7947570641,2021_12_11_16_46_13
0.562,0.562,36.302,7947570641,2021_12_11_16_46_13
0.553,0.553,36.855,7947570641,2021_12_11_16_46_13
1.622,1.622,38.477,7947570641,2021_12_11_16_46_13
0.756,0.756,39.233,7947570641,2021_12_11_16_46_13
0.318,0.318,39.551,7947570641,2021_12_11_16_46_13
0.543,0.543,40.094,7947570641,2021_12_11_16_46_13
0.514,0.514,40.608,7947570641,2021_12_11_16_46_13
1.286,1.286,41.894,7947570641,2021_12_11_16_46_13
0.31,0.31,42.204,7947570641,2021_12_11_16_46_13
0.529,0.529,42.733,7947570641,2021_12_11_16_46_13
0.517,0.517,43.25,7947570641,2021_12_11_16_46_13
0.521,0.521,43.771,7947570641,2021_12_11_16_46_13
0.938,0.938,44.708999999999996,7947570641,2021_12_11_16_46_13
0.588,0.588,45.297,7947570641,2021_12_11_16_46_13
0.526,0.526,45.823,7947570641,2021_12_11_16_46_13
1.021,1.021,46.844,7947570641,2021_12_11_16_46_13
2.028,2.028,48.872,7947570641,2021_12_11_16_46_13
0.485,0.485,49.357,7947570641,2021_12_11_16_46_13
0.522,0.522,49.879,7947570641,2021_12_11_16_46_13
0.741,0.741,50.62,7947570641,2021_12_11_16_46_13
0.266,0.266,50.886,7947570641,2021_12_11_16_46_13
0.485,0.485,51.371,7947570641,2021_12_11_16_46_13
0.509,0.509,51.88,7947570641,2021_12_11_16_46_13
0.512,0.512,52.392,7947570641,2021_12_11_16_46_13
0.489,0.489,52.881,7947570641,2021_12_11_16_46_13
0.512,0.512,53.393,7947570641,2021_12_11_16_46_13
0.422,0.422,53.815,7947570641,2021_12_11_16_46_13
0.567,0.567,54.382,7947570641,2021_12_11_16_46_13
0.493,0.493,54.875,7947570641,2021_12_11_16_46_13
0.504,0.504,55.379,7947570641,2021_12_11_16_46_13
0.484,0.484,55.863,7947570641,2021_12_11_16_46_13
0.513,0.513,56.376,7947570641,2021_12_11_16_46_13
0.978,0.978,57.354,7947570641,2021_12_11_16_46_13
0.489,0.489,57.842999999999996,7947570641,2021_12_11_16_46_13
0.497,0.497,58.339999999999996,7947570641,2021_12_11_16_46_13
0.494,0.494,58.833999999999996,7947570641,2021_12_11_16_46_13
0.481,0.481,59.315,7947570641,2021_12_11_16_46_13
0.99,0.99,60.305,7947570641,2021_12_11_16_46_13
0.97,0.97,61.275,7947570641,2021_12_11_16_46_13
0.507,0.507,61.782,7947570641,2021_12_11_16_46_13
0.479,0.479,62.261,7947570641,2021_12_11_16_46_13
0.482,0.482,62.743,7947570641,2021_12_11_16_46_13
0.479,0.479,63.222,7947570641,2021_12_11_16_46_13
0.497,0.497,63.719,7947570641,2021_12_11_16_46_13
0.476,0.476,64.195,7947570641,2021_12_11_16_46_13
0.985,0.985,65.17999999999999,7947570641,2021_12_11_16_46_13
0.49,0.49,65.67,7947570641,2021_12_11_16_46_13
0.479,0.479,66.149,7947570641,2021_12_11_16_46_13
0.469,0.469,66.618,7947570641,2021_12_11_16_46_13
0.494,0.494,67.112,7947570641,2021_12_11_16_46_13
0.481,0.481,67.593,7947570641,2021_12_11_16_46_13
0.973,0.973,68.566,7947570641,2021_12_11_16_46_13
0.497,0.497,69.063,7947570641,2021_12_11_16_46_13
0.474,0.474,69.537,7947570641,2021_12_11_16_46_13
0.704,0.704,70.241,7947570641,2021_12_11_16_46_13
0.265,0.265,70.506,7947570641,2021_12_11_16_46_13
0.486,0.486,70.992,7947570641,2021_12_11_16_46_13
0.49,0.49,71.482,7947570641,2021_12_11_16_46_13
