time,rr,time_sec,key,time_created
0.659,0.659,0.659,8340045702,2022_02_22_08_08_55
0.279,0.279,0.9380000000000001,8340045702,2022_02_22_08_08_55
1.013,1.013,1.951,8340045702,2022_02_22_08_08_55
3.933,3.933,5.8839999999999995,8340045702,2022_02_22_08_08_55
0.617,0.617,6.5009999999999994,8340045702,2022_02_22_08_08_55
0.582,0.582,7.083,8340045702,2022_02_22_08_08_55
0.612,0.612,7.694999999999999,8340045702,2022_02_22_08_08_55
0.602,0.602,8.297,8340045702,2022_02_22_08_08_55
0.588,0.588,8.885,8340045702,2022_02_22_08_08_55
0.592,0.592,9.477,8340045702,2022_02_22_08_08_55
0.59,0.59,10.067,8340045702,2022_02_22_08_08_55
0.588,0.588,10.655,8340045702,2022_02_22_08_08_55
0.599,0.599,11.254,8340045702,2022_02_22_08_08_55
0.582,0.582,11.836,8340045702,2022_02_22_08_08_55
0.585,0.585,12.421,8340045702,2022_02_22_08_08_55
0.266,0.266,12.687,8340045702,2022_02_22_08_08_55
0.905,0.905,13.591999999999999,8340045702,2022_02_22_08_08_55
0.589,0.589,14.181,8340045702,2022_02_22_08_08_55
0.411,0.411,14.591999999999999,8340045702,2022_02_22_08_08_55
0.656,0.656,15.248,8340045702,2022_02_22_08_08_55
0.655,0.655,15.902999999999999,8340045702,2022_02_22_08_08_55
0.582,0.582,16.485,8340045702,2022_02_22_08_08_55
0.568,0.568,17.053,8340045702,2022_02_22_08_08_55
0.563,0.563,17.616,8340045702,2022_02_22_08_08_55
0.579,0.579,18.195,8340045702,2022_02_22_08_08_55
1.152,1.152,19.346999999999998,8340045702,2022_02_22_08_08_55
0.562,0.562,19.909,8340045702,2022_02_22_08_08_55
2.242,2.242,22.151,8340045702,2022_02_22_08_08_55
0.563,0.563,22.714,8340045702,2022_02_22_08_08_55
0.546,0.546,23.259999999999998,8340045702,2022_02_22_08_08_55
0.382,0.382,23.642,8340045702,2022_02_22_08_08_55
0.711,0.711,24.352999999999998,8340045702,2022_02_22_08_08_55
0.555,0.555,24.907999999999998,8340045702,2022_02_22_08_08_55
0.559,0.559,25.467,8340045702,2022_02_22_08_08_55
1.063,1.063,26.529999999999998,8340045702,2022_02_22_08_08_55
0.548,0.548,27.078,8340045702,2022_02_22_08_08_55
0.536,0.536,27.614,8340045702,2022_02_22_08_08_55
0.551,0.551,28.165,8340045702,2022_02_22_08_08_55
1.059,1.059,29.224,8340045702,2022_02_22_08_08_55
0.772,0.772,29.996,8340045702,2022_02_22_08_08_55
0.287,0.287,30.282999999999998,8340045702,2022_02_22_08_08_55
0.544,0.544,30.826999999999998,8340045702,2022_02_22_08_08_55
0.517,0.517,31.344,8340045702,2022_02_22_08_08_55
0.533,0.533,31.877,8340045702,2022_02_22_08_08_55
0.505,0.505,32.382,8340045702,2022_02_22_08_08_55
0.532,0.532,32.914,8340045702,2022_02_22_08_08_55
0.525,0.525,33.439,8340045702,2022_02_22_08_08_55
0.516,0.516,33.955,8340045702,2022_02_22_08_08_55
1.027,1.027,34.982,8340045702,2022_02_22_08_08_55
0.527,0.527,35.509,8340045702,2022_02_22_08_08_55
0.505,0.505,36.014,8340045702,2022_02_22_08_08_55
0.517,0.517,36.531,8340045702,2022_02_22_08_08_55
0.497,0.497,37.028,8340045702,2022_02_22_08_08_55
0.512,0.512,37.54,8340045702,2022_02_22_08_08_55
0.499,0.499,38.039,8340045702,2022_02_22_08_08_55
0.507,0.507,38.546,8340045702,2022_02_22_08_08_55
0.497,0.497,39.043,8340045702,2022_02_22_08_08_55
0.508,0.508,39.551,8340045702,2022_02_22_08_08_55
0.501,0.501,40.052,8340045702,2022_02_22_08_08_55
0.497,0.497,40.549,8340045702,2022_02_22_08_08_55
0.504,0.504,41.053,8340045702,2022_02_22_08_08_55
0.997,0.997,42.05,8340045702,2022_02_22_08_08_55
0.479,0.479,42.528999999999996,8340045702,2022_02_22_08_08_55
0.507,0.507,43.036,8340045702,2022_02_22_08_08_55
0.515,0.515,43.551,8340045702,2022_02_22_08_08_55
0.464,0.464,44.015,8340045702,2022_02_22_08_08_55
0.975,0.975,44.99,8340045702,2022_02_22_08_08_55
0.487,0.487,45.477,8340045702,2022_02_22_08_08_55
0.979,0.979,46.455999999999996,8340045702,2022_02_22_08_08_55
0.487,0.487,46.943,8340045702,2022_02_22_08_08_55
0.498,0.498,47.441,8340045702,2022_02_22_08_08_55
