time,rr,time_sec,key,time_created
0.455,0.455,0.455,9901636689,2022_11_01_15_34_19
0.259,0.259,0.714,9901636689,2022_11_01_15_34_19
0.63,0.63,1.344,9901636689,2022_11_01_15_34_19
0.715,0.715,2.059,9901636689,2022_11_01_15_34_19
0.848,0.848,2.907,9901636689,2022_11_01_15_34_19
0.732,0.732,3.639,9901636689,2022_11_01_15_34_19
0.665,0.665,4.304,9901636689,2022_11_01_15_34_19
0.666,0.666,4.97,9901636689,2022_11_01_15_34_19
0.639,0.639,5.609,9901636689,2022_11_01_15_34_19
0.386,0.386,5.995,9901636689,2022_11_01_15_34_19
0.882,0.882,6.877,9901636689,2022_11_01_15_34_19
0.609,0.609,7.486,9901636689,2022_11_01_15_34_19
0.604,0.604,8.09,9901636689,2022_11_01_15_34_19
0.51,0.51,8.6,9901636689,2022_11_01_15_34_19
0.689,0.689,9.289,9901636689,2022_11_01_15_34_19
0.59,0.59,9.879,9901636689,2022_11_01_15_34_19
0.576,0.576,10.455,9901636689,2022_11_01_15_34_19
0.578,0.578,11.033,9901636689,2022_11_01_15_34_19
0.57,0.57,11.603,9901636689,2022_11_01_15_34_19
0.57,0.57,12.173,9901636689,2022_11_01_15_34_19
1.12,1.12,13.293,9901636689,2022_11_01_15_34_19
0.419,0.419,13.712,9901636689,2022_11_01_15_34_19
0.696,0.696,14.408,9901636689,2022_11_01_15_34_19
0.555,0.555,14.963,9901636689,2022_11_01_15_34_19
0.549,0.549,15.512,9901636689,2022_11_01_15_34_19
1.094,1.094,16.606,9901636689,2022_11_01_15_34_19
0.545,0.545,17.151,9901636689,2022_11_01_15_34_19
0.537,0.537,17.688,9901636689,2022_11_01_15_34_19
0.546,0.546,18.234,9901636689,2022_11_01_15_34_19
0.553,0.553,18.787,9901636689,2022_11_01_15_34_19
0.528,0.528,19.315,9901636689,2022_11_01_15_34_19
0.558,0.558,19.873,9901636689,2022_11_01_15_34_19
0.55,0.55,20.423000000000002,9901636689,2022_11_01_15_34_19
0.542,0.542,20.965,9901636689,2022_11_01_15_34_19
0.55,0.55,21.515,9901636689,2022_11_01_15_34_19
1.084,1.084,22.599,9901636689,2022_11_01_15_34_19
0.552,0.552,23.151,9901636689,2022_11_01_15_34_19
0.316,0.316,23.467,9901636689,2022_11_01_15_34_19
0.761,0.761,24.228,9901636689,2022_11_01_15_34_19
0.548,0.548,24.776,9901636689,2022_11_01_15_34_19
0.528,0.528,25.304000000000002,9901636689,2022_11_01_15_34_19
0.547,0.547,25.851,9901636689,2022_11_01_15_34_19
0.536,0.536,26.387,9901636689,2022_11_01_15_34_19
0.534,0.534,26.921,9901636689,2022_11_01_15_34_19
0.541,0.541,27.462,9901636689,2022_11_01_15_34_19
0.52,0.52,27.982,9901636689,2022_11_01_15_34_19
0.546,0.546,28.528000000000002,9901636689,2022_11_01_15_34_19
0.525,0.525,29.053,9901636689,2022_11_01_15_34_19
0.527,0.527,29.580000000000002,9901636689,2022_11_01_15_34_19
0.532,0.532,30.112000000000002,9901636689,2022_11_01_15_34_19
1.058,1.058,31.17,9901636689,2022_11_01_15_34_19
0.53,0.53,31.7,9901636689,2022_11_01_15_34_19
0.523,0.523,32.223,9901636689,2022_11_01_15_34_19
0.535,0.535,32.758,9901636689,2022_11_01_15_34_19
0.514,0.514,33.272,9901636689,2022_11_01_15_34_19
0.531,0.531,33.803000000000004,9901636689,2022_11_01_15_34_19
0.527,0.527,34.33,9901636689,2022_11_01_15_34_19
1.058,1.058,35.388,9901636689,2022_11_01_15_34_19
0.51,0.51,35.898,9901636689,2022_11_01_15_34_19
0.529,0.529,36.427,9901636689,2022_11_01_15_34_19
1.039,1.039,37.466,9901636689,2022_11_01_15_34_19
0.507,0.507,37.973,9901636689,2022_11_01_15_34_19
0.53,0.53,38.503,9901636689,2022_11_01_15_34_19
0.518,0.518,39.021,9901636689,2022_11_01_15_34_19
0.523,0.523,39.544000000000004,9901636689,2022_11_01_15_34_19
0.525,0.525,40.069,9901636689,2022_11_01_15_34_19
0.531,0.531,40.6,9901636689,2022_11_01_15_34_19
0.529,0.529,41.129,9901636689,2022_11_01_15_34_19
0.517,0.517,41.646,9901636689,2022_11_01_15_34_19
0.531,0.531,42.177,9901636689,2022_11_01_15_34_19
0.508,0.508,42.685,9901636689,2022_11_01_15_34_19
1.279,1.279,43.964,9901636689,2022_11_01_15_34_19
1.315,1.315,45.279,9901636689,2022_11_01_15_34_19
0.522,0.522,45.801,9901636689,2022_11_01_15_34_19
0.515,0.515,46.316,9901636689,2022_11_01_15_34_19
0.523,0.523,46.839,9901636689,2022_11_01_15_34_19
0.516,0.516,47.355000000000004,9901636689,2022_11_01_15_34_19
0.518,0.518,47.873000000000005,9901636689,2022_11_01_15_34_19
0.513,0.513,48.386,9901636689,2022_11_01_15_34_19
0.521,0.521,48.907000000000004,9901636689,2022_11_01_15_34_19
0.516,0.516,49.423,9901636689,2022_11_01_15_34_19
1.572,1.572,50.995000000000005,9901636689,2022_11_01_15_34_19
0.519,0.519,51.514,9901636689,2022_11_01_15_34_19
0.519,0.519,52.033,9901636689,2022_11_01_15_34_19
0.525,0.525,52.558,9901636689,2022_11_01_15_34_19
0.509,0.509,53.067,9901636689,2022_11_01_15_34_19
0.519,0.519,53.586,9901636689,2022_11_01_15_34_19
0.497,0.497,54.083,9901636689,2022_11_01_15_34_19
0.519,0.519,54.602000000000004,9901636689,2022_11_01_15_34_19
0.497,0.497,55.099000000000004,9901636689,2022_11_01_15_34_19
0.512,0.512,55.611000000000004,9901636689,2022_11_01_15_34_19
0.825,0.825,56.436,9901636689,2022_11_01_15_34_19
0.655,0.655,57.091,9901636689,2022_11_01_15_34_19
0.497,0.497,57.588,9901636689,2022_11_01_15_34_19
0.482,0.482,58.07,9901636689,2022_11_01_15_34_19
0.999,0.999,59.069,9901636689,2022_11_01_15_34_19
0.486,0.486,59.555,9901636689,2022_11_01_15_34_19
0.392,0.392,59.947,9901636689,2022_11_01_15_34_19
1.105,1.105,61.052,9901636689,2022_11_01_15_34_19
0.481,0.481,61.533,9901636689,2022_11_01_15_34_19
0.496,0.496,62.029,9901636689,2022_11_01_15_34_19
0.485,0.485,62.514,9901636689,2022_11_01_15_34_19
0.984,0.984,63.498000000000005,9901636689,2022_11_01_15_34_19
0.498,0.498,63.996,9901636689,2022_11_01_15_34_19
0.495,0.495,64.491,9901636689,2022_11_01_15_34_19
0.495,0.495,64.986,9901636689,2022_11_01_15_34_19
0.502,0.502,65.488,9901636689,2022_11_01_15_34_19
0.498,0.498,65.986,9901636689,2022_11_01_15_34_19
0.492,0.492,66.478,9901636689,2022_11_01_15_34_19
0.984,0.984,67.462,9901636689,2022_11_01_15_34_19
0.486,0.486,67.94800000000001,9901636689,2022_11_01_15_34_19
0.492,0.492,68.44,9901636689,2022_11_01_15_34_19
0.479,0.479,68.919,9901636689,2022_11_01_15_34_19
0.504,0.504,69.423,9901636689,2022_11_01_15_34_19
0.483,0.483,69.906,9901636689,2022_11_01_15_34_19
0.983,0.983,70.889,9901636689,2022_11_01_15_34_19
0.977,0.977,71.866,9901636689,2022_11_01_15_34_19
0.978,0.978,72.844,9901636689,2022_11_01_15_34_19
0.478,0.478,73.322,9901636689,2022_11_01_15_34_19
0.494,0.494,73.816,9901636689,2022_11_01_15_34_19
0.479,0.479,74.295,9901636689,2022_11_01_15_34_19
0.988,0.988,75.283,9901636689,2022_11_01_15_34_19
0.979,0.979,76.262,9901636689,2022_11_01_15_34_19
0.486,0.486,76.748,9901636689,2022_11_01_15_34_19
0.493,0.493,77.241,9901636689,2022_11_01_15_34_19
0.47,0.47,77.711,9901636689,2022_11_01_15_34_19
0.506,0.506,78.217,9901636689,2022_11_01_15_34_19
0.475,0.475,78.69200000000001,9901636689,2022_11_01_15_34_19
0.493,0.493,79.185,9901636689,2022_11_01_15_34_19
0.478,0.478,79.663,9901636689,2022_11_01_15_34_19
0.485,0.485,80.148,9901636689,2022_11_01_15_34_19
0.484,0.484,80.632,9901636689,2022_11_01_15_34_19
0.469,0.469,81.101,9901636689,2022_11_01_15_34_19
0.5,0.5,81.601,9901636689,2022_11_01_15_34_19
0.476,0.476,82.077,9901636689,2022_11_01_15_34_19
0.491,0.491,82.568,9901636689,2022_11_01_15_34_19
0.481,0.481,83.049,9901636689,2022_11_01_15_34_19
0.496,0.496,83.545,9901636689,2022_11_01_15_34_19
0.484,0.484,84.029,9901636689,2022_11_01_15_34_19
0.495,0.495,84.524,9901636689,2022_11_01_15_34_19
0.484,0.484,85.008,9901636689,2022_11_01_15_34_19
0.5,0.5,85.508,9901636689,2022_11_01_15_34_19
0.49,0.49,85.998,9901636689,2022_11_01_15_34_19
0.499,0.499,86.497,9901636689,2022_11_01_15_34_19
0.503,0.503,87,9901636689,2022_11_01_15_34_19
0.505,0.505,87.505,9901636689,2022_11_01_15_34_19
0.5,0.5,88.005,9901636689,2022_11_01_15_34_19
0.508,0.508,88.513,9901636689,2022_11_01_15_34_19
1.023,1.023,89.536,9901636689,2022_11_01_15_34_19
0.505,0.505,90.041,9901636689,2022_11_01_15_34_19
0.513,0.513,90.554,9901636689,2022_11_01_15_34_19
0.494,0.494,91.048,9901636689,2022_11_01_15_34_19
0.522,0.522,91.57000000000001,9901636689,2022_11_01_15_34_19
0.497,0.497,92.06700000000001,9901636689,2022_11_01_15_34_19
0.514,0.514,92.581,9901636689,2022_11_01_15_34_19
0.484,0.484,93.065,9901636689,2022_11_01_15_34_19
0.52,0.52,93.585,9901636689,2022_11_01_15_34_19
0.495,0.495,94.08,9901636689,2022_11_01_15_34_19
0.5,0.5,94.58,9901636689,2022_11_01_15_34_19
0.481,0.481,95.061,9901636689,2022_11_01_15_34_19
0.511,0.511,95.572,9901636689,2022_11_01_15_34_19
0.985,0.985,96.557,9901636689,2022_11_01_15_34_19
0.48,0.48,97.037,9901636689,2022_11_01_15_34_19
0.49,0.49,97.527,9901636689,2022_11_01_15_34_19
0.965,0.965,98.492,9901636689,2022_11_01_15_34_19
0.495,0.495,98.987,9901636689,2022_11_01_15_34_19
0.484,0.484,99.471,9901636689,2022_11_01_15_34_19
0.494,0.494,99.965,9901636689,2022_11_01_15_34_19
0.477,0.477,100.44200000000001,9901636689,2022_11_01_15_34_19
0.493,0.493,100.935,9901636689,2022_11_01_15_34_19
0.486,0.486,101.421,9901636689,2022_11_01_15_34_19
0.477,0.477,101.898,9901636689,2022_11_01_15_34_19
0.505,0.505,102.403,9901636689,2022_11_01_15_34_19
0.488,0.488,102.891,9901636689,2022_11_01_15_34_19
0.998,0.998,103.889,9901636689,2022_11_01_15_34_19
0.507,0.507,104.396,9901636689,2022_11_01_15_34_19
0.518,0.518,104.914,9901636689,2022_11_01_15_34_19
0.534,0.534,105.44800000000001,9901636689,2022_11_01_15_34_19
0.521,0.521,105.969,9901636689,2022_11_01_15_34_19
0.537,0.537,106.506,9901636689,2022_11_01_15_34_19
0.53,0.53,107.036,9901636689,2022_11_01_15_34_19
0.529,0.529,107.565,9901636689,2022_11_01_15_34_19
0.541,0.541,108.106,9901636689,2022_11_01_15_34_19
0.513,0.513,108.619,9901636689,2022_11_01_15_34_19
0.532,0.532,109.151,9901636689,2022_11_01_15_34_19
1.036,1.036,110.187,9901636689,2022_11_01_15_34_19
0.519,0.519,110.706,9901636689,2022_11_01_15_34_19
0.504,0.504,111.21000000000001,9901636689,2022_11_01_15_34_19
0.518,0.518,111.728,9901636689,2022_11_01_15_34_19
1.013,1.013,112.741,9901636689,2022_11_01_15_34_19
0.5,0.5,113.241,9901636689,2022_11_01_15_34_19
0.509,0.509,113.75,9901636689,2022_11_01_15_34_19
0.501,0.501,114.251,9901636689,2022_11_01_15_34_19
1.011,1.011,115.262,9901636689,2022_11_01_15_34_19
1.003,1.003,116.265,9901636689,2022_11_01_15_34_19
0.481,0.481,116.746,9901636689,2022_11_01_15_34_19
0.518,0.518,117.264,9901636689,2022_11_01_15_34_19
0.492,0.492,117.756,9901636689,2022_11_01_15_34_19
0.502,0.502,118.258,9901636689,2022_11_01_15_34_19
0.486,0.486,118.744,9901636689,2022_11_01_15_34_19
0.513,0.513,119.257,9901636689,2022_11_01_15_34_19
0.99,0.99,120.247,9901636689,2022_11_01_15_34_19
0.488,0.488,120.735,9901636689,2022_11_01_15_34_19
0.499,0.499,121.234,9901636689,2022_11_01_15_34_19
0.492,0.492,121.726,9901636689,2022_11_01_15_34_19
1.47,1.47,123.196,9901636689,2022_11_01_15_34_19
0.505,0.505,123.70100000000001,9901636689,2022_11_01_15_34_19
0.481,0.481,124.182,9901636689,2022_11_01_15_34_19
0.495,0.495,124.677,9901636689,2022_11_01_15_34_19
0.489,0.489,125.166,9901636689,2022_11_01_15_34_19
0.477,0.477,125.643,9901636689,2022_11_01_15_34_19
0.502,0.502,126.145,9901636689,2022_11_01_15_34_19
0.977,0.977,127.122,9901636689,2022_11_01_15_34_19
0.479,0.479,127.601,9901636689,2022_11_01_15_34_19
0.504,0.504,128.105,9901636689,2022_11_01_15_34_19
0.483,0.483,128.588,9901636689,2022_11_01_15_34_19
0.491,0.491,129.079,9901636689,2022_11_01_15_34_19
0.488,0.488,129.567,9901636689,2022_11_01_15_34_19
0.488,0.488,130.055,9901636689,2022_11_01_15_34_19
0.487,0.487,130.542,9901636689,2022_11_01_15_34_19
0.974,0.974,131.516,9901636689,2022_11_01_15_34_19
0.481,0.481,131.997,9901636689,2022_11_01_15_34_19
0.489,0.489,132.486,9901636689,2022_11_01_15_34_19
0.472,0.472,132.958,9901636689,2022_11_01_15_34_19
0.499,0.499,133.457,9901636689,2022_11_01_15_34_19
0.474,0.474,133.931,9901636689,2022_11_01_15_34_19
0.495,0.495,134.426,9901636689,2022_11_01_15_34_19
0.479,0.479,134.905,9901636689,2022_11_01_15_34_19
0.488,0.488,135.393,9901636689,2022_11_01_15_34_19
0.486,0.486,135.879,9901636689,2022_11_01_15_34_19
0.979,0.979,136.858,9901636689,2022_11_01_15_34_19
0.488,0.488,137.346,9901636689,2022_11_01_15_34_19
0.497,0.497,137.843,9901636689,2022_11_01_15_34_19
0.483,0.483,138.326,9901636689,2022_11_01_15_34_19
0.502,0.502,138.828,9901636689,2022_11_01_15_34_19
0.491,0.491,139.319,9901636689,2022_11_01_15_34_19
0.495,0.495,139.814,9901636689,2022_11_01_15_34_19
0.487,0.487,140.301,9901636689,2022_11_01_15_34_19
0.492,0.492,140.793,9901636689,2022_11_01_15_34_19
0.493,0.493,141.286,9901636689,2022_11_01_15_34_19
0.48,0.48,141.766,9901636689,2022_11_01_15_34_19
0.504,0.504,142.27,9901636689,2022_11_01_15_34_19
0.486,0.486,142.756,9901636689,2022_11_01_15_34_19
0.492,0.492,143.248,9901636689,2022_11_01_15_34_19
0.475,0.475,143.723,9901636689,2022_11_01_15_34_19
0.505,0.505,144.228,9901636689,2022_11_01_15_34_19
0.479,0.479,144.707,9901636689,2022_11_01_15_34_19
0.485,0.485,145.192,9901636689,2022_11_01_15_34_19
0.483,0.483,145.675,9901636689,2022_11_01_15_34_19
0.484,0.484,146.159,9901636689,2022_11_01_15_34_19
0.486,0.486,146.645,9901636689,2022_11_01_15_34_19
0.467,0.467,147.112,9901636689,2022_11_01_15_34_19
0.493,0.493,147.605,9901636689,2022_11_01_15_34_19
0.472,0.472,148.077,9901636689,2022_11_01_15_34_19
0.481,0.481,148.558,9901636689,2022_11_01_15_34_19
0.476,0.476,149.034,9901636689,2022_11_01_15_34_19
0.959,0.959,149.993,9901636689,2022_11_01_15_34_19
0.955,0.955,150.948,9901636689,2022_11_01_15_34_19
0.471,0.471,151.419,9901636689,2022_11_01_15_34_19
0.474,0.474,151.893,9901636689,2022_11_01_15_34_19
0.48,0.48,152.373,9901636689,2022_11_01_15_34_19
0.474,0.474,152.847,9901636689,2022_11_01_15_34_19
0.484,0.484,153.331,9901636689,2022_11_01_15_34_19
0.468,0.468,153.799,9901636689,2022_11_01_15_34_19
0.481,0.481,154.28,9901636689,2022_11_01_15_34_19
0.48,0.48,154.76,9901636689,2022_11_01_15_34_19
0.462,0.462,155.222,9901636689,2022_11_01_15_34_19
0.495,0.495,155.717,9901636689,2022_11_01_15_34_19
0.471,0.471,156.188,9901636689,2022_11_01_15_34_19
0.479,0.479,156.667,9901636689,2022_11_01_15_34_19
0.486,0.486,157.153,9901636689,2022_11_01_15_34_19
0.479,0.479,157.632,9901636689,2022_11_01_15_34_19
0.488,0.488,158.12,9901636689,2022_11_01_15_34_19
0.47,0.47,158.59,9901636689,2022_11_01_15_34_19
0.486,0.486,159.076,9901636689,2022_11_01_15_34_19
0.481,0.481,159.557,9901636689,2022_11_01_15_34_19
0.468,0.468,160.025,9901636689,2022_11_01_15_34_19
0.491,0.491,160.516,9901636689,2022_11_01_15_34_19
0.473,0.473,160.989,9901636689,2022_11_01_15_34_19
0.481,0.481,161.47,9901636689,2022_11_01_15_34_19
1.438,1.438,162.908,9901636689,2022_11_01_15_34_19
0.468,0.468,163.376,9901636689,2022_11_01_15_34_19
0.481,0.481,163.857,9901636689,2022_11_01_15_34_19
0.477,0.477,164.334,9901636689,2022_11_01_15_34_19
0.467,0.467,164.801,9901636689,2022_11_01_15_34_19
0.502,0.502,165.303,9901636689,2022_11_01_15_34_19
0.47,0.47,165.773,9901636689,2022_11_01_15_34_19
0.48,0.48,166.253,9901636689,2022_11_01_15_34_19
0.492,0.492,166.745,9901636689,2022_11_01_15_34_19
0.478,0.478,167.223,9901636689,2022_11_01_15_34_19
0.493,0.493,167.716,9901636689,2022_11_01_15_34_19
0.481,0.481,168.197,9901636689,2022_11_01_15_34_19
0.485,0.485,168.682,9901636689,2022_11_01_15_34_19
0.493,0.493,169.175,9901636689,2022_11_01_15_34_19
0.478,0.478,169.653,9901636689,2022_11_01_15_34_19
0.484,0.484,170.137,9901636689,2022_11_01_15_34_19
0.484,0.484,170.621,9901636689,2022_11_01_15_34_19
0.471,0.471,171.092,9901636689,2022_11_01_15_34_19
0.503,0.503,171.595,9901636689,2022_11_01_15_34_19
1.451,1.451,173.046,9901636689,2022_11_01_15_34_19
0.479,0.479,173.525,9901636689,2022_11_01_15_34_19
0.484,0.484,174.009,9901636689,2022_11_01_15_34_19
0.489,0.489,174.498,9901636689,2022_11_01_15_34_19
0.979,0.979,175.477,9901636689,2022_11_01_15_34_19
0.476,0.476,175.953,9901636689,2022_11_01_15_34_19
0.487,0.487,176.44,9901636689,2022_11_01_15_34_19
0.491,0.491,176.931,9901636689,2022_11_01_15_34_19
0.477,0.477,177.408,9901636689,2022_11_01_15_34_19
0.49,0.49,177.898,9901636689,2022_11_01_15_34_19
0.486,0.486,178.384,9901636689,2022_11_01_15_34_19
0.985,0.985,179.369,9901636689,2022_11_01_15_34_19
0.487,0.487,179.856,9901636689,2022_11_01_15_34_19
0.496,0.496,180.352,9901636689,2022_11_01_15_34_19
0.976,0.976,181.328,9901636689,2022_11_01_15_34_19
0.504,0.504,181.832,9901636689,2022_11_01_15_34_19
0.48,0.48,182.312,9901636689,2022_11_01_15_34_19
0.514,0.514,182.826,9901636689,2022_11_01_15_34_19
0.489,0.489,183.315,9901636689,2022_11_01_15_34_19
0.501,0.501,183.816,9901636689,2022_11_01_15_34_19
0.483,0.483,184.299,9901636689,2022_11_01_15_34_19
0.501,0.501,184.8,9901636689,2022_11_01_15_34_19
0.486,0.486,185.286,9901636689,2022_11_01_15_34_19
0.497,0.497,185.783,9901636689,2022_11_01_15_34_19
0.487,0.487,186.27,9901636689,2022_11_01_15_34_19
0.51,0.51,186.78,9901636689,2022_11_01_15_34_19
0.494,0.494,187.274,9901636689,2022_11_01_15_34_19
0.999,0.999,188.273,9901636689,2022_11_01_15_34_19
0.498,0.498,188.771,9901636689,2022_11_01_15_34_19
0.507,0.507,189.278,9901636689,2022_11_01_15_34_19
0.491,0.491,189.769,9901636689,2022_11_01_15_34_19
0.52,0.52,190.289,9901636689,2022_11_01_15_34_19
0.495,0.495,190.784,9901636689,2022_11_01_15_34_19
0.497,0.497,191.281,9901636689,2022_11_01_15_34_19
0.494,0.494,191.775,9901636689,2022_11_01_15_34_19
0.494,0.494,192.269,9901636689,2022_11_01_15_34_19
0.499,0.499,192.768,9901636689,2022_11_01_15_34_19
0.489,0.489,193.257,9901636689,2022_11_01_15_34_19
0.492,0.492,193.749,9901636689,2022_11_01_15_34_19
0.498,0.498,194.24699999999999,9901636689,2022_11_01_15_34_19
0.98,0.98,195.227,9901636689,2022_11_01_15_34_19
0.475,0.475,195.702,9901636689,2022_11_01_15_34_19
0.502,0.502,196.204,9901636689,2022_11_01_15_34_19
0.479,0.479,196.683,9901636689,2022_11_01_15_34_19
0.483,0.483,197.166,9901636689,2022_11_01_15_34_19
0.488,0.488,197.654,9901636689,2022_11_01_15_34_19
0.982,0.982,198.636,9901636689,2022_11_01_15_34_19
0.474,0.474,199.10999999999999,9901636689,2022_11_01_15_34_19
0.497,0.497,199.607,9901636689,2022_11_01_15_34_19
0.48,0.48,200.087,9901636689,2022_11_01_15_34_19
0.969,0.969,201.056,9901636689,2022_11_01_15_34_19
0.482,0.482,201.538,9901636689,2022_11_01_15_34_19
0.488,0.488,202.026,9901636689,2022_11_01_15_34_19
0.473,0.473,202.499,9901636689,2022_11_01_15_34_19
0.488,0.488,202.987,9901636689,2022_11_01_15_34_19
0.479,0.479,203.466,9901636689,2022_11_01_15_34_19
0.474,0.474,203.94,9901636689,2022_11_01_15_34_19
0.502,0.502,204.442,9901636689,2022_11_01_15_34_19
0.471,0.471,204.913,9901636689,2022_11_01_15_34_19
0.481,0.481,205.394,9901636689,2022_11_01_15_34_19
0.471,0.471,205.865,9901636689,2022_11_01_15_34_19
0.478,0.478,206.343,9901636689,2022_11_01_15_34_19
0.492,0.492,206.835,9901636689,2022_11_01_15_34_19
0.468,0.468,207.303,9901636689,2022_11_01_15_34_19
0.485,0.485,207.788,9901636689,2022_11_01_15_34_19
0.477,0.477,208.265,9901636689,2022_11_01_15_34_19
0.468,0.468,208.733,9901636689,2022_11_01_15_34_19
0.499,0.499,209.232,9901636689,2022_11_01_15_34_19
0.471,0.471,209.703,9901636689,2022_11_01_15_34_19
0.476,0.476,210.179,9901636689,2022_11_01_15_34_19
0.486,0.486,210.665,9901636689,2022_11_01_15_34_19
0.474,0.474,211.139,9901636689,2022_11_01_15_34_19
0.487,0.487,211.626,9901636689,2022_11_01_15_34_19
0.468,0.468,212.094,9901636689,2022_11_01_15_34_19
0.956,0.956,213.05,9901636689,2022_11_01_15_34_19
0.457,0.457,213.507,9901636689,2022_11_01_15_34_19
0.486,0.486,213.993,9901636689,2022_11_01_15_34_19
0.47,0.47,214.463,9901636689,2022_11_01_15_34_19
0.456,0.456,214.919,9901636689,2022_11_01_15_34_19
0.485,0.485,215.404,9901636689,2022_11_01_15_34_19
0.463,0.463,215.867,9901636689,2022_11_01_15_34_19
0.462,0.462,216.329,9901636689,2022_11_01_15_34_19
0.471,0.471,216.8,9901636689,2022_11_01_15_34_19
0.461,0.461,217.261,9901636689,2022_11_01_15_34_19
0.93,0.93,218.191,9901636689,2022_11_01_15_34_19
0.458,0.458,218.649,9901636689,2022_11_01_15_34_19
0.464,0.464,219.113,9901636689,2022_11_01_15_34_19
0.464,0.464,219.577,9901636689,2022_11_01_15_34_19
0.462,0.462,220.039,9901636689,2022_11_01_15_34_19
0.469,0.469,220.508,9901636689,2022_11_01_15_34_19
0.457,0.457,220.965,9901636689,2022_11_01_15_34_19
0.464,0.464,221.429,9901636689,2022_11_01_15_34_19
0.473,0.473,221.902,9901636689,2022_11_01_15_34_19
0.453,0.453,222.355,9901636689,2022_11_01_15_34_19
0.463,0.463,222.818,9901636689,2022_11_01_15_34_19
0.473,0.473,223.291,9901636689,2022_11_01_15_34_19
0.459,0.459,223.75,9901636689,2022_11_01_15_34_19
0.461,0.461,224.211,9901636689,2022_11_01_15_34_19
0.469,0.469,224.68,9901636689,2022_11_01_15_34_19
0.46,0.46,225.14,9901636689,2022_11_01_15_34_19
0.462,0.462,225.602,9901636689,2022_11_01_15_34_19
0.472,0.472,226.074,9901636689,2022_11_01_15_34_19
0.458,0.458,226.532,9901636689,2022_11_01_15_34_19
0.462,0.462,226.994,9901636689,2022_11_01_15_34_19
0.468,0.468,227.462,9901636689,2022_11_01_15_34_19
0.453,0.453,227.915,9901636689,2022_11_01_15_34_19
0.926,0.926,228.841,9901636689,2022_11_01_15_34_19
0.45,0.45,229.291,9901636689,2022_11_01_15_34_19
0.443,0.443,229.734,9901636689,2022_11_01_15_34_19
0.921,0.921,230.655,9901636689,2022_11_01_15_34_19
0.689,0.689,231.344,9901636689,2022_11_01_15_34_19
1.142,1.142,232.486,9901636689,2022_11_01_15_34_19
0.465,0.465,232.951,9901636689,2022_11_01_15_34_19
0.449,0.449,233.4,9901636689,2022_11_01_15_34_19
0.928,0.928,234.328,9901636689,2022_11_01_15_34_19
0.453,0.453,234.781,9901636689,2022_11_01_15_34_19
0.466,0.466,235.24699999999999,9901636689,2022_11_01_15_34_19
0.462,0.462,235.709,9901636689,2022_11_01_15_34_19
0.454,0.454,236.163,9901636689,2022_11_01_15_34_19
0.932,0.932,237.095,9901636689,2022_11_01_15_34_19
0.456,0.456,237.551,9901636689,2022_11_01_15_34_19
0.465,0.465,238.016,9901636689,2022_11_01_15_34_19
0.47,0.47,238.486,9901636689,2022_11_01_15_34_19
0.454,0.454,238.94,9901636689,2022_11_01_15_34_19
0.468,0.468,239.408,9901636689,2022_11_01_15_34_19
0.463,0.463,239.871,9901636689,2022_11_01_15_34_19
0.455,0.455,240.326,9901636689,2022_11_01_15_34_19
0.474,0.474,240.8,9901636689,2022_11_01_15_34_19
0.456,0.456,241.256,9901636689,2022_11_01_15_34_19
0.448,0.448,241.704,9901636689,2022_11_01_15_34_19
0.479,0.479,242.183,9901636689,2022_11_01_15_34_19
0.449,0.449,242.632,9901636689,2022_11_01_15_34_19
0.449,0.449,243.081,9901636689,2022_11_01_15_34_19
0.474,0.474,243.555,9901636689,2022_11_01_15_34_19
0.449,0.449,244.004,9901636689,2022_11_01_15_34_19
0.444,0.444,244.448,9901636689,2022_11_01_15_34_19
0.463,0.463,244.911,9901636689,2022_11_01_15_34_19
0.44,0.44,245.351,9901636689,2022_11_01_15_34_19
0.453,0.453,245.804,9901636689,2022_11_01_15_34_19
0.46,0.46,246.264,9901636689,2022_11_01_15_34_19
0.446,0.446,246.71,9901636689,2022_11_01_15_34_19
0.443,0.443,247.153,9901636689,2022_11_01_15_34_19
0.457,0.457,247.61,9901636689,2022_11_01_15_34_19
0.45,0.45,248.06,9901636689,2022_11_01_15_34_19
0.445,0.445,248.505,9901636689,2022_11_01_15_34_19
0.458,0.458,248.963,9901636689,2022_11_01_15_34_19
0.452,0.452,249.415,9901636689,2022_11_01_15_34_19
0.449,0.449,249.864,9901636689,2022_11_01_15_34_19
0.461,0.461,250.325,9901636689,2022_11_01_15_34_19
0.454,0.454,250.779,9901636689,2022_11_01_15_34_19
0.454,0.454,251.233,9901636689,2022_11_01_15_34_19
0.463,0.463,251.696,9901636689,2022_11_01_15_34_19
0.453,0.453,252.149,9901636689,2022_11_01_15_34_19
0.453,0.453,252.602,9901636689,2022_11_01_15_34_19
0.472,0.472,253.074,9901636689,2022_11_01_15_34_19
0.454,0.454,253.528,9901636689,2022_11_01_15_34_19
0.449,0.449,253.977,9901636689,2022_11_01_15_34_19
0.474,0.474,254.451,9901636689,2022_11_01_15_34_19
0.456,0.456,254.907,9901636689,2022_11_01_15_34_19
0.442,0.442,255.349,9901636689,2022_11_01_15_34_19
0.471,0.471,255.82,9901636689,2022_11_01_15_34_19
