time,rr,time_sec,key,time_created
0.915,0.915,0.915,9989031579,2022_11_16_07_47_53
0.37,0.37,1.2850000000000001,9989031579,2022_11_16_07_47_53
0.546,0.546,1.831,9989031579,2022_11_16_07_47_53
0.523,0.523,2.354,9989031579,2022_11_16_07_47_53
1.512,1.512,3.866,9989031579,2022_11_16_07_47_53
0.65,0.65,4.516,9989031579,2022_11_16_07_47_53
0.447,0.447,4.963,9989031579,2022_11_16_07_47_53
1.168,1.168,6.131,9989031579,2022_11_16_07_47_53
0.533,0.533,6.664,9989031579,2022_11_16_07_47_53
0.516,0.516,7.18,9989031579,2022_11_16_07_47_53
0.524,0.524,7.704,9989031579,2022_11_16_07_47_53
0.533,0.533,8.237,9989031579,2022_11_16_07_47_53
0.503,0.503,8.74,9989031579,2022_11_16_07_47_53
0.536,0.536,9.276,9989031579,2022_11_16_07_47_53
1.016,1.016,10.292,9989031579,2022_11_16_07_47_53
0.503,0.503,10.795,9989031579,2022_11_16_07_47_53
0.51,0.51,11.305,9989031579,2022_11_16_07_47_53
0.51,0.51,11.815,9989031579,2022_11_16_07_47_53
0.5,0.5,12.315,9989031579,2022_11_16_07_47_53
0.504,0.504,12.819,9989031579,2022_11_16_07_47_53
0.361,0.361,13.18,9989031579,2022_11_16_07_47_53
0.411,0.411,13.591000000000001,9989031579,2022_11_16_07_47_53
1.179,1.179,14.77,9989031579,2022_11_16_07_47_53
0.912,0.912,15.682,9989031579,2022_11_16_07_47_53
0.531,0.531,16.213,9989031579,2022_11_16_07_47_53
0.493,0.493,16.706,9989031579,2022_11_16_07_47_53
0.457,0.457,17.163,9989031579,2022_11_16_07_47_53
0.497,0.497,17.66,9989031579,2022_11_16_07_47_53
0.469,0.469,18.129,9989031579,2022_11_16_07_47_53
0.942,0.942,19.071,9989031579,2022_11_16_07_47_53
0.477,0.477,19.548000000000002,9989031579,2022_11_16_07_47_53
0.615,0.615,20.163,9989031579,2022_11_16_07_47_53
0.312,0.312,20.475,9989031579,2022_11_16_07_47_53
0.315,0.315,20.79,9989031579,2022_11_16_07_47_53
0.443,0.443,21.233,9989031579,2022_11_16_07_47_53
0.37,0.37,21.603,9989031579,2022_11_16_07_47_53
0.271,0.271,21.874,9989031579,2022_11_16_07_47_53
0.653,0.653,22.527,9989031579,2022_11_16_07_47_53
0.302,0.302,22.829,9989031579,2022_11_16_07_47_53
0.766,0.766,23.595,9989031579,2022_11_16_07_47_53
0.509,0.509,24.104,9989031579,2022_11_16_07_47_53
1.086,1.086,25.19,9989031579,2022_11_16_07_47_53
0.476,0.476,25.666,9989031579,2022_11_16_07_47_53
0.472,0.472,26.138,9989031579,2022_11_16_07_47_53
0.479,0.479,26.617,9989031579,2022_11_16_07_47_53
0.486,0.486,27.103,9989031579,2022_11_16_07_47_53
0.475,0.475,27.578,9989031579,2022_11_16_07_47_53
0.966,0.966,28.544,9989031579,2022_11_16_07_47_53
0.686,0.686,29.23,9989031579,2022_11_16_07_47_53
0.291,0.291,29.521,9989031579,2022_11_16_07_47_53
0.493,0.493,30.014,9989031579,2022_11_16_07_47_53
0.497,0.497,30.511,9989031579,2022_11_16_07_47_53
