time,rr,time_sec,key,time_created
0.278,0.278,0.278,9654306114,2022_09_22_06_17_30
1.297,1.297,1.575,9654306114,2022_09_22_06_17_30
1.552,1.552,3.127,9654306114,2022_09_22_06_17_30
0.316,0.316,3.443,9654306114,2022_09_22_06_17_30
0.521,0.521,3.964,9654306114,2022_09_22_06_17_30
0.452,0.452,4.416,9654306114,2022_09_22_06_17_30
0.64,0.64,5.056,9654306114,2022_09_22_06_17_30
0.314,0.314,5.37,9654306114,2022_09_22_06_17_30
0.327,0.327,5.697,9654306114,2022_09_22_06_17_30
0.333,0.333,6.03,9654306114,2022_09_22_06_17_30
0.324,0.324,6.354,9654306114,2022_09_22_06_17_30
0.344,0.344,6.698,9654306114,2022_09_22_06_17_30
0.661,0.661,7.359,9654306114,2022_09_22_06_17_30
0.665,0.665,8.024000000000001,9654306114,2022_09_22_06_17_30
0.327,0.327,8.351,9654306114,2022_09_22_06_17_30
0.33,0.33,8.681000000000001,9654306114,2022_09_22_06_17_30
0.329,0.329,9.01,9654306114,2022_09_22_06_17_30
0.327,0.327,9.337,9654306114,2022_09_22_06_17_30
0.985,0.985,10.322000000000001,9654306114,2022_09_22_06_17_30
0.667,0.667,10.989,9654306114,2022_09_22_06_17_30
2.028,2.028,13.017,9654306114,2022_09_22_06_17_30
0.695,0.695,13.712,9654306114,2022_09_22_06_17_30
0.336,0.336,14.048,9654306114,2022_09_22_06_17_30
0.309,0.309,14.357,9654306114,2022_09_22_06_17_30
0.344,0.344,14.701,9654306114,2022_09_22_06_17_30
0.654,0.654,15.355,9654306114,2022_09_22_06_17_30
0.309,0.309,15.664,9654306114,2022_09_22_06_17_30
0.342,0.342,16.006,9654306114,2022_09_22_06_17_30
0.335,0.335,16.341,9654306114,2022_09_22_06_17_30
0.666,0.666,17.007,9654306114,2022_09_22_06_17_30
0.353,0.353,17.36,9654306114,2022_09_22_06_17_30
0.339,0.339,17.699,9654306114,2022_09_22_06_17_30
0.322,0.322,18.021,9654306114,2022_09_22_06_17_30
0.344,0.344,18.365000000000002,9654306114,2022_09_22_06_17_30
0.33,0.33,18.695,9654306114,2022_09_22_06_17_30
0.349,0.349,19.044,9654306114,2022_09_22_06_17_30
0.357,0.357,19.401,9654306114,2022_09_22_06_17_30
0.356,0.356,19.757,9654306114,2022_09_22_06_17_30
0.367,0.367,20.124,9654306114,2022_09_22_06_17_30
