time,rr,time_sec,key,time_created
0.938,0.938,0.938,7620277151,2021_10_07_15_29_56
0.891,0.891,1.829,7620277151,2021_10_07_15_29_56
0.864,0.864,2.693,7620277151,2021_10_07_15_29_56
0.828,0.828,3.521,7620277151,2021_10_07_15_29_56
0.832,0.832,4.353,7620277151,2021_10_07_15_29_56
0.824,0.824,5.177,7620277151,2021_10_07_15_29_56
0.774,0.774,5.951,7620277151,2021_10_07_15_29_56
0.783,0.783,6.734,7620277151,2021_10_07_15_29_56
0.771,0.771,7.505,7620277151,2021_10_07_15_29_56
0.75,0.75,8.254999999999999,7620277151,2021_10_07_15_29_56
0.735,0.735,8.99,7620277151,2021_10_07_15_29_56
0.729,0.729,9.719,7620277151,2021_10_07_15_29_56
0.748,0.748,10.467,7620277151,2021_10_07_15_29_56
0.738,0.738,11.205,7620277151,2021_10_07_15_29_56
0.716,0.716,11.921,7620277151,2021_10_07_15_29_56
0.701,0.701,12.622,7620277151,2021_10_07_15_29_56
0.69,0.69,13.312,7620277151,2021_10_07_15_29_56
0.677,0.677,13.988999999999999,7620277151,2021_10_07_15_29_56
0.681,0.681,14.67,7620277151,2021_10_07_15_29_56
0.659,0.659,15.329,7620277151,2021_10_07_15_29_56
0.662,0.662,15.991,7620277151,2021_10_07_15_29_56
0.657,0.657,16.648,7620277151,2021_10_07_15_29_56
0.631,0.631,17.279,7620277151,2021_10_07_15_29_56
0.646,0.646,17.925,7620277151,2021_10_07_15_29_56
0.643,0.643,18.568,7620277151,2021_10_07_15_29_56
0.631,0.631,19.199,7620277151,2021_10_07_15_29_56
0.627,0.627,19.826,7620277151,2021_10_07_15_29_56
0.608,0.608,20.434,7620277151,2021_10_07_15_29_56
0.634,0.634,21.068,7620277151,2021_10_07_15_29_56
0.604,0.604,21.672,7620277151,2021_10_07_15_29_56
0.583,0.583,22.255,7620277151,2021_10_07_15_29_56
0.588,0.588,22.843,7620277151,2021_10_07_15_29_56
0.609,0.609,23.451999999999998,7620277151,2021_10_07_15_29_56
0.59,0.59,24.042,7620277151,2021_10_07_15_29_56
0.582,0.582,24.624,7620277151,2021_10_07_15_29_56
0.586,0.586,25.21,7620277151,2021_10_07_15_29_56
0.577,0.577,25.787,7620277151,2021_10_07_15_29_56
0.562,0.562,26.349,7620277151,2021_10_07_15_29_56
0.573,0.573,26.922,7620277151,2021_10_07_15_29_56
0.567,0.567,27.489,7620277151,2021_10_07_15_29_56
0.539,0.539,28.028,7620277151,2021_10_07_15_29_56
0.572,0.572,28.6,7620277151,2021_10_07_15_29_56
0.55,0.55,29.15,7620277151,2021_10_07_15_29_56
0.551,0.551,29.701,7620277151,2021_10_07_15_29_56
0.551,0.551,30.252,7620277151,2021_10_07_15_29_56
0.519,0.519,30.771,7620277151,2021_10_07_15_29_56
0.539,0.539,31.31,7620277151,2021_10_07_15_29_56
1.072,1.072,32.382,7620277151,2021_10_07_15_29_56
0.532,0.532,32.914,7620277151,2021_10_07_15_29_56
0.51,0.51,33.424,7620277151,2021_10_07_15_29_56
1.044,1.044,34.468,7620277151,2021_10_07_15_29_56
0.528,0.528,34.996,7620277151,2021_10_07_15_29_56
0.5,0.5,35.496,7620277151,2021_10_07_15_29_56
0.519,0.519,36.015,7620277151,2021_10_07_15_29_56
0.5,0.5,36.515,7620277151,2021_10_07_15_29_56
0.515,0.515,37.03,7620277151,2021_10_07_15_29_56
0.487,0.487,37.517,7620277151,2021_10_07_15_29_56
0.518,0.518,38.035,7620277151,2021_10_07_15_29_56
0.501,0.501,38.536,7620277151,2021_10_07_15_29_56
0.496,0.496,39.032,7620277151,2021_10_07_15_29_56
0.481,0.481,39.513,7620277151,2021_10_07_15_29_56
0.498,0.498,40.011,7620277151,2021_10_07_15_29_56
0.497,0.497,40.508,7620277151,2021_10_07_15_29_56
0.486,0.486,40.994,7620277151,2021_10_07_15_29_56
0.513,0.513,41.507,7620277151,2021_10_07_15_29_56
0.993,0.993,42.5,7620277151,2021_10_07_15_29_56
0.475,0.475,42.975,7620277151,2021_10_07_15_29_56
0.504,0.504,43.479,7620277151,2021_10_07_15_29_56
0.479,0.479,43.958,7620277151,2021_10_07_15_29_56
0.477,0.477,44.435,7620277151,2021_10_07_15_29_56
0.502,0.502,44.937,7620277151,2021_10_07_15_29_56
0.482,0.482,45.419,7620277151,2021_10_07_15_29_56
0.499,0.499,45.918,7620277151,2021_10_07_15_29_56
0.475,0.475,46.393,7620277151,2021_10_07_15_29_56
0.485,0.485,46.878,7620277151,2021_10_07_15_29_56
0.49,0.49,47.368,7620277151,2021_10_07_15_29_56
0.472,0.472,47.84,7620277151,2021_10_07_15_29_56
0.49,0.49,48.33,7620277151,2021_10_07_15_29_56
0.483,0.483,48.813,7620277151,2021_10_07_15_29_56
0.477,0.477,49.29,7620277151,2021_10_07_15_29_56
0.495,0.495,49.785,7620277151,2021_10_07_15_29_56
0.472,0.472,50.257,7620277151,2021_10_07_15_29_56
0.478,0.478,50.735,7620277151,2021_10_07_15_29_56
0.502,0.502,51.237,7620277151,2021_10_07_15_29_56
0.468,0.468,51.705,7620277151,2021_10_07_15_29_56
0.977,0.977,52.682,7620277151,2021_10_07_15_29_56
0.474,0.474,53.156,7620277151,2021_10_07_15_29_56
0.491,0.491,53.647,7620277151,2021_10_07_15_29_56
0.486,0.486,54.133,7620277151,2021_10_07_15_29_56
0.972,0.972,55.105,7620277151,2021_10_07_15_29_56
0.468,0.468,55.573,7620277151,2021_10_07_15_29_56
