time,rr,time_sec,key,time_created
0.779,0.779,0.779,9674457461,2022_09_25_07_01_26
0.503,0.503,1.282,9674457461,2022_09_25_07_01_26
0.78,0.78,2.0620000000000003,9674457461,2022_09_25_07_01_26
0.736,0.736,2.798,9674457461,2022_09_25_07_01_26
1.41,1.41,4.208,9674457461,2022_09_25_07_01_26
0.682,0.682,4.89,9674457461,2022_09_25_07_01_26
0.664,0.664,5.554,9674457461,2022_09_25_07_01_26
0.665,0.665,6.219,9674457461,2022_09_25_07_01_26
0.654,0.654,6.873,9674457461,2022_09_25_07_01_26
0.648,0.648,7.521,9674457461,2022_09_25_07_01_26
0.396,0.396,7.917,9674457461,2022_09_25_07_01_26
1.458,1.458,9.375,9674457461,2022_09_25_07_01_26
0.632,0.632,10.007,9674457461,2022_09_25_07_01_26
0.609,0.609,10.616,9674457461,2022_09_25_07_01_26
0.62,0.62,11.236,9674457461,2022_09_25_07_01_26
0.61,0.61,11.846,9674457461,2022_09_25_07_01_26
0.599,0.599,12.445,9674457461,2022_09_25_07_01_26
0.591,0.591,13.036,9674457461,2022_09_25_07_01_26
0.595,0.595,13.631,9674457461,2022_09_25_07_01_26
0.595,0.595,14.225999999999999,9674457461,2022_09_25_07_01_26
0.596,0.596,14.822,9674457461,2022_09_25_07_01_26
0.591,0.591,15.413,9674457461,2022_09_25_07_01_26
1.178,1.178,16.591,9674457461,2022_09_25_07_01_26
0.585,0.585,17.176,9674457461,2022_09_25_07_01_26
0.601,0.601,17.777,9674457461,2022_09_25_07_01_26
0.59,0.59,18.367,9674457461,2022_09_25_07_01_26
0.58,0.58,18.947,9674457461,2022_09_25_07_01_26
0.581,0.581,19.528,9674457461,2022_09_25_07_01_26
0.59,0.59,20.118,9674457461,2022_09_25_07_01_26
0.591,0.591,20.709,9674457461,2022_09_25_07_01_26
0.58,0.58,21.288999999999998,9674457461,2022_09_25_07_01_26
0.585,0.585,21.874,9674457461,2022_09_25_07_01_26
0.597,0.597,22.471,9674457461,2022_09_25_07_01_26
0.587,0.587,23.058,9674457461,2022_09_25_07_01_26
0.574,0.574,23.631999999999998,9674457461,2022_09_25_07_01_26
0.576,0.576,24.208,9674457461,2022_09_25_07_01_26
0.594,0.594,24.802,9674457461,2022_09_25_07_01_26
0.584,0.584,25.386,9674457461,2022_09_25_07_01_26
0.562,0.562,25.948,9674457461,2022_09_25_07_01_26
0.58,0.58,26.528,9674457461,2022_09_25_07_01_26
0.584,0.584,27.112,9674457461,2022_09_25_07_01_26
0.571,0.571,27.683,9674457461,2022_09_25_07_01_26
1.12,1.12,28.803,9674457461,2022_09_25_07_01_26
0.573,0.573,29.375999999999998,9674457461,2022_09_25_07_01_26
1.113,1.113,30.489,9674457461,2022_09_25_07_01_26
0.563,0.563,31.052,9674457461,2022_09_25_07_01_26
0.546,0.546,31.598,9674457461,2022_09_25_07_01_26
0.553,0.553,32.150999999999996,9674457461,2022_09_25_07_01_26
0.553,0.553,32.704,9674457461,2022_09_25_07_01_26
0.538,0.538,33.242,9674457461,2022_09_25_07_01_26
0.554,0.554,33.796,9674457461,2022_09_25_07_01_26
0.544,0.544,34.339999999999996,9674457461,2022_09_25_07_01_26
0.536,0.536,34.876,9674457461,2022_09_25_07_01_26
0.554,0.554,35.43,9674457461,2022_09_25_07_01_26
1.068,1.068,36.498,9674457461,2022_09_25_07_01_26
0.549,0.549,37.047,9674457461,2022_09_25_07_01_26
0.527,0.527,37.574,9674457461,2022_09_25_07_01_26
0.546,0.546,38.12,9674457461,2022_09_25_07_01_26
1.067,1.067,39.187,9674457461,2022_09_25_07_01_26
0.539,0.539,39.726,9674457461,2022_09_25_07_01_26
0.529,0.529,40.255,9674457461,2022_09_25_07_01_26
0.54,0.54,40.795,9674457461,2022_09_25_07_01_26
0.512,0.512,41.307,9674457461,2022_09_25_07_01_26
0.543,0.543,41.85,9674457461,2022_09_25_07_01_26
0.531,0.531,42.381,9674457461,2022_09_25_07_01_26
0.521,0.521,42.902,9674457461,2022_09_25_07_01_26
0.535,0.535,43.437,9674457461,2022_09_25_07_01_26
0.519,0.519,43.956,9674457461,2022_09_25_07_01_26
0.527,0.527,44.483,9674457461,2022_09_25_07_01_26
0.531,0.531,45.014,9674457461,2022_09_25_07_01_26
0.516,0.516,45.53,9674457461,2022_09_25_07_01_26
0.525,0.525,46.055,9674457461,2022_09_25_07_01_26
1.04,1.04,47.095,9674457461,2022_09_25_07_01_26
0.526,0.526,47.621,9674457461,2022_09_25_07_01_26
0.516,0.516,48.137,9674457461,2022_09_25_07_01_26
0.522,0.522,48.659,9674457461,2022_09_25_07_01_26
0.502,0.502,49.161,9674457461,2022_09_25_07_01_26
0.522,0.522,49.683,9674457461,2022_09_25_07_01_26
0.519,0.519,50.202,9674457461,2022_09_25_07_01_26
0.509,0.509,50.711,9674457461,2022_09_25_07_01_26
0.519,0.519,51.23,9674457461,2022_09_25_07_01_26
0.507,0.507,51.737,9674457461,2022_09_25_07_01_26
0.518,0.518,52.255,9674457461,2022_09_25_07_01_26
0.491,0.491,52.746,9674457461,2022_09_25_07_01_26
0.512,0.512,53.258,9674457461,2022_09_25_07_01_26
1.003,1.003,54.261,9674457461,2022_09_25_07_01_26
0.498,0.498,54.759,9674457461,2022_09_25_07_01_26
0.507,0.507,55.266,9674457461,2022_09_25_07_01_26
0.49,0.49,55.756,9674457461,2022_09_25_07_01_26
0.51,0.51,56.266,9674457461,2022_09_25_07_01_26
1.994,1.994,58.26,9674457461,2022_09_25_07_01_26
0.983,0.983,59.243,9674457461,2022_09_25_07_01_26
0.483,0.483,59.726,9674457461,2022_09_25_07_01_26
0.491,0.491,60.217,9674457461,2022_09_25_07_01_26
0.48,0.48,60.697,9674457461,2022_09_25_07_01_26
0.483,0.483,61.18,9674457461,2022_09_25_07_01_26
0.973,0.973,62.153,9674457461,2022_09_25_07_01_26
0.488,0.488,62.641,9674457461,2022_09_25_07_01_26
0.471,0.471,63.112,9674457461,2022_09_25_07_01_26
0.965,0.965,64.077,9674457461,2022_09_25_07_01_26
0.482,0.482,64.559,9674457461,2022_09_25_07_01_26
0.473,0.473,65.032,9674457461,2022_09_25_07_01_26
0.482,0.482,65.514,9674457461,2022_09_25_07_01_26
0.479,0.479,65.993,9674457461,2022_09_25_07_01_26
0.464,0.464,66.457,9674457461,2022_09_25_07_01_26
0.492,0.492,66.949,9674457461,2022_09_25_07_01_26
0.639,0.639,67.588,9674457461,2022_09_25_07_01_26
0.309,0.309,67.897,9674457461,2022_09_25_07_01_26
0.477,0.477,68.374,9674457461,2022_09_25_07_01_26
0.479,0.479,68.853,9674457461,2022_09_25_07_01_26
0.476,0.476,69.329,9674457461,2022_09_25_07_01_26
0.472,0.472,69.801,9674457461,2022_09_25_07_01_26
0.486,0.486,70.287,9674457461,2022_09_25_07_01_26
0.475,0.475,70.762,9674457461,2022_09_25_07_01_26
0.473,0.473,71.235,9674457461,2022_09_25_07_01_26
0.487,0.487,71.722,9674457461,2022_09_25_07_01_26
0.474,0.474,72.196,9674457461,2022_09_25_07_01_26
0.48,0.48,72.676,9674457461,2022_09_25_07_01_26
0.465,0.465,73.141,9674457461,2022_09_25_07_01_26
0.479,0.479,73.62,9674457461,2022_09_25_07_01_26
0.47,0.47,74.09,9674457461,2022_09_25_07_01_26
1.902,1.902,75.992,9674457461,2022_09_25_07_01_26
0.383,0.383,76.375,9674457461,2022_09_25_07_01_26
0.563,0.563,76.938,9674457461,2022_09_25_07_01_26
0.935,0.935,77.873,9674457461,2022_09_25_07_01_26
0.998,0.998,78.871,9674457461,2022_09_25_07_01_26
0.424,0.424,79.295,9674457461,2022_09_25_07_01_26
0.807,0.807,80.102,9674457461,2022_09_25_07_01_26
0.481,0.481,80.583,9674457461,2022_09_25_07_01_26
0.604,0.604,81.187,9674457461,2022_09_25_07_01_26
0.737,0.737,81.924,9674457461,2022_09_25_07_01_26
3.027,3.027,84.951,9674457461,2022_09_25_07_01_26
0.468,0.468,85.419,9674457461,2022_09_25_07_01_26
0.476,0.476,85.895,9674457461,2022_09_25_07_01_26
0.953,0.953,86.848,9674457461,2022_09_25_07_01_26
0.938,0.938,87.786,9674457461,2022_09_25_07_01_26
0.473,0.473,88.259,9674457461,2022_09_25_07_01_26
0.265,0.265,88.524,9674457461,2022_09_25_07_01_26
0.676,0.676,89.2,9674457461,2022_09_25_07_01_26
0.468,0.468,89.668,9674457461,2022_09_25_07_01_26
1.405,1.405,91.073,9674457461,2022_09_25_07_01_26
0.471,0.471,91.544,9674457461,2022_09_25_07_01_26
0.471,0.471,92.015,9674457461,2022_09_25_07_01_26
0.464,0.464,92.479,9674457461,2022_09_25_07_01_26
0.473,0.473,92.952,9674457461,2022_09_25_07_01_26
0.463,0.463,93.415,9674457461,2022_09_25_07_01_26
0.945,0.945,94.36,9674457461,2022_09_25_07_01_26
0.459,0.459,94.819,9674457461,2022_09_25_07_01_26
1.882,1.882,96.701,9674457461,2022_09_25_07_01_26
0.465,0.465,97.166,9674457461,2022_09_25_07_01_26
0.327,0.327,97.493,9674457461,2022_09_25_07_01_26
0.779,0.779,98.272,9674457461,2022_09_25_07_01_26
0.545,0.545,98.817,9674457461,2022_09_25_07_01_26
0.699,0.699,99.516,9674457461,2022_09_25_07_01_26
0.485,0.485,100.001,9674457461,2022_09_25_07_01_26
0.47,0.47,100.471,9674457461,2022_09_25_07_01_26
0.953,0.953,101.424,9674457461,2022_09_25_07_01_26
0.479,0.479,101.903,9674457461,2022_09_25_07_01_26
0.485,0.485,102.388,9674457461,2022_09_25_07_01_26
0.96,0.96,103.348,9674457461,2022_09_25_07_01_26
0.472,0.472,103.82,9674457461,2022_09_25_07_01_26
0.478,0.478,104.298,9674457461,2022_09_25_07_01_26
0.47,0.47,104.768,9674457461,2022_09_25_07_01_26
0.479,0.479,105.247,9674457461,2022_09_25_07_01_26
0.476,0.476,105.723,9674457461,2022_09_25_07_01_26
0.466,0.466,106.189,9674457461,2022_09_25_07_01_26
0.495,0.495,106.684,9674457461,2022_09_25_07_01_26
0.471,0.471,107.155,9674457461,2022_09_25_07_01_26
0.475,0.475,107.63,9674457461,2022_09_25_07_01_26
0.477,0.477,108.107,9674457461,2022_09_25_07_01_26
0.476,0.476,108.583,9674457461,2022_09_25_07_01_26
0.48,0.48,109.063,9674457461,2022_09_25_07_01_26
0.467,0.467,109.53,9674457461,2022_09_25_07_01_26
0.484,0.484,110.014,9674457461,2022_09_25_07_01_26
0.47,0.47,110.484,9674457461,2022_09_25_07_01_26
0.486,0.486,110.97,9674457461,2022_09_25_07_01_26
0.476,0.476,111.446,9674457461,2022_09_25_07_01_26
0.484,0.484,111.92999999999999,9674457461,2022_09_25_07_01_26
0.48,0.48,112.41,9674457461,2022_09_25_07_01_26
0.477,0.477,112.887,9674457461,2022_09_25_07_01_26
0.481,0.481,113.368,9674457461,2022_09_25_07_01_26
0.964,0.964,114.332,9674457461,2022_09_25_07_01_26
0.467,0.467,114.79899999999999,9674457461,2022_09_25_07_01_26
0.484,0.484,115.283,9674457461,2022_09_25_07_01_26
0.475,0.475,115.758,9674457461,2022_09_25_07_01_26
0.954,0.954,116.712,9674457461,2022_09_25_07_01_26
0.342,0.342,117.054,9674457461,2022_09_25_07_01_26
0.605,0.605,117.659,9674457461,2022_09_25_07_01_26
0.471,0.471,118.13,9674457461,2022_09_25_07_01_26
0.477,0.477,118.607,9674457461,2022_09_25_07_01_26
0.479,0.479,119.086,9674457461,2022_09_25_07_01_26
0.459,0.459,119.545,9674457461,2022_09_25_07_01_26
0.49,0.49,120.035,9674457461,2022_09_25_07_01_26
0.461,0.461,120.496,9674457461,2022_09_25_07_01_26
0.474,0.474,120.97,9674457461,2022_09_25_07_01_26
0.479,0.479,121.449,9674457461,2022_09_25_07_01_26
0.953,0.953,122.402,9674457461,2022_09_25_07_01_26
0.467,0.467,122.869,9674457461,2022_09_25_07_01_26
0.482,0.482,123.351,9674457461,2022_09_25_07_01_26
0.478,0.478,123.829,9674457461,2022_09_25_07_01_26
0.463,0.463,124.292,9674457461,2022_09_25_07_01_26
0.487,0.487,124.779,9674457461,2022_09_25_07_01_26
0.94,0.94,125.719,9674457461,2022_09_25_07_01_26
0.475,0.475,126.194,9674457461,2022_09_25_07_01_26
0.476,0.476,126.67,9674457461,2022_09_25_07_01_26
0.477,0.477,127.147,9674457461,2022_09_25_07_01_26
0.46,0.46,127.607,9674457461,2022_09_25_07_01_26
0.48,0.48,128.087,9674457461,2022_09_25_07_01_26
0.93,0.93,129.017,9674457461,2022_09_25_07_01_26
0.489,0.489,129.506,9674457461,2022_09_25_07_01_26
0.463,0.463,129.969,9674457461,2022_09_25_07_01_26
0.471,0.471,130.44,9674457461,2022_09_25_07_01_26
0.471,0.471,130.911,9674457461,2022_09_25_07_01_26
0.476,0.476,131.387,9674457461,2022_09_25_07_01_26
0.479,0.479,131.86599999999999,9674457461,2022_09_25_07_01_26
0.461,0.461,132.327,9674457461,2022_09_25_07_01_26
0.479,0.479,132.806,9674457461,2022_09_25_07_01_26
0.467,0.467,133.273,9674457461,2022_09_25_07_01_26
0.467,0.467,133.74,9674457461,2022_09_25_07_01_26
0.479,0.479,134.219,9674457461,2022_09_25_07_01_26
0.466,0.466,134.685,9674457461,2022_09_25_07_01_26
0.478,0.478,135.163,9674457461,2022_09_25_07_01_26
0.467,0.467,135.63,9674457461,2022_09_25_07_01_26
0.474,0.474,136.10399999999998,9674457461,2022_09_25_07_01_26
0.475,0.475,136.579,9674457461,2022_09_25_07_01_26
0.456,0.456,137.035,9674457461,2022_09_25_07_01_26
0.483,0.483,137.518,9674457461,2022_09_25_07_01_26
0.466,0.466,137.984,9674457461,2022_09_25_07_01_26
0.944,0.944,138.928,9674457461,2022_09_25_07_01_26
0.458,0.458,139.386,9674457461,2022_09_25_07_01_26
0.482,0.482,139.868,9674457461,2022_09_25_07_01_26
0.465,0.465,140.333,9674457461,2022_09_25_07_01_26
0.473,0.473,140.806,9674457461,2022_09_25_07_01_26
0.479,0.479,141.285,9674457461,2022_09_25_07_01_26
0.461,0.461,141.746,9674457461,2022_09_25_07_01_26
0.49,0.49,142.236,9674457461,2022_09_25_07_01_26
1.892,1.892,144.128,9674457461,2022_09_25_07_01_26
0.478,0.478,144.606,9674457461,2022_09_25_07_01_26
0.462,0.462,145.068,9674457461,2022_09_25_07_01_26
0.491,0.491,145.559,9674457461,2022_09_25_07_01_26
0.467,0.467,146.026,9674457461,2022_09_25_07_01_26
0.479,0.479,146.505,9674457461,2022_09_25_07_01_26
0.471,0.471,146.976,9674457461,2022_09_25_07_01_26
0.479,0.479,147.455,9674457461,2022_09_25_07_01_26
0.479,0.479,147.934,9674457461,2022_09_25_07_01_26
0.464,0.464,148.398,9674457461,2022_09_25_07_01_26
0.492,0.492,148.89,9674457461,2022_09_25_07_01_26
0.474,0.474,149.364,9674457461,2022_09_25_07_01_26
0.48,0.48,149.844,9674457461,2022_09_25_07_01_26
0.486,0.486,150.33,9674457461,2022_09_25_07_01_26
0.487,0.487,150.817,9674457461,2022_09_25_07_01_26
0.491,0.491,151.308,9674457461,2022_09_25_07_01_26
