time,rr,time_sec,key,time_created
0.887,0.887,0.887,6311381956,2021_02_21_13_08_49
0.805,0.805,1.6920000000000002,6311381956,2021_02_21_13_08_49
0.776,0.776,2.468,6311381956,2021_02_21_13_08_49
0.771,0.771,3.239,6311381956,2021_02_21_13_08_49
0.748,0.748,3.987,6311381956,2021_02_21_13_08_49
0.75,0.75,4.737,6311381956,2021_02_21_13_08_49
0.722,0.722,5.459,6311381956,2021_02_21_13_08_49
0.697,0.697,6.156,6311381956,2021_02_21_13_08_49
0.695,0.695,6.851,6311381956,2021_02_21_13_08_49
0.684,0.684,7.535,6311381956,2021_02_21_13_08_49
0.669,0.669,8.204,6311381956,2021_02_21_13_08_49
0.672,0.672,8.876,6311381956,2021_02_21_13_08_49
0.663,0.663,9.539,6311381956,2021_02_21_13_08_49
0.656,0.656,10.195,6311381956,2021_02_21_13_08_49
0.646,0.646,10.841000000000001,6311381956,2021_02_21_13_08_49
0.645,0.645,11.486,6311381956,2021_02_21_13_08_49
0.633,0.633,12.119,6311381956,2021_02_21_13_08_49
0.613,0.613,12.732,6311381956,2021_02_21_13_08_49
0.638,0.638,13.370000000000001,6311381956,2021_02_21_13_08_49
0.626,0.626,13.996,6311381956,2021_02_21_13_08_49
0.617,0.617,14.613,6311381956,2021_02_21_13_08_49
0.601,0.601,15.214,6311381956,2021_02_21_13_08_49
0.61,0.61,15.824,6311381956,2021_02_21_13_08_49
0.604,0.604,16.428,6311381956,2021_02_21_13_08_49
0.602,0.602,17.03,6311381956,2021_02_21_13_08_49
0.582,0.582,17.612000000000002,6311381956,2021_02_21_13_08_49
0.581,0.581,18.193,6311381956,2021_02_21_13_08_49
0.576,0.576,18.769,6311381956,2021_02_21_13_08_49
0.57,0.57,19.339,6311381956,2021_02_21_13_08_49
0.569,0.569,19.908,6311381956,2021_02_21_13_08_49
0.589,0.589,20.497,6311381956,2021_02_21_13_08_49
0.579,0.579,21.076,6311381956,2021_02_21_13_08_49
0.56,0.56,21.636,6311381956,2021_02_21_13_08_49
0.568,0.568,22.204,6311381956,2021_02_21_13_08_49
0.57,0.57,22.774,6311381956,2021_02_21_13_08_49
0.552,0.552,23.326,6311381956,2021_02_21_13_08_49
0.567,0.567,23.893,6311381956,2021_02_21_13_08_49
0.567,0.567,24.46,6311381956,2021_02_21_13_08_49
0.547,0.547,25.007,6311381956,2021_02_21_13_08_49
0.549,0.549,25.556,6311381956,2021_02_21_13_08_49
0.557,0.557,26.113,6311381956,2021_02_21_13_08_49
0.536,0.536,26.649,6311381956,2021_02_21_13_08_49
0.548,0.548,27.197,6311381956,2021_02_21_13_08_49
0.546,0.546,27.743,6311381956,2021_02_21_13_08_49
0.547,0.547,28.29,6311381956,2021_02_21_13_08_49
0.546,0.546,28.836,6311381956,2021_02_21_13_08_49
0.524,0.524,29.36,6311381956,2021_02_21_13_08_49
0.541,0.541,29.901,6311381956,2021_02_21_13_08_49
0.53,0.53,30.431,6311381956,2021_02_21_13_08_49
0.533,0.533,30.964,6311381956,2021_02_21_13_08_49
0.529,0.529,31.493,6311381956,2021_02_21_13_08_49
0.538,0.538,32.031,6311381956,2021_02_21_13_08_49
0.529,0.529,32.56,6311381956,2021_02_21_13_08_49
0.526,0.526,33.086,6311381956,2021_02_21_13_08_49
0.531,0.531,33.617,6311381956,2021_02_21_13_08_49
0.518,0.518,34.135,6311381956,2021_02_21_13_08_49
0.532,0.532,34.667,6311381956,2021_02_21_13_08_49
0.515,0.515,35.182,6311381956,2021_02_21_13_08_49
0.526,0.526,35.708,6311381956,2021_02_21_13_08_49
0.506,0.506,36.214,6311381956,2021_02_21_13_08_49
1.025,1.025,37.239,6311381956,2021_02_21_13_08_49
0.523,0.523,37.762,6311381956,2021_02_21_13_08_49
0.499,0.499,38.261,6311381956,2021_02_21_13_08_49
0.525,0.525,38.786,6311381956,2021_02_21_13_08_49
0.501,0.501,39.287,6311381956,2021_02_21_13_08_49
0.519,0.519,39.806,6311381956,2021_02_21_13_08_49
0.495,0.495,40.301,6311381956,2021_02_21_13_08_49
0.522,0.522,40.823,6311381956,2021_02_21_13_08_49
0.501,0.501,41.324,6311381956,2021_02_21_13_08_49
0.517,0.517,41.841,6311381956,2021_02_21_13_08_49
0.498,0.498,42.339,6311381956,2021_02_21_13_08_49
0.519,0.519,42.858,6311381956,2021_02_21_13_08_49
1.012,1.012,43.87,6311381956,2021_02_21_13_08_49
0.494,0.494,44.364,6311381956,2021_02_21_13_08_49
0.52,0.52,44.884,6311381956,2021_02_21_13_08_49
0.503,0.503,45.387,6311381956,2021_02_21_13_08_49
0.512,0.512,45.899,6311381956,2021_02_21_13_08_49
0.495,0.495,46.394,6311381956,2021_02_21_13_08_49
1.536,1.536,47.93,6311381956,2021_02_21_13_08_49
0.503,0.503,48.433,6311381956,2021_02_21_13_08_49
0.51,0.51,48.943,6311381956,2021_02_21_13_08_49
0.502,0.502,49.445,6311381956,2021_02_21_13_08_49
0.501,0.501,49.946,6311381956,2021_02_21_13_08_49
0.5,0.5,50.446,6311381956,2021_02_21_13_08_49
1.002,1.002,51.448,6311381956,2021_02_21_13_08_49
0.984,0.984,52.432,6311381956,2021_02_21_13_08_49
0.51,0.51,52.942,6311381956,2021_02_21_13_08_49
0.479,0.479,53.421,6311381956,2021_02_21_13_08_49
0.5,0.5,53.921,6311381956,2021_02_21_13_08_49
0.484,0.484,54.405,6311381956,2021_02_21_13_08_49
0.491,0.491,54.896,6311381956,2021_02_21_13_08_49
0.49,0.49,55.386,6311381956,2021_02_21_13_08_49
0.48,0.48,55.866,6311381956,2021_02_21_13_08_49
0.496,0.496,56.362,6311381956,2021_02_21_13_08_49
0.48,0.48,56.842,6311381956,2021_02_21_13_08_49
0.49,0.49,57.332,6311381956,2021_02_21_13_08_49
0.479,0.479,57.811,6311381956,2021_02_21_13_08_49
0.485,0.485,58.296,6311381956,2021_02_21_13_08_49
0.954,0.954,59.25,6311381956,2021_02_21_13_08_49
0.501,0.501,59.751,6311381956,2021_02_21_13_08_49
0.474,0.474,60.225,6311381956,2021_02_21_13_08_49
0.479,0.479,60.704,6311381956,2021_02_21_13_08_49
0.485,0.485,61.189,6311381956,2021_02_21_13_08_49
0.961,0.961,62.15,6311381956,2021_02_21_13_08_49
0.468,0.468,62.618,6311381956,2021_02_21_13_08_49
0.48,0.48,63.098,6311381956,2021_02_21_13_08_49
0.489,0.489,63.587,6311381956,2021_02_21_13_08_49
0.461,0.461,64.048,6311381956,2021_02_21_13_08_49
0.951,0.951,64.999,6311381956,2021_02_21_13_08_49
0.464,0.464,65.463,6311381956,2021_02_21_13_08_49
0.488,0.488,65.951,6311381956,2021_02_21_13_08_49
0.467,0.467,66.418,6311381956,2021_02_21_13_08_49
0.471,0.471,66.889,6311381956,2021_02_21_13_08_49
0.48,0.48,67.369,6311381956,2021_02_21_13_08_49
0.469,0.469,67.838,6311381956,2021_02_21_13_08_49
0.479,0.479,68.31700000000001,6311381956,2021_02_21_13_08_49
0.471,0.471,68.788,6311381956,2021_02_21_13_08_49
0.473,0.473,69.261,6311381956,2021_02_21_13_08_49
0.48,0.48,69.741,6311381956,2021_02_21_13_08_49
0.464,0.464,70.205,6311381956,2021_02_21_13_08_49
0.476,0.476,70.681,6311381956,2021_02_21_13_08_49
0.476,0.476,71.157,6311381956,2021_02_21_13_08_49
0.468,0.468,71.625,6311381956,2021_02_21_13_08_49
0.479,0.479,72.104,6311381956,2021_02_21_13_08_49
0.468,0.468,72.572,6311381956,2021_02_21_13_08_49
0.462,0.462,73.034,6311381956,2021_02_21_13_08_49
0.486,0.486,73.52,6311381956,2021_02_21_13_08_49
0.457,0.457,73.977,6311381956,2021_02_21_13_08_49
0.947,0.947,74.924,6311381956,2021_02_21_13_08_49
0.458,0.458,75.382,6311381956,2021_02_21_13_08_49
0.94,0.94,76.322,6311381956,2021_02_21_13_08_49
0.458,0.458,76.78,6311381956,2021_02_21_13_08_49
0.467,0.467,77.247,6311381956,2021_02_21_13_08_49
0.467,0.467,77.714,6311381956,2021_02_21_13_08_49
0.933,0.933,78.647,6311381956,2021_02_21_13_08_49
0.462,0.462,79.109,6311381956,2021_02_21_13_08_49
0.934,0.934,80.043,6311381956,2021_02_21_13_08_49
0.461,0.461,80.504,6311381956,2021_02_21_13_08_49
0.934,0.934,81.438,6311381956,2021_02_21_13_08_49
0.459,0.459,81.897,6311381956,2021_02_21_13_08_49
0.927,0.927,82.824,6311381956,2021_02_21_13_08_49
0.465,0.465,83.289,6311381956,2021_02_21_13_08_49
1.399,1.399,84.688,6311381956,2021_02_21_13_08_49
0.928,0.928,85.616,6311381956,2021_02_21_13_08_49
0.472,0.472,86.088,6311381956,2021_02_21_13_08_49
0.46,0.46,86.548,6311381956,2021_02_21_13_08_49
0.481,0.481,87.029,6311381956,2021_02_21_13_08_49
0.47,0.47,87.499,6311381956,2021_02_21_13_08_49
1.41,1.41,88.909,6311381956,2021_02_21_13_08_49
0.474,0.474,89.383,6311381956,2021_02_21_13_08_49
0.472,0.472,89.855,6311381956,2021_02_21_13_08_49
0.472,0.472,90.327,6311381956,2021_02_21_13_08_49
0.477,0.477,90.804,6311381956,2021_02_21_13_08_49
1.404,1.404,92.208,6311381956,2021_02_21_13_08_49
0.459,0.459,92.667,6311381956,2021_02_21_13_08_49
0.48,0.48,93.147,6311381956,2021_02_21_13_08_49
0.475,0.475,93.622,6311381956,2021_02_21_13_08_49
0.457,0.457,94.079,6311381956,2021_02_21_13_08_49
0.493,0.493,94.572,6311381956,2021_02_21_13_08_49
0.468,0.468,95.04,6311381956,2021_02_21_13_08_49
0.467,0.467,95.507,6311381956,2021_02_21_13_08_49
0.487,0.487,95.994,6311381956,2021_02_21_13_08_49
0.463,0.463,96.457,6311381956,2021_02_21_13_08_49
0.485,0.485,96.94200000000001,6311381956,2021_02_21_13_08_49
0.471,0.471,97.413,6311381956,2021_02_21_13_08_49
0.956,0.956,98.369,6311381956,2021_02_21_13_08_49
0.463,0.463,98.832,6311381956,2021_02_21_13_08_49
0.952,0.952,99.784,6311381956,2021_02_21_13_08_49
0.46,0.46,100.244,6311381956,2021_02_21_13_08_49
0.479,0.479,100.723,6311381956,2021_02_21_13_08_49
0.469,0.469,101.192,6311381956,2021_02_21_13_08_49
0.458,0.458,101.65,6311381956,2021_02_21_13_08_49
0.942,0.942,102.592,6311381956,2021_02_21_13_08_49
0.481,0.481,103.073,6311381956,2021_02_21_13_08_49
0.471,0.471,103.544,6311381956,2021_02_21_13_08_49
0.947,0.947,104.491,6311381956,2021_02_21_13_08_49
0.459,0.459,104.95,6311381956,2021_02_21_13_08_49
0.956,0.956,105.906,6311381956,2021_02_21_13_08_49
0.453,0.453,106.359,6311381956,2021_02_21_13_08_49
0.495,0.495,106.854,6311381956,2021_02_21_13_08_49
0.464,0.464,107.318,6311381956,2021_02_21_13_08_49
0.464,0.464,107.782,6311381956,2021_02_21_13_08_49
0.48,0.48,108.262,6311381956,2021_02_21_13_08_49
0.925,0.925,109.187,6311381956,2021_02_21_13_08_49
0.473,0.473,109.66,6311381956,2021_02_21_13_08_49
0.462,0.462,110.122,6311381956,2021_02_21_13_08_49
0.468,0.468,110.59,6311381956,2021_02_21_13_08_49
0.469,0.469,111.059,6311381956,2021_02_21_13_08_49
0.937,0.937,111.996,6311381956,2021_02_21_13_08_49
0.461,0.461,112.457,6311381956,2021_02_21_13_08_49
0.939,0.939,113.396,6311381956,2021_02_21_13_08_49
0.451,0.451,113.847,6311381956,2021_02_21_13_08_49
0.938,0.938,114.785,6311381956,2021_02_21_13_08_49
0.456,0.456,115.241,6311381956,2021_02_21_13_08_49
0.936,0.936,116.177,6311381956,2021_02_21_13_08_49
0.457,0.457,116.634,6311381956,2021_02_21_13_08_49
0.934,0.934,117.568,6311381956,2021_02_21_13_08_49
0.451,0.451,118.019,6311381956,2021_02_21_13_08_49
0.474,0.474,118.493,6311381956,2021_02_21_13_08_49
0.464,0.464,118.957,6311381956,2021_02_21_13_08_49
0.453,0.453,119.41,6311381956,2021_02_21_13_08_49
0.475,0.475,119.885,6311381956,2021_02_21_13_08_49
