time,rr,time_sec,key,time_created
0.896,0.896,0.896,6161792147,2021_01_24_12_39_19
0.774,0.774,1.67,6161792147,2021_01_24_12_39_19
0.798,0.798,2.468,6161792147,2021_01_24_12_39_19
1.19,1.19,3.658,6161792147,2021_01_24_12_39_19
1.116,1.116,4.774,6161792147,2021_01_24_12_39_19
0.739,0.739,5.513,6161792147,2021_01_24_12_39_19
0.704,0.704,6.2170000000000005,6161792147,2021_01_24_12_39_19
0.699,0.699,6.916,6161792147,2021_01_24_12_39_19
0.695,0.695,7.611,6161792147,2021_01_24_12_39_19
0.672,0.672,8.283,6161792147,2021_01_24_12_39_19
0.688,0.688,8.971,6161792147,2021_01_24_12_39_19
0.677,0.677,9.648,6161792147,2021_01_24_12_39_19
0.652,0.652,10.3,6161792147,2021_01_24_12_39_19
0.666,0.666,10.966,6161792147,2021_01_24_12_39_19
0.651,0.651,11.617,6161792147,2021_01_24_12_39_19
0.655,0.655,12.272,6161792147,2021_01_24_12_39_19
0.642,0.642,12.914,6161792147,2021_01_24_12_39_19
0.63,0.63,13.544,6161792147,2021_01_24_12_39_19
0.622,0.622,14.166,6161792147,2021_01_24_12_39_19
0.63,0.63,14.796,6161792147,2021_01_24_12_39_19
0.618,0.618,15.414,6161792147,2021_01_24_12_39_19
0.604,0.604,16.018,6161792147,2021_01_24_12_39_19
0.618,0.618,16.636,6161792147,2021_01_24_12_39_19
0.275,0.275,16.911,6161792147,2021_01_24_12_39_19
0.322,0.322,17.233,6161792147,2021_01_24_12_39_19
0.61,0.61,17.843,6161792147,2021_01_24_12_39_19
0.591,0.591,18.434,6161792147,2021_01_24_12_39_19
0.589,0.589,19.023,6161792147,2021_01_24_12_39_19
0.582,0.582,19.605,6161792147,2021_01_24_12_39_19
0.565,0.565,20.17,6161792147,2021_01_24_12_39_19
0.584,0.584,20.754,6161792147,2021_01_24_12_39_19
0.59,0.59,21.344,6161792147,2021_01_24_12_39_19
0.565,0.565,21.909,6161792147,2021_01_24_12_39_19
