time,rr,time_sec,key,time_created
0.505,0.505,0.505,9611574976,2022_09_15_07_54_52
1.009,1.009,1.5139999999999998,9611574976,2022_09_15_07_54_52
0.504,0.504,2.018,9611574976,2022_09_15_07_54_52
0.481,0.481,2.4989999999999997,9611574976,2022_09_15_07_54_52
0.507,0.507,3.006,9611574976,2022_09_15_07_54_52
0.483,0.483,3.489,9611574976,2022_09_15_07_54_52
0.493,0.493,3.9819999999999998,9611574976,2022_09_15_07_54_52
0.474,0.474,4.4559999999999995,9611574976,2022_09_15_07_54_52
0.492,0.492,4.9479999999999995,9611574976,2022_09_15_07_54_52
0.487,0.487,5.435,9611574976,2022_09_15_07_54_52
0.474,0.474,5.909,9611574976,2022_09_15_07_54_52
0.491,0.491,6.3999999999999995,9611574976,2022_09_15_07_54_52
0.474,0.474,6.874,9611574976,2022_09_15_07_54_52
0.481,0.481,7.3549999999999995,9611574976,2022_09_15_07_54_52
0.474,0.474,7.829,9611574976,2022_09_15_07_54_52
0.48,0.48,8.309,9611574976,2022_09_15_07_54_52
0.478,0.478,8.786999999999999,9611574976,2022_09_15_07_54_52
0.46,0.46,9.247,9611574976,2022_09_15_07_54_52
0.483,0.483,9.73,9611574976,2022_09_15_07_54_52
0.469,0.469,10.199,9611574976,2022_09_15_07_54_52
0.456,0.456,10.655,9611574976,2022_09_15_07_54_52
0.483,0.483,11.138,9611574976,2022_09_15_07_54_52
0.465,0.465,11.603,9611574976,2022_09_15_07_54_52
0.451,0.451,12.054,9611574976,2022_09_15_07_54_52
0.936,0.936,12.99,9611574976,2022_09_15_07_54_52
0.455,0.455,13.445,9611574976,2022_09_15_07_54_52
0.477,0.477,13.922,9611574976,2022_09_15_07_54_52
0.452,0.452,14.374,9611574976,2022_09_15_07_54_52
0.454,0.454,14.828,9611574976,2022_09_15_07_54_52
0.46,0.46,15.288,9611574976,2022_09_15_07_54_52
0.455,0.455,15.743,9611574976,2022_09_15_07_54_52
0.452,0.452,16.195,9611574976,2022_09_15_07_54_52
0.461,0.461,16.656,9611574976,2022_09_15_07_54_52
0.45,0.45,17.106,9611574976,2022_09_15_07_54_52
0.453,0.453,17.559,9611574976,2022_09_15_07_54_52
0.462,0.462,18.021,9611574976,2022_09_15_07_54_52
0.444,0.444,18.465,9611574976,2022_09_15_07_54_52
0.446,0.446,18.911,9611574976,2022_09_15_07_54_52
