time,rr,time_sec,key,time_created
0.68,0.68,0.68,9738854127,2022_10_04_06_57_47
0.303,0.303,0.9830000000000001,9738854127,2022_10_04_06_57_47
0.626,0.626,1.609,9738854127,2022_10_04_06_57_47
0.308,0.308,1.917,9738854127,2022_10_04_06_57_47
0.935,0.935,2.8520000000000003,9738854127,2022_10_04_06_57_47
0.636,0.636,3.488,9738854127,2022_10_04_06_57_47
0.303,0.303,3.791,9738854127,2022_10_04_06_57_47
0.313,0.313,4.104,9738854127,2022_10_04_06_57_47
0.323,0.323,4.4270000000000005,9738854127,2022_10_04_06_57_47
0.289,0.289,4.716,9738854127,2022_10_04_06_57_47
0.33,0.33,5.046,9738854127,2022_10_04_06_57_47
0.303,0.303,5.349,9738854127,2022_10_04_06_57_47
0.317,0.317,5.666,9738854127,2022_10_04_06_57_47
0.645,0.645,6.311,9738854127,2022_10_04_06_57_47
0.303,0.303,6.614,9738854127,2022_10_04_06_57_47
0.335,0.335,6.949,9738854127,2022_10_04_06_57_47
0.642,0.642,7.591,9738854127,2022_10_04_06_57_47
1.229,1.229,8.82,9738854127,2022_10_04_06_57_47
1.65,1.65,10.47,9738854127,2022_10_04_06_57_47
1.262,1.262,11.732,9738854127,2022_10_04_06_57_47
0.654,0.654,12.386000000000001,9738854127,2022_10_04_06_57_47
0.614,0.614,13,9738854127,2022_10_04_06_57_47
0.683,0.683,13.683,9738854127,2022_10_04_06_57_47
0.607,0.607,14.290000000000001,9738854127,2022_10_04_06_57_47
0.365,0.365,14.655,9738854127,2022_10_04_06_57_47
0.304,0.304,14.959,9738854127,2022_10_04_06_57_47
0.979,0.979,15.938,9738854127,2022_10_04_06_57_47
0.303,0.303,16.241,9738854127,2022_10_04_06_57_47
1.278,1.278,17.519000000000002,9738854127,2022_10_04_06_57_47
0.358,0.358,17.877,9738854127,2022_10_04_06_57_47
0.608,0.608,18.485,9738854127,2022_10_04_06_57_47
0.299,0.299,18.784,9738854127,2022_10_04_06_57_47
0.668,0.668,19.452,9738854127,2022_10_04_06_57_47
0.311,0.311,19.763,9738854127,2022_10_04_06_57_47
0.969,0.969,20.732,9738854127,2022_10_04_06_57_47
0.665,0.665,21.397,9738854127,2022_10_04_06_57_47
0.313,0.313,21.71,9738854127,2022_10_04_06_57_47
0.668,0.668,22.378,9738854127,2022_10_04_06_57_47
0.295,0.295,22.673000000000002,9738854127,2022_10_04_06_57_47
0.678,0.678,23.351,9738854127,2022_10_04_06_57_47
0.316,0.316,23.667,9738854127,2022_10_04_06_57_47
0.973,0.973,24.64,9738854127,2022_10_04_06_57_47
0.294,0.294,24.934,9738854127,2022_10_04_06_57_47
0.314,0.314,25.248,9738854127,2022_10_04_06_57_47
0.405,0.405,25.653,9738854127,2022_10_04_06_57_47
0.575,0.575,26.228,9738854127,2022_10_04_06_57_47
1.319,1.319,27.547,9738854127,2022_10_04_06_57_47
0.331,0.331,27.878,9738854127,2022_10_04_06_57_47
0.319,0.319,28.197,9738854127,2022_10_04_06_57_47
0.97,0.97,29.167,9738854127,2022_10_04_06_57_47
1.302,1.302,30.469,9738854127,2022_10_04_06_57_47
1.294,1.294,31.763,9738854127,2022_10_04_06_57_47
0.658,0.658,32.421,9738854127,2022_10_04_06_57_47
1.362,1.362,33.783,9738854127,2022_10_04_06_57_47
1.502,1.502,35.285000000000004,9738854127,2022_10_04_06_57_47
0.336,0.336,35.621,9738854127,2022_10_04_06_57_47
0.325,0.325,35.946,9738854127,2022_10_04_06_57_47
0.313,0.313,36.259,9738854127,2022_10_04_06_57_47
1.915,1.915,38.174,9738854127,2022_10_04_06_57_47
0.345,0.345,38.519,9738854127,2022_10_04_06_57_47
0.319,0.319,38.838,9738854127,2022_10_04_06_57_47
0.646,0.646,39.484,9738854127,2022_10_04_06_57_47
0.989,0.989,40.473,9738854127,2022_10_04_06_57_47
0.653,0.653,41.126,9738854127,2022_10_04_06_57_47
0.642,0.642,41.768,9738854127,2022_10_04_06_57_47
0.675,0.675,42.443,9738854127,2022_10_04_06_57_47
0.298,0.298,42.741,9738854127,2022_10_04_06_57_47
0.348,0.348,43.089,9738854127,2022_10_04_06_57_47
0.654,0.654,43.743,9738854127,2022_10_04_06_57_47
2.629,2.629,46.372,9738854127,2022_10_04_06_57_47
0.307,0.307,46.679,9738854127,2022_10_04_06_57_47
0.369,0.369,47.048,9738854127,2022_10_04_06_57_47
0.328,0.328,47.376,9738854127,2022_10_04_06_57_47
3.276,3.276,50.652,9738854127,2022_10_04_06_57_47
0.318,0.318,50.97,9738854127,2022_10_04_06_57_47
0.29,0.29,51.26,9738854127,2022_10_04_06_57_47
0.681,0.681,51.941,9738854127,2022_10_04_06_57_47
0.311,0.311,52.252,9738854127,2022_10_04_06_57_47
0.303,0.303,52.555,9738854127,2022_10_04_06_57_47
0.343,0.343,52.898,9738854127,2022_10_04_06_57_47
0.335,0.335,53.233,9738854127,2022_10_04_06_57_47
1.603,1.603,54.836,9738854127,2022_10_04_06_57_47
0.291,0.291,55.127,9738854127,2022_10_04_06_57_47
0.35,0.35,55.477000000000004,9738854127,2022_10_04_06_57_47
0.32,0.32,55.797,9738854127,2022_10_04_06_57_47
0.321,0.321,56.118,9738854127,2022_10_04_06_57_47
0.316,0.316,56.434,9738854127,2022_10_04_06_57_47
0.618,0.618,57.052,9738854127,2022_10_04_06_57_47
0.759,0.759,57.811,9738854127,2022_10_04_06_57_47
0.433,0.433,58.244,9738854127,2022_10_04_06_57_47
0.451,0.451,58.695,9738854127,2022_10_04_06_57_47
0.648,0.648,59.343,9738854127,2022_10_04_06_57_47
0.655,0.655,59.998,9738854127,2022_10_04_06_57_47
0.965,0.965,60.963,9738854127,2022_10_04_06_57_47
0.33,0.33,61.293,9738854127,2022_10_04_06_57_47
0.351,0.351,61.644,9738854127,2022_10_04_06_57_47
0.62,0.62,62.264,9738854127,2022_10_04_06_57_47
1.669,1.669,63.933,9738854127,2022_10_04_06_57_47
0.626,0.626,64.559,9738854127,2022_10_04_06_57_47
0.315,0.315,64.874,9738854127,2022_10_04_06_57_47
0.674,0.674,65.548,9738854127,2022_10_04_06_57_47
0.984,0.984,66.532,9738854127,2022_10_04_06_57_47
0.293,0.293,66.825,9738854127,2022_10_04_06_57_47
0.677,0.677,67.502,9738854127,2022_10_04_06_57_47
0.66,0.66,68.162,9738854127,2022_10_04_06_57_47
0.311,0.311,68.473,9738854127,2022_10_04_06_57_47
0.986,0.986,69.459,9738854127,2022_10_04_06_57_47
0.621,0.621,70.08,9738854127,2022_10_04_06_57_47
0.673,0.673,70.753,9738854127,2022_10_04_06_57_47
0.31,0.31,71.063,9738854127,2022_10_04_06_57_47
0.651,0.651,71.714,9738854127,2022_10_04_06_57_47
0.322,0.322,72.036,9738854127,2022_10_04_06_57_47
0.305,0.305,72.341,9738854127,2022_10_04_06_57_47
0.317,0.317,72.658,9738854127,2022_10_04_06_57_47
0.667,0.667,73.325,9738854127,2022_10_04_06_57_47
0.308,0.308,73.633,9738854127,2022_10_04_06_57_47
0.665,0.665,74.298,9738854127,2022_10_04_06_57_47
0.29,0.29,74.588,9738854127,2022_10_04_06_57_47
1.338,1.338,75.926,9738854127,2022_10_04_06_57_47
0.967,0.967,76.893,9738854127,2022_10_04_06_57_47
0.654,0.654,77.547,9738854127,2022_10_04_06_57_47
0.3,0.3,77.847,9738854127,2022_10_04_06_57_47
0.694,0.694,78.541,9738854127,2022_10_04_06_57_47
0.307,0.307,78.848,9738854127,2022_10_04_06_57_47
0.315,0.315,79.163,9738854127,2022_10_04_06_57_47
0.682,0.682,79.845,9738854127,2022_10_04_06_57_47
0.314,0.314,80.159,9738854127,2022_10_04_06_57_47
0.313,0.313,80.472,9738854127,2022_10_04_06_57_47
0.674,0.674,81.146,9738854127,2022_10_04_06_57_47
0.311,0.311,81.457,9738854127,2022_10_04_06_57_47
0.319,0.319,81.776,9738854127,2022_10_04_06_57_47
0.344,0.344,82.12,9738854127,2022_10_04_06_57_47
0.306,0.306,82.426,9738854127,2022_10_04_06_57_47
0.683,0.683,83.109,9738854127,2022_10_04_06_57_47
0.621,0.621,83.73,9738854127,2022_10_04_06_57_47
0.633,0.633,84.363,9738854127,2022_10_04_06_57_47
0.995,0.995,85.358,9738854127,2022_10_04_06_57_47
0.294,0.294,85.652,9738854127,2022_10_04_06_57_47
0.346,0.346,85.998,9738854127,2022_10_04_06_57_47
0.652,0.652,86.65,9738854127,2022_10_04_06_57_47
0.688,0.688,87.338,9738854127,2022_10_04_06_57_47
0.987,0.987,88.325,9738854127,2022_10_04_06_57_47
4.247,4.247,92.572,9738854127,2022_10_04_06_57_47
2.589,2.589,95.161,9738854127,2022_10_04_06_57_47
0.842,0.842,96.003,9738854127,2022_10_04_06_57_47
0.436,0.436,96.43900000000001,9738854127,2022_10_04_06_57_47
1.314,1.314,97.753,9738854127,2022_10_04_06_57_47
0.636,0.636,98.389,9738854127,2022_10_04_06_57_47
0.302,0.302,98.691,9738854127,2022_10_04_06_57_47
0.983,0.983,99.674,9738854127,2022_10_04_06_57_47
0.66,0.66,100.334,9738854127,2022_10_04_06_57_47
0.3,0.3,100.634,9738854127,2022_10_04_06_57_47
1.993,1.993,102.627,9738854127,2022_10_04_06_57_47
1.002,1.002,103.629,9738854127,2022_10_04_06_57_47
0.334,0.334,103.963,9738854127,2022_10_04_06_57_47
0.325,0.325,104.288,9738854127,2022_10_04_06_57_47
1.298,1.298,105.586,9738854127,2022_10_04_06_57_47
0.647,0.647,106.233,9738854127,2022_10_04_06_57_47
0.323,0.323,106.556,9738854127,2022_10_04_06_57_47
2.297,2.297,108.853,9738854127,2022_10_04_06_57_47
1.301,1.301,110.154,9738854127,2022_10_04_06_57_47
0.662,0.662,110.816,9738854127,2022_10_04_06_57_47
