time,rr,time_sec,key,time_created
0.692,0.692,0.692,6320831496,2021_02_23_09_47_34
0.717,0.717,1.4089999999999998,6320831496,2021_02_23_09_47_34
0.697,0.697,2.106,6320831496,2021_02_23_09_47_34
0.666,0.666,2.772,6320831496,2021_02_23_09_47_34
0.724,0.724,3.496,6320831496,2021_02_23_09_47_34
0.679,0.679,4.175,6320831496,2021_02_23_09_47_34
0.679,0.679,4.854,6320831496,2021_02_23_09_47_34
0.659,0.659,5.513,6320831496,2021_02_23_09_47_34
0.664,0.664,6.177,6320831496,2021_02_23_09_47_34
0.653,0.653,6.83,6320831496,2021_02_23_09_47_34
0.645,0.645,7.475,6320831496,2021_02_23_09_47_34
0.627,0.627,8.102,6320831496,2021_02_23_09_47_34
0.615,0.615,8.717,6320831496,2021_02_23_09_47_34
0.618,0.618,9.335,6320831496,2021_02_23_09_47_34
0.618,0.618,9.953,6320831496,2021_02_23_09_47_34
0.601,0.601,10.554,6320831496,2021_02_23_09_47_34
0.624,0.624,11.178,6320831496,2021_02_23_09_47_34
0.602,0.602,11.78,6320831496,2021_02_23_09_47_34
0.592,0.592,12.372,6320831496,2021_02_23_09_47_34
0.588,0.588,12.96,6320831496,2021_02_23_09_47_34
0.595,0.595,13.555,6320831496,2021_02_23_09_47_34
0.589,0.589,14.144,6320831496,2021_02_23_09_47_34
0.581,0.581,14.725,6320831496,2021_02_23_09_47_34
0.569,0.569,15.294,6320831496,2021_02_23_09_47_34
0.572,0.572,15.866,6320831496,2021_02_23_09_47_34
0.579,0.579,16.445,6320831496,2021_02_23_09_47_34
0.554,0.554,16.999,6320831496,2021_02_23_09_47_34
1.118,1.118,18.117,6320831496,2021_02_23_09_47_34
0.554,0.554,18.671,6320831496,2021_02_23_09_47_34
1.097,1.097,19.768,6320831496,2021_02_23_09_47_34
1.063,1.063,20.831,6320831496,2021_02_23_09_47_34
1.065,1.065,21.896,6320831496,2021_02_23_09_47_34
0.524,0.524,22.419999999999998,6320831496,2021_02_23_09_47_34
0.521,0.521,22.941,6320831496,2021_02_23_09_47_34
0.521,0.521,23.462,6320831496,2021_02_23_09_47_34
0.507,0.507,23.969,6320831496,2021_02_23_09_47_34
0.527,0.527,24.496,6320831496,2021_02_23_09_47_34
0.497,0.497,24.993,6320831496,2021_02_23_09_47_34
0.504,0.504,25.497,6320831496,2021_02_23_09_47_34
0.497,0.497,25.994,6320831496,2021_02_23_09_47_34
0.514,0.514,26.508,6320831496,2021_02_23_09_47_34
0.493,0.493,27.001,6320831496,2021_02_23_09_47_34
0.494,0.494,27.495,6320831496,2021_02_23_09_47_34
1.483,1.483,28.978,6320831496,2021_02_23_09_47_34
0.476,0.476,29.454,6320831496,2021_02_23_09_47_34
0.507,0.507,29.961,6320831496,2021_02_23_09_47_34
0.478,0.478,30.439,6320831496,2021_02_23_09_47_34
0.487,0.487,30.926,6320831496,2021_02_23_09_47_34
0.476,0.476,31.402,6320831496,2021_02_23_09_47_34
0.481,0.481,31.883,6320831496,2021_02_23_09_47_34
0.47,0.47,32.353,6320831496,2021_02_23_09_47_34
0.48,0.48,32.833,6320831496,2021_02_23_09_47_34
0.496,0.496,33.329,6320831496,2021_02_23_09_47_34
0.465,0.465,33.794,6320831496,2021_02_23_09_47_34
0.47,0.47,34.264,6320831496,2021_02_23_09_47_34
0.49,0.49,34.754,6320831496,2021_02_23_09_47_34
0.957,0.957,35.711,6320831496,2021_02_23_09_47_34
0.473,0.473,36.184,6320831496,2021_02_23_09_47_34
0.477,0.477,36.661,6320831496,2021_02_23_09_47_34
0.485,0.485,37.146,6320831496,2021_02_23_09_47_34
0.464,0.464,37.61,6320831496,2021_02_23_09_47_34
0.49,0.49,38.1,6320831496,2021_02_23_09_47_34
0.457,0.457,38.557,6320831496,2021_02_23_09_47_34
0.976,0.976,39.533,6320831496,2021_02_23_09_47_34
0.953,0.953,40.486,6320831496,2021_02_23_09_47_34
0.468,0.468,40.954,6320831496,2021_02_23_09_47_34
0.479,0.479,41.433,6320831496,2021_02_23_09_47_34
0.489,0.489,41.922,6320831496,2021_02_23_09_47_34
0.462,0.462,42.384,6320831496,2021_02_23_09_47_34
0.497,0.497,42.881,6320831496,2021_02_23_09_47_34
0.47,0.47,43.351,6320831496,2021_02_23_09_47_34
0.478,0.478,43.829,6320831496,2021_02_23_09_47_34
0.469,0.469,44.298,6320831496,2021_02_23_09_47_34
0.954,0.954,45.252,6320831496,2021_02_23_09_47_34
0.463,0.463,45.714999999999996,6320831496,2021_02_23_09_47_34
0.944,0.944,46.659,6320831496,2021_02_23_09_47_34
0.457,0.457,47.116,6320831496,2021_02_23_09_47_34
0.482,0.482,47.598,6320831496,2021_02_23_09_47_34
0.463,0.463,48.061,6320831496,2021_02_23_09_47_34
0.458,0.458,48.519,6320831496,2021_02_23_09_47_34
0.483,0.483,49.002,6320831496,2021_02_23_09_47_34
0.467,0.467,49.469,6320831496,2021_02_23_09_47_34
0.46,0.46,49.929,6320831496,2021_02_23_09_47_34
1.402,1.402,51.331,6320831496,2021_02_23_09_47_34
0.457,0.457,51.788,6320831496,2021_02_23_09_47_34
0.464,0.464,52.252,6320831496,2021_02_23_09_47_34
0.474,0.474,52.726,6320831496,2021_02_23_09_47_34
0.454,0.454,53.18,6320831496,2021_02_23_09_47_34
0.47,0.47,53.65,6320831496,2021_02_23_09_47_34
0.463,0.463,54.113,6320831496,2021_02_23_09_47_34
0.451,0.451,54.564,6320831496,2021_02_23_09_47_34
0.476,0.476,55.04,6320831496,2021_02_23_09_47_34
0.462,0.462,55.502,6320831496,2021_02_23_09_47_34
0.45,0.45,55.952,6320831496,2021_02_23_09_47_34
0.48,0.48,56.432,6320831496,2021_02_23_09_47_34
0.455,0.455,56.887,6320831496,2021_02_23_09_47_34
0.448,0.448,57.335,6320831496,2021_02_23_09_47_34
0.479,0.479,57.814,6320831496,2021_02_23_09_47_34
0.445,0.445,58.259,6320831496,2021_02_23_09_47_34
0.455,0.455,58.714,6320831496,2021_02_23_09_47_34
0.48,0.48,59.194,6320831496,2021_02_23_09_47_34
