time,rr,time_sec,key,time_created
0.365,0.365,0.365,9848965070,2022_10_24_08_29_21
0.692,0.692,1.057,9848965070,2022_10_24_08_29_21
0.68,0.68,1.737,9848965070,2022_10_24_08_29_21
1.329,1.329,3.066,9848965070,2022_10_24_08_29_21
0.651,0.651,3.717,9848965070,2022_10_24_08_29_21
0.429,0.429,4.146,9848965070,2022_10_24_08_29_21
0.684,0.684,4.83,9848965070,2022_10_24_08_29_21
0.771,0.771,5.601,9848965070,2022_10_24_08_29_21
0.618,0.618,6.219,9848965070,2022_10_24_08_29_21
0.408,0.408,6.627,9848965070,2022_10_24_08_29_21
2.572,2.572,9.199,9848965070,2022_10_24_08_29_21
0.388,0.388,9.587,9848965070,2022_10_24_08_29_21
0.646,0.646,10.233,9848965070,2022_10_24_08_29_21
0.618,0.618,10.851,9848965070,2022_10_24_08_29_21
0.359,0.359,11.21,9848965070,2022_10_24_08_29_21
1.282,1.282,12.492,9848965070,2022_10_24_08_29_21
0.661,0.661,13.153,9848965070,2022_10_24_08_29_21
1.138,1.138,14.291,9848965070,2022_10_24_08_29_21
0.448,0.448,14.739,9848965070,2022_10_24_08_29_21
0.361,0.361,15.1,9848965070,2022_10_24_08_29_21
0.277,0.277,15.377,9848965070,2022_10_24_08_29_21
0.554,0.554,15.931000000000001,9848965070,2022_10_24_08_29_21
0.784,0.784,16.715,9848965070,2022_10_24_08_29_21
0.838,0.838,17.553,9848965070,2022_10_24_08_29_21
0.528,0.528,18.081,9848965070,2022_10_24_08_29_21
0.533,0.533,18.614,9848965070,2022_10_24_08_29_21
0.54,0.54,19.154,9848965070,2022_10_24_08_29_21
1.058,1.058,20.212,9848965070,2022_10_24_08_29_21
0.53,0.53,20.742,9848965070,2022_10_24_08_29_21
0.525,0.525,21.267,9848965070,2022_10_24_08_29_21
0.535,0.535,21.802,9848965070,2022_10_24_08_29_21
2.072,2.072,23.874,9848965070,2022_10_24_08_29_21
0.525,0.525,24.399,9848965070,2022_10_24_08_29_21
0.563,0.563,24.962,9848965070,2022_10_24_08_29_21
0.465,0.465,25.427,9848965070,2022_10_24_08_29_21
0.52,0.52,25.947,9848965070,2022_10_24_08_29_21
0.51,0.51,26.457,9848965070,2022_10_24_08_29_21
0.511,0.511,26.968,9848965070,2022_10_24_08_29_21
1.025,1.025,27.993000000000002,9848965070,2022_10_24_08_29_21
0.494,0.494,28.487000000000002,9848965070,2022_10_24_08_29_21
0.518,0.518,29.005,9848965070,2022_10_24_08_29_21
0.777,0.777,29.782,9848965070,2022_10_24_08_29_21
0.736,0.736,30.518,9848965070,2022_10_24_08_29_21
0.271,0.271,30.789,9848965070,2022_10_24_08_29_21
0.322,0.322,31.111,9848965070,2022_10_24_08_29_21
0.68,0.68,31.791,9848965070,2022_10_24_08_29_21
1.271,1.271,33.062,9848965070,2022_10_24_08_29_21
1.02,1.02,34.082,9848965070,2022_10_24_08_29_21
0.967,0.967,35.049,9848965070,2022_10_24_08_29_21
0.556,0.556,35.605,9848965070,2022_10_24_08_29_21
0.858,0.858,36.463,9848965070,2022_10_24_08_29_21
1.196,1.196,37.659,9848965070,2022_10_24_08_29_21
1.028,1.028,38.687,9848965070,2022_10_24_08_29_21
1.03,1.03,39.717,9848965070,2022_10_24_08_29_21
0.428,0.428,40.145,9848965070,2022_10_24_08_29_21
0.606,0.606,40.751,9848965070,2022_10_24_08_29_21
0.532,0.532,41.283,9848965070,2022_10_24_08_29_21
0.838,0.838,42.121,9848965070,2022_10_24_08_29_21
1.227,1.227,43.348,9848965070,2022_10_24_08_29_21
0.513,0.513,43.861,9848965070,2022_10_24_08_29_21
0.512,0.512,44.373,9848965070,2022_10_24_08_29_21
0.516,0.516,44.889,9848965070,2022_10_24_08_29_21
2.043,2.043,46.932,9848965070,2022_10_24_08_29_21
1.01,1.01,47.942,9848965070,2022_10_24_08_29_21
1.408,1.408,49.35,9848965070,2022_10_24_08_29_21
1.11,1.11,50.46,9848965070,2022_10_24_08_29_21
0.496,0.496,50.956,9848965070,2022_10_24_08_29_21
0.504,0.504,51.46,9848965070,2022_10_24_08_29_21
0.994,0.994,52.454,9848965070,2022_10_24_08_29_21
0.801,0.801,53.255,9848965070,2022_10_24_08_29_21
0.667,0.667,53.922000000000004,9848965070,2022_10_24_08_29_21
1.484,1.484,55.406,9848965070,2022_10_24_08_29_21
0.474,0.474,55.88,9848965070,2022_10_24_08_29_21
0.502,0.502,56.382,9848965070,2022_10_24_08_29_21
0.424,0.424,56.806,9848965070,2022_10_24_08_29_21
0.557,0.557,57.363,9848965070,2022_10_24_08_29_21
0.48,0.48,57.843,9848965070,2022_10_24_08_29_21
0.494,0.494,58.337,9848965070,2022_10_24_08_29_21
0.961,0.961,59.298,9848965070,2022_10_24_08_29_21
0.473,0.473,59.771,9848965070,2022_10_24_08_29_21
0.496,0.496,60.267,9848965070,2022_10_24_08_29_21
0.475,0.475,60.742,9848965070,2022_10_24_08_29_21
2.315,2.315,63.057,9848965070,2022_10_24_08_29_21
0.579,0.579,63.636,9848965070,2022_10_24_08_29_21
1.453,1.453,65.089,9848965070,2022_10_24_08_29_21
0.476,0.476,65.565,9848965070,2022_10_24_08_29_21
0.521,0.521,66.086,9848965070,2022_10_24_08_29_21
0.419,0.419,66.505,9848965070,2022_10_24_08_29_21
0.469,0.469,66.974,9848965070,2022_10_24_08_29_21
1.435,1.435,68.409,9848965070,2022_10_24_08_29_21
0.813,0.813,69.222,9848965070,2022_10_24_08_29_21
0.643,0.643,69.865,9848965070,2022_10_24_08_29_21
1.894,1.894,71.759,9848965070,2022_10_24_08_29_21
0.621,0.621,72.38,9848965070,2022_10_24_08_29_21
0.271,0.271,72.651,9848965070,2022_10_24_08_29_21
1.691,1.691,74.342,9848965070,2022_10_24_08_29_21
0.62,0.62,74.962,9848965070,2022_10_24_08_29_21
0.311,0.311,75.273,9848965070,2022_10_24_08_29_21
0.368,0.368,75.641,9848965070,2022_10_24_08_29_21
1.066,1.066,76.707,9848965070,2022_10_24_08_29_21
0.275,0.275,76.982,9848965070,2022_10_24_08_29_21
1.016,1.016,77.998,9848965070,2022_10_24_08_29_21
0.774,0.774,78.772,9848965070,2022_10_24_08_29_21
0.528,0.528,79.3,9848965070,2022_10_24_08_29_21
0.412,0.412,79.712,9848965070,2022_10_24_08_29_21
1.015,1.015,80.727,9848965070,2022_10_24_08_29_21
0.836,0.836,81.563,9848965070,2022_10_24_08_29_21
2.919,2.919,84.482,9848965070,2022_10_24_08_29_21
0.621,0.621,85.103,9848965070,2022_10_24_08_29_21
0.643,0.643,85.746,9848965070,2022_10_24_08_29_21
1.366,1.366,87.112,9848965070,2022_10_24_08_29_21
0.64,0.64,87.752,9848965070,2022_10_24_08_29_21
0.686,0.686,88.438,9848965070,2022_10_24_08_29_21
0.772,0.772,89.21,9848965070,2022_10_24_08_29_21
0.521,0.521,89.731,9848965070,2022_10_24_08_29_21
0.668,0.668,90.399,9848965070,2022_10_24_08_29_21
1.17,1.17,91.569,9848965070,2022_10_24_08_29_21
0.939,0.939,92.508,9848965070,2022_10_24_08_29_21
0.456,0.456,92.964,9848965070,2022_10_24_08_29_21
0.721,0.721,93.685,9848965070,2022_10_24_08_29_21
0.654,0.654,94.339,9848965070,2022_10_24_08_29_21
0.279,0.279,94.618,9848965070,2022_10_24_08_29_21
1.669,1.669,96.287,9848965070,2022_10_24_08_29_21
0.381,0.381,96.668,9848965070,2022_10_24_08_29_21
0.623,0.623,97.291,9848965070,2022_10_24_08_29_21
0.342,0.342,97.633,9848965070,2022_10_24_08_29_21
0.637,0.637,98.27,9848965070,2022_10_24_08_29_21
0.64,0.64,98.91,9848965070,2022_10_24_08_29_21
1.233,1.233,100.143,9848965070,2022_10_24_08_29_21
