time,rr,time_sec,key,time_created
0.738,0.738,0.738,10078144712,2022_12_03_07_24_51
0.725,0.725,1.463,10078144712,2022_12_03_07_24_51
0.691,0.691,2.154,10078144712,2022_12_03_07_24_51
0.672,0.672,2.826,10078144712,2022_12_03_07_24_51
0.655,0.655,3.481,10078144712,2022_12_03_07_24_51
0.648,0.648,4.129,10078144712,2022_12_03_07_24_51
0.472,0.472,4.601,10078144712,2022_12_03_07_24_51
0.811,0.811,5.412,10078144712,2022_12_03_07_24_51
0.631,0.631,6.043,10078144712,2022_12_03_07_24_51
0.641,0.641,6.684,10078144712,2022_12_03_07_24_51
0.641,0.641,7.325,10078144712,2022_12_03_07_24_51
1.272,1.272,8.597,10078144712,2022_12_03_07_24_51
0.631,0.631,9.228,10078144712,2022_12_03_07_24_51
0.639,0.639,9.867,10078144712,2022_12_03_07_24_51
0.645,0.645,10.512,10078144712,2022_12_03_07_24_51
0.659,0.659,11.171,10078144712,2022_12_03_07_24_51
0.648,0.648,11.819,10078144712,2022_12_03_07_24_51
0.639,0.639,12.458,10078144712,2022_12_03_07_24_51
0.631,0.631,13.089,10078144712,2022_12_03_07_24_51
0.614,0.614,13.703,10078144712,2022_12_03_07_24_51
0.61,0.61,14.313,10078144712,2022_12_03_07_24_51
0.619,0.619,14.932,10078144712,2022_12_03_07_24_51
0.603,0.603,15.535,10078144712,2022_12_03_07_24_51
0.586,0.586,16.121,10078144712,2022_12_03_07_24_51
0.585,0.585,16.706,10078144712,2022_12_03_07_24_51
0.583,0.583,17.289,10078144712,2022_12_03_07_24_51
0.589,0.589,17.878,10078144712,2022_12_03_07_24_51
0.57,0.57,18.448,10078144712,2022_12_03_07_24_51
0.584,0.584,19.032,10078144712,2022_12_03_07_24_51
0.585,0.585,19.617,10078144712,2022_12_03_07_24_51
0.58,0.58,20.197,10078144712,2022_12_03_07_24_51
1.143,1.143,21.34,10078144712,2022_12_03_07_24_51
0.581,0.581,21.921,10078144712,2022_12_03_07_24_51
0.561,0.561,22.482,10078144712,2022_12_03_07_24_51
0.384,0.384,22.866,10078144712,2022_12_03_07_24_51
0.743,0.743,23.608999999999998,10078144712,2022_12_03_07_24_51
0.561,0.561,24.17,10078144712,2022_12_03_07_24_51
0.882,0.882,25.052,10078144712,2022_12_03_07_24_51
0.329,0.329,25.381,10078144712,2022_12_03_07_24_51
0.353,0.353,25.733999999999998,10078144712,2022_12_03_07_24_51
0.345,0.345,26.079,10078144712,2022_12_03_07_24_51
0.67,0.67,26.749,10078144712,2022_12_03_07_24_51
0.332,0.332,27.081,10078144712,2022_12_03_07_24_51
0.972,0.972,28.053,10078144712,2022_12_03_07_24_51
0.43,0.43,28.483,10078144712,2022_12_03_07_24_51
0.347,0.347,28.83,10078144712,2022_12_03_07_24_51
0.316,0.316,29.146,10078144712,2022_12_03_07_24_51
0.38,0.38,29.526,10078144712,2022_12_03_07_24_51
