"","HRVtime$datetime","size","SDNN","SDANN","SDNNIDX","pNN50","SDSD","rMSSD","IRRR","MADRR","TINN","HRVi","max_time","dfa_val"
"26",2021-01-26 07:50:59,5,90.4533973071274,69.5901764940256,57.4184208019404,56.9506726457399,79.2651548408686,79.0959569357846,115.250000000014,57.0000000000164,250,16,301.959,0.396685600831566
"27",2021-01-27 08:58:07,5,53.7844228411546,44.4646792811218,29.3265295113938,12.8834355828221,33.3204144472285,33.218093229314,70.9999999999984,19.9999999999961,213.541666666667,13.6666666666667,164.431,0.865169289622183
"28",2021-01-28 06:47:22,5,86.4738648341979,71.5085662703715,49.2623076708318,34.3949044585987,63.9698944431507,63.7735843723272,104.500000000006,39.999999999992,224.431818181818,14.3636363636364,182.364,0.608186480301073
"29",2021-01-29 08:41:39,5,69.3216187000254,62.6636869788623,30.4344590633655,13.7362637362637,34.4599382092861,34.3652009010126,96.9999999999941,17.0000000000065,238.28125,15.25,181.168,2.11881680353305
"30",2021-01-30 08:47:21,5,68.2599043950592,55.5507481947811,36.6756234051963,13.6363636363636,48.4652010651527,48.3274813594234,70.0000000000074,24.4999999999997,197.544642857143,12.6428571428571,181.54,1.71633141965082
"31",2021-01-31 07:39:14,5,70.8593055359787,55.3009437837859,48.5231454202068,48.2517482517483,67.7718869552807,67.535641975648,89.0000000000075,48.0000000000018,225,14.4,182.524,0.373741913568669
"32",2021-02-01 05:39:18,5,82.1318786671501,64.2150580806662,56.933867684178,55.9440559440559,77.0460796832858,76.7807249267664,112.249999999996,56.999999999995,225,14.4,181.592,0.806721132489399
"33",2021-02-02 06:20:51,5,104.801111580488,80.0464095747441,66.5058129516663,56.9444444444444,87.3852216448946,87.1353512900753,120.000000000005,59.4999999999928,283.203125,18.125,179.735,0.623126479676756
"34",2021-02-03 08:30:15,5,90.8833267043396,68.1626211574933,64.633695661156,52.6666666666667,72.9947134244639,72.7512657392764,134.000000000004,54.4999999999973,235.9375,15.1,181.872,0.999218380688393
"35",2021-02-04 06:02:42,5,69.4739345700235,58.4482889582139,38.4518107012255,27.7777777777778,46.9861802542237,46.8443047647096,92.999999999998,28.4999999999903,195.913461538462,12.5384615384615,181.783,1.02864340245911
"36",2021-02-05 07:54:51,5,75.7403559521394,53.1100065469251,57.1767535253451,57.1428571428571,77.3433406523668,77.0666223842339,114.000000000001,55.4999999999808,244.791666666667,15.6666666666667,182.063,0.720993863861793
"37",2021-02-06 06:48:33,5,42.1191393018312,37.3080400046143,13.3468123414839,8.69565217391304,24.1398653807965,24.0569975357437,46.4999999999875,6.99999999999443,98.7215909090909,6.31818181818182,182.262,0.263813638221667
"38",2021-02-07 07:36:22,5,65.0753362810923,45.4975518751437,50.1140944011032,51.4285714285714,69.4737227306222,69.2253050346681,90.9999999999941,52.9999999999902,169.471153846154,10.8461538461538,181.846,0.482543768999965
"39",2021-02-08 06:32:48,5,117.058010466623,102.182446111993,63.4759872317506,55.3191489361702,84.1484545986874,83.8585012205095,204,55.0000000000352,277.34375,17.75,181.532,0.589032600294631
"40",2021-02-09 07:18:41,5,103.397480397577,66.7977417401764,83.0558500197907,67.1232876712329,110.061613053447,109.68707045344,129.500000000003,70.5000000000097,255.208333333333,16.3333333333333,182.539,0.588483269822586
"41",2021-02-10 06:52:23,5,97.0340342414431,81.2010134568514,54.4678965344402,52.6315789473684,68.0167102543453,67.7959884700527,108.99999999999,51.4999999999936,265.625,17,181.808,1.54526022319681
"42",2021-02-11 05:26:38,5,121.851968451198,102.682091897627,66.6770243340955,54.2483660130719,97.0096903971955,96.6925928721525,187.250000000009,57.0000000000023,267.361111111111,17.1111111111111,183.066,0.897961303989562
"43",2021-02-12 07:04:26,5,81.4614420056984,68.6923212144357,52.0216662466776,43.2432432432432,67.2167328185727,66.9901162536356,137,43.9999999999969,258.680555555556,16.5555555555556,181.203,0.847109816822277
"44",2021-02-13 08:15:59,5,91.7184476557054,75.1812394087701,45.0002522185102,34.6153846153846,61.1209634011136,60.9741958872981,79.9999999999982,36.4999999999967,175.223214285714,11.2142857142857,181.535,2.22585076485805
"45",2021-02-14 08:19:03,5,129.999681172633,87.1460103104174,92.6242521986798,70.1030927835052,120.424588914058,119.867624580952,168.500000000005,79.9999999999841,191.40625,12.25,122.787,0.841763012488245
"46",2021-02-15 06:13:05,5,85.5318803459217,61.7182866799971,60.903627340756,56.4935064935065,74.1532548395118,73.912197822911,110.999999999988,53.0000000000043,345.982142857143,22.1428571428571,181.621,0.656227676837813
"47",2021-02-16 06:55:25,5,61.830422036675,45.9533303271985,43.3066778494142,29.2207792207792,56.7629224875135,56.5787578880609,68.4999999999966,32.0000000000019,172.991071428571,11.0714285714286,180.953,0.294858026849027
"48",2021-02-17 06:55:40,5,73.896726520707,62.2651642777858,40.2259415015905,29.7619047619048,49.0462119075539,48.9012001995074,106.999999999971,30.9999999999988,264.0625,16.9,182.918,1.44248141781274
"49",2021-02-18 06:46:21,5,95.5062954781822,83.7209546043218,52.9182791200918,50.6756756756757,75.9475426417129,75.7028329649477,126.000000000012,50.5000000000138,291.015625,18.625,182.236,1.40915312620325
"50",2021-02-19 07:52:23,5,69.8438408787993,41.3689511235599,59.6857574530471,55.9210526315789,73.1115399411658,72.8714170374947,93.0000000000107,58.5000000000022,239.0625,15.3,182.127,0.507717505736361
"51",2021-02-20 05:08:41,5,84.1372635459327,63.8413725907966,55.5177356516065,52.6666666666667,68.4653781772105,68.242801818213,109.499999999997,52.4999999999984,214.488636363636,13.7272727272727,182.447,0.800569692551211
"52",2021-02-21 08:37:49,5,84.5726068650738,60.0247470276377,64.8709338333646,59.1836734693878,91.5617196449099,91.249899822887,121.999999999995,67.0000000000002,231.25,14.8,182.519,0.676960674114143
"53",2021-02-22 06:14:16,5,78.7575504103865,58.8757608214241,53.8684309809358,42.1768707482993,64.754021574234,64.5364949751184,118.749999999984,40.9999999999968,210.227272727273,13.4545454545455,181.674,1.05764980562341
"54",2021-02-23 07:16:04,5,96.8173054948074,69.099558086066,70.0266725562589,57.8947368421053,84.9576050652181,84.6780668178012,136.00000000001,60.4999999999833,398.4375,25.5,181.893,0.5558643410749
"55",2021-02-24 07:02:40,5,106.218675902552,72.3787083377073,82.5593227491584,57.6158940397351,104.842507767024,104.495603380371,155.749999999987,67.0000000000073,296.875,19,182.112,0.871082357081698
"56",2021-02-25 05:52:49,5,81.592935207238,50.8257793741118,70.096802187326,61.9402985074627,95.9469788329294,95.5891784920045,127.00000000001,76.0000000000041,301.339285714286,19.2857142857143,182.633,0.669446503338183
"57",2021-02-26 07:35:11,5,73.0896913895619,52.2730487440704,50.6446975548642,44.0251572327044,66.3496058874291,66.1444483710806,92.4999999999995,46.0000000000209,208.333333333333,13.3333333333333,182.376,0.848987887571018
"58",2021-02-27 09:05:29,5,85.1447257779615,67.9513905390497,52.1916044795742,43.2098765432099,66.5527612723388,66.3490117335946,111.500000000007,41.5000000000061,231.534090909091,14.8181818181818,180.991,0.797145979996119
"59",2021-02-28 08:23:15,5,80.2283603250338,63.2606316569532,50.1031100362291,32.3170731707317,69.2391397206109,69.0383862824714,94.9999999999989,33.9999999999918,234.375,15,181.509,0.456387009085035
"60",2021-03-01 05:55:07,5,39.2591750381404,32.1121473441848,23.535621834777,9.14285714285714,30.3856795844623,30.3015322573454,48.2499999999959,22.0000000000198,152.777777777778,9.77777777777778,182.367,0.802363310585003
"61",2021-03-02 07:28:51,5,65.3520535496177,43.7871020682994,51.7956023857035,46.1538461538462,60.2224206618455,60.029693507165,103.999999999999,48.4999999999958,245.3125,15.7,181.451,0.520749075936897
"62",2021-03-03 07:33:22,5,89.663483257595,61.6908071569428,63.8200118062245,56.25,89.9754261539075,89.6674411366799,128.999999999994,58.4999999999949,323.660714285714,20.7142857142857,181.267,0.632567965833484
"63",2021-03-04 06:29:24,5,101.878517284763,87.882495317584,58.0056021745667,51.3157894736842,75.8313259003205,75.5816480788543,147.999999999978,51.9999999999926,298.828125,19.125,182.493,0.751421213330398
"64",2021-03-05 07:37:39,5,73.4631825489576,40.9503577711761,64.982376107626,58.1699346405229,81.711354425418,81.4445157780842,106.249999999995,60.9999999999927,218.75,14,181.81,0.554929054265846
"65",2021-03-06 09:19:53,5,79.2235942654466,55.7680081955171,59.2076349087676,56.7164179104478,82.6217889208947,82.3186382841411,127.999999999997,60.0000000000111,351.5625,22.5,181.636,0.328098770574833
"66",2021-03-07 08:02:05,5,100.719608564929,91.8921606044583,42.6732254065655,27.5449101796407,51.9128793813988,51.7602140690994,91.2499999999895,28.0000000000057,218.75,14,182.395,1.13081942713552
"67",2021-03-08 07:06:41,5,104.725267284248,69.9103544063301,83.4081791025965,71.0144927536232,110.311331777585,109.91515172946,169.000000000003,77.9999999999994,310.267857142857,19.8571428571429,183.145,0.756810618792267
"68",2021-03-09 08:11:00,5,76.5511641302861,51.2029695594966,59.0840563331307,46.0431654676259,78.4898121411114,78.2122182215594,95.2499999999941,47.0000000000255,218.75,14,182.962,0.382811371648934
"69",2021-03-10 07:10:13,5,85.3664163015829,54.2965420827415,69.3685258434115,58.5034013605442,88.8487299981875,88.5598302697968,122.000000000003,61.000000000007,256.944444444444,16.4444444444444,181.648,1.21614440404708
"70",2021-03-11 05:49:55,5,99.6397194354887,64.5310023246417,76.0821090362367,56.551724137931,103.87174341687,103.512951047118,141.500000000004,64.9999999999977,285.15625,18.25,182.372,0.555205565676357
"71",2021-03-12 07:50:00,5,61.1181622008891,39.3021950525378,50.1830606343652,37.037037037037,58.7533268517534,58.5723673947205,83.9999999999961,38.9999999999908,181.919642857143,11.6428571428571,180.687,0.907965250933696
"72",2021-03-13 08:36:34,5,125.519547297732,94.730445021995,NA,56.198347107438,101.13362815504,100.72924185801,116.499999999995,66.0000000000025,272.321428571429,17.4285714285714,181.52,2.57962716004318
"73",2021-03-14 07:15:35,5,72.5794907811327,57.6030236857631,NA,57.8512396694215,75.7171480008159,75.4037068602367,86.7500000000286,56.0000000000027,211.805555555556,13.5555555555556,182.984,0.485711571570286
"74",2021-03-15 06:22:31,5,79.5879887353868,65.3439082060257,44.2006605241958,41.4364640883978,66.5431401630729,66.3624319603384,95.4999999999909,34.0000000000059,189.583333333333,12.1333333333333,243.155,1.58704463930101
"75",2021-03-16 07:56:39,5,59.9371558501238,51.677201697039,29.0370673783268,10.6122448979592,31.9553531799468,31.8911413712207,75.9999999999934,19.0000000000055,192.1875,12.3,241.472,0.842193379091062
"76",2021-03-17 07:08:26,5,61.9281530627379,50.8661642504966,40.2449816000352,38.0733944954128,56.997333275401,56.8670992092692,73.500000000003,37.5000000000156,228.125,14.6,241.969,0.931700859316934
"77",2021-03-18 07:10:32,5,67.3747476702141,50.2671752810002,46.0716497833538,44.6078431372549,63.0603858388616,62.9064431376879,84.9999999999866,46.9999999999972,228.794642857143,14.6428571428571,241.038,0.740132329095715
"78",2021-03-19 07:40:35,5,125.092795426235,107.685037543531,60.3335627724007,58.0310880829016,85.6626817542914,85.4419476888881,156.499999999996,58.9999999999905,336.805555555556,21.5555555555556,242.41,0.88591890546971
"79",2021-03-20 08:48:03,5,102.633028456183,86.2524936761918,56.1247538522416,42.2330097087379,68.4579784547655,68.2962564184644,117.999999999982,43.4999999999927,231.026785714286,14.7857142857143,241.649,0.717686020634478
"80",2021-03-21 09:10:11,5,111.717476227853,81.0047563137779,56.8759536131148,49.0196078431373,88.4898310320363,88.3784198661592,134.749999999997,44.9999999999982,116.071428571429,7.42857142857143,60.794,0.77656697534764
"81",2021-03-22 07:23:03,5,73.3139739443323,40.4281510249866,NA,63.265306122449,87.3082495654156,86.4566660358867,82.7500000000016,68.000000000005,156.25,10,66.515,0.377279193027943
"82",2021-03-23 07:24:05,5,63.3747312127742,38.2762034947075,55.4734501671311,61.3333333333333,77.3928518165872,77.1355516823035,85.4999999999977,63.5000000000013,181.490384615385,11.6153846153846,182.17,0.859488397458309
"83",2021-03-24 07:52:17,5,83.7220304541526,69.6869297090126,38.0796231569634,39.3700787401575,72.9076320397841,72.6273521716463,102.250000000001,32.999999999987,222.222222222222,14.2222222222222,180.326,0.660202098903992
"84",2021-03-25 06:10:42,5,87.0993438635692,66.4393326655533,64.7679861150563,66.8965517241379,86.5421120885708,86.247278817642,113.249999999977,70.0000000000011,285.15625,18.25,182.368,1.44915759570213
"85",2021-03-26 08:40:35,5,87.6351749665055,72.4504364959716,55.6690937116486,49.3670886075949,71.1074809358187,70.8821003632022,128.50000000001,49.0000000000066,248.4375,15.9,181.631,0.456803136041558
"86",2021-03-27 06:48:59,5,76.7322364771833,46.591442482553,60.3867930170398,50.6666666666667,77.9260292859111,77.6799416408994,83.5000000000005,50.5000000000031,214.488636363636,13.7272727272727,180.328,0.440497708994041
"87",2021-03-28 07:17:37,5,74.6251456728968,57.5192288586355,51.2127547936603,56.5789473684211,70.0743191469163,69.8453649142166,89.9999999999891,55.4999999999771,265.625,17,181.818,0.940709457039779
"88",2021-03-29 06:10:46,5,83.6184280616449,73.0602182711435,40.4293702134439,36.3636363636364,50.8143927734462,50.6657495929747,113.999999999994,36.0000000000014,259.375,16.6,182.065,0.517356968716646
"89",2021-03-30 06:39:25,5,79.4091320718859,68.0022527038286,45.4313154684022,49.0322580645161,61.3416353676426,61.1611303931483,107.500000000009,47.9999999999734,243.75,15.6,182.779,0.974927883861189
"90",2021-03-31 06:22:45,5,73.7962948303918,56.2126640610485,53.805607011101,45.859872611465,72.5805003981994,72.3523755106769,92.9999999999948,48.0000000000018,246.875,15.8,180.216,0.497913687589078
"91",2021-04-01 06:23:57,5,60.0521771058744,42.9142541161932,43.6888373118273,36.6459627329193,55.1944607165322,55.0242182704424,86.2500000000136,32.0000000000107,180.803571428571,11.5714285714286,181.873,0.799813314665748
"92",2021-04-02 07:42:21,5,63.8823590882518,44.039391165255,46.7539903263761,35.3293413173653,55.1139351531259,54.9547990635924,87.0000000000034,37.0000000000027,238.636363636364,15.2727272727273,181.745,0.793806712718861
"93",2021-04-03 06:52:59,5,109.68932250696,85.0030291710477,71.4576352924726,57.7181208053691,89.9404709711919,89.6442633955542,153.500000000003,62.9999999999989,234.375,15,181.967,1.40879155822329
"94",2021-04-04 09:05:25,5,111.827525667406,83.7541738358193,78.3594947235898,47.5,109.931666704093,109.669247056776,134,46.9999999999828,251.5625,16.1,182.212,1.02027768872983
"95",2021-04-05 07:12:17,5,92.4259934505036,69.7634300059839,62.7552096462969,45.985401459854,79.5337664680058,79.2613711936877,131.75000000001,45.0000000000016,269.53125,17.25,180.956,0.0523371615065729
"96",2021-04-06 07:38:14,5,111.718765133674,61.2865391912438,90.3659907011735,68.75,158.003181357683,156.357096630331,90.9999999999868,73.9999999999944,191.40625,12.25,66.89,0.0482433445232416
"97",2021-04-07 06:27:10,5,62.3793996841139,40.1893779105618,48.7038847480232,47,67.4771184561948,67.1406732167606,95.0000000000059,47.0000000000058,263.020833333333,16.8333333333333,120.568,0.802795066825409
"98",2021-04-08 06:37:21,5,84.9322456233695,63.7215057427053,57.2773847481834,41.7721518987342,69.609513420385,69.3939861692318,108.000000000004,43.9999999999827,207.03125,13.25,180.745,0.481158615623592
"99",2021-04-09 07:21:39,5,81.0602383278157,40.4028137907918,74.0779496993358,55.9440559440559,90.0951170115634,89.7905488196985,116.500000000014,60.9999999999927,160.714285714286,10.2857142857143,182.064,0.900872152047999
"100",2021-04-10 07:05:53,5,131.287452631427,101.494740678331,81.0887280957284,64.963503649635,102.305618449514,101.971299812259,184.500000000003,68.9999999999955,269.53125,17.25,181.527,0.720539447916528
"101",2021-04-11 07:13:20,5,76.7305834223146,60.1283568841466,49.7775262585597,45.3416149068323,65.0808962676923,64.8791518735102,114.749999999997,44.9999999999991,253.125,16.2,182.437,0.398030170054119
"102",2021-04-12 07:23:13,5,66.7417014664758,52.6811881728343,44.7896671169284,48.3870967741936,60.4632237346143,60.2680036011188,106.500000000001,48.0000000000018,270.833333333333,17.3333333333333,182.787,0.988094179250173
"103",2021-04-13 07:06:53,5,110.268774378573,92.4995224758665,61.7640374658472,54.5454545454545,84.7724650246573,84.4980655217803,152.249999999991,54.000000000002,250,16,181,1.5877054245386
"104",2021-04-14 07:02:03,5,101.821536950671,84.1012319482861,61.3924359460585,50,75.5745412451816,75.3300195281089,172.999999999973,50.4999999999995,298.828125,19.125,180.109,0.658063582537557
"105",2021-04-15 06:32:42,5,77.313711447757,60.7232347197288,45.6745870856645,34.1463414634146,54.0827126720313,53.9242354672889,95.0000000000131,34.4999999999977,286.458333333333,18.3333333333333,179.746,1.03549917749578
"106",2021-04-16 08:11:40,5,84.5572268713966,78.4534214758659,28.2293013302886,13.4408602150538,32.1735797321547,32.0925241688314,124.499999999993,20.0000000000102,243.489583333333,15.5833333333333,180.888,0.821568608192176
"107",2021-04-17 06:56:41,5,82.1248057980527,70.5124117606365,40.463406442821,33.7423312883436,50.4885103423386,50.3336719066585,95.50000000001,36.0000000000014,213.541666666667,13.6666666666667,181.787,0.829622074325566
"108",2021-04-18 06:36:41,5,79.2374544470645,62.5532911992556,49.3794514346278,41.8300653594771,64.5622021757025,64.3528366251188,97.0000000000109,44.0000000000005,171.875,11,181.706,0.690665515025112
"109",2021-04-19 06:30:24,5,77.7894265670202,41.9891411909569,70.8002126252473,68.0851063829787,98.5343752215642,98.1855603198312,118.750000000004,79.0000000000077,201.704545454545,12.9090909090909,182.354,0.477502451832989
"110",2021-04-20 06:44:36,5,83.2880242022367,51.5495331389437,70.1496331419215,54.7297297297297,94.1595144263927,93.8412978873858,112.000000000009,64.999999999987,232.8125,14.9,182.341,0.526286971872884
"111",2021-04-21 07:25:53,5,54.0527511683086,48.2545824388491,25.8426521462171,3.34928229665072,22.6233328974214,22.5700398441071,68.5000000000091,15.0000000000006,218.75,14,180.754,1.68082788269703
"112",2021-04-22 06:40:06,5,68.0320247703543,58.7337462944557,37.0981401540137,24.5508982035928,42.5880602480825,42.4627346309118,103.499999999998,30.9999999999916,238.636363636364,15.2727272727273,178.922,1.23274112491496
"113",2021-04-23 07:40:02,5,54.8196296285193,36.3523697127186,42.4266931390585,34.9693251533742,51.5370003983369,51.3830198015477,71.2500000000032,36.0000000000014,213.541666666667,13.6666666666667,181.536,1.22653766700807
"114",2021-04-24 05:58:50,5,85.0274887166614,73.9357007902102,41.8595007027085,18.8034188034188,45.5027973670714,45.3265454948398,112.999999999994,24.9999999999915,263.392857142857,16.8571428571429,120.376,-0.189584817307468
"115",2021-04-25 07:18:27,5,24.4712884017976,20.3994468995792,13.9766212455763,0,13.2217050014766,13.1588584442405,41.5000000000002,7.50000000000205,83.6397058823529,5.35294117647059,62.013,2.27796190350894
"116",2021-04-26 08:24:59,5,61.0372214973737,56.9410949757126,24.5465307774697,5.21327014218009,23.3309261420721,23.2781450703167,79.2500000000053,13.0000000000052,207.03125,13.25,177.297,1.14042737000729
"117",2021-04-27 07:28:46,5,124.600560562462,103.271969140602,67.7396148693534,58.2191780821918,94.821083540518,94.5290417069139,149.50000000001,60.5000000000118,255.208333333333,16.3333333333333,180.366,1.51058791084911
"118",2021-04-28 06:42:49,5,112.527477483003,91.2462925196912,60.7684779840911,46.0122699386503,73.2558828576148,73.0461657535043,117.249999999993,46.9999999999969,256.25,16.4,181.837,1.14630502211019
"119",2021-04-29 07:21:33,5,61.8552247479251,41.0824481455876,48.9055137248519,42.7672955974843,58.8702410241558,58.6896753051284,77.5000000000048,45.0000000000016,208.333333333333,13.3333333333333,182.527,0.772939401778657
"120",2021-04-30 09:03:53,5,111.482559219627,89.8541961997134,66.0333743492451,54.7945205479452,94.5440051948345,94.220958608455,164.000000000002,54.5000000000009,255.208333333333,16.3333333333333,180.312,0.839280725130277
"121",2021-05-01 07:23:40,5,125.916339109858,107.641668389594,58.1835358546509,38.3177570093458,78.1393300029946,77.8617874436829,127.749999999985,38.9999999999873,241.071428571429,15.4285714285714,120.016,1.39652706807189
"122",2021-05-02 09:38:45,5,62.4803828127586,52.2418528845453,34.5506372471742,13.6842105263158,34.7864568083137,34.7055281505796,76.5000000000028,20.9999999999998,175.551470588235,11.2352941176471,180.896,0.687019599051087
"123",2021-05-03 08:52:46,5,75.1481957853096,49.2779207376105,60.8905465063062,40.4255319148936,73.1217921329638,72.3722645828571,86.0000000000027,41.9999999999981,250,16,54.32,0.602504024068764
"124",2021-05-04 06:40:23,5,54.1718590950344,38.0169400420225,40.3072708690995,24.390243902439,44.300743651481,44.168883208685,71.9999999999886,31.0000000000014,161.1328125,10.3125,181.984,0.347205966309521
"125",2021-05-05 06:09:35,5,88.6544428671139,57.7796404385347,70.6041382529313,51.2820512820513,84.6562972750461,84.387916865038,105.999999999995,51.9999999999961,223.011363636364,14.2727272727273,181.572,0.617503826576087
"126",2021-05-06 06:31:33,5,72.4745406305702,62.3059934462785,39.8779465246298,33.3333333333333,50.740863486541,50.5877797179324,99.9999999999968,35.9999999999943,212.239583333333,13.5833333333333,180.851,0.578963173073224
"127",2021-05-07 07:38:25,5,119.754289036471,103.374409146493,61.3279041265301,41.7177914110429,74.750938420995,74.5260278986869,150.499999999998,40.9999999999684,284.722222222222,18.2222222222222,176.762,1.66499730097647
"128",2021-05-08 07:10:05,5,112.881107196371,96.6314940618265,57.8442511334553,39.1566265060241,68.552194147091,68.3595649524041,146.000000000006,40.0000000000134,289.930555555556,18.5555555555556,181.926,1.18453516041733
"129",2021-05-09 09:22:30,5,47.9958534865213,41.2286249970686,22.0136305140375,3.3112582781457,19.3942869537894,19.3320582665478,69.9999999999895,11.0000000000241,169.642857142857,10.8571428571429,119.902,1.69738905665787
"130",2021-05-10 07:07:55,5,49.1383531942658,38.4975639369299,34.097801721117,18.8340807174888,40.4930201971233,40.4021266589393,58.7499999999927,28.0000000000059,184.210526315789,11.7894736842105,242.395,0.804816866691233
"131",2021-05-11 07:11:12,5,52.6273124896313,44.1151777520727,28.6312250588734,14.8305084745763,34.3550488769745,34.2871720836159,67.9999999999836,21.5000000000032,194.901315789474,12.4736842105263,241.162,0.475728763088573
"132",2021-05-12 07:37:15,5,35.0719970980166,24.4340389304371,27.297079429049,7.69230769230769,30.8040233955467,30.6721009677816,47.749999999997,26.999999999994,141.826923076923,9.07692307692308,116.841,1.20365542118377
"133",2021-05-13 07:18:11,5,74.126349520365,58.1385597654402,47.4914146566659,40.8888888888889,57.635610616277,57.5075647197827,93.7500000000034,40.9999999999968,153.532608695652,9.82608695652174,242.819,1.15774516771687
