serial_number,time_created,manufacturer,product,number,type,hrm_connect,name,sport,sub_sport,key
3935516471,2022_01_19_16_48_29,garmin,2431,65535,activity,TRUE,Bike Indoor,cycling,indoor_cycling,8153312158
