a1,HR
1.1464351324420938,136.81345709022457
1.0773405617622995,137.61488025643268
1.400088746724486,138.37825861694915
1.2760274798635634,139.09492869573083
0.9141377852911855,139.5913123463454
1.0272789870974655,140.02127752837177
1.1415773995609497,140.3085284423742
1.118556542869995,140.42903809649215
1.1527038165642054,140.5248163179004
1.0246238901154423,140.66740745805933
1.1411965201120042,140.80013400427532
0.9656266795091062,140.88012073567305
1.0975860337188919,140.9827770685349
0.960022228766632,141.09115152978396
1.222670483682605,141.1455958597231
1.0176431284666159,141.19028980291296
0.9800232893296704,141.21174899617174
0.9980711410455614,141.30526434126807
1.0639979193181217,141.3679412854423
1.0637959489442652,141.42998887234594
1.3161088858570191,141.334506931876
1.3150793834904733,141.36458256381678
0.6632174108820208,140.99759209012592
0.9573117651735616,140.73052009934733
1.00147049674821,140.75752697604233
0.845372685475002,140.768029891854
0.9465618176140098,140.7279527014502
0.9817037972608431,140.6474166598462
0.8918116422134008,140.5955457638779
0.8403882841508789,140.62355408841375
0.868698972915571,140.6526288966614
0.9141216276703473,140.64589602021576
0.8828268517804815,140.58162834296616
0.8351003213453408,140.52100078553144
0.8583055829754901,140.52698772457993
0.8280753649687262,140.445388775361
0.722441475393241,140.35066491320694
0.8544828953401019,140.28146984151638
0.9040351391600737,140.28557524586492
0.8164583624973102,140.28615112069124
0.898100567960128,140.24843655254193
0.9165704505939802,140.21862606588112
0.8774516557316852,140.19181463458457
0.830621134590101,140.16390100673289
0.9454087843804676,140.19154225185818
0.8560170926249165,140.25488203121614
0.8146920826398449,140.34334939787604
0.8853678693406638,140.40980224468876
0.8052792854520108,140.43635787792363
0.8809981423653706,140.45222077376738
0.7636000116256305,140.42530796468475
0.8110674427590485,140.4875315716908
0.9221290624118134,140.595845763666
0.7989457757543361,140.7094306635119
0.8022028762350101,140.82475065992915
0.9314631028797739,140.91223937073488
0.8569849874243052,141.02051913125877
0.7301816870803852,141.1417937648803
0.8399443082764874,141.2710687504829
0.8924399331253388,141.38034877720432
0.7786432347286435,141.47293664833256
0.8127859602202785,141.54232155488162
0.8924106269105905,141.68124125396446
0.8319781234256387,141.78101908291492
0.7643982749851875,141.8291937971136
0.8132330826133629,141.82813208922934
0.8049056966925701,141.76856044413958
0.8652912113619994,141.67386410882736
0.8351550111670052,141.61553486318434
0.8248474811973842,141.59750283297538
0.871563460038777,141.54715479837122
0.8382264901308828,141.50038047836486
0.8023578839061652,141.44322880009722
0.9389839881869283,141.34053525952436
0.8528501983079572,141.28049914619885
0.823543372596577,141.21862115318214
0.8995931643899047,141.1787750627404
0.8598950965920604,141.1215404743681
0.869049393179502,141.0482872412312
0.9000190505822346,141.02631015225083
0.8846185772049836,141.02520727182656
0.8687565978361935,140.9583437401074
0.8178551648589338,140.92386710501566
0.8984113518067763,140.8451099346679
0.886377083992151,140.74007119204424
0.8481995792576754,140.6480467981481
0.8761229253456865,140.59511704979886
0.859029596480917,140.5337536604088
0.9734159363204277,140.53082795265556
0.8892118327673303,140.56484602728483
0.8434484573682418,140.6046244361059
0.9522794354240527,140.7250605215238
0.9318640813977019,140.81150798044857
0.8487993557363331,140.82419123781094
0.8639540804930912,140.7916054276461
0.905097623892279,140.79250715311414
0.8953666477974291,140.76783704912575
0.9152769866885947,140.80179689006408
0.8726061890260546,140.78140256714275
0.9246195521739486,140.73559652009595
0.9217604634041228,140.66942639547548
0.8424524523201765,140.61991829970705
0.8772324492904944,140.53575354689056
0.9199271050790667,140.4253423223288
0.8690220713917146,140.3284990950579
0.888504326655056,140.2325886246475
0.9267786579625553,140.12978356886305
0.8666604131816162,139.9583997283642
0.8811594796573783,139.8910249703241
0.9389322903975477,139.74808661916617
0.9408140214471963,139.6915782353203
0.8920724992630119,139.56072878896921
0.9060457264022439,139.46692013255281
0.9268768548670978,139.30627710668554
