a1,HR
1.5710403230043037,133.8557469115934
1.7283685014388488,134.73350934635394
1.4906982347067992,135.3331691648718
0.8478831005133722,135.97486755233652
0.9244495781565336,136.26834757800643
0.7494493378370609,136.5057203280453
0.801792333655993,136.70815767171962
0.7507078885940015,136.80075216700016
0.831744138526932,136.91909077250486
0.8569348753074401,137.06624679197228
0.8610774746039868,137.15849449194812
0.7777079713055685,137.2675418603898
0.8471428229187518,137.40647993009162
0.8780433222402463,137.477669983758
0.9198225172250646,137.52971274093804
0.855211798573362,137.58102136098128
0.8425559583296796,137.6923676162039
0.8510817222763568,137.73246622377468
0.8378521343886259,137.73397344333313
0.9191881947873961,137.79123092505966
0.8487774041461166,137.838241691481
0.8691474253330648,137.83605134954792
0.8164277326913059,137.92210597543325
0.8846278221658971,138.01966997959394
0.859879094734751,138.0955122204578
0.8728716862769537,138.20624149395937
0.9074361632837662,138.30697985787137
0.7907607047048476,138.3521428297963
0.8294338841025055,138.43304652106877
0.7922346375220584,138.51446784805105
0.8975180831570603,138.625025616022
0.8126314364139112,138.70720711672652
0.852837300041584,138.82913587707637
0.8361050312060133,138.974853530035
0.8937802804446847,139.0174641459542
0.8764995049049811,139.04065650872428
0.9055996007398879,139.08085251468282
0.9722118001169733,139.1212382365419
0.8596604602065672,139.1285460177937
0.8756681164947796,139.15486176714032
0.8807890742935715,139.17686401169496
0.9436549295087862,139.15487024403026
0.7933719173191547,139.17877797955606
0.8825646354537375,139.18942811091972
0.9205737762957898,139.1801487110403
0.8261670237054891,139.20782123441285
0.8784047308796572,139.2425868125746
0.8206089326561219,139.28780852093658
0.9347926390466641,139.38701502264644
0.899925299293723,139.48640773189248
0.8851133349502041,139.59989179428814
0.8685554656768169,139.69482740222486
0.9162288665956284,139.76907128776918
0.9083584533942732,139.87614880468854
0.8958505416876241,139.9737857254984
0.9249208010995262,140.08030596607495
0.8160252590117232,140.1357334812234
0.9158826698914175,140.23406571679567
0.8605998632853006,140.27283367567648
0.9212985821395384,140.33161538443392
0.8425572082285403,140.387130162682
0.9459229119328885,140.48613062002923
0.855622138644128,140.62003923566309
0.7377764572633424,140.53799441072172
0.8178163187067519,140.39244899717107
1.0378172675164918,140.39011945948454
1.1450651224973318,140.41829324386245
0.9010831348632137,140.39239567193104
1.0073922560825055,140.3726635533303
1.1305584301789149,140.41953051374176
1.0643728880270023,140.45699112682212
0.9427123872742809,140.51018811706606
1.054861101428729,140.61026336916441
1.097459656031977,140.77433342121014
0.9441717672973541,140.8853885644267
1.1799301341258448,140.9738234097947
0.9942101550050136,141.10844002085142
1.1355594852730666,141.21153811141278
0.9930351484723037,141.31520397532546
0.9931024558263538,141.38577735616101
1.1926735390693508,141.46340498016127
1.1402168278826075,141.51203091091884
0.990023724670244,141.5610512481568
1.1557141362658108,141.6042192389913
1.0964573476739383,141.66251145562643
0.9314086085210247,141.6790436450817
1.1803375156069926,141.68036033566997
1.1407163344026825,141.66232747900054
1.092163579008288,141.6513554082231
1.0180145909472857,141.62068212078555
1.0859901433679156,141.75608339941246
1.1132483792107843,141.87929158593462
0.9809428072430468,141.89344971872944
1.2124363652515902,141.97342856480793
1.064389830766166,141.99981091537893
1.1895829530790756,142.05576506545697
1.0098260935146024,142.07726944909007
1.040529999777232,142.08766605497905
1.1321938406801482,142.2024521159728
1.1900491383445673,142.26105712686066
0.9221324821637303,142.3817665480754
1.1056310660826105,142.47047916191923
1.0849323317426862,142.52295300404165
0.9242189482670558,142.62325511126548
1.1308903613822476,142.68736955327174
1.0390760840808098,142.79433429806485
1.1246368937347673,142.84090671038257
1.074169143273935,142.93470512706918
1.020085754264054,143.03477545987622
1.0318047625518203,143.09074034495546
1.1023820967291154,143.1531115830253
1.1125246638586352,143.1979173461104
1.05307443559798,143.24705858638183
1.2141305321451852,143.32386748551804
1.0630563231303294,143.41844414057732
1.0049144621879733,143.48550933236473
1.109171241791201,143.5631080108999
1.206414182800795,143.61508742558888
0.9773858209928491,143.68280112211608
1.0095745453189091,143.9678033717565
0.9224082689539631,144.19705909820797
0.8457927566088199,144.30529260234988
0.9456546820716036,144.34542122806948
0.8798016955008281,144.36643378271236
0.9094279855536739,144.36865562922998
0.9982004033396256,144.3421288007582
0.8888268284375141,144.35565916840858
0.9232053525249962,144.34122939037252
0.8895185061752791,144.2918523261089
0.9395830707561996,144.20482012718196
0.8849667497020172,144.11130594812866
0.928948880522161,144.0363636862769
0.964765425328428,143.9659776419518
0.9196364449121222,143.84851071337062
0.9339046111621488,143.72521681618875
0.9183437253336679,143.61667503164452
0.9580709574962993,143.57838511868474
0.9692925527141842,143.49463898486852
0.863277215156351,143.41623890238267
0.9925734535453975,143.37961577027662
0.964091333453663,143.32804854169737
0.8858812425460911,143.28459901605297
0.8815349754535051,143.25524109344525
0.9590408276616913,143.18292764607833
0.9056649540473601,143.142693595618
0.9075644428506804,143.11635567481764
0.9314416146103545,143.08065241453673
0.9553783110576867,143.02666258607275
0.9130734579568618,143.00469415237026
0.8546301409440538,142.9403224769187
0.9044692247203724,142.89468089380358
0.8695601805824141,142.89346796092497
0.9299701362199573,142.89134986014955
0.8609191834533455,142.91852113348574
0.9126792134190165,142.95751771761252
0.9477298060683739,142.93310126010746
0.8237843902249573,142.9270517119108
0.9228267761916675,142.9145314992184
0.9434190196802054,142.87898841681607
0.8402025745398831,142.9042134493738
0.8287966431437267,142.86265240651738
0.8882020649114948,142.8308749329189
0.8421126285138927,142.69121498733153
0.8831830362257651,142.6493624658874
0.8866719205623151,142.5272028470472
0.9369741714138156,142.36869701992018
0.8837299982366832,142.2303354393917
0.8483101441203899,142.09427442924402
0.9469452002413014,141.9631060752826
0.9131663159854507,141.83516546813075
0.8851971785922372,141.68007721589757
0.8725183780491014,141.5499087744264
0.9057092890799384,141.42640685336977
0.9158812901013322,141.3138820723009
0.8379397426157811,141.25532170997428
0.9191423457121874,141.20268423029185
0.9580003967864937,141.14015724049474
0.899132100418833,141.05378140772493
0.8639514447231136,141.04019418084965
0.789460930085726,141.12658121690595
0.8490904965513035,141.18502647925695
0.8516855216908858,141.31186594320644
0.8335539989896505,141.43889172794604
0.8239122551264223,141.51777962525807
0.802102609584734,141.6579748166605
0.838671187438479,141.76766549102703
0.8221056690660175,141.83653181600135
0.815781145027344,141.9693411342253
0.8249888052390962,142.0342495147159
0.8334801712088046,142.0904441289855
0.7917158372038396,142.1757544364435
0.7845421960415286,142.21054789156827
0.7922895074527962,142.21597020169622
0.8273160545726678,142.2198081230559
0.7532056009951354,142.22945604011235
0.8410341366596711,142.28283761976152
0.8186524040892937,142.3065105111308
0.7924411161506938,142.28079690186394
0.7948474032405133,142.26182379689556
0.8070153338401114,142.2863743781679
0.8240918925391213,142.3775059985048
0.8365711446430354,142.41300241083653
0.7446944830429882,142.40717428266527
0.7701312751688462,142.41157958004354
0.8486353638127856,142.40323736080663
0.7910998878244374,142.41384835061803
0.7922902592879654,142.44727175553345
0.8068725861070584,142.44659516785862
0.8143817020508525,142.40212364464836
0.7963257061482049,142.38186141982402
0.7893791593044437,142.3901855854361
0.8632232514490988,142.42210483359327
0.7902569230838029,142.45345572332593
0.8580427730150263,142.43211564389995
0.8959185905698436,142.41043109495814
0.8979969758069152,142.39595735419078
0.9001434116339063,142.37386429461452
0.9199782128736729,142.35744351631348
0.910301757390891,142.33117739939024
0.8778134495366444,142.35272799606764
0.8897143480851315,142.3568586299712
0.8188642064572199,142.39382481153882
0.8479000186488437,142.46636840965502
0.8071836430419065,142.5441274433114
0.8334357339003406,142.62951189228895
0.905060770911671,142.76671040680483
0.8333020677565056,142.88845508336138
0.7550150813843236,142.96563031958968
