a1,HR
1.280216826022464,139.54895090928287
1.239370132400232,140.6322023698543
1.2053516853581274,141.57221314507044
1.3546472793801598,142.38620631168246
1.1135270797384382,143.12454105415372
1.0417493228086523,143.78613383057686
0.9985144095482363,144.35882806438292
1.1668339058922061,144.61129035057706
1.1789361190392385,144.7791616037414
0.9922384985631183,144.84008879782274
0.9473493135085483,145.0191737116495
1.265129181555189,145.27902475275903
1.1649468170084163,145.4357196048941
0.8670340891518937,145.60000575964833
1.1976315626617418,145.40086975799824
1.1194694470706215,145.3581230200615
1.0879510527242222,145.39928855911302
1.0268130450723156,145.44939223564486
1.2432222902773509,145.45358427370215
1.1086232520158747,145.4900378977557
0.9737131582372609,145.8772489707045
1.2999058003323678,145.94359336346042
1.2282807647117397,145.92317971933696
1.407559947094923,145.8913230577519
1.1126906927935907,146.010659714854
1.2721279848641793,146.12131080535136
1.295864846350639,146.47271817304053
0.8773289161517007,146.6457863289011
0.978129206592982,146.77715166124784
1.158707990490973,146.87432493187433
1.0805846948900657,146.93382081081404
0.9364187762701294,146.94762961018145
0.996079663387445,146.88809588457255
1.1661145628951577,146.86516693210726
1.1898780811344893,146.90213485457053
1.0052569423458804,146.93310537579438
1.0419535011674923,146.9702709310305
1.123739949776722,146.9901818483028
1.0053612941628094,146.99043323634976
1.0071861325588225,146.97750268917878
0.9720054205426392,146.95594323666467
1.1944451227788537,146.9380706017769
1.0987607158467219,146.92364690791442
0.9571640742677485,146.86480059586472
1.0901917772328251,146.84466735513308
0.9979549966118206,146.82222561825256
1.1095194966173654,146.84167268491808
1.1676768881844104,146.7929768684636
1.040491487631823,146.8304621698561
1.0593657910005738,146.8081154602785
1.004436162959562,146.72825618861802
1.0368630004249242,146.68667113259255
0.9631699144324716,146.64399502408514
1.0069538517322698,146.62528268753687
1.2046960986933473,146.6234138074654
1.0136662301408068,146.6343155489254
0.9618691118737688,146.65046816590217
1.0016954791185537,146.68259650827392
1.1592900387635525,146.7676344484884
1.07226289540841,146.85389294148962
0.9763640808547835,146.92730308645352
1.049374808615321,147.01521356596376
1.2431629907932573,147.07167086710035
0.9846511508281216,147.18141348612457
1.0138922813488214,147.24904728608888
1.0226859907358083,147.50164228785144
1.1659636110872442,147.77628908614366
0.905351492794764,148.08947447411865
0.9209274150030481,148.19125005545737
1.057934802287448,148.22961560779714
1.0693136655258666,148.2709257560349
0.9358639417803417,148.33890762663378
0.935261463650269,148.33122720317348
0.9768105491913657,148.31010494458314
0.9913853278379818,148.31648369301988
0.9011242234040304,148.31475525971229
0.9467219521718682,148.34124129775006
1.0288506603811645,148.30807427645638
0.8539488755395821,148.04292943034946
0.6645765310225675,147.97248021858195
0.786984348278362,148.0603003963568
0.7462641648357536,148.1742017123191
0.8186324718877409,148.28067690656806
0.7939123381621284,148.25328452949083
0.7818052003361484,148.24472634591856
0.7482567481653032,148.074946565753
0.7724288186385104,148.12147299792755
0.8472295641422922,148.1781951729137
0.7724854211285959,148.17818568893912
0.7389866450220026,148.2211182011934
0.8152044311370117,148.20114128587846
0.7998567355604977,148.22027043022672
0.8080800141083566,148.23014822176216
0.8313766407589509,148.20808095641618
0.8507883427463377,148.19253522818587
0.8062676350103274,148.18744267539518
0.828037383770304,148.21464400689152
0.8110421175142415,148.22154165479057
0.8597639288744816,148.23574763699668
0.8654686266570051,148.2788398842888
0.8312389375759616,148.3339356961225
0.8392918792715174,148.39312108869868
0.9424448234132972,148.38203927300398
0.8273180933101874,148.40606025185053
0.837696769152247,148.36129600284525
0.9059027128469705,148.34490486185098
0.8511363118398645,148.3311611980976
0.8363592358657127,148.2964551433237
0.8533381365146093,148.36228259221295
0.8340498330055531,148.4164313871738
0.8676989259755139,148.47345230093129
0.8649299543332969,148.52978614314904
0.7716933966950696,148.54230206080766
0.8629564095848222,148.59117764722888
0.8511035215532479,148.59413056277808
0.815575546966539,148.52827114250596
0.9109510757029365,148.42568672851257
0.9788594731058189,148.18229691975958
0.9520578678818519,147.97174425692657
1.1127364232507053,147.70230082765903
1.1772214837151092,147.28634367037415
1.1285079531668394,146.91407683387374
1.2787608714491556,146.53437081318376
1.1161465917492237,146.25992619430377
1.0984303463177465,145.98204220121198
1.2083564711663644,145.52718939951342
1.2032836994085376,145.1255065397308
1.2390704151287402,144.81799775719855
1.2288744029780372,144.28152792336152
1.264862739024385,143.89662566364493
1.301659928409535,143.42193801112913
1.2056092154573805,142.99662489700776
1.329683757290689,142.52573976429935
1.2359285290523492,142.03474496052152
1.2322971495403359,141.5918066174486
1.3139158510183724,141.0869298555073
1.2667875268716053,140.57205400732863
1.3160970906018048,140.09195293058227
1.226627783760742,139.54972081004618
1.290978967790939,139.05177442756093
1.2759775142518928,138.4903805246773
1.343699900154246,137.8333279307597
1.2868082850521234,137.31923526708505
1.299184464327312,136.62700885064345
1.269350823822143,136.0552323841399
1.3589358955083002,135.43547699909155
1.3913989532167323,134.76637203933294
1.3414293841237626,134.19178326639727
1.3869326275968958,133.52429021536838
1.3225658726649254,132.9196973524544
1.3340814755658161,132.30442501739975
1.4045353186672755,131.54626278815317
1.3314722301085438,130.81318660427965
1.3960635713078067,130.12650051354368
1.3383632233528964,129.36956262373639
1.3607608557475723,128.60280060016575
1.440325972685086,127.96504938549498
1.3748297778604897,127.2389265338438
1.384170667184357,126.65986660316797
1.4177497562219037,125.92258731341198
1.434135012122722,125.16003138349856
1.3893545222784356,124.60335075678435
1.3808881474049601,124.03557575006684
1.5109068883347425,123.57833640651984
1.387396818221964,123.06322570768432
1.4227239125313402,122.4158216251215
1.4214433254700243,121.955722007216
1.4836645790763394,121.3505399609527
1.4541627460153084,120.67370538859154
1.5372713329054901,119.96127998815932
1.522132399378826,119.0445924833403
1.4764360445925262,118.45465167551288
1.4582614379523837,117.63710376036761
1.5312739533163424,116.79758352189475
1.5175155796557522,116.02485588239674
1.4443936450012225,115.30125655091076
1.4308603166532106,114.57539147020408
1.4732377690915315,114.1479538418552
1.3614511341701137,113.60941917576389
1.1304813390886141,113.28601369146784
1.3110007783756916,113.00293095478877
1.5242997839395909,112.67246139935126
1.2447551868626494,112.333071944682
1.231003896169715,111.92480965338356
1.397300798353269,111.63330310319591
1.3807219346790218,111.41597123188586
1.2350139879371551,111.21408591445336
