a1,HR
1.6704536135720844,105.87891915571987
1.5155891305539193,106.56790043539286
1.443322957827282,107.12816328159994
1.7121162191434787,107.6356128504407
1.3629341556368046,108.24849817848433
1.3025430613350815,108.72640802493086
1.377805346976223,108.97926739115812
1.3803880696370188,109.26152356781341
1.2953468406981232,109.59774683291391
1.3270075921135422,109.89491719517189
1.172845377866249,110.10381417796383
1.1678483404606963,110.27240458778799
1.28090134735357,110.36460329709669
1.2929612016536942,110.52986458074002
1.2008849062778102,110.66927004041519
1.2716216525912394,110.73598095213495
1.1385791491546622,110.78658503758406
1.2267899298794627,110.839202615085
1.2914685565367758,110.88685081772891
1.29564052452841,110.95841548907086
1.1996036101140943,110.98129377239908
1.2425363796496727,111.00045239498483
1.253921735115381,111.0017850200683
1.1943505759613375,110.97896439586924
1.2751960891716712,110.90043887870169
1.2787263759009297,110.84903996333833
1.3018547907746423,110.84258442442898
1.2393596496318966,110.7726660496704
1.3153403022425998,110.70486372502936
1.236729231592579,110.65484230978879
1.2902148841468961,110.68009247446814
1.2685531848467244,110.63837851549127
1.2471537020460144,110.52303710889286
1.3703725499996025,110.38185865907772
1.4068300339821895,110.23310430079034
1.2898576761968648,110.12454749065469
1.3290500102838518,109.99694630756503
1.4684370125735515,109.82857323051101
1.3235978833271305,109.65353393409133
1.2442211474511111,109.51363990934304
1.421760153241272,109.36925892297297
1.4273640757331727,109.23854708789406
1.3544199446989464,109.14614536209872
1.3505453959885314,109.04253247343698
1.4069151047414747,108.96348676979565
1.322563927904071,108.91421519989419
1.4182606904171253,108.85832242023257
1.4057609380693152,108.83371273404528
1.374254567222925,108.87025130692676
1.302274117691897,108.91686764726545
1.3687081741981912,108.97650354066599
1.408272391752007,109.12186511913188
1.348955072480132,109.25491406751068
1.3706841053148016,109.3981339160631
1.3856566476996701,109.61982442630156
1.418230026352493,109.77995052472242
1.3465186807322425,110.00479534795737
1.2707252397749573,110.22188568264693
1.396708406061392,110.37751459365998
1.3877952787892731,110.5507701432361
1.2320073743212439,110.7731866276088
1.25371150968569,110.94401568841998
1.409645081736088,111.04474228483505
1.3144808220680613,111.11973604570956
1.2159670516983951,111.23926012066453
1.3534309877210815,111.37318365959764
1.260184075465516,111.52315659722608
1.3184457969800998,111.66936870615147
1.2830306110553709,111.8388458349065
1.272007148900289,112.01148307808896
1.2718621263891496,112.1335059145097
1.2792024457477638,112.29615417723872
1.1210117727050148,112.43736263142864
1.2436864311853426,112.58751989524198
1.2748876516588963,112.77606419883979
1.1919235770290784,112.90329302580322
0.985326456280298,113.17141008615174
1.2750847485341406,113.48681735367637
1.2421739268800602,113.76440944514404
1.06063813903006,113.93370184537311
1.239219304123434,114.1933088083179
1.165481099845636,114.48480776378877
1.133053242367896,114.69310577693966
1.2140845705449403,114.84159780452718
1.0707597645779896,114.89557839933649
1.1709983612663237,115.01943045106336
1.232599955807375,115.04321687686897
1.078547863135665,115.0820622513222
1.2207824809466417,115.13651917909957
1.2256787114473628,115.15024368159085
1.2257201555506247,115.14801385522684
1.2102084378604367,115.1425552232462
1.23776364477522,115.08909486114183
1.230061462913715,115.0236879692727
1.2883851087689338,114.94213593832811
1.1962218385566825,114.78147187399917
1.279576499863304,114.63366024991021
1.251743196127261,114.46138533516485
1.1994003362364305,114.26360496928355
1.2667708745703428,114.11252087714644
1.239842026671644,113.95127653858525
1.2626816316091058,113.84550715496792
1.1419040168243089,113.7374779925191
1.2755127983267682,113.62526376323808
1.2996221107901167,113.52715758032535
1.2013029800360717,113.44246883116672
1.2942533512347285,113.35798125484136
1.2665408859305376,113.29488080223777
1.2717632716001064,113.2748144046881
1.228028151029645,113.20674979394772
1.2239649684255034,113.09513782718135
1.295694055597369,112.97468495708735
1.4230045585410465,112.87981248652994
1.266599672827765,112.78690391632209
1.2973447715669402,112.69611422534963
1.3478933232417794,112.59744403176838
1.3080080637073486,112.51885319007378
1.265121548526589,112.44114870330543
1.354418227274213,112.37856080001244
1.3815018270140458,112.31658121692213
1.2712793694588291,112.24279912118399
1.3503391673312484,112.12298840887632
1.2722712479530711,111.96230769161608
1.3431613441159833,111.8079887011041
1.319764325279744,111.66809651353327
1.3036130278230742,111.54718058377755
1.313489897624374,111.35299708935163
1.3778844935070782,111.24792026112003
1.292110237207425,111.18166075332157
1.3155180875250199,111.1206330558398
1.3217407836350226,111.07880641139737
1.2245327489577709,111.03988814790507
1.289088397866763,110.97263848545485
1.3186029133235944,110.93021482370325
1.3227202572716101,110.85331479296373
1.2771271708067038,110.78749740290391
1.3165041375121798,110.74840386325438
1.357541157833543,110.73635097596325
1.280348620074832,110.78545632491124
1.2797872825908714,110.8683925408447
1.2999775068467772,110.93513367855097
1.287544001514134,111.058540533677
1.2728348657664448,111.12420759480533
1.3374056443234221,111.12224811091605
1.3480407213499639,111.16646648351758
1.5061863522568755,111.20926262390212
1.2714578649753254,111.23875634067674
1.279739768438997,111.26777377835779
1.495021249175892,111.33838973173619
1.2629999486629564,111.41685521048053
1.3017682382831968,111.46036422157255
1.3998777813610173,111.51474655490841
1.3520197741935758,111.62399981288851
1.3068222821542848,111.69304322891571
1.3333099450828607,111.73275532248464
1.3731983232635747,111.76171741558335
1.3339737422275582,111.76716831389136
1.399109803292023,111.7608669653142
1.4053724728556485,111.77566380974875
1.3758268775705202,111.8120470949
1.3358264731707954,111.85411783479404
1.5020878436569423,111.88043588001011
1.3027316393572566,111.91231617642241
1.4713510448787395,111.94779447564491
1.4303943504480054,112.01304961905834
1.3630453939308247,112.11720678861396
1.4660601416638652,112.23951259203372
1.3397030995453163,112.33517882900937
1.3608729774401842,112.46793395955085
1.4518765887759022,112.65208860948248
1.3414156196560518,112.80699146119791
1.347960745829015,112.87968345611793
1.3980808919959864,112.8714332261445
1.4288140173406605,112.84742824096783
1.4421625451346554,112.83048982954428
1.4243986225232241,112.77753370794777
1.379679394129034,112.75869528480307
1.287975229097646,112.76776897175085
1.4617824123052794,112.77161649596209
1.4759189487505302,112.74660120569936
1.2258356011685756,112.74939586786314
1.4511835465844682,112.74485436461858
1.44986362890125,112.73447020585229
1.2627475158564394,112.74844419520994
1.3487065163819059,112.77893896579363
1.3752184250531736,112.73503731255019
1.2651516280693174,112.75085810854193
1.312367119007582,112.88157067625306
1.3484690837376394,112.97626187321342
1.3274561108217011,113.02440734755068
1.3217193019819342,113.05796727052194
1.25301548083849,113.04137539256662
1.3720707454335883,112.97377104317238
1.4593162037529794,112.88166862521432
1.3294284621036185,112.81263858203569
1.2505194605921943,112.74543454348385
1.4051512180226051,112.69532701915357
1.4104947300089825,112.63192523762989
1.306923305442941,112.5830464301422
1.3644452191208127,112.60848911840688
1.3700154907425608,112.68750350102376
1.2571606443760968,112.84788316794487
1.3129917928253976,112.96148977363232
1.3925736593793485,113.05827240394126
1.219708730977138,113.1597720705753
1.2726414325590014,113.26699090018471
1.339414208951482,113.32849060949373
1.2570922426661864,113.38091052667563
1.239747331984714,113.38958335198964
1.24125653666946,113.36036485950066
1.3783195517689315,113.30442467912883
1.3067986765185826,113.19970340967838
1.2410604963434597,113.12329015627107
1.320713447723673,113.0395006336754
1.3776163828123253,112.92653987468387
1.2167485723533065,112.79304754940011
1.305236832133253,112.78714926371809
1.3589395301666853,112.84876996916594
1.2738065389485136,112.89691887159105
1.2226107111906848,112.93112381784117
1.2733914570424063,113.00466996628573
1.2487588286706612,113.0444761664708
1.2910658651559668,113.07312616585196
1.2842351220069697,113.07486822934496
1.3513965390617386,113.0395221312362
1.289395597145349,112.99176341784693
1.3289800768756512,112.9100020489271
1.322088869767675,112.83285841537682
1.3126269317514647,112.81425836665241
1.3961568271145672,112.79325236441905
1.3729387596666769,112.78847669484409
1.4448491672214092,112.76424485303251
1.23976559882075,112.70886236705694
1.3834583740511244,112.63694650404511
1.4922081519673382,112.59686920477331
1.3023993392685764,112.57070814159756
1.1715053226356913,112.58477283668245
1.4582788489133816,112.64301971552774
1.356001409418145,112.65382347050617
1.2172327097285593,112.6662860381055
1.320504301692069,112.7238691059948
1.3790965988974453,112.75360070046528
1.3095537334946177,112.77809831441708
1.213506670069456,112.81447330800063
1.3022746117655168,112.79843231692155
1.4076045020306336,112.79945030110886
1.291095147559557,112.75551891771273
1.2312768586918055,112.63926968989101
1.3717634489070136,112.52000747580104
1.422279126810894,112.417244244068
1.2933205662222889,112.40230269020778
1.3739521117446318,112.37180398145776
1.4858335806518754,112.37772475343179
1.428109972630081,112.36302949725605
1.211750063095843,112.39596959100464
1.5224454329072479,112.43731269850826
1.4966848669742407,112.51817072416682
1.2383063602298814,112.5504534972754
1.3506868384978774,112.51825281978608
1.4753463149443047,112.54610923700115
1.4236935585693218,112.58616628993414
1.2399691105902193,112.55750836183684
1.3510202305766645,112.50176270025479
1.4769767618804093,112.47596780527206
1.3705622286616188,112.42035627808193
1.239470429487314,112.3988686670394
1.3790431444046436,112.42438453298699
1.3967038815396762,112.4647912926122
1.2020206094610177,112.54008086553577
1.1247026093349415,112.6079969940314
1.3421956554926573,112.61743026967895
1.5131543899251496,112.58202945753516
1.258531562428119,112.50065940004072
1.5270807803249986,112.23645027099563
1.375731690657627,112.00001413093105
1.22638633279772,111.6723152788907
1.5292270159175356,111.33473434958239
1.3225437131740794,110.86505163450828
1.6069298933431906,110.46322126133524
1.4337120333760078,110.09961348406048
1.388215907032614,109.70874708868324
1.494099537201641,109.30938058476889
1.3659897725791785,108.85125878719226
1.402675816962161,108.42666897456994
1.533414449554777,107.94614914537482
1.374089253758419,107.56482184641966
1.415963535433372,107.3137257548329
1.4521628692253907,107.19288762124124
1.4555517730662482,107.00362349811397
1.4288072142574664,106.84692639693812
1.3294801347588474,106.64428767926415
1.658913988138867,106.40518250124826
1.3788604655117764,106.2727243172086
1.4532795946147314,106.13507069431526
1.4093083488258933,105.90375779817195
1.4761994301354724,105.59639706628951
1.4530034137260648,105.26527858902274
1.4730042270209205,104.92573271471834
1.3483757153453446,104.59010384560672
1.7211631779854153,104.20953400808547
1.315778260189949,103.783577743563
1.348794218188822,103.35075318102209
1.6594473225325819,102.950579365849
1.4343656763958543,102.58154392895814
