"ID","data","event","event_group","event_type","timestamp"
2019-05-03 16:33:32,0,"timer",0,"start",2019-05-03 15:31:57
2019-05-03 16:33:32,120,NA,255,"marker",2019-05-03 15:36:54
2019-05-03 16:33:32,0,"timer",0,"stop_all",2019-05-03 15:36:55
2019-05-03 16:33:32,0,"timer",0,"start",2019-05-03 15:37:08
2019-05-03 16:33:32,0,"timer",0,"stop_all",2019-05-03 15:53:57
2019-05-03 16:33:32,410,NA,255,"marker",2019-05-03 15:53:57
2019-05-03 16:33:32,0,"timer",0,"start",2019-05-03 15:54:09
2019-05-03 16:33:32,468,NA,255,"marker",2019-05-03 15:55:05
2019-05-03 16:33:32,0,"timer",0,"stop_all",2019-05-03 15:55:06
2019-05-03 16:33:32,0,"timer",0,"start",2019-05-03 15:55:08
2019-05-03 16:33:32,990,NA,255,"marker",2019-05-03 16:19:35
2019-05-03 16:33:32,0,"timer",0,"stop_all",2019-05-03 16:19:36
2019-05-03 16:33:32,0,"timer",0,"start",2019-05-03 16:21:16
2019-05-03 16:33:32,1048,NA,255,"marker",2019-05-03 16:31:34
2019-05-03 16:33:32,0,"timer",0,"stop_all",2019-05-03 16:31:35
