"ID","data","event","event_group","event_type","timestamp"
2020-09-24 16:41:35,0,"timer",0,"start",2020-09-24 15:28:44
2020-09-24 16:41:35,0,"timer",0,"stop_all",2020-09-24 15:29:04
2020-09-24 16:41:35,4,NA,255,"marker",2020-09-24 15:29:04
2020-09-24 16:41:35,0,"timer",0,"start",2020-09-24 15:29:10
2020-09-24 16:41:35,410,NA,255,"marker",2020-09-24 15:36:03
2020-09-24 16:41:35,0,"timer",0,"stop_all",2020-09-24 15:36:04
2020-09-24 16:41:35,0,"timer",0,"start",2020-09-24 15:36:14
2020-09-24 16:41:35,1048,NA,255,"marker",2020-09-24 15:52:08
2020-09-24 16:41:35,0,"timer",0,"stop_all",2020-09-24 15:52:09
2020-09-24 16:41:35,0,"timer",0,"start",2020-09-24 15:53:41
2020-09-24 16:41:35,1106,NA,255,"marker",2020-09-24 16:01:44
2020-09-24 16:41:35,0,"timer",0,"stop_all",2020-09-24 16:01:45
2020-09-24 16:41:35,0,"timer",0,"start",2020-09-24 16:01:59
2020-09-24 16:41:35,1164,NA,255,"marker",2020-09-24 16:11:40
2020-09-24 16:41:35,0,"timer",0,"stop_all",2020-09-24 16:11:41
2020-09-24 16:41:35,0,"timer",0,"start",2020-09-24 16:12:30
2020-09-24 16:41:35,1164,NA,255,"marker",2020-09-24 16:16:37
2020-09-24 16:41:35,0,"timer",0,"stop_all",2020-09-24 16:16:38
2020-09-24 16:41:35,0,"timer",0,"start",2020-09-24 16:16:43
2020-09-24 16:41:35,1180,NA,255,"marker",2020-09-24 16:20:34
2020-09-24 16:41:35,0,"timer",0,"stop_all",2020-09-24 16:20:35
2020-09-24 16:41:35,0,"timer",0,"start",2020-09-24 16:22:06
2020-09-24 16:41:35,1183,NA,255,"marker",2020-09-24 16:22:38
2020-09-24 16:41:35,0,"timer",0,"stop_all",2020-09-24 16:22:39
2020-09-24 16:41:35,133,"recovery_hr",255,"marker",2020-09-24 16:24:39
2020-09-24 16:41:35,0,"timer",0,"start",2020-09-24 16:25:05
2020-09-24 16:41:35,1188,NA,255,"marker",2020-09-24 16:25:06
2020-09-24 16:41:35,0,"timer",0,"stop_all",2020-09-24 16:25:07
2020-09-24 16:41:35,131,"recovery_hr",255,"marker",2020-09-24 16:27:07
2020-09-24 16:41:35,0,"timer",0,"start",2020-09-24 16:27:12
2020-09-24 16:41:35,1194,NA,255,"marker",2020-09-24 16:27:33
2020-09-24 16:41:35,0,"timer",0,"stop_all",2020-09-24 16:27:34
2020-09-24 16:41:35,0,"timer",0,"start",2020-09-24 16:28:21
2020-09-24 16:41:35,1194,NA,255,"marker",2020-09-24 16:36:55
2020-09-24 16:41:35,0,"timer",0,"stop_all",2020-09-24 16:36:56
2020-09-24 16:41:35,0,"timer",0,"start",2020-09-24 16:38:09
2020-09-24 16:41:35,1194,NA,255,"marker",2020-09-24 16:40:38
2020-09-24 16:41:35,0,"timer",0,"stop_all",2020-09-24 16:40:39
