"ID","data","event","event_group","event_type","timestamp"
2019-04-05 15:26:12,0,"timer",0,"start",2019-04-05 13:54:05
2019-04-05 15:26:12,0,"timer",0,"stop_all",2019-04-05 14:01:01
2019-04-05 15:26:12,700,NA,255,"marker",2019-04-05 14:01:01
2019-04-05 15:26:12,90,"recovery_hr",255,"marker",2019-04-05 14:03:01
2019-04-05 15:26:12,0,"timer",0,"start",2019-04-05 14:08:35
2019-04-05 15:26:12,990,NA,255,"marker",2019-04-05 14:32:42
2019-04-05 15:26:12,0,"timer",0,"stop_all",2019-04-05 14:32:43
2019-04-05 15:26:12,0,"timer",0,"start",2019-04-05 14:34:07
2019-04-05 15:26:12,1048,NA,255,"marker",2019-04-05 14:39:44
2019-04-05 15:26:12,0,"timer",0,"stop_all",2019-04-05 14:39:45
2019-04-05 15:26:12,0,"timer",0,"start",2019-04-05 14:40:18
2019-04-05 15:26:12,1454,NA,255,"marker",2019-04-05 15:01:47
2019-04-05 15:26:12,0,"timer",0,"stop_all",2019-04-05 15:01:48
2019-04-05 15:26:12,0,"timer",0,"start",2019-04-05 15:01:55
2019-04-05 15:26:12,1728,NA,255,"marker",2019-04-05 15:15:41
2019-04-05 15:26:12,0,"timer",0,"stop_all",2019-04-05 15:15:42
2019-04-05 15:26:12,0,"timer",0,"start",2019-04-05 15:15:55
2019-04-05 15:26:12,0,"timer",0,"stop_all",2019-04-05 15:25:56
2019-04-05 15:26:12,1728,NA,255,"marker",2019-04-05 15:25:56
