"ID","ant_device_number","ant_network","ant_transmission_type","battery_status","battery_voltage","cum_operating_time","device_index","device_type","hardware_version","manufacturer","product","serial_number","software_version","source_type","timestamp"
2020-10-03 08:10:41,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-10-03 07:02:54
2020-10-03 08:10:41,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-10-03 07:02:54
2020-10-03 08:10:41,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-10-03 07:02:54
2020-10-03 08:10:41,0,NA,0,NA,255.99609375,4294967295,NA,8,255,NA,"15",0,0,"local",2020-10-03 07:02:54
2020-10-03 08:10:41,0,NA,0,NA,255.99609375,4294967295,NA,10,255,NA,"65535",0,2.21,"local",2020-10-03 07:02:54
2020-10-03 08:10:41,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-10-03 07:11:51
2020-10-03 08:10:41,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-10-03 07:11:51
2020-10-03 08:10:41,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-10-03 07:11:51
2020-10-03 08:10:41,0,NA,0,NA,255.99609375,4294967295,NA,10,255,NA,"65535",0,2.21,"local",2020-10-03 07:11:51
2020-10-03 08:10:41,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-10-03 07:33:36
2020-10-03 08:10:41,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-10-03 07:33:36
2020-10-03 08:10:41,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-10-03 07:33:36
2020-10-03 08:10:41,0,NA,0,NA,255.99609375,4294967295,NA,8,255,NA,"15",0,4.54,"local",2020-10-03 07:33:36
2020-10-03 08:10:41,0,NA,0,NA,255.99609375,4294967295,NA,10,255,NA,"65535",0,2.21,"local",2020-10-03 07:33:36
2020-10-03 08:10:41,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-10-03 07:50:07
2020-10-03 08:10:41,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-10-03 07:50:07
2020-10-03 08:10:41,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-10-03 07:50:07
2020-10-03 08:10:41,0,NA,0,NA,255.99609375,4294967295,NA,10,255,NA,"65535",0,2.21,"local",2020-10-03 07:50:07
2020-10-03 08:10:41,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-10-03 08:07:25
2020-10-03 08:10:41,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-10-03 08:07:25
2020-10-03 08:10:41,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-10-03 08:07:25
2020-10-03 08:10:41,0,NA,0,NA,255.99609375,4294967295,NA,10,255,NA,"65535",0,2.21,"local",2020-10-03 08:07:25
2020-10-03 08:10:41,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-10-03 08:10:27
2020-10-03 08:10:41,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-10-03 08:10:27
2020-10-03 08:10:41,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-10-03 08:10:27
2020-10-03 08:10:41,0,NA,0,NA,255.99609375,4294967295,NA,10,255,NA,"65535",0,2.21,"local",2020-10-03 08:10:27
