"ID","data","event","event_group","event_type","timestamp"
2020-05-14 14:24:09,0,"timer",0,"start",2020-05-14 13:32:44
2020-05-14 14:24:09,120,NA,255,"marker",2020-05-14 13:43:39
2020-05-14 14:24:09,0,"timer",0,"stop_all",2020-05-14 13:43:40
2020-05-14 14:24:09,0,"timer",0,"start",2020-05-14 13:43:47
2020-05-14 14:24:09,294,NA,255,"marker",2020-05-14 13:53:49
2020-05-14 14:24:09,0,"timer",0,"stop_all",2020-05-14 13:53:50
2020-05-14 14:24:09,0,"timer",0,"start",2020-05-14 13:54:39
2020-05-14 14:24:09,294,NA,255,"marker",2020-05-14 13:54:55
2020-05-14 14:24:09,0,"timer",0,"stop_all",2020-05-14 13:54:56
2020-05-14 14:24:09,0,"timer",0,"start",2020-05-14 13:56:12
2020-05-14 14:24:09,294,NA,255,"marker",2020-05-14 13:56:24
2020-05-14 14:24:09,0,"timer",0,"stop_all",2020-05-14 13:56:25
2020-05-14 14:24:09,0,"timer",0,"start",2020-05-14 13:58:06
2020-05-14 14:24:09,294,NA,255,"marker",2020-05-14 13:58:17
2020-05-14 14:24:09,0,"timer",0,"stop_all",2020-05-14 13:58:18
2020-05-14 14:24:09,0,"timer",0,"start",2020-05-14 13:59:44
2020-05-14 14:24:09,294,NA,255,"marker",2020-05-14 13:59:54
2020-05-14 14:24:09,0,"timer",0,"stop_all",2020-05-14 13:59:55
2020-05-14 14:24:09,126,"recovery_hr",255,"marker",2020-05-14 14:01:56
2020-05-14 14:24:09,0,"timer",0,"start",2020-05-14 14:02:10
2020-05-14 14:24:09,686,NA,255,"marker",2020-05-14 14:09:58
2020-05-14 14:24:09,0,"timer",0,"stop_all",2020-05-14 14:09:59
2020-05-14 14:24:09,104,"recovery_hr",255,"marker",2020-05-14 14:11:59
