"ID","data","event","event_group","event_type","timestamp"
2019-05-11 18:52:35,0,"timer",0,"start",2019-05-11 18:20:52
2019-05-11 18:52:35,0,"timer",0,"stop_all",2019-05-11 18:38:47
2019-05-11 18:52:35,990,NA,255,"marker",2019-05-11 18:38:47
2019-05-11 18:52:35,0,"timer",0,"start",2019-05-11 18:39:43
2019-05-11 18:52:35,1048,NA,255,"marker",2019-05-11 18:44:36
2019-05-11 18:52:35,0,"timer",0,"stop_all",2019-05-11 18:44:37
2019-05-11 18:52:35,111,"recovery_hr",255,"marker",2019-05-11 18:46:37
2019-05-11 18:52:35,0,"timer",0,"start",2019-05-11 18:49:00
2019-05-11 18:52:35,1048,NA,255,"marker",2019-05-11 18:49:43
2019-05-11 18:52:35,0,"timer",0,"stop_all",2019-05-11 18:49:44
2019-05-11 18:52:35,112,"recovery_hr",255,"marker",2019-05-11 18:51:44
