"ID","data","event","event_group","event_type","timestamp"
2020-07-21 18:40:20,0,"timer",0,"start",2020-07-21 18:03:13
2020-07-21 18:40:20,213,NA,255,"marker",2020-07-21 18:10:28
2020-07-21 18:40:20,0,"timer",0,"stop_all",2020-07-21 18:10:29
2020-07-21 18:40:20,0,"timer",0,"start",2020-07-21 18:10:33
2020-07-21 18:40:20,526,NA,255,"marker",2020-07-21 18:25:43
2020-07-21 18:40:20,0,"timer",0,"stop_all",2020-07-21 18:25:44
2020-07-21 18:40:20,0,"timer",0,"start",2020-07-21 18:25:53
2020-07-21 18:40:20,584,NA,255,"marker",2020-07-21 18:33:29
2020-07-21 18:40:20,0,"timer",0,"stop_all",2020-07-21 18:33:30
2020-07-21 18:40:20,0,"timer",0,"start",2020-07-21 18:33:34
2020-07-21 18:40:20,584,NA,255,"marker",2020-07-21 18:37:17
2020-07-21 18:40:20,0,"timer",0,"stop_all",2020-07-21 18:37:18
2020-07-21 18:40:20,0,"timer",0,"start",2020-07-21 18:37:27
2020-07-21 18:40:20,642,NA,255,"marker",2020-07-21 18:40:03
2020-07-21 18:40:20,0,"timer",0,"stop_all",2020-07-21 18:40:04
