"ID","data","event","event_group","event_type","timestamp"
2020-03-30 12:12:45,0,"timer",0,"start",2020-03-30 11:07:19
2020-03-30 12:12:45,584,NA,255,"marker",2020-03-30 11:17:25
2020-03-30 12:12:45,0,"timer",0,"stop_all",2020-03-30 11:17:26
2020-03-30 12:12:45,0,"timer",0,"start",2020-03-30 11:17:28
2020-03-30 12:12:45,584,NA,255,"marker",2020-03-30 11:17:29
2020-03-30 12:12:45,0,"timer",0,"stop_all",2020-03-30 11:17:30
2020-03-30 12:12:45,117,"recovery_hr",255,"marker",2020-03-30 11:19:30
2020-03-30 12:12:45,0,"timer",0,"start",2020-03-30 11:22:03
2020-03-30 12:12:45,1106,NA,255,"marker",2020-03-30 11:49:07
2020-03-30 12:12:45,0,"timer",0,"stop_all",2020-03-30 11:49:08
2020-03-30 12:12:45,0,"timer",0,"start",2020-03-30 11:49:21
2020-03-30 12:12:45,1106,NA,255,"marker",2020-03-30 11:59:25
2020-03-30 12:12:45,0,"timer",0,"stop_all",2020-03-30 11:59:26
2020-03-30 12:12:45,72,"recovery_hr",255,"marker",2020-03-30 12:01:26
2020-03-30 12:12:45,0,"timer",0,"start",2020-03-30 12:03:17
2020-03-30 12:12:45,1106,NA,255,"marker",2020-03-30 12:04:20
2020-03-30 12:12:45,0,"timer",0,"stop_all",2020-03-30 12:04:21
2020-03-30 12:12:45,0,"timer",0,"start",2020-03-30 12:04:44
2020-03-30 12:12:45,1106,NA,255,"marker",2020-03-30 12:12:11
2020-03-30 12:12:45,0,"timer",0,"stop_all",2020-03-30 12:12:12
