"ID","data","event","event_group","event_type","timestamp"
2020-10-21 19:56:13,0,"timer",0,"start",2020-10-21 18:42:44
2020-10-21 19:56:13,4,NA,255,"marker",2020-10-21 18:44:59
2020-10-21 19:56:13,0,"timer",0,"stop_all",2020-10-21 18:45:00
2020-10-21 19:56:13,0,"timer",0,"start",2020-10-21 18:45:36
2020-10-21 19:56:13,0,"timer",0,"stop_all",2020-10-21 18:50:12
2020-10-21 19:56:13,62,NA,255,"marker",2020-10-21 18:50:12
2020-10-21 19:56:13,0,"timer",0,"start",2020-10-21 18:51:21
2020-10-21 19:56:13,352,NA,255,"marker",2020-10-21 19:19:21
2020-10-21 19:56:13,0,"timer",0,"stop_all",2020-10-21 19:19:22
2020-10-21 19:56:13,0,"timer",0,"start",2020-10-21 19:19:24
2020-10-21 19:56:13,0,"timer",0,"stop_all",2020-10-21 19:32:05
2020-10-21 19:56:13,410,NA,255,"marker",2020-10-21 19:32:05
2020-10-21 19:56:13,96,"recovery_hr",255,"marker",2020-10-21 19:34:05
